Date,PIMCO 1-3 Year US Treasury_Open_average,PIMCO 1-3 Year US Treasury_Open_max,PIMCO 1-3 Year US Treasury_Open_min,PIMCO 1-3 Year US Treasury_Open_volatility,PIMCO 1-3 Year US Treasury_Open_change,PIMCO 1-3 Year US Treasury_High_average,PIMCO 1-3 Year US Treasury_High_max,PIMCO 1-3 Year US Treasury_High_min,PIMCO 1-3 Year US Treasury_High_volatility,PIMCO 1-3 Year US Treasury_High_change,PIMCO 1-3 Year US Treasury_Low_average,PIMCO 1-3 Year US Treasury_Low_max,PIMCO 1-3 Year US Treasury_Low_min,PIMCO 1-3 Year US Treasury_Low_volatility,PIMCO 1-3 Year US Treasury_Low_change,PIMCO 1-3 Year US Treasury_Close_average,PIMCO 1-3 Year US Treasury_Close_max,PIMCO 1-3 Year US Treasury_Close_min,PIMCO 1-3 Year US Treasury_Close_volatility,PIMCO 1-3 Year US Treasury_Close_change
2016-04-17,50.99,50.99,50.99,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2016-04-24,51.03,51.03,51.03,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2016-05-01,51.1,51.1,51.1,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2016-05-08,51.01,51.01,51.01,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.01,51.01,51.01,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2016-05-15,50.91,50.91,50.91,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2016-05-22,50.97,50.97,50.97,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2016-05-29,51.02,51.02,51.02,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2016-06-05,51.09,51.09,51.09,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2016-06-12,51.13,51.13,51.13,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2016-06-19,51.18,51.18,51.18,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2016-06-26,51.25,51.25,51.25,0.0,0.0,51.35,51.35,51.35,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2016-07-03,51.21,51.21,51.21,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2016-07-10,51.09,51.09,51.09,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2016-07-17,51.14,51.14,51.14,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2016-07-24,51.15,51.15,51.15,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2016-07-31,51.09,51.09,51.09,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2016-08-07,51.13,51.13,51.13,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2016-08-14,51.1,51.1,51.1,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2016-08-21,51.09,51.09,51.09,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.99,50.99,50.99,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2016-08-28,51.04,51.04,51.04,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2016-09-04,51.05,51.05,51.05,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2016-09-11,51.08,51.08,51.08,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2016-09-18,51.06,51.06,51.06,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2016-09-25,51.11,51.11,51.11,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2016-10-02,50.96,50.96,50.96,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2016-10-09,50.99,50.99,50.99,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2016-10-16,50.99,50.99,50.99,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2016-10-23,50.98,50.98,50.98,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2016-10-30,51.03,51.03,51.03,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2016-11-06,50.89,50.89,50.89,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2016-11-13,50.77,50.77,50.77,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2016-11-20,50.71,50.71,50.71,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2016-11-27,50.69,50.69,50.69,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2016-12-04,50.75,50.75,50.75,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2016-12-11,50.56,50.56,50.56,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2016-12-18,50.63,50.63,50.63,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2016-12-25,50.64,50.64,50.64,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.66,50.66,50.66,0.0,0.0
2017-01-01,50.67,50.67,50.67,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2017-01-08,50.67,50.67,50.67,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-01-15,50.7,50.7,50.7,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2017-01-22,50.8,50.8,50.8,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.53,50.53,50.53,0.0,0.0
2017-01-29,50.7,50.7,50.7,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-02-05,50.7,50.7,50.7,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2017-02-12,50.7,50.7,50.7,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2017-02-19,50.75,50.75,50.75,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2017-02-26,50.59,50.59,50.59,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2017-03-05,50.55,50.55,50.55,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2017-03-12,50.6,50.6,50.6,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2017-03-19,50.68,50.68,50.68,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2017-03-26,50.7,50.7,50.7,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-04-02,50.69,50.69,50.69,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2017-04-09,50.73,50.73,50.73,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-04-16,50.81,50.81,50.81,0.0,0.0,50.81,50.81,50.81,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2017-04-23,50.73,50.73,50.73,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2017-04-30,50.66,50.66,50.66,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2017-05-07,50.64,50.64,50.64,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-05-14,50.72,50.72,50.72,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2017-05-21,50.74,50.74,50.74,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2017-05-28,50.71,50.71,50.71,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2017-06-04,50.69,50.69,50.69,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2017-06-11,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2017-06-18,50.7,50.7,50.7,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.69,50.69,50.69,0.0,0.0
2017-06-25,50.67,50.67,50.67,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2017-07-02,50.62,50.62,50.62,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2017-07-09,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2017-07-16,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2017-07-23,50.71,50.71,50.71,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2017-07-30,50.69,50.69,50.69,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2017-08-06,50.72,50.72,50.72,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-08-13,50.74,50.74,50.74,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2017-08-20,50.72,50.72,50.72,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2017-08-27,50.72,50.72,50.72,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2017-09-03,50.79,50.79,50.79,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2017-09-10,50.69,50.69,50.69,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2017-09-17,50.66,50.66,50.66,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2017-09-24,50.66,50.66,50.66,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2017-10-01,50.57,50.57,50.57,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2017-10-08,50.62,50.62,50.62,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2017-10-15,50.53,50.53,50.53,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2017-10-22,50.53,50.53,50.53,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2017-10-29,50.49,50.49,50.49,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.49,50.49,50.49,0.0,0.0
2017-11-05,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2017-11-12,50.44,50.44,50.44,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2017-11-19,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2017-11-26,50.36,50.36,50.36,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2017-12-03,50.35,50.35,50.35,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2017-12-10,50.36,50.36,50.36,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2017-12-17,50.32,50.32,50.32,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2017-12-24,50.26,50.26,50.26,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2017-12-31,50.23,50.23,50.23,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0
