Date,iShares Russell Top 200 GrowthEtf_Open_average,iShares Russell Top 200 GrowthEtf_Open_max,iShares Russell Top 200 GrowthEtf_Open_min,iShares Russell Top 200 GrowthEtf_Open_volatility,iShares Russell Top 200 GrowthEtf_Open_change,iShares Russell Top 200 GrowthEtf_High_average,iShares Russell Top 200 GrowthEtf_High_max,iShares Russell Top 200 GrowthEtf_High_min,iShares Russell Top 200 GrowthEtf_High_volatility,iShares Russell Top 200 GrowthEtf_High_change,iShares Russell Top 200 GrowthEtf_Low_average,iShares Russell Top 200 GrowthEtf_Low_max,iShares Russell Top 200 GrowthEtf_Low_min,iShares Russell Top 200 GrowthEtf_Low_volatility,iShares Russell Top 200 GrowthEtf_Low_change,iShares Russell Top 200 GrowthEtf_Close_average,iShares Russell Top 200 GrowthEtf_Close_max,iShares Russell Top 200 GrowthEtf_Close_min,iShares Russell Top 200 GrowthEtf_Close_volatility,iShares Russell Top 200 GrowthEtf_Close_change
2018-08-12,81.99,81.99,81.99,0.0,0.0,82.44,82.44,82.44,0.0,0.0,81.72,81.72,81.72,0.0,0.0,82.27,82.27,82.27,0.0,0.0
2018-08-19,82.89,82.89,82.89,0.0,0.0,83.35,83.35,83.35,0.0,0.0,82.89,82.89,82.89,0.0,0.0,83.29,83.29,83.29,0.0,0.0
2018-08-26,84.64,84.64,84.64,0.0,0.0,85.06,85.06,85.06,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.84,84.84,84.84,0.0,0.0
2018-09-02,83.12,83.12,83.12,0.0,0.0,83.9,83.9,83.9,0.0,0.0,83.12,83.12,83.12,0.0,0.0,83.49,83.49,83.49,0.0,0.0
2018-09-09,84.85,84.85,84.85,0.0,0.0,84.95,84.95,84.95,0.0,0.0,84.41,84.41,84.41,0.0,0.0,84.7,84.7,84.7,0.0,0.0
2018-09-16,85.59,85.59,85.59,0.0,0.0,85.59,85.59,85.59,0.0,0.0,84.83,84.83,84.83,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2018-09-23,85.28,85.28,85.28,0.0,0.0,85.58,85.58,85.58,0.0,0.0,85.21,85.21,85.21,0.0,0.0,85.42,85.42,85.42,0.0,0.0
2018-09-30,84.41,84.41,84.41,0.0,0.0,84.63,84.63,84.63,0.0,0.0,83.02,83.02,83.02,0.0,0.0,83.67,83.67,83.67,0.0,0.0
2018-10-07,80.58,80.58,80.58,0.0,0.0,80.81,80.81,80.81,0.0,0.0,79.28,79.28,79.28,0.0,0.0,80.53,80.53,80.53,0.0,0.0
2018-10-14,80.58,80.58,80.58,0.0,0.0,81.07,81.07,81.07,0.0,0.0,79.8,79.8,79.8,0.0,0.0,80.02,80.02,80.02,0.0,0.0
2018-10-21,76.94,76.94,76.94,0.0,0.0,78.0,78.0,78.0,0.0,0.0,75.91,75.91,75.91,0.0,0.0,76.96,76.96,76.96,0.0,0.0
2018-10-28,79.02,79.02,79.02,0.0,0.0,79.3,79.3,79.3,0.0,0.0,77.53,77.53,77.53,0.0,0.0,78.1,78.1,78.1,0.0,0.0
2018-11-04,80.21,80.21,80.21,0.0,0.0,80.21,80.21,80.21,0.0,0.0,79.22,79.22,79.22,0.0,0.0,79.73,79.73,79.73,0.0,0.0
2018-11-11,77.15,77.15,77.15,0.0,0.0,77.95,77.95,77.95,0.0,0.0,77.02,77.02,77.02,0.0,0.0,77.68,77.68,77.68,0.0,0.0
2018-11-18,73.84,73.84,73.84,0.0,0.0,74.32,74.32,74.32,0.0,0.0,73.8,73.8,73.8,0.0,0.0,73.83,73.83,73.83,0.0,0.0
2018-11-25,77.71,77.71,77.71,0.0,0.0,78.52,78.52,78.52,0.0,0.0,77.57,77.57,77.57,0.0,0.0,78.43,78.43,78.43,0.0,0.0
2018-12-02,76.93,76.93,76.93,0.0,0.0,77.34,77.34,77.34,0.0,0.0,74.72,74.72,74.72,0.0,0.0,74.94,74.94,74.94,0.0,0.0
2018-12-09,75.48,75.48,75.48,0.0,0.0,75.56,75.56,75.56,0.0,0.0,74.28,74.28,74.28,0.0,0.0,74.44,74.44,74.44,0.0,0.0
2018-12-16,70.37,70.37,70.37,0.0,0.0,71.1,71.1,71.1,0.0,0.0,68.03,68.03,68.03,0.0,0.0,68.31,68.31,68.31,0.0,0.0
2018-12-23,71.46,71.46,71.46,0.0,0.0,72.02,72.02,72.02,0.0,0.0,70.45,70.45,70.45,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2018-12-30,70.63,70.63,70.63,0.0,0.0,72.37,72.37,72.37,0.0,0.0,70.39,70.39,70.39,0.0,0.0,72.18,72.18,72.18,0.0,0.0
2019-01-06,73.98,73.98,73.98,0.0,0.0,74.23,74.23,74.23,0.0,0.0,73.8,73.8,73.8,0.0,0.0,74.23,74.23,74.23,0.0,0.0
2019-01-13,76.08,76.08,76.08,0.0,0.0,76.54,76.54,76.54,0.0,0.0,75.66,75.66,75.66,0.0,0.0,76.28,76.28,76.28,0.0,0.0
2019-01-20,75.89,75.89,75.89,0.0,0.0,76.28,76.28,76.28,0.0,0.0,75.84,75.84,75.84,0.0,0.0,76.11,76.11,76.11,0.0,0.0
2019-01-27,77.39,77.39,77.39,0.0,0.0,77.85,77.85,77.85,0.0,0.0,77.16,77.16,77.16,0.0,0.0,77.38,77.38,77.38,0.0,0.0
2019-02-03,77.2,77.2,77.2,0.0,0.0,77.74,77.74,77.74,0.0,0.0,77.18,77.18,77.18,0.0,0.0,77.74,77.74,77.74,0.0,0.0
2019-02-10,79.62,79.62,79.62,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.25,79.25,79.25,0.0,0.0,79.58,79.58,79.58,0.0,0.0
2019-02-17,79.65,79.65,79.65,0.0,0.0,80.08,80.08,80.08,0.0,0.0,79.62,79.62,79.62,0.0,0.0,80.05,80.05,80.05,0.0,0.0
2019-02-24,80.5,80.5,80.5,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.1,80.1,80.1,0.0,0.0,80.56,80.56,80.56,0.0,0.0
2019-03-03,78.17,78.17,78.17,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.13,78.13,78.13,0.0,0.0,78.92,78.92,78.92,0.0,0.0
2019-03-10,81.21,81.21,81.21,0.0,0.0,81.73,81.73,81.73,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.49,81.49,81.49,0.0,0.0
2019-03-17,82.45,82.45,82.45,0.0,0.0,82.65,82.65,82.65,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.19,81.19,81.19,0.0,0.0
2019-03-24,82.09,82.09,82.09,0.0,0.0,82.25,82.25,82.25,0.0,0.0,81.77,81.77,81.77,0.0,0.0,82.23,82.23,82.23,0.0,0.0
2019-03-31,83.94,83.94,83.94,0.0,0.0,84.09,84.09,84.09,0.0,0.0,83.92,83.92,83.92,0.0,0.0,84.09,84.09,84.09,0.0,0.0
2019-04-07,84.47,84.47,84.47,0.0,0.0,84.53,84.53,84.53,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.44,84.44,84.44,0.0,0.0
2019-04-14,84.54,84.54,84.54,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.19,84.19,84.19,0.0,0.0,84.61,84.61,84.61,0.0,0.0
2019-04-21,85.86,85.86,85.86,0.0,0.0,86.17,86.17,86.17,0.0,0.0,85.46,85.46,85.46,0.0,0.0,86.17,86.17,86.17,0.0,0.0
2019-04-28,85.83,85.83,85.83,0.0,0.0,86.34,86.34,86.34,0.0,0.0,85.77,85.77,85.77,0.0,0.0,86.28,86.28,86.28,0.0,0.0
2019-05-05,83.56,83.56,83.56,0.0,0.0,84.42,84.42,84.42,0.0,0.0,82.47,82.47,82.47,0.0,0.0,84.17,84.17,84.17,0.0,0.0
2019-05-12,83.41,83.41,83.41,0.0,0.0,84.48,84.48,84.48,0.0,0.0,83.41,83.41,83.41,0.0,0.0,83.64,83.64,83.64,0.0,0.0
2019-05-19,82.7,82.7,82.7,0.0,0.0,82.82,82.82,82.82,0.0,0.0,82.21,82.21,82.21,0.0,0.0,82.32,82.32,82.32,0.0,0.0
2019-05-26,80.71,80.71,80.71,0.0,0.0,81.02,81.02,81.02,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.47,80.47,80.47,0.0,0.0
2019-06-02,82.99,82.99,82.99,0.0,0.0,84.23,84.23,84.23,0.0,0.0,82.99,82.99,82.99,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2019-06-09,84.42,84.42,84.42,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.28,84.28,84.28,0.0,0.0,84.51,84.51,84.51,0.0,0.0
2019-06-16,86.52,86.52,86.52,0.0,0.0,86.88,86.88,86.88,0.0,0.0,86.36,86.36,86.36,0.0,0.0,86.58,86.58,86.58,0.0,0.0
2019-06-23,85.71,85.71,85.71,0.0,0.0,85.83,85.83,85.83,0.0,0.0,85.43,85.43,85.43,0.0,0.0,85.8,85.8,85.8,0.0,0.0
2019-06-30,87.34,87.34,87.34,0.0,0.0,87.77,87.77,87.77,0.0,0.0,86.97,86.97,86.97,0.0,0.0,87.63,87.63,87.63,0.0,0.0
2019-07-07,88.33,88.33,88.33,0.0,0.0,88.61,88.61,88.61,0.0,0.0,88.17,88.17,88.17,0.0,0.0,88.57,88.57,88.57,0.0,0.0
2019-07-14,88.66,88.66,88.66,0.0,0.0,88.66,88.66,88.66,0.0,0.0,87.38,87.38,87.38,0.0,0.0,87.38,87.38,87.38,0.0,0.0
2019-07-21,88.75,88.75,88.75,0.0,0.0,89.11,89.11,89.11,0.0,0.0,88.7,88.7,88.7,0.0,0.0,89.05,89.05,89.05,0.0,0.0
2019-07-28,86.77,86.77,86.77,0.0,0.0,86.77,86.77,86.77,0.0,0.0,85.77,85.77,85.77,0.0,0.0,86.24,86.24,86.24,0.0,0.0
2019-08-04,86.56,86.56,86.56,0.0,0.0,86.75,86.75,86.75,0.0,0.0,85.76,85.76,85.76,0.0,0.0,86.3,86.3,86.3,0.0,0.0
2019-08-11,85.24,85.24,85.24,0.0,0.0,85.92,85.92,85.92,0.0,0.0,85.23,85.23,85.23,0.0,0.0,85.78,85.78,85.78,0.0,0.0
2019-08-18,86.75,86.75,86.75,0.0,0.0,87.31,87.31,87.31,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.79,84.79,84.79,0.0,0.0
2019-08-25,87.64,87.64,87.64,0.0,0.0,87.64,87.64,87.64,0.0,0.0,86.6,86.6,86.6,0.0,0.0,87.06,87.06,87.06,0.0,0.0
2019-09-01,88.71,88.71,88.71,0.0,0.0,88.72,88.72,88.72,0.0,0.0,88.39,88.39,88.39,0.0,0.0,88.41,88.41,88.41,0.0,0.0
2019-09-08,88.44,88.44,88.44,0.0,0.0,88.6,88.6,88.6,0.0,0.0,88.18,88.18,88.18,0.0,0.0,88.21,88.21,88.21,0.0,0.0
2019-09-15,88.84,88.84,88.84,0.0,0.0,88.94,88.94,88.94,0.0,0.0,87.81,87.81,87.81,0.0,0.0,87.9,87.9,87.9,0.0,0.0
2019-09-22,87.56,87.56,87.56,0.0,0.0,87.56,87.56,87.56,0.0,0.0,86.01,86.01,86.01,0.0,0.0,86.45,86.45,86.45,0.0,0.0
2019-09-29,86.01,86.01,86.01,0.0,0.0,87.28,87.28,87.28,0.0,0.0,86.01,86.01,86.01,0.0,0.0,86.91,86.91,86.91,0.0,0.0
2019-10-06,87.68,87.68,87.68,0.0,0.0,88.32,88.32,88.32,0.0,0.0,87.65,87.65,87.65,0.0,0.0,87.73,87.73,87.73,0.0,0.0
2019-10-13,88.61,88.61,88.61,0.0,0.0,88.65,88.65,88.65,0.0,0.0,87.66,87.66,87.66,0.0,0.0,87.95,87.95,87.95,0.0,0.0
2019-10-20,88.1,88.1,88.1,0.0,0.0,88.97,88.97,88.97,0.0,0.0,88.1,88.1,88.1,0.0,0.0,88.93,88.93,88.93,0.0,0.0
2019-10-27,90.13,90.13,90.13,0.0,0.0,90.49,90.49,90.49,0.0,0.0,90.11,90.11,90.11,0.0,0.0,90.44,90.44,90.44,0.0,0.0
2019-11-03,90.81,90.81,90.81,0.0,0.0,91.21,91.21,91.21,0.0,0.0,90.6,90.6,90.6,0.0,0.0,91.21,91.21,91.21,0.0,0.0
2019-11-10,92.3,92.3,92.3,0.0,0.0,92.49,92.49,92.49,0.0,0.0,91.91,91.91,91.91,0.0,0.0,92.49,92.49,92.49,0.0,0.0
2019-11-17,92.32,92.32,92.32,0.0,0.0,92.32,92.32,92.32,0.0,0.0,91.83,91.83,91.83,0.0,0.0,92.19,92.19,92.19,0.0,0.0
2019-11-24,93.75,93.75,93.75,0.0,0.0,93.82,93.82,93.82,0.0,0.0,93.58,93.58,93.58,0.0,0.0,93.64,93.64,93.64,0.0,0.0
2019-12-01,93.35,93.35,93.35,0.0,0.0,93.62,93.62,93.62,0.0,0.0,93.28,93.28,93.28,0.0,0.0,93.54,93.54,93.54,0.0,0.0
2019-12-08,93.99,93.99,93.99,0.0,0.0,94.46,94.46,94.46,0.0,0.0,93.85,93.85,93.85,0.0,0.0,94.37,94.37,94.37,0.0,0.0
2019-12-15,96.03,96.03,96.03,0.0,0.0,96.16,96.16,96.16,0.0,0.0,95.84,95.84,95.84,0.0,0.0,95.96,95.96,95.96,0.0,0.0
2019-12-22,97.33,97.33,97.33,0.0,0.0,97.33,97.33,97.33,0.0,0.0,96.85,96.85,96.85,0.0,0.0,97.05,97.05,97.05,0.0,0.0
2019-12-29,96.76,96.76,96.76,0.0,0.0,97.65,97.65,97.65,0.0,0.0,96.7,96.7,96.7,0.0,0.0,97.21,97.21,97.21,0.0,0.0
