Date,NCLH_Open_average,NCLH_Open_max,NCLH_Open_min,NCLH_Open_volatility,NCLH_Open_change,NCLH_High_average,NCLH_High_max,NCLH_High_min,NCLH_High_volatility,NCLH_High_change,NCLH_Low_average,NCLH_Low_max,NCLH_Low_min,NCLH_Low_volatility,NCLH_Low_change,NCLH_Close_average,NCLH_Close_max,NCLH_Close_min,NCLH_Close_volatility,NCLH_Close_change,NCLH_Volume_average,NCLH_Volume_max,NCLH_Volume_min,NCLH_Volume_volatility,NCLH_Volume_change
2018-01-14,58.79,59.45,58.05,1.4000000000000057,1.4000000000000057,59.206,59.69,58.45,1.2399999999999949,1.0,58.086,58.74,57.13,1.6099999999999994,1.25,58.864,59.43,57.39,2.039999999999999,1.9799999999999969,1894526,2614712,1442455,1172257,-5711
2018-01-21,59.764,60.61,58.71,1.8999999999999986,1.1199999999999974,60.496,61.03,59.49,1.5399999999999991,1.5399999999999991,59.036,60.11,58.29,1.8200000000000003,1.8200000000000003,59.842,60.93,58.33,2.6000000000000014,2.240000000000002,1775252,3544159,1125005,2419154,-489928
2018-01-28,60.168,60.77,59.53,1.240000000000002,-0.519999999999996,61.016,61.18,60.87,0.3100000000000023,0.2700000000000031,59.088,60.08,56.94,3.1400000000000006,-2.5700000000000003,59.448,60.74,56.95,3.789999999999999,-3.009999999999998,1509091,2323181,1062871,1260310,1260310
2018-02-04,57.016,57.93,55.99,1.9399999999999977,0.8500000000000014,58.06,59.01,57.04,1.9699999999999989,-0.490000000000002,55.884,57.53,54.25,3.280000000000001,1.2399999999999949,57.122,58.2,56.01,2.190000000000005,-0.75,1871504,2467971,1518687,949284,-634938
2018-02-11,58.120000000000005,59.28,56.95,2.3299999999999983,1.769999999999996,58.9375,59.64,57.67,1.9699999999999989,1.8299999999999983,57.7825,58.77,56.87,1.9000000000000057,1.740000000000002,58.7125,59.36,57.5,1.8599999999999994,1.6099999999999994,1477897,1909029,1036983,872046,-463338
2018-02-18,58.768,59.53,58.08,1.4500000000000028,-0.3399999999999963,59.089999999999996,59.66,58.2,1.4599999999999937,-1.1599999999999966,57.762,58.72,56.95,1.769999999999996,-1.3500000000000014,58.162,58.95,57.29,1.6600000000000037,-1.0,1696151,2591119,1258968,1332151,-125513
2018-02-25,56.722,57.94,56.13,1.8099999999999952,-1.6599999999999966,57.422,58.44,56.39,2.049999999999997,-2.049999999999997,55.746,56.17,54.86,1.3100000000000023,-1.3100000000000023,56.392,56.9,55.58,1.3200000000000003,-0.6900000000000048,4994786,13538239,1845556,11692683,481853
2018-03-04,55.988,57.2,55.4,1.8000000000000043,1.4400000000000048,56.57,57.43,56.0,1.4299999999999997,1.2899999999999991,55.524,56.38,54.99,1.3900000000000006,0.9600000000000009,56.136,57.15,55.45,1.6999999999999957,0.5799999999999983,2070739,2756935,1832045,924890,-73370
2018-03-11,56.22,56.93,55.24,1.6899999999999977,-0.8100000000000023,56.574000000000005,57.24,56.09,1.1499999999999986,-0.9699999999999989,55.55,56.49,55.1,1.3900000000000006,-1.3900000000000006,55.896,56.65,55.34,1.3099999999999952,-1.2299999999999969,1747048,2470880,1537034,933846,-42683
2018-03-18,54.168,55.75,52.21,3.539999999999999,-3.519999999999996,54.568,56.31,52.47,3.8400000000000034,-3.8400000000000034,52.92,55.35,51.3,4.050000000000004,-4.039999999999999,53.288,55.72,51.4,4.32,-3.280000000000001,2015205,2560308,1308982,1251326,292214
2018-03-25,52.7725,53.0,52.52,0.4799999999999969,0.4799999999999969,53.525,54.16,53.24,0.9199999999999946,-0.9199999999999946,51.9225,52.32,51.37,0.9500000000000028,-0.9500000000000028,52.5725,52.97,51.97,1.0,-0.8999999999999986,2827211,5257969,1545363,3712606,-1177776
2018-04-01,52.92,54.04,51.65,2.3900000000000006,1.1799999999999997,53.758,54.68,52.63,2.049999999999997,1.3299999999999983,52.36,52.97,51.39,1.5799999999999983,1.1599999999999966,53.212,54.39,52.39,2.0,0.6400000000000006,2026173,3784541,1033671,2750870,-508895
2018-04-08,52.916,53.58,51.99,1.5899999999999963,-0.8099999999999952,53.552,53.94,52.71,1.2299999999999969,0.17999999999999972,52.088,52.77,50.98,1.7900000000000063,1.7900000000000063,52.706,53.44,52.0,1.4399999999999977,1.4399999999999977,1919631,3227539,1223937,2003602,-2003602
2018-04-15,55.258,56.13,54.0,2.1300000000000026,1.7800000000000011,55.814,57.08,54.27,2.809999999999995,2.809999999999995,54.666000000000004,55.45,53.63,1.8200000000000003,1.8200000000000003,55.334,56.75,53.88,2.8699999999999974,2.8699999999999974,1896026,2828982,1342563,1486419,592948
