Date,CNMD_Open_average,CNMD_Open_max,CNMD_Open_min,CNMD_Open_volatility,CNMD_Open_change,CNMD_High_average,CNMD_High_max,CNMD_High_min,CNMD_High_volatility,CNMD_High_change,CNMD_Low_average,CNMD_Low_max,CNMD_Low_min,CNMD_Low_volatility,CNMD_Low_change,CNMD_Close_average,CNMD_Close_max,CNMD_Close_min,CNMD_Close_volatility,CNMD_Close_change,CNMD_Volume_average,CNMD_Volume_max,CNMD_Volume_min,CNMD_Volume_volatility,CNMD_Volume_change
2018-01-14,56.158,56.62,55.71,0.9099999999999966,-0.269999999999996,56.6,56.98,56.21,0.769999999999996,-0.02999999999999403,55.577999999999996,56.05,55.23,0.8200000000000003,0.4099999999999966,56.058,56.49,55.76,0.730000000000004,0.23000000000000398,134497,206882,83135,123747,-54684
2018-01-21,57.148,58.1,56.25,1.8500000000000014,1.509999999999998,57.706,58.39,56.94,1.4500000000000028,1.2000000000000028,56.642,57.38,55.88,1.5,1.2999999999999972,57.216,58.0,56.47,1.5300000000000011,0.740000000000002,152979,278040,80615,197425,-36859
2018-01-28,60.902,63.71,56.78,6.93,6.219999999999999,61.812,64.99,57.5,7.489999999999995,6.689999999999998,59.424,62.63,56.39,6.240000000000002,4.789999999999999,60.69,63.35,57.5,5.850000000000001,4.109999999999999,404396,936661,139472,797189,233398
2018-02-04,60.348,60.77,59.86,0.9100000000000037,-0.46000000000000085,60.858,61.18,60.47,0.7100000000000009,-0.3500000000000014,59.348,59.86,59.0,0.8599999999999994,-0.5200000000000031,60.066,60.78,59.23,1.5500000000000043,-0.759999999999998,240263,314246,150300,163946,-163946
2018-02-11,60.07,60.99,59.19,1.8000000000000043,1.3300000000000054,60.807500000000005,61.68,59.88,1.7999999999999972,1.7999999999999972,59.705,60.8,59.02,1.779999999999994,1.759999999999998,60.5525,61.27,59.62,1.6500000000000057,1.6500000000000057,169466,264277,76409,187868,187868
2018-02-18,60.812,61.07,60.6,0.46999999999999886,-0.46999999999999886,61.118,61.56,60.71,0.8500000000000014,0.10999999999999943,60.172,60.67,59.78,0.8900000000000006,-0.6900000000000048,60.742,61.13,60.41,0.720000000000006,0.13000000000000256,148802,173032,106989,66043,-63533
2018-02-25,60.636,61.32,59.52,1.7999999999999972,-0.4399999999999977,61.284,61.58,61.1,0.4799999999999969,-0.4200000000000017,59.932,60.4,59.44,0.9600000000000009,-0.4200000000000017,60.738,61.11,59.96,1.1499999999999986,0.11999999999999744,173845,259819,104054,155765,-89784
2018-03-04,62.112,63.47,61.12,2.3500000000000014,2.219999999999999,62.938,64.66,61.65,3.009999999999998,3.009999999999998,61.702,62.97,60.74,2.229999999999997,2.229999999999997,62.467999999999996,63.48,61.38,2.0999999999999943,2.0999999999999943,135724,176433,99922,76511,19858
2018-03-11,64.152,64.45,63.59,0.8599999999999994,0.6400000000000006,64.578,64.93,64.28,0.6500000000000057,-0.12000000000000455,63.324,63.82,62.73,1.0900000000000034,-0.5700000000000003,64.224,64.51,63.83,0.6800000000000068,-0.480000000000004,219257,429603,112002,317601,-162256
2018-03-18,63.914,64.34,63.57,0.7700000000000031,-0.240000000000002,64.594,64.97,63.97,1.0,-0.7099999999999937,63.164,63.76,62.62,1.1400000000000006,-0.8299999999999983,63.926,64.53,62.91,1.6200000000000045,-0.269999999999996,102353,120328,86807,33521,9915
