Date,RCI_Open_average,RCI_Open_max,RCI_Open_min,RCI_Open_volatility,RCI_Open_change,RCI_High_average,RCI_High_max,RCI_High_min,RCI_High_volatility,RCI_High_change,RCI_Low_average,RCI_Low_max,RCI_Low_min,RCI_Low_volatility,RCI_Low_change,RCI_Close_average,RCI_Close_max,RCI_Close_min,RCI_Close_volatility,RCI_Close_change,RCI_Volume_average,RCI_Volume_max,RCI_Volume_min,RCI_Volume_volatility,RCI_Volume_change
2018-01-14,49.956,50.07,49.64,0.4299999999999997,-0.07000000000000028,50.318,50.63,50.08,0.5500000000000043,-0.09000000000000341,49.702,49.95,49.33,0.6200000000000045,0.30999999999999517,49.982,50.29,49.6,0.6899999999999977,0.6899999999999977,296930,369834,255230,114604,-33626
2018-01-21,49.466,50.27,48.3,1.970000000000006,-0.9299999999999997,49.732,50.28,49.33,0.9500000000000028,-0.9399999999999977,48.678,49.64,48.18,1.4600000000000009,-1.4600000000000009,49.12,49.86,48.24,1.6199999999999974,-1.6199999999999974,474364,708000,242470,465530,244804
2018-01-28,48.206,48.73,47.32,1.4099999999999966,-0.8500000000000014,48.398,49.04,47.34,1.6999999999999957,-1.1499999999999986,47.582,48.36,46.06,2.299999999999997,-1.8299999999999983,47.888,48.8,46.1,2.6999999999999957,-2.3399999999999963,388073,523656,250507,273149,15305
2018-02-04,45.616,46.15,45.12,1.0300000000000011,0.0799999999999983,46.006,46.49,45.34,1.1499999999999986,-0.7299999999999969,44.908,45.62,44.43,1.1899999999999977,0.6000000000000014,45.526,46.17,44.89,1.2800000000000011,-0.730000000000004,429333,587809,243706,344103,-344103
2018-02-11,45.79,46.48,45.36,1.1199999999999974,1.1199999999999974,46.185,46.61,45.81,0.7999999999999972,0.6799999999999997,45.5025,46.1,44.95,1.1499999999999986,0.8599999999999994,45.9975,46.55,45.59,0.9599999999999937,0.519999999999996,308708,458949,203302,255647,-255647
2018-02-18,45.988,46.46,45.68,0.7800000000000011,0.5399999999999991,46.298,46.49,46.09,0.3999999999999986,0.36999999999999744,45.686,46.1,45.46,0.6400000000000006,0.6400000000000006,45.976,46.37,45.62,0.75,0.75,305293,377204,216609,160595,69255
2018-02-25,45.434000000000005,46.35,44.78,1.5700000000000003,-1.4299999999999997,45.692,46.35,45.17,1.1799999999999997,-0.8400000000000034,45.022,45.97,44.65,1.3200000000000003,-1.2800000000000011,45.306,45.98,45.02,0.9599999999999937,-0.8200000000000003,408671,500855,331337,169518,122067
2018-03-04,45.602,45.85,45.29,0.5600000000000023,0.4299999999999997,45.864,46.02,45.72,0.30000000000000426,-0.30000000000000426,45.306,45.5,45.11,0.39000000000000057,0.0799999999999983,45.68,45.87,45.48,0.39000000000000057,-0.21000000000000085,324452,466414,142750,323664,-270741
2018-03-11,45.168,45.54,44.81,0.7299999999999969,-0.7299999999999969,45.308,45.71,44.84,0.8699999999999974,-0.8699999999999974,44.81,45.05,44.25,0.7999999999999972,-0.7999999999999972,44.934,45.21,44.48,0.730000000000004,-0.5900000000000034,201762,270518,153240,117278,-3527
2018-03-18,44.592,45.02,43.93,1.0900000000000034,-0.6400000000000006,44.848,45.38,43.93,1.4500000000000028,-1.0700000000000003,44.096,44.9,43.11,1.7899999999999991,-1.3999999999999986,44.382,45.23,43.68,1.5499999999999972,-1.0,605953,1067262,338564,728698,-728698
2018-03-25,44.2075,44.59,43.81,0.7800000000000011,0.7800000000000011,44.535000000000004,44.72,44.31,0.4099999999999966,0.28000000000000114,43.8275,44.31,43.36,0.9500000000000028,0.6700000000000017,44.2525,44.68,43.96,0.7199999999999989,0.14000000000000057,301375,361566,230425,131141,-131141
2018-04-01,45.072,46.04,43.97,2.0700000000000003,1.480000000000004,45.782,46.79,44.73,2.0600000000000023,1.2700000000000031,44.724,45.53,43.69,1.8400000000000034,1.3100000000000023,45.368,46.27,44.17,2.1000000000000014,1.5399999999999991,563256,887301,325403,561898,-173284
2018-04-08,45.522,46.1,45.09,1.009999999999998,-0.9200000000000017,45.75,46.18,45.51,0.6700000000000017,-0.6199999999999974,45.108000000000004,45.58,44.81,0.769999999999996,-0.519999999999996,45.368,45.68,45.01,0.6700000000000017,-0.21000000000000085,315748,403483,235860,167623,-58704
2018-04-15,46.476,48.24,45.28,2.960000000000001,2.5600000000000023,46.896,48.48,45.82,2.6599999999999966,2.5899999999999963,46.118,47.7,45.12,2.5800000000000054,2.5800000000000054,46.46,48.11,45.28,2.8299999999999983,2.5,511688,952300,259214,693086,97735
2018-04-22,47.5,47.92,47.26,0.6600000000000037,-0.6300000000000026,47.772,48.16,47.48,0.6799999999999997,-0.6099999999999994,47.211999999999996,47.43,46.98,0.45000000000000284,-0.259999999999998,47.384,47.68,47.21,0.46999999999999886,-0.3299999999999983,443462,686352,336207,350145,-54108
2018-04-29,47.02,47.34,46.63,0.7100000000000009,0.10999999999999943,47.338,47.64,46.99,0.6499999999999986,0.0,46.734,47.02,46.52,0.5,-0.29000000000000625,47.038000000000004,47.32,46.82,0.5,-0.4200000000000017,293817,319956,259277,60679,-13670
2018-05-06,47.498,48.23,46.79,1.4399999999999977,1.3999999999999986,47.882,48.58,46.83,1.75,1.75,47.292,48.1,46.09,2.009999999999998,2.009999999999998,47.68,48.22,46.52,1.6999999999999957,1.6999999999999957,339741,509039,248812,260227,-38419
2018-05-13,48.306,48.66,47.78,0.8799999999999955,0.8799999999999955,48.554,48.75,48.16,0.5900000000000034,0.5900000000000034,48.036,48.41,47.5,0.9099999999999966,0.9099999999999966,48.452,48.62,48.09,0.529999999999994,0.529999999999994,233064,292596,125695,166901,-123442
2018-05-20,48.445,48.86,47.45,1.4099999999999966,-1.4099999999999966,48.7625,49.35,48.16,1.1900000000000048,-1.1900000000000048,47.875,48.67,47.24,1.4299999999999997,-1.4299999999999997,48.3925,49.09,47.74,1.3500000000000014,-1.3500000000000014,655533,1349435,279471,1069964,934942
2018-05-27,47.152,47.34,46.98,0.36000000000000654,-0.22000000000000597,47.44,47.81,47.26,0.5500000000000043,-0.22999999999999687,46.746,47.0,46.41,0.5900000000000034,0.03999999999999915,47.038000000000004,47.46,46.75,0.7100000000000009,0.060000000000002274,298469,407355,231681,175674,-105505
2018-06-03,47.478,47.71,47.22,0.490000000000002,0.259999999999998,47.77,48.14,47.56,0.5799999999999983,0.21000000000000085,47.262,47.63,47.0,0.6300000000000026,0.3299999999999983,47.589999999999996,47.79,47.41,0.38000000000000256,0.18000000000000682,233222,292724,192337,100387,-34249
