Date,VanEck Vectors Low Carbon Energy_Open_average,VanEck Vectors Low Carbon Energy_Open_max,VanEck Vectors Low Carbon Energy_Open_min,VanEck Vectors Low Carbon Energy_Open_volatility,VanEck Vectors Low Carbon Energy_Open_change,VanEck Vectors Low Carbon Energy_High_average,VanEck Vectors Low Carbon Energy_High_max,VanEck Vectors Low Carbon Energy_High_min,VanEck Vectors Low Carbon Energy_High_volatility,VanEck Vectors Low Carbon Energy_High_change,VanEck Vectors Low Carbon Energy_Low_average,VanEck Vectors Low Carbon Energy_Low_max,VanEck Vectors Low Carbon Energy_Low_min,VanEck Vectors Low Carbon Energy_Low_volatility,VanEck Vectors Low Carbon Energy_Low_change,VanEck Vectors Low Carbon Energy_Close_average,VanEck Vectors Low Carbon Energy_Close_max,VanEck Vectors Low Carbon Energy_Close_min,VanEck Vectors Low Carbon Energy_Close_volatility,VanEck Vectors Low Carbon Energy_Close_change
2018-12-16,51.92,51.92,51.92,0.0,0.0,53.19,53.19,53.19,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2018-12-23,55.18,55.18,55.18,0.0,0.0,55.18,55.18,55.18,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2018-12-30,55.64,55.64,55.64,0.0,0.0,56.04,56.04,56.04,0.0,0.0,55.64,55.64,55.64,0.0,0.0,56.01,56.01,56.01,0.0,0.0
2019-01-06,57.73,57.73,57.73,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-01-13,59.0,59.0,59.0,0.0,0.0,59.21,59.21,59.21,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.83,58.83,58.83,0.0,0.0
2019-01-20,58.33,58.33,58.33,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.7,58.7,58.7,0.0,0.0
2019-01-27,61.04,61.04,61.04,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.04,61.04,61.04,0.0,0.0,61.75,61.75,61.75,0.0,0.0
2019-02-03,61.51,61.51,61.51,0.0,0.0,61.8,61.8,61.8,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.6,61.6,61.6,0.0,0.0
2019-02-10,62.9,62.9,62.9,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.9,62.9,62.9,0.0,0.0,63.1,63.1,63.1,0.0,0.0
2019-02-17,64.34,64.34,64.34,0.0,0.0,64.73,64.73,64.73,0.0,0.0,63.95,63.95,63.95,0.0,0.0,63.98,63.98,63.98,0.0,0.0
2019-02-24,63.84,63.84,63.84,0.0,0.0,63.84,63.84,63.84,0.0,0.0,62.82,62.82,62.82,0.0,0.0,63.13,63.13,63.13,0.0,0.0
2019-03-03,61.41,61.41,61.41,0.0,0.0,62.4,62.4,62.4,0.0,0.0,61.41,61.41,61.41,0.0,0.0,62.27,62.27,62.27,0.0,0.0
2019-03-10,62.86,62.86,62.86,0.0,0.0,63.0,63.0,63.0,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.91,62.91,62.91,0.0,0.0
2019-03-17,60.92,60.92,60.92,0.0,0.0,60.98,60.98,60.98,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.85,60.85,60.85,0.0,0.0
2019-03-24,62.91,62.91,62.91,0.0,0.0,63.58,63.58,63.58,0.0,0.0,62.6,62.6,62.6,0.0,0.0,63.58,63.58,63.58,0.0,0.0
2019-03-31,64.95,64.95,64.95,0.0,0.0,65.06,65.06,65.06,0.0,0.0,64.78,64.78,64.78,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2019-04-07,65.52,65.52,65.52,0.0,0.0,65.52,65.52,65.52,0.0,0.0,65.33,65.33,65.33,0.0,0.0,65.4,65.4,65.4,0.0,0.0
2019-04-14,66.16,66.16,66.16,0.0,0.0,66.16,66.16,66.16,0.0,0.0,65.88,65.88,65.88,0.0,0.0,65.88,65.88,65.88,0.0,0.0
2019-04-21,65.38,65.38,65.38,0.0,0.0,65.9,65.9,65.9,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.9,65.9,65.9,0.0,0.0
2019-04-28,64.72,64.72,64.72,0.0,0.0,65.29,65.29,65.29,0.0,0.0,64.72,64.72,64.72,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2019-05-05,62.29,62.29,62.29,0.0,0.0,62.29,62.29,62.29,0.0,0.0,61.12,61.12,61.12,0.0,0.0,61.58,61.58,61.58,0.0,0.0
2019-05-12,60.5,60.5,60.5,0.0,0.0,60.57,60.57,60.57,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.01,60.01,60.01,0.0,0.0
2019-05-19,60.52,60.52,60.52,0.0,0.0,60.78,60.78,60.78,0.0,0.0,60.02,60.02,60.02,0.0,0.0,60.03,60.03,60.03,0.0,0.0
2019-05-26,59.29,59.29,59.29,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.39,59.39,59.39,0.0,0.0
2019-06-02,62.64,62.64,62.64,0.0,0.0,63.19,63.19,63.19,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-06-09,62.33,62.33,62.33,0.0,0.0,62.69,62.69,62.69,0.0,0.0,62.33,62.33,62.33,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2019-06-16,64.59,64.59,64.59,0.0,0.0,64.59,64.59,64.59,0.0,0.0,64.12,64.12,64.12,0.0,0.0,64.46,64.46,64.46,0.0,0.0
2019-06-23,66.22,66.22,66.22,0.0,0.0,66.42,66.42,66.42,0.0,0.0,66.06,66.06,66.06,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2019-06-30,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.86,65.86,65.86,0.0,0.0
2019-07-07,66.31,66.31,66.31,0.0,0.0,66.46,66.46,66.46,0.0,0.0,66.29,66.29,66.29,0.0,0.0,66.33,66.33,66.33,0.0,0.0
2019-07-14,66.49,66.49,66.49,0.0,0.0,66.75,66.75,66.75,0.0,0.0,66.49,66.49,66.49,0.0,0.0,66.55,66.55,66.55,0.0,0.0
2019-07-21,66.26,66.26,66.26,0.0,0.0,66.56,66.56,66.56,0.0,0.0,66.11,66.11,66.11,0.0,0.0,66.41,66.41,66.41,0.0,0.0
2019-07-28,63.55,63.55,63.55,0.0,0.0,63.55,63.55,63.55,0.0,0.0,62.0,62.0,62.0,0.0,0.0,62.43,62.43,62.43,0.0,0.0
2019-08-04,63.84,63.84,63.84,0.0,0.0,63.84,63.84,63.84,0.0,0.0,62.87,62.87,62.87,0.0,0.0,63.41,63.41,63.41,0.0,0.0
2019-08-11,63.41,63.41,63.41,0.0,0.0,63.7,63.7,63.7,0.0,0.0,63.34,63.34,63.34,0.0,0.0,63.56,63.56,63.56,0.0,0.0
2019-08-18,61.64,61.64,61.64,0.0,0.0,61.64,61.64,61.64,0.0,0.0,61.21,61.21,61.21,0.0,0.0,61.27,61.27,61.27,0.0,0.0
2019-08-25,62.45,62.45,62.45,0.0,0.0,62.45,62.45,62.45,0.0,0.0,62.13,62.13,62.13,0.0,0.0,62.15,62.15,62.15,0.0,0.0
2019-09-01,63.71,63.71,63.71,0.0,0.0,64.3,64.3,64.3,0.0,0.0,63.71,63.71,63.71,0.0,0.0,63.99,63.99,63.99,0.0,0.0
2019-09-08,65.81,65.81,65.81,0.0,0.0,66.23,66.23,66.23,0.0,0.0,65.81,65.81,65.81,0.0,0.0,66.07,66.07,66.07,0.0,0.0
2019-09-15,64.08,64.08,64.08,0.0,0.0,66.02,66.02,66.02,0.0,0.0,64.08,64.08,64.08,0.0,0.0,65.86,65.86,65.86,0.0,0.0
2019-09-22,63.69,63.69,63.69,0.0,0.0,64.08,64.08,64.08,0.0,0.0,63.6,63.6,63.6,0.0,0.0,64.0,64.0,64.0,0.0,0.0
2019-09-29,63.0,63.0,63.0,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.71,62.71,62.71,0.0,0.0,62.76,62.76,62.76,0.0,0.0
2019-10-06,63.49,63.49,63.49,0.0,0.0,63.72,63.72,63.72,0.0,0.0,63.49,63.49,63.49,0.0,0.0,63.72,63.72,63.72,0.0,0.0
2019-10-13,64.71,64.71,64.71,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.75,64.75,64.75,0.0,0.0
2019-10-20,66.67,66.67,66.67,0.0,0.0,67.47,67.47,67.47,0.0,0.0,66.67,66.67,66.67,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2019-10-27,67.4,67.4,67.4,0.0,0.0,67.89,67.89,67.89,0.0,0.0,67.4,67.4,67.4,0.0,0.0,67.75,67.75,67.75,0.0,0.0
2019-11-03,69.0,69.0,69.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.74,68.74,68.74,0.0,0.0
2019-11-10,69.04,69.04,69.04,0.0,0.0,69.04,69.04,69.04,0.0,0.0,68.65,68.65,68.65,0.0,0.0,68.75,68.75,68.75,0.0,0.0
2019-11-17,68.98,68.98,68.98,0.0,0.0,69.28,69.28,69.28,0.0,0.0,68.98,68.98,68.98,0.0,0.0,69.12,69.12,69.12,0.0,0.0
2019-11-24,69.54,69.54,69.54,0.0,0.0,69.96,69.96,69.96,0.0,0.0,69.36,69.36,69.36,0.0,0.0,69.42,69.42,69.42,0.0,0.0
2019-12-01,70.83,70.83,70.83,0.0,0.0,70.93,70.93,70.93,0.0,0.0,70.45,70.45,70.45,0.0,0.0,70.73,70.73,70.73,0.0,0.0
2019-12-08,73.47,73.47,73.47,0.0,0.0,74.13,74.13,74.13,0.0,0.0,73.47,73.47,73.47,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2019-12-15,76.21,76.21,76.21,0.0,0.0,76.21,76.21,76.21,0.0,0.0,75.41,75.41,75.41,0.0,0.0,75.54,75.54,75.54,0.0,0.0
2019-12-22,76.43,76.43,76.43,0.0,0.0,78.05,78.05,78.05,0.0,0.0,75.64,75.64,75.64,0.0,0.0,75.66,75.66,75.66,0.0,0.0
2019-12-29,76.67,76.67,76.67,0.0,0.0,76.76,76.76,76.76,0.0,0.0,76.33,76.33,76.33,0.0,0.0,76.54,76.54,76.54,0.0,0.0
