Date,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_change
2018-09-02,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-09-09,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-09-16,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2018-09-23,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-09-30,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-10-07,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2018-10-14,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2018-10-21,21.14,21.14,21.14,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-10-28,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2018-11-04,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2018-11-11,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-11-18,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2018-11-25,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2018-12-02,16.91,16.91,16.91,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2018-12-09,16.55,16.55,16.55,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2018-12-16,14.48,14.48,14.48,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2018-12-23,14.12,14.12,14.12,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.26,14.26,14.26,0.0,0.0
2018-12-30,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2019-01-06,16.33,16.33,16.33,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2019-01-13,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2019-01-20,16.73,16.73,16.73,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2019-01-27,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2019-02-03,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2019-02-10,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2019-02-17,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2019-02-24,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-03-03,17.09,17.09,17.09,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2019-03-10,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-03-17,17.94,17.94,17.94,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.94,17.94,17.94,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2019-03-24,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-03-31,18.98,18.98,18.98,0.0,0.0,19.11,19.11,19.11,0.0,0.0,18.98,18.98,18.98,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-04-07,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-04-14,19.29,19.29,19.29,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.35,19.35,19.35,0.0,0.0
2019-04-21,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2019-04-28,18.83,18.83,18.83,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.75,18.75,18.75,0.0,0.0
2019-05-05,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2019-05-12,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2019-05-19,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2019-05-26,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-06-02,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2019-06-09,16.12,16.12,16.12,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2019-06-16,17.41,17.41,17.41,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2019-06-23,17.98,17.98,17.98,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.56,17.56,17.56,0.0,0.0
2019-06-30,17.34,17.34,17.34,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2019-07-07,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2019-07-14,16.99,16.99,16.99,0.0,0.0,17.2,17.2,17.2,0.0,0.0,16.99,16.99,16.99,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2019-07-21,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-07-28,17.02,17.02,17.02,0.0,0.0,17.02,17.02,17.02,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0
2019-08-04,16.34,16.34,16.34,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2019-08-11,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-08-18,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-08-25,16.72,16.72,16.72,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2019-09-01,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2019-09-08,16.72,16.72,16.72,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2019-09-15,17.66,17.66,17.66,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.66,17.66,17.66,0.0,0.0
2019-09-22,17.03,17.03,17.03,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-09-29,16.24,16.24,16.24,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.24,16.24,16.24,0.0,0.0
2019-10-06,16.93,16.93,16.93,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2019-10-13,16.61,16.61,16.61,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.61,16.61,16.61,0.0,0.0
2019-10-20,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-10-27,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2019-11-03,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-11-10,17.9,17.9,17.9,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2019-11-17,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-11-24,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.26,17.26,17.26,0.0,0.0
2019-12-01,18.1,18.1,18.1,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2019-12-08,18.52,18.52,18.52,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2019-12-15,18.82,18.82,18.82,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-12-22,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-12-29,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0
