Date,HLX_Open_average,HLX_Open_max,HLX_Open_min,HLX_Open_volatility,HLX_Open_change,HLX_High_average,HLX_High_max,HLX_High_min,HLX_High_volatility,HLX_High_change,HLX_Low_average,HLX_Low_max,HLX_Low_min,HLX_Low_volatility,HLX_Low_change,HLX_Close_average,HLX_Close_max,HLX_Close_min,HLX_Close_volatility,HLX_Close_change,HLX_Volume_average,HLX_Volume_max,HLX_Volume_min,HLX_Volume_volatility,HLX_Volume_change
2018-06-10,7.486,7.69,7.16,0.5300000000000002,-0.5300000000000002,7.548,7.73,7.33,0.40000000000000036,-0.35000000000000053,7.358,7.6,7.14,0.45999999999999996,-0.4399999999999995,7.428,7.65,7.18,0.47000000000000064,-0.3200000000000003,1365926,2700446,743635,1956811,386331
2018-06-17,7.452,7.73,7.24,0.4900000000000002,0.4900000000000002,7.554,7.79,7.36,0.4299999999999997,0.34999999999999964,7.314,7.5,7.13,0.3700000000000001,0.33000000000000007,7.426,7.63,7.16,0.46999999999999975,0.11999999999999922,1003357,1707179,365103,1342076,1021098
2018-06-24,8.056000000000001,8.5,7.48,1.0199999999999996,0.7699999999999996,8.354,8.87,7.72,1.1499999999999995,0.5300000000000002,7.91,8.32,7.41,0.9100000000000001,0.5,8.158,8.45,7.65,0.7999999999999989,0.4499999999999993,3326851,5086392,1853989,3232403,2237142
2018-07-01,8.09,8.28,7.89,0.3899999999999997,-0.21999999999999886,8.2425,8.43,8.09,0.33999999999999986,0.10999999999999943,7.9575,8.04,7.87,0.16999999999999904,-0.02999999999999936,8.105,8.38,7.97,0.41000000000000103,0.3200000000000003,832632,1419269,456266,963003,963003
2018-07-08,8.466,8.49,8.44,0.05000000000000071,-0.05000000000000071,8.604,8.77,8.48,0.28999999999999915,0.0,8.322000000000001,8.4,8.1,0.3000000000000007,0.040000000000000924,8.502,8.57,8.41,0.16000000000000014,-0.009999999999999787,1061903,1325001,811501,513500,-284028
2018-07-15,8.636000000000001,8.77,8.56,0.20999999999999908,0.20999999999999908,8.73,8.79,8.66,0.129999999999999,0.08999999999999986,8.458,8.56,8.33,0.23000000000000043,0.10999999999999943,8.67,8.75,8.61,0.14000000000000057,0.09999999999999964,998407,1268065,804114,463951,383520
2018-07-22,9.548,10.06,9.07,0.9900000000000002,0.5600000000000005,9.962,10.42,9.57,0.8499999999999996,0.8399999999999999,9.346,10.06,8.77,1.290000000000001,1.290000000000001,9.661999999999999,10.27,8.99,1.2799999999999994,1.2799999999999994,2730450,3150499,2390198,760301,658390
2018-07-29,9.768,10.26,9.35,0.9100000000000001,-0.9100000000000001,9.894,10.39,9.49,0.9000000000000004,-0.9000000000000004,9.564,9.98,9.27,0.7100000000000009,-0.6799999999999997,9.628,10.01,9.29,0.7200000000000006,-0.6500000000000004,1826716,2218731,1138200,1080531,-311026
2018-08-05,9.352,9.51,9.23,0.27999999999999936,-0.10999999999999943,9.446,9.56,9.38,0.17999999999999972,-0.16000000000000014,9.184,9.27,9.04,0.23000000000000043,-0.23000000000000043,9.282,9.43,9.06,0.3699999999999992,-0.22999999999999865,1300242,2343606,887794,1455812,-1455812
2018-08-12,9.004,9.18,8.9,0.27999999999999936,-0.27999999999999936,9.128,9.37,9.02,0.34999999999999964,-0.3199999999999985,8.886,9.18,8.71,0.46999999999999886,-0.35999999999999943,8.982,9.22,8.86,0.3600000000000012,-0.25,923540,1513594,710627,802967,802967
2018-08-19,9.158,9.22,9.08,0.14000000000000057,0.10000000000000142,9.276,9.4,9.18,0.22000000000000064,0.16000000000000014,9.11,9.2,9.02,0.17999999999999972,0.11999999999999922,9.148,9.21,9.06,0.15000000000000036,0.129999999999999,729124,1320968,465149,855819,-855819
2018-08-26,9.157499999999999,9.26,9.02,0.2400000000000002,-0.049999999999998934,9.317499999999999,9.36,9.28,0.08000000000000007,0.08000000000000007,9.04,9.1,8.99,0.10999999999999943,0.07000000000000028,9.215,9.36,9.02,0.33999999999999986,0.33999999999999986,606444,825791,440796,384995,20045
2018-09-02,9.142,9.46,8.7,0.7600000000000016,-0.4399999999999995,9.288,9.55,8.91,0.6400000000000006,-0.3600000000000012,8.914,9.25,8.56,0.6899999999999995,-0.34999999999999964,9.122,9.53,8.82,0.7099999999999991,-0.4299999999999997,855984,1070666,689864,380802,-282625
2018-09-09,9.082,9.25,8.9,0.34999999999999964,-0.10999999999999943,9.178,9.29,9.1,0.1899999999999995,-0.09999999999999964,8.966,9.13,8.81,0.3200000000000003,-0.019999999999999574,9.046,9.15,8.89,0.2599999999999998,-0.019999999999999574,1067207,1497708,690684,807024,807024
2018-09-16,9.57,9.85,9.2,0.6500000000000004,0.5700000000000003,9.792,9.96,9.5,0.46000000000000085,0.4399999999999995,9.475999999999999,9.71,9.2,0.5100000000000016,0.33999999999999986,9.632,9.79,9.3,0.48999999999999844,0.4299999999999997,1519376,2473318,981081,1492237,-571601
2018-09-23,9.644,9.98,9.34,0.6400000000000006,0.15000000000000036,9.818,10.0,9.63,0.3699999999999992,0.11999999999999922,9.514,9.74,9.34,0.40000000000000036,0.16000000000000014,9.682,9.88,9.49,0.39000000000000057,0.27000000000000135,787322,1165680,539553,626127,294057
2018-09-30,9.984,10.09,9.86,0.23000000000000043,0.17999999999999972,10.206,10.33,9.94,0.39000000000000057,0.39000000000000057,9.934,10.04,9.75,0.28999999999999915,0.28999999999999915,10.132,10.31,9.92,0.39000000000000057,0.39000000000000057,1184070,1664115,653686,1010429,-1010429
2018-10-07,10.272,10.77,9.97,0.7999999999999989,-0.3000000000000007,10.552,10.89,10.26,0.6300000000000008,-0.370000000000001,10.006,10.37,9.75,0.6199999999999992,-0.4299999999999997,10.235999999999999,10.78,9.84,0.9399999999999995,-0.41999999999999993,1932890,2143556,1559592,583964,-502825
2018-10-14,10.304,10.41,10.19,0.22000000000000064,-0.22000000000000064,10.486,10.64,10.34,0.3000000000000007,-0.16000000000000014,10.174,10.31,10.09,0.22000000000000064,-0.009999999999999787,10.336,10.53,10.18,0.34999999999999964,-0.2699999999999996,1928244,2334946,1538120,796826,243306
2018-10-21,9.290000000000001,10.55,8.35,2.200000000000001,-2.0500000000000007,9.454,10.83,8.69,2.1400000000000006,-2.1400000000000006,8.686,9.75,8.02,1.7300000000000004,-1.7300000000000004,8.794,9.9,8.17,1.7300000000000004,-1.7300000000000004,2384323,3654731,1526116,2128615,-1828153
2018-10-28,8.44,8.67,8.09,0.5800000000000001,0.3100000000000005,8.594,8.77,8.42,0.34999999999999964,0.08000000000000007,8.192,8.44,8.02,0.41999999999999993,0.11000000000000121,8.392,8.52,8.25,0.2699999999999996,-0.07000000000000028,1350191,2699001,930841,1768160,-30869
2018-11-04,8.288,8.43,8.01,0.41999999999999993,-0.09999999999999964,8.39,8.6,8.23,0.3699999999999992,-0.17999999999999972,7.982,8.23,7.66,0.5700000000000003,-0.4800000000000004,8.152,8.5,7.66,0.8399999999999999,-0.5700000000000003,1404704,2141534,859588,1281946,-303493
2018-11-11,7.546,7.67,7.33,0.33999999999999986,0.009999999999999787,7.814,8.09,7.54,0.5499999999999998,0.33000000000000007,7.398,7.59,7.26,0.33000000000000007,0.17999999999999972,7.604,7.92,7.35,0.5700000000000003,0.5700000000000003,1285420,1563941,1050149,513792,513792
2018-11-18,7.6075,7.72,7.45,0.2699999999999996,-0.17999999999999972,7.805,8.01,7.51,0.5,0.16000000000000014,7.4875,7.72,7.25,0.46999999999999975,0.019999999999999574,7.6674999999999995,7.83,7.39,0.4400000000000004,0.1900000000000004,1083424,1818559,445576,1372983,-443001
2018-11-25,8.084,8.5,7.8,0.7000000000000002,0.7000000000000002,8.288,8.57,8.14,0.4299999999999997,0.4299999999999997,7.9399999999999995,8.29,7.67,0.6199999999999992,0.4899999999999993,8.192,8.52,7.93,0.5899999999999999,0.5899999999999999,1320828,1871164,951431,919733,156216
2018-12-02,7.82,8.47,7.12,1.3500000000000005,-1.3500000000000005,7.9,8.48,7.22,1.2600000000000007,-1.2600000000000007,7.34,8.25,6.79,1.46,-1.46,7.46,8.35,6.87,1.4799999999999995,-1.4799999999999995,1637075,2109287,1134034,975253,-975253
2018-12-09,6.802,7.01,6.47,0.54,-0.54,6.914,7.21,6.58,0.6299999999999999,-0.4900000000000002,6.534,6.95,6.17,0.7800000000000002,-0.5099999999999998,6.65,7.09,6.19,0.8999999999999995,-0.6299999999999999,1421688,1625288,966399,658889,441055
2018-12-16,5.874,6.25,5.34,0.9100000000000001,-0.8500000000000005,5.9959999999999996,6.44,5.43,1.0100000000000007,-0.8399999999999999,5.646,5.99,5.2,0.79,-0.79,5.74,6.25,5.21,1.04,-1.04,1623624,2892121,1051548,1840573,-324506
2018-12-23,5.3774999999999995,5.51,5.25,0.2599999999999998,0.23000000000000043,5.53,5.66,5.46,0.20000000000000018,0.040000000000000036,5.2375,5.42,5.05,0.3700000000000001,0.1900000000000004,5.445,5.49,5.41,0.08000000000000007,-0.03000000000000025,1703929,2419913,1305263,1114650,-1114650
2018-12-30,5.7475,6.14,5.3,0.8399999999999999,0.8399999999999999,6.0875,6.57,5.79,0.7800000000000002,0.7800000000000002,5.6325,6.05,5.19,0.8599999999999994,0.8599999999999994,6.0225,6.54,5.7,0.8399999999999999,0.8300000000000001,1626568,1857192,1158822,698370,-25355
2019-01-06,6.692,6.82,6.55,0.27000000000000046,0.020000000000000462,6.834,6.91,6.75,0.16000000000000014,0.11000000000000032,6.546,6.67,6.45,0.21999999999999975,0.1899999999999995,6.728,6.85,6.64,0.20999999999999996,0.07000000000000028,1039092,1914514,574988,1339526,-1125108
2019-01-13,6.8375,7.0,6.62,0.3799999999999999,0.17999999999999972,6.995,7.12,6.92,0.20000000000000018,0.1200000000000001,6.7325,6.93,6.56,0.3700000000000001,0.1200000000000001,6.9175,7.12,6.73,0.3899999999999997,0.1900000000000004,913201,1160026,508326,651700,66473
2019-01-20,6.934,6.99,6.88,0.11000000000000032,-0.0600000000000005,7.062,7.15,7.0,0.15000000000000036,-0.040000000000000036,6.796,6.98,6.7,0.28000000000000025,0.08000000000000007,6.918,7.06,6.83,0.22999999999999954,0.08000000000000007,1357400,2553611,547785,2005826,-458423
2019-01-27,6.98,7.1,6.87,0.22999999999999954,-0.11000000000000032,7.068,7.12,7.0,0.1200000000000001,-0.10000000000000053,6.85,6.92,6.8,0.1200000000000001,-0.11000000000000032,6.97,7.06,6.83,0.22999999999999954,-0.019999999999999574,720076,1010985,499433,511552,325590
2019-02-03,6.89,7.0,6.65,0.34999999999999964,-0.34999999999999964,6.992,7.12,6.84,0.28000000000000025,-0.14000000000000057,6.768,6.97,6.62,0.34999999999999964,-0.28000000000000025,6.902,7.06,6.69,0.3699999999999992,-0.1899999999999995,609131,802288,496377,305911,-139473
2019-02-10,7.1225000000000005,7.33,6.97,0.3600000000000003,0.3600000000000003,7.3075,7.42,7.11,0.3099999999999996,0.3099999999999996,7.1,7.31,6.93,0.3799999999999999,0.3799999999999999,7.205,7.36,7.09,0.27000000000000046,0.27000000000000046,697435,775068,574115,200953,-173757
2019-02-17,7.154,7.36,6.88,0.4800000000000004,0.41999999999999993,7.446,7.67,7.27,0.40000000000000036,0.20000000000000018,7.004,7.35,6.6,0.75,0.75,7.232,7.48,6.83,0.6500000000000004,0.6500000000000004,1691273,2275913,1036761,1239152,-1086540
2019-02-24,7.484,7.63,7.31,0.3200000000000003,-0.16000000000000014,7.62,7.8,7.41,0.3899999999999997,-0.21999999999999975,7.3100000000000005,7.55,7.17,0.3799999999999999,-0.2599999999999998,7.44,7.6,7.24,0.35999999999999943,-0.15999999999999925,1925780,2906963,1169365,1737598,-207227
2019-03-03,7.336,7.42,7.28,0.13999999999999968,-0.07000000000000028,7.492,7.62,7.41,0.20999999999999996,0.13999999999999968,7.274,7.33,7.18,0.15000000000000036,-0.020000000000000462,7.372,7.55,7.26,0.29000000000000004,0.17999999999999972,1202163,1404188,940794,463394,463394
2019-03-10,7.696,7.97,7.34,0.6299999999999999,-0.25,7.942,8.01,7.89,0.1200000000000001,0.0600000000000005,7.544,7.75,7.34,0.41000000000000014,-0.2400000000000002,7.746,7.92,7.4,0.5199999999999996,0.08000000000000007,2400905,6434817,1087660,5347157,-71780
2019-03-17,7.854,8.0,7.53,0.46999999999999975,-0.46999999999999975,7.984,8.19,7.64,0.5499999999999998,-0.39999999999999947,7.682,7.98,7.41,0.5700000000000003,-0.3600000000000003,7.79,8.06,7.54,0.5200000000000005,-0.27000000000000046,1044285,1795425,753677,1041748,-3202
2019-03-24,7.742,8.01,7.55,0.45999999999999996,0.35999999999999943,7.9239999999999995,8.23,7.75,0.4800000000000004,0.39000000000000057,7.678,7.97,7.5,0.46999999999999975,0.33999999999999986,7.832,8.22,7.6,0.620000000000001,0.5000000000000009,1028512,1366395,689077,677318,458710
2019-03-31,8.124,8.34,7.92,0.41999999999999993,0.11999999999999922,8.256,8.43,8.03,0.40000000000000036,0.14000000000000057,7.976,8.25,7.78,0.46999999999999975,0.2999999999999998,8.11,8.31,7.91,0.40000000000000036,0.2900000000000009,1070441,1344671,707945,636726,477855
2019-04-07,8.1,8.25,7.89,0.3600000000000003,-0.3600000000000003,8.176,8.29,8.07,0.21999999999999886,-0.21999999999999886,7.924,8.06,7.82,0.2400000000000002,-0.23000000000000043,8.032,8.15,7.95,0.20000000000000018,-0.07000000000000028,1046195,1278421,779547,498874,-272463
2019-04-14,8.2175,8.54,8.09,0.4499999999999993,0.4299999999999997,8.3925,8.65,8.11,0.5400000000000009,0.5400000000000009,8.13,8.46,7.9,0.5600000000000005,0.5600000000000005,8.295,8.59,8.07,0.5199999999999996,0.5199999999999996,1410933,1689784,978017,711767,-180911
2019-04-21,8.193999999999999,8.68,7.66,1.0199999999999996,-0.4899999999999993,8.39,8.8,7.92,0.8800000000000008,-0.7200000000000006,7.79,8.29,7.51,0.7799999999999994,0.08999999999999986,8.114,8.58,7.66,0.9199999999999999,-0.5199999999999996,1839176,3349076,887249,2461827,-2461827
2019-04-28,7.8580000000000005,8.14,7.7,0.4400000000000004,-0.4400000000000004,7.982,8.14,7.8,0.34000000000000075,-0.34000000000000075,7.688,7.82,7.53,0.29000000000000004,-0.16999999999999993,7.812,7.97,7.67,0.2999999999999998,-0.08000000000000007,1191716,2104912,803582,1301330,-372951
2019-05-05,7.468,7.63,7.35,0.28000000000000025,-0.28000000000000025,7.554,7.67,7.45,0.21999999999999975,-0.21999999999999975,7.234,7.42,7.05,0.3700000000000001,-0.3100000000000005,7.45,7.48,7.38,0.10000000000000053,-0.10000000000000053,1133625,1510537,815401,695136,603147
2019-05-12,7.678,7.89,7.45,0.4399999999999995,0.1899999999999995,7.86,8.09,7.69,0.39999999999999947,-0.02999999999999936,7.6,7.85,7.39,0.45999999999999996,0.1800000000000006,7.766,8.0,7.65,0.34999999999999964,0.0,625848,771039,540836,230203,113749
2019-05-19,7.38,7.7,7.09,0.6100000000000003,-0.6100000000000003,7.45,7.79,7.13,0.6600000000000001,-0.6600000000000001,7.140000000000001,7.67,6.86,0.8099999999999996,-0.7699999999999996,7.265,7.72,6.97,0.75,-0.6499999999999995,844133,1067498,611626,455872,-455872
2019-05-26,6.964,7.15,6.84,0.3100000000000005,-0.2400000000000002,7.11,7.24,6.95,0.29000000000000004,-0.1900000000000004,6.858,7.02,6.75,0.2699999999999996,-0.2599999999999998,6.99,7.18,6.76,0.41999999999999993,-0.13999999999999968,857823,1279520,593699,685821,174465
2019-06-02,7.31,7.8,6.94,0.8599999999999994,0.75,7.434,8.06,7.08,0.9800000000000004,0.9800000000000004,7.108,7.71,6.77,0.9400000000000004,0.8200000000000003,7.304,7.79,6.98,0.8099999999999996,0.75,835524,1241354,507247,734107,388567
2019-06-09,7.648,7.9,7.28,0.6200000000000001,-0.6200000000000001,7.778,8.04,7.59,0.4499999999999993,-0.39999999999999947,7.414,7.81,7.18,0.6299999999999999,-0.6299999999999999,7.574,7.91,7.29,0.6200000000000001,-0.29000000000000004,771391,894634,531579,363055,-282537
2019-06-16,7.992,8.27,7.68,0.5899999999999999,0.5300000000000011,8.186,8.43,7.9,0.5299999999999994,0.35000000000000053,7.866,8.11,7.61,0.4999999999999991,0.3799999999999999,8.05,8.27,7.81,0.45999999999999996,0.27000000000000046,954728,1526492,590080,936412,218530
2019-06-23,8.424,8.84,8.1,0.7400000000000002,0.7400000000000002,8.598,8.96,8.31,0.6500000000000004,0.6500000000000004,8.33,8.61,8.02,0.5899999999999999,0.5899999999999999,8.478,8.74,8.22,0.5199999999999996,0.5199999999999996,1363944,2399857,1019463,1380394,42552
2019-06-30,8.6,8.68,8.52,0.16000000000000014,-0.11999999999999922,8.6625,8.7,8.62,0.08000000000000007,-0.08000000000000007,8.4575,8.5,8.43,0.07000000000000028,-0.009999999999999787,8.58,8.65,8.45,0.20000000000000107,-0.16000000000000014,554333,791341,337201,454140,-193574
2019-07-07,8.408,8.43,8.4,0.02999999999999936,-0.009999999999999787,8.454,8.5,8.41,0.08999999999999986,0.009999999999999787,8.198,8.31,7.97,0.34000000000000075,-0.21999999999999975,8.324,8.44,8.06,0.379999999999999,-0.28999999999999915,851891,1160230,553953,606277,401893
2019-07-14,8.059999999999999,8.12,8.0,0.11999999999999922,-0.019999999999999574,8.17,8.3,8.06,0.2400000000000002,0.040000000000000924,7.958,8.08,7.85,0.23000000000000043,0.08000000000000007,8.094,8.29,7.99,0.29999999999999893,0.20999999999999908,857756,1051172,601818,449354,-272169
2019-07-21,8.315999999999999,8.58,7.64,0.9400000000000004,0.22000000000000064,8.704,8.84,8.59,0.25,0.10999999999999943,8.209999999999999,8.49,7.6,0.8900000000000006,0.08000000000000007,8.562,8.62,8.47,0.14999999999999858,0.03999999999999915,1554389,2083039,737364,1345675,1129264
2019-07-28,8.472,8.76,7.82,0.9399999999999995,-0.6699999999999999,8.656,8.94,7.92,1.0199999999999996,-0.8499999999999996,8.226,8.56,7.7,0.8600000000000003,-0.6900000000000004,8.412,8.76,7.75,1.0099999999999998,-1.0099999999999998,1209156,1441186,735083,706103,-658201
2019-08-04,7.568,7.79,7.33,0.45999999999999996,-0.45999999999999996,7.676,7.91,7.41,0.5,-0.5,7.336,7.47,7.14,0.33000000000000007,-0.33000000000000007,7.476,7.71,7.16,0.5499999999999998,-0.54,890855,1093211,727162,366049,150326
2019-08-11,7.134,7.34,6.91,0.4299999999999997,0.20000000000000018,7.312,7.61,7.03,0.5800000000000001,-0.15000000000000036,7.032,7.31,6.8,0.5099999999999998,0.1899999999999995,7.196,7.48,6.87,0.6100000000000003,-0.11000000000000032,748494,869977,551413,318564,-289587
2019-08-18,7.336,7.58,7.07,0.5099999999999998,-0.1999999999999993,7.436,7.66,7.16,0.5,-0.2400000000000002,7.144,7.36,6.9,0.45999999999999996,-0.2999999999999998,7.226,7.54,6.93,0.6100000000000003,-0.35999999999999943,642174,922945,523144,399801,399801
2019-08-25,7.12,7.35,6.9,0.4499999999999993,0.34999999999999964,7.2675,7.42,7.07,0.34999999999999964,0.34999999999999964,6.9775,7.2,6.78,0.41999999999999993,0.3099999999999996,7.125,7.31,6.86,0.4499999999999993,0.3799999999999999,596617,862653,466405,396248,312423
2019-09-01,7.4799999999999995,7.92,7.04,0.8799999999999999,0.8799999999999999,7.744,8.45,7.17,1.2799999999999994,1.2799999999999994,7.404,7.92,6.91,1.0099999999999998,1.0099999999999998,7.688,8.41,7.12,1.29,1.29,738421,1069176,338359,730817,562706
2019-09-08,8.852,9.5,8.45,1.0500000000000007,1.0500000000000007,9.128,9.85,8.8,1.049999999999999,1.049999999999999,8.688,9.38,8.3,1.08,0.9700000000000006,8.994,9.7,8.75,0.9499999999999993,0.9499999999999993,1144808,1658769,623502,1035267,40010
2019-09-15,8.892,9.52,8.2,1.3200000000000003,-1.3200000000000003,9.008000000000001,9.55,8.41,1.1400000000000006,-1.1400000000000006,8.540000000000001,9.22,8.13,1.0899999999999999,-1.0899999999999999,8.664,9.32,8.28,1.040000000000001,-0.9299999999999997,2133210,5872391,940627,4931764,47806
2019-09-22,8.35,8.56,8.1,0.46000000000000085,-0.05000000000000071,8.544,8.71,8.26,0.45000000000000107,-0.20000000000000107,8.114,8.28,7.88,0.39999999999999947,-0.2999999999999998,8.376,8.64,8.06,0.5800000000000001,-0.16999999999999993,1243841,1723048,970397,752651,-657089
2019-09-29,7.728,8.11,7.53,0.5799999999999992,-0.4599999999999991,7.858,8.19,7.72,0.46999999999999975,-0.3199999999999994,7.574,7.69,7.49,0.20000000000000018,-0.05000000000000071,7.662,7.72,7.61,0.10999999999999943,-0.0699999999999994,1011333,1313258,740412,572846,308425
2019-10-06,7.806,8.12,7.54,0.5799999999999992,0.5799999999999992,8.02,8.46,7.6,0.8600000000000012,0.6899999999999995,7.704,7.99,7.42,0.5700000000000003,0.5499999999999998,7.884,8.3,7.48,0.8200000000000003,0.6999999999999993,1255086,1467648,803538,664110,565227
2019-10-13,8.3,8.49,8.09,0.40000000000000036,-0.120000000000001,8.562,8.64,8.48,0.16000000000000014,-0.049999999999998934,8.158,8.33,8.0,0.33000000000000007,-0.07000000000000028,8.296,8.43,8.01,0.41999999999999993,-0.019999999999999574,1145446,1393363,949611,443752,443752
