Date,MCHP_Open_average,MCHP_Open_max,MCHP_Open_min,MCHP_Open_volatility,MCHP_Open_change,MCHP_High_average,MCHP_High_max,MCHP_High_min,MCHP_High_volatility,MCHP_High_change,MCHP_Low_average,MCHP_Low_max,MCHP_Low_min,MCHP_Low_volatility,MCHP_Low_change,MCHP_Close_average,MCHP_Close_max,MCHP_Close_min,MCHP_Close_volatility,MCHP_Close_change,MCHP_Volume_average,MCHP_Volume_max,MCHP_Volume_min,MCHP_Volume_volatility,MCHP_Volume_change
2018-07-01,91.24,91.82,90.22,1.5999999999999943,1.4699999999999989,92.39,93.87,91.53,2.3400000000000034,2.3400000000000034,90.3375,91.39,89.2,2.1899999999999977,2.1899999999999977,91.7775,93.41,90.1,3.3100000000000023,1.9399999999999977,1521232,1720783,1059981,660802,39838
2018-07-08,93.604,94.34,92.77,1.5700000000000074,0.5900000000000034,94.37400000000001,94.76,94.01,0.75,0.519999999999996,92.614,93.64,91.59,2.049999999999997,1.2800000000000011,93.66,94.6,92.01,2.589999999999989,0.6500000000000057,1789387,2245409,1463473,781936,20503
2018-07-15,94.488,95.64,93.26,2.3799999999999955,0.8199999999999932,95.372,95.96,94.83,1.1299999999999955,0.23999999999999488,93.922,94.72,93.13,1.5900000000000034,-0.10999999999999943,94.818,95.76,94.11,1.6500000000000057,0.2600000000000051,1240350,1493129,1080521,412608,301101
2018-07-22,94.18,95.59,92.93,2.6599999999999966,1.7000000000000028,95.128,96.91,93.78,3.1299999999999955,2.3100000000000023,92.88,94.87,90.84,4.030000000000001,2.1300000000000097,94.074,95.31,92.93,2.3799999999999955,1.1099999999999994,1981822,2818801,1109499,1709302,1252466
2018-07-29,93.986,95.36,92.7,2.6599999999999966,-0.7800000000000011,95.016,95.6,94.39,1.2099999999999937,-0.4399999999999977,93.156,94.0,92.58,1.4200000000000017,1.1899999999999977,93.986,95.09,93.21,1.8800000000000097,1.8800000000000097,1611522,2006374,1238387,767987,-315145
2018-08-05,94.702,97.39,88.4,8.989999999999995,-6.309999999999988,95.93,98.26,89.87,8.39,-6.259999999999991,93.63,96.82,84.77,12.049999999999997,-9.700000000000003,95.222,98.08,87.41,10.670000000000002,-8.189999999999998,6207601,19239532,1851283,17388249,15183112
2018-08-12,84.642,87.68,81.5,6.180000000000007,-6.180000000000007,85.734,88.6,83.22,5.3799999999999955,-5.3799999999999955,82.608,86.86,79.76,7.099999999999994,-7.099999999999994,83.65,87.03,81.79,5.239999999999995,-4.019999999999996,5185944,7235587,3834569,3401018,-847196
2018-08-19,84.43,86.42,82.87,3.549999999999997,3.549999999999997,85.78,87.13,83.2,3.9299999999999926,3.8999999999999915,83.81400000000001,85.84,81.42,4.420000000000002,4.420000000000002,85.118,86.98,82.5,4.480000000000004,4.480000000000004,3542824,5062801,2490117,2572684,-1999327
2018-08-26,87.11,89.0,85.67,3.3299999999999983,-1.8400000000000034,87.798,89.0,86.2,2.799999999999997,-2.6400000000000006,86.152,87.26,85.04,2.219999999999999,-2.219999999999999,86.854,88.37,85.55,2.8200000000000074,-2.3400000000000034,2710440,2890798,2248440,642358,-514238
2018-09-02,84.8375,85.84,83.6,2.240000000000009,-1.5600000000000023,85.57,86.16,85.0,1.1599999999999966,-1.1299999999999955,83.755,84.87,82.61,2.260000000000005,-2.200000000000003,84.545,86.09,83.05,3.0400000000000063,-3.0400000000000063,3054822,4225323,2156960,2068363,1347305
2018-09-09,83.56400000000001,84.29,82.06,2.230000000000004,0.6200000000000045,84.458,85.41,83.66,1.75,1.1500000000000057,82.552,83.45,81.03,2.4200000000000017,0.75,83.618,84.02,83.23,0.789999999999992,-0.4200000000000017,3523779,5397062,1833028,3564034,1280139
2018-09-16,82.036,83.62,80.78,2.8400000000000034,1.1700000000000017,82.80199999999999,83.95,81.59,2.3599999999999994,0.9099999999999966,81.16,82.37,80.38,1.990000000000009,1.5100000000000051,81.754,83.38,80.39,2.989999999999995,1.8700000000000045,3138612,4101251,2316029,1785222,354834
2018-09-23,79.682,81.87,78.42,3.450000000000003,-3.450000000000003,80.378,82.6,79.12,3.4799999999999898,-3.4799999999999898,78.95,81.32,77.87,3.4499999999999886,-3.4499999999999886,79.476,82.3,78.61,3.6899999999999977,-3.3900000000000006,3575415,5069108,1745444,3323664,3135844
2018-09-30,76.216,79.3,71.45,7.849999999999994,-7.849999999999994,76.632,79.7,71.83,7.8700000000000045,-7.8700000000000045,73.752,77.36,68.6,8.760000000000005,-8.540000000000006,74.128,77.65,69.28,8.370000000000005,-7.8799999999999955,6032939,9514599,4176485,5338114,958335
2018-10-07,67.892,69.83,66.38,3.450000000000003,1.2099999999999937,68.74000000000001,70.22,66.65,3.569999999999993,0.6299999999999955,66.402,67.28,65.13,2.1500000000000057,0.46000000000000796,67.496,68.26,66.44,1.8200000000000074,0.5600000000000023,6924385,9724915,4845206,4879709,563279
2018-10-14,68.486,69.56,67.46,2.1000000000000085,-0.28000000000000114,69.094,69.78,68.7,1.0799999999999983,-0.009999999999990905,67.562,68.4,66.84,1.5600000000000023,-0.269999999999996,68.2,69.15,67.03,2.1200000000000045,-1.1899999999999977,3630706,4272296,3127605,1144691,-1008808
2018-10-21,64.424,67.73,60.87,6.8600000000000065,-6.8600000000000065,65.96,68.0,63.45,4.549999999999997,-4.549999999999997,63.058,66.51,60.7,5.810000000000002,-5.810000000000002,64.04599999999999,67.22,61.3,5.920000000000002,-4.460000000000001,6348990,8503587,2942847,5560740,5300061
2018-10-28,65.872,71.0,62.43,8.57,7.32,67.554,71.0,64.59,6.409999999999997,6.409999999999997,64.5,68.51,61.23,7.280000000000008,7.280000000000008,66.606,70.37,62.29,8.080000000000005,7.449999999999996,4213274,5573468,3277036,2296432,-234933
2018-11-04,70.678,73.43,68.87,4.560000000000002,3.950000000000003,72.208,76.0,69.82,6.180000000000007,4.040000000000006,69.442,71.28,67.8,3.480000000000004,3.480000000000004,71.248,74.45,69.33,5.1200000000000045,2.799999999999997,4013855,7236602,2144453,5092149,1365356
2018-11-11,71.934,74.55,70.22,4.329999999999998,3.25,73.688,76.2,71.58,4.6200000000000045,4.6200000000000045,71.316,74.26,69.53,4.730000000000004,4.730000000000004,72.7,75.61,69.66,5.950000000000003,5.950000000000003,3986836,4993516,2827971,2165545,1913037
2018-11-18,73.6875,75.54,72.06,3.480000000000004,-3.480000000000004,74.8325,75.84,74.0,1.8400000000000034,-0.9000000000000057,72.4525,73.41,71.45,1.9599999999999937,-1.3799999999999955,73.5525,74.33,73.0,1.3299999999999983,0.45000000000000284,2496562,2976854,1560305,1416549,-1225041
2018-11-25,74.942,75.48,74.51,0.9699999999999989,-0.6800000000000068,75.71600000000001,76.36,75.12,1.2399999999999949,-0.6899999999999977,73.788,74.69,72.93,1.759999999999991,-0.9099999999999966,74.952,75.89,73.71,2.180000000000007,-0.7399999999999949,3196921,5249407,2367021,2882386,492324
2018-12-02,75.015,78.1,72.31,5.789999999999992,-5.309999999999988,76.255,80.61,73.41,7.200000000000003,-7.200000000000003,73.20750000000001,76.9,69.95,6.950000000000003,-6.950000000000003,73.97500000000001,77.76,70.26,7.5,-7.5,3492681,5014347,2667999,2346348,-2346348
2018-12-09,72.426,73.91,70.02,3.8900000000000006,1.1400000000000006,73.722,74.7,71.98,2.719999999999999,0.9799999999999898,71.424,72.5,69.55,2.950000000000003,1.6000000000000085,72.35000000000001,73.58,71.64,1.9399999999999977,-0.2600000000000051,2610452,3287337,2113415,1173922,-445343
2018-12-16,70.548,71.93,68.53,3.4000000000000057,-2.8500000000000085,71.99,74.09,70.0,4.090000000000003,-3.319999999999993,69.142,71.69,67.42,4.269999999999996,-3.1099999999999994,69.732,72.14,67.99,4.150000000000006,-3.219999999999999,3613121,5276510,2462133,2814377,2814377
2018-12-23,68.6275,71.53,66.45,5.079999999999998,3.960000000000008,70.7775,72.81,68.31,4.5,4.5,67.6925,70.41,65.67,4.739999999999995,4.739999999999995,69.81,71.64,65.73,5.909999999999997,5.909999999999997,2199248,3033043,1551102,1481941,352109
2018-12-30,69.9825,72.24,67.37,4.86999999999999,-4.86999999999999,71.10249999999999,72.55,69.36,3.1899999999999977,-3.1899999999999977,68.53999999999999,70.92,66.16,4.760000000000005,-3.8400000000000034,69.65,71.92,66.32,5.6000000000000085,-2.9099999999999966,3188192,4786401,1574132,3212269,2165558
2019-01-06,73.394,76.38,69.09,7.289999999999992,7.289999999999992,75.402,78.72,71.8,6.920000000000002,6.920000000000002,72.982,75.94,68.71,7.230000000000004,7.230000000000004,74.718,77.13,71.03,6.099999999999994,6.099999999999994,3867940,4596849,2883785,1713064,1658970
2019-01-13,75.55199999999999,76.78,74.53,2.25,0.3100000000000023,76.618,78.03,75.71,2.3200000000000074,1.3900000000000006,74.504,75.74,73.25,2.489999999999995,1.5499999999999972,75.624,77.64,74.24,3.4000000000000057,3.4000000000000057,2493347,3250563,2178739,1071824,-807232
2019-01-20,77.0725,79.01,75.42,3.5900000000000034,2.1099999999999994,78.75999999999999,81.4,76.96,4.440000000000012,4.300000000000011,75.4025,78.53,73.74,4.790000000000006,4.140000000000001,77.1525,80.63,74.36,6.269999999999996,5.449999999999989,3193376,5049025,2337033,2711992,588765
2019-01-27,80.03,81.02,78.2,2.819999999999993,2.3400000000000034,81.444,81.91,80.6,1.3100000000000023,1.3100000000000023,79.048,79.91,78.02,1.8900000000000006,1.8900000000000006,80.494,81.87,79.49,2.3800000000000097,1.6200000000000045,2628473,3447505,2043230,1404275,802028
2019-02-03,85.376,88.5,81.74,6.760000000000005,4.990000000000009,87.072,91.75,82.93,8.819999999999993,4.819999999999993,84.724,88.01,80.77,7.240000000000009,5.260000000000005,86.122,89.31,82.58,6.730000000000004,4.829999999999998,4817823,10139383,2836612,7302771,-143157
2019-02-10,90.254,91.35,87.75,3.5999999999999943,3.5999999999999943,91.27,91.82,89.42,2.3999999999999915,2.1400000000000006,89.55,90.6,87.0,3.5999999999999943,3.0799999999999983,90.672,91.51,88.96,2.5500000000000114,2.1400000000000006,3381418,4180315,2285063,1895252,-723958
2019-02-17,90.065,90.62,89.66,0.960000000000008,-0.9100000000000108,90.72749999999999,91.48,90.0,1.480000000000004,-1.3599999999999994,89.1225,90.06,88.46,1.6000000000000085,-1.6000000000000085,89.595,90.69,89.0,1.6899999999999977,-1.6499999999999915,2108556,3153475,1591027,1562448,12662
2019-02-24,88.438,90.26,86.34,3.9200000000000017,-2.3700000000000045,89.236,91.14,87.33,3.8100000000000023,-2.230000000000004,87.738,89.69,86.32,3.3700000000000045,-2.5600000000000023,88.29,89.81,86.87,2.9399999999999977,-1.1700000000000017,2591418,3954020,1722836,2231184,-301268
2019-03-03,86.906,89.34,83.45,5.890000000000001,-5.890000000000001,87.512,89.57,85.39,4.179999999999993,-4.179999999999993,85.70400000000001,87.59,83.05,4.540000000000006,-4.540000000000006,86.364,88.57,84.45,4.11999999999999,-3.519999999999996,1842349,2133727,1639041,494686,163282
2019-03-10,85.838,87.11,84.69,2.4200000000000017,-0.9000000000000057,86.738,87.14,85.47,1.6700000000000017,-0.25,84.902,86.01,83.92,2.0900000000000034,-0.9200000000000017,85.652,86.8,84.0,2.799999999999997,-0.7000000000000028,1993933,3015117,1115012,1900105,1666280
2019-03-17,85.768,86.71,84.22,2.489999999999995,0.7599999999999909,86.90599999999999,87.69,86.33,1.3599999999999994,0.9099999999999966,84.7,85.45,83.67,1.7800000000000011,0.6400000000000006,85.702,87.38,84.28,3.0999999999999943,0.09000000000000341,1871424,2291928,1607400,684528,-274604
2019-03-24,83.49199999999999,84.88,81.55,3.3299999999999983,-2.8100000000000023,84.202,85.41,82.39,3.019999999999996,-2.0200000000000102,81.986,83.79,80.03,3.760000000000005,-1.0600000000000023,82.71,84.25,81.15,3.0999999999999943,-0.8599999999999994,2458041,3455794,1301066,2154728,686961
2019-03-31,88.582,91.57,84.14,7.429999999999993,7.429999999999993,90.348,93.2,87.63,5.570000000000007,5.570000000000007,88.156,91.32,84.11,7.209999999999994,7.209999999999994,89.934,92.92,87.46,5.460000000000008,5.460000000000008,3761155,4248425,2874307,1374118,-1237204
2019-04-07,93.78,95.38,92.87,2.509999999999991,2.4799999999999898,94.546,95.89,93.76,2.1299999999999955,1.6500000000000057,92.884,94.64,91.95,2.6899999999999977,2.6899999999999977,94.108,95.36,92.9,2.4599999999999937,1.2999999999999972,2297000,2774218,1885702,888516,-686614
2019-04-14,97.87,100.28,95.33,4.950000000000003,4.400000000000006,98.5275,100.28,96.06,4.219999999999999,3.8299999999999983,96.47749999999999,98.02,94.76,3.259999999999991,3.259999999999991,97.83749999999999,99.27,95.6,3.6700000000000017,3.1099999999999994,3764472,4933233,2411784,2521449,-773823
2019-04-21,97.43,98.45,96.0,2.450000000000003,-2.450000000000003,98.938,99.97,98.28,1.6899999999999977,-0.25,96.63000000000001,97.56,95.09,2.469999999999999,-2.3900000000000006,98.098,98.84,97.48,1.3599999999999994,0.8100000000000023,2157339,2524074,1478583,1045491,-1045491
2019-04-28,99.67,100.67,98.25,2.4200000000000017,2.4200000000000017,100.532,101.35,99.28,2.069999999999993,1.5699999999999932,98.648,99.52,98.12,1.3999999999999915,1.3699999999999903,99.688,100.75,98.72,2.030000000000001,2.030000000000001,1840075,2596984,1295014,1301970,82179
2019-05-05,92.272,96.73,89.36,7.3700000000000045,-7.3700000000000045,93.46000000000001,97.38,89.95,7.429999999999993,-7.429999999999993,90.414,95.89,86.77,9.120000000000005,-8.930000000000007,92.258,96.98,89.24,7.740000000000009,-7.740000000000009,4309075,5712406,3322803,2389603,-443424
2019-05-12,84.434,85.73,83.7,2.030000000000001,-2.030000000000001,85.8,86.66,85.0,1.6599999999999966,-1.2999999999999972,83.34,83.82,82.9,0.9199999999999875,0.1599999999999966,84.482,85.8,83.26,2.539999999999992,-0.3499999999999943,3581519,4840131,2304727,2535404,-2535404
2019-05-19,80.972,82.14,80.48,1.6599999999999966,1.6599999999999966,82.312,83.08,81.66,1.4200000000000017,1.0600000000000023,79.94,80.68,78.73,1.9500000000000028,1.6400000000000006,81.066,81.95,79.54,2.4099999999999966,0.8799999999999955,2840604,3849512,1785392,2064120,-2064120
2019-05-26,79.9075,80.64,78.57,2.0700000000000074,-0.6600000000000108,81.48,81.93,80.86,1.0700000000000074,1.0600000000000023,78.99,80.55,77.66,2.8900000000000006,1.9000000000000057,80.2575,81.34,79.11,2.230000000000004,0.9200000000000017,3518009,4089884,2951731,1138153,267476
2019-06-02,82.526,84.98,80.39,4.590000000000003,3.3499999999999943,83.99,85.14,81.96,3.180000000000007,3.0400000000000063,81.112,83.17,79.34,3.8299999999999983,3.8299999999999983,82.628,84.26,79.75,4.510000000000005,3.9200000000000017,2193128,2688891,1897368,791523,-791523
2019-06-09,84.5,87.24,81.41,5.829999999999998,-3.3400000000000034,85.51,87.42,83.52,3.9000000000000057,-3.1400000000000006,83.05,84.6,80.15,4.449999999999989,-4.449999999999989,84.438,85.75,83.19,2.5600000000000023,-2.5600000000000023,2395179,3422997,1437345,1985652,1112573
2019-06-16,84.626,87.0,82.4,4.599999999999994,2.5600000000000023,85.616,87.16,83.45,3.7099999999999937,2.530000000000001,83.462,85.23,81.12,4.109999999999999,3.3999999999999915,84.332,85.58,81.23,4.349999999999994,3.8699999999999903,2348116,3285217,1612193,1673024,1334082
2019-06-23,86.738,88.0,85.11,2.8900000000000006,2.8900000000000006,87.55,89.13,85.59,3.539999999999992,3.0600000000000023,85.44200000000001,87.0,83.86,3.1400000000000006,1.9299999999999926,86.016,87.17,83.94,3.230000000000004,1.5700000000000074,2999751,6180111,1817895,4362216,4362216
2019-06-30,89.94,91.4,88.63,2.7700000000000102,-1.6300000000000097,90.67,91.52,89.51,2.009999999999991,-2.009999999999991,88.9,90.0,87.82,2.180000000000007,-2.180000000000007,90.035,91.4,89.23,2.1700000000000017,-2.1700000000000017,2105348,4060890,933720,3127170,-2792739
2019-07-07,89.006,90.31,87.16,3.1500000000000057,2.010000000000005,90.28,91.79,88.89,2.9000000000000057,2.9000000000000057,88.444,89.84,87.13,2.710000000000008,2.0400000000000063,89.59,91.71,87.93,3.779999999999987,3.779999999999987,1589023,1833394,1357743,475651,224642
2019-07-14,91.858,93.76,90.79,2.969999999999999,1.6600000000000108,92.55,93.87,91.35,2.5200000000000102,1.0400000000000063,91.008,92.25,90.03,2.219999999999999,0.6299999999999955,91.864,92.9,90.75,2.1500000000000057,-0.28999999999999204,1531945,1927908,1182308,745600,424269
2019-07-21,96.386,98.66,92.98,5.679999999999993,5.659999999999997,97.516,100.06,94.17,5.890000000000001,4.560000000000002,95.522,97.42,92.73,4.689999999999998,4.689999999999998,97.026,99.84,93.56,6.280000000000001,4.549999999999997,2040405,4065993,1169644,2896349,-357125
2019-07-28,95.524,98.38,91.16,7.219999999999999,-7.219999999999999,96.14,98.69,91.16,7.530000000000001,-7.530000000000001,92.902,97.41,87.86,9.549999999999997,-9.549999999999997,93.89,98.38,88.06,10.319999999999993,-10.319999999999993,2524660,3543103,1717608,1825495,1825495
2019-08-04,87.124,89.78,85.33,4.450000000000003,3.989999999999995,88.342,90.83,85.79,5.039999999999992,3.989999999999995,85.506,88.01,82.88,5.13000000000001,4.290000000000006,87.15,90.8,83.62,7.179999999999993,4.22999999999999,3320809,4464114,1878216,2585898,-2585898
2019-08-11,87.292,87.97,86.82,1.1500000000000057,1.0100000000000051,88.806,91.07,87.9,3.1699999999999875,0.9299999999999926,86.582,87.5,85.93,1.5699999999999932,0.9699999999999989,87.962,90.38,86.84,3.539999999999992,1.0799999999999983,1920889,2836517,1272711,1563806,-66245
2019-08-18,89.376,90.21,88.6,1.6099999999999994,-1.519999999999996,89.96,90.96,88.91,2.049999999999997,-2.049999999999997,87.764,89.46,84.46,5.0,-5.0,88.42399999999999,90.05,84.58,5.469999999999999,-5.469999999999999,2220686,2889199,1430996,1458203,-245697
2019-08-25,85.894,87.34,83.97,3.3700000000000045,1.0900000000000034,86.574,87.55,85.18,2.3699999999999903,1.1400000000000006,84.724,86.17,83.16,3.010000000000005,2.1099999999999994,85.372,86.57,84.35,2.219999999999999,1.5999999999999943,1942053,3693100,1207922,2485178,-2485178
2019-09-01,87.1575,89.16,85.25,3.9099999999999966,3.9099999999999966,88.51750000000001,90.93,86.15,4.780000000000001,4.780000000000001,85.795,88.67,82.59,6.079999999999998,4.579999999999998,87.69,90.52,84.89,5.6299999999999955,5.6299999999999955,4113741,7520586,2112733,5407853,901082
2019-09-08,93.514,96.43,91.09,5.340000000000003,4.829999999999998,94.854,96.74,92.62,4.11999999999999,2.469999999999999,92.584,94.94,90.8,4.140000000000001,4.019999999999996,94.066,95.47,91.87,3.5999999999999943,3.1299999999999955,2356261,2806263,1535587,1270676,-1270676
2019-09-15,93.47,93.81,92.44,1.3700000000000045,-1.3700000000000045,94.07000000000001,95.0,93.25,1.75,-1.75,92.148,93.22,90.32,2.9000000000000057,-2.9000000000000057,92.944,94.45,90.45,4.0,-4.0,1702697,2763701,1156572,1607129,1607129
2019-09-22,91.628,93.13,90.19,2.9399999999999977,1.9599999999999937,92.974,93.33,92.59,0.7399999999999949,0.4399999999999977,90.248,91.36,89.22,2.1400000000000006,0.5999999999999943,91.846,93.01,90.64,2.3700000000000045,-0.6299999999999955,1922031,2879486,1427416,1452070,-506638
2019-09-29,92.292,94.87,90.65,4.219999999999999,1.0,93.518,96.08,92.16,3.9200000000000017,0.44000000000001194,91.05199999999999,92.36,89.38,2.980000000000004,0.7000000000000028,92.362,93.74,90.54,3.1999999999999886,0.8299999999999983,1963804,2686675,1478164,1208511,158906
2019-10-06,92.2,94.15,90.62,3.530000000000001,0.6500000000000057,93.416,96.86,91.39,5.469999999999999,2.8599999999999994,91.28,93.68,89.09,4.590000000000003,1.440000000000012,92.15,95.52,89.29,6.22999999999999,3.1799999999999926,2105260,2886348,1493024,1393324,557203
2019-10-13,96.098,97.13,94.98,2.1499999999999915,0.5899999999999892,96.742,97.56,95.67,1.8900000000000006,-0.12000000000000455,94.764,95.93,93.17,2.760000000000005,-1.1499999999999915,95.852,96.81,95.0,1.8100000000000023,-0.6800000000000068,1299746,1614478,1066140,548338,306603
