Date,MMLP_stock_Open_average,MMLP_stock_Open_max,MMLP_stock_Open_min,MMLP_stock_Open_volatility,MMLP_stock_Open_change,MMLP_stock_High_average,MMLP_stock_High_max,MMLP_stock_High_min,MMLP_stock_High_volatility,MMLP_stock_High_change,MMLP_stock_Low_average,MMLP_stock_Low_max,MMLP_stock_Low_min,MMLP_stock_Low_volatility,MMLP_stock_Low_change,MMLP_stock_Close_average,MMLP_stock_Close_max,MMLP_stock_Close_min,MMLP_stock_Close_volatility,MMLP_stock_Close_change,MMLP_stock_Volume_average,MMLP_stock_Volume_max,MMLP_stock_Volume_min,MMLP_stock_Volume_volatility,MMLP_stock_Volume_change
2018-01-14,15.4125,15.65,15.25,0.40000000000000036,-0.34999999999999964,15.695,15.89,15.5,0.39000000000000057,-0.10000000000000142,15.2625,15.3,15.25,0.05000000000000071,0.05000000000000071,15.3625,15.6,15.25,0.34999999999999964,0.34999999999999964,140286,200770,103421,97349,-68700
2018-01-21,16.27,16.75,15.5,1.25,1.25,16.574,16.9,16.25,0.6499999999999986,0.6499999999999986,16.11,16.5,15.5,1.0,1.0,16.43,16.8,16.1,0.6999999999999993,0.6999999999999993,169682,224944,121268,103676,-64524
2018-01-28,16.34,16.8,16.1,0.6999999999999993,-0.5500000000000007,16.422,16.81,16.1,0.7099999999999973,-0.5599999999999987,15.892,16.2,15.36,0.8399999999999999,-0.4499999999999993,16.18,16.35,16.0,0.3500000000000014,-0.25,150114,258456,81973,176483,-130734
2018-02-04,15.61,16.45,14.7,1.75,-0.9499999999999993,15.984,16.54,15.5,1.0399999999999991,-1.0399999999999991,15.062,16.0,14.45,1.5500000000000007,-1.5500000000000007,15.65,16.1,15.1,1.0000000000000018,-1.0000000000000018,200413,336909,131047,205862,-166300
2018-02-11,15.64,16.55,15.0,1.5500000000000007,1.5500000000000007,16.062,16.95,15.31,1.6399999999999988,1.1999999999999993,15.38,16.0,15.0,1.0,1.0,15.79,16.65,15.25,1.3999999999999986,1.0,167274,311684,96624,215060,1301
2018-02-18,15.6375,16.15,14.55,1.5999999999999979,-1.5999999999999979,15.9125,16.45,15.0,1.4499999999999993,-1.4499999999999993,14.94,16.0,13.8,2.1999999999999993,-1.9399999999999995,15.350000000000001,16.05,14.55,1.5,-1.3000000000000007,296300,794259,98138,696121,96501
2018-02-25,14.18,14.7,13.75,0.9499999999999993,-0.9499999999999993,14.356,14.85,14.09,0.7599999999999998,-0.75,13.954,14.5,13.62,0.8800000000000008,-0.8800000000000008,14.05,14.6,13.75,0.8499999999999996,-0.8499999999999996,115882,121742,108233,13509,12618
2018-03-04,13.7,14.0,13.5,0.5,-0.3000000000000007,13.884,14.1,13.71,0.3899999999999988,-0.3100000000000005,13.592,13.8,13.45,0.3500000000000014,-0.33999999999999986,13.629999999999999,13.9,13.45,0.45000000000000107,-0.40000000000000036,98081,135415,70621,64794,-15267
2018-03-11,13.76,14.0,13.55,0.4499999999999993,0.049999999999998934,13.888,14.0,13.74,0.2599999999999998,-0.0600000000000005,13.51,13.7,13.3,0.3999999999999986,-0.20000000000000107,13.7,14.0,13.35,0.6500000000000004,-0.45000000000000107,128953,219892,68869,151023,114332
2018-03-18,13.15,13.3,13.0,0.3000000000000007,-0.10000000000000142,13.518,13.8,13.43,0.370000000000001,0.370000000000001,13.03,13.2,12.9,0.29999999999999893,0.1999999999999993,13.2,13.55,13.0,0.5500000000000007,0.5500000000000007,130915,198921,76301,122620,44109
2018-03-25,13.5375,13.7,13.25,0.4499999999999993,-0.4499999999999993,13.795,13.9,13.73,0.16999999999999993,-0.019999999999999574,13.275,13.4,13.1,0.3000000000000007,-0.3000000000000007,13.475,13.6,13.35,0.25,-0.09999999999999964,106181,124467,91835,32632,32632
2018-04-01,13.48,13.85,13.2,0.6500000000000004,0.40000000000000036,13.78,14.1,13.5,0.5999999999999996,0.5499999999999989,13.35,13.75,13.1,0.6500000000000004,0.5,13.56,13.9,13.25,0.6500000000000004,0.6500000000000004,87977,116374,48296,68078,22468
2018-04-08,13.99,14.25,13.7,0.5500000000000007,0.05000000000000071,14.246,14.53,14.0,0.5299999999999994,0.1999999999999993,13.809999999999999,13.95,13.6,0.34999999999999964,0.34999999999999964,13.969999999999999,14.35,13.6,0.75,0.34999999999999964,91022,106922,68290,38632,35988
2018-04-15,14.65,15.4,14.1,1.3000000000000007,0.9000000000000004,15.01,15.4,14.5,0.9000000000000004,0.8499999999999996,14.496,14.9,14.05,0.8499999999999996,0.8499999999999996,14.84,15.3,14.3,1.0,1.0,170230,328383,59019,269364,29405
2018-04-22,15.5,15.75,15.3,0.4499999999999993,0.29999999999999893,15.88,16.0,15.65,0.34999999999999964,0.09999999999999964,15.3,15.55,15.05,0.5,0.3000000000000007,15.6,15.9,15.35,0.5500000000000007,0.40000000000000036,135792,189429,86300,103129,-44265
2018-04-29,15.28,16.0,14.55,1.4499999999999993,-1.4000000000000004,15.526,16.2,14.88,1.3199999999999985,-1.1499999999999986,14.894,15.85,14.45,1.4000000000000004,-1.3499999999999996,15.06,15.95,14.55,1.3999999999999986,-1.0,248067,452117,138025,314092,81349
2018-05-06,14.59,14.7,14.5,0.1999999999999993,-0.049999999999998934,14.786,15.03,14.65,0.379999999999999,-0.27999999999999936,14.32,14.55,14.2,0.3500000000000014,-0.25,14.52,14.8,14.4,0.40000000000000036,-0.3500000000000014,160353,237151,128046,109105,69810
2018-05-13,14.64,14.9,14.4,0.5,0.34999999999999964,14.854000000000001,15.07,14.65,0.41999999999999993,0.15000000000000036,14.5,14.7,14.4,0.29999999999999893,0.15000000000000036,14.74,14.95,14.55,0.3999999999999986,0.20000000000000107,114917,174769,57657,117112,-73071
2018-05-20,14.94,15.25,14.75,0.5,0.05000000000000071,15.14,15.3,14.95,0.3500000000000014,-0.25,14.8,14.95,14.55,0.3999999999999986,-0.1999999999999993,14.98,15.15,14.75,0.40000000000000036,-0.25,89498,128656,42063,86593,-20413
2018-05-27,14.8125,15.1,14.55,0.5499999999999989,0.5499999999999989,15.1,15.25,14.9,0.34999999999999964,0.34999999999999964,14.7375,14.85,14.55,0.29999999999999893,0.29999999999999893,15.0,15.25,14.7,0.5500000000000007,0.5500000000000007,89808,139172,60988,78184,74407
2018-06-03,15.05,15.25,14.8,0.4499999999999993,-0.34999999999999964,15.188,15.4,14.95,0.45000000000000107,-0.45000000000000107,14.9,15.1,14.7,0.40000000000000036,-0.3500000000000014,14.98,15.3,14.75,0.5500000000000007,-0.5500000000000007,78575,122971,35285,87686,-20527
2018-06-10,14.21,14.55,13.8,0.75,-0.75,14.382,14.7,13.9,0.7999999999999989,-0.75,13.85,14.15,13.5,0.6500000000000004,-0.4499999999999993,14.040000000000001,14.55,13.65,0.9000000000000004,-0.9000000000000004,351984,739117,190317,548800,405289
2018-06-17,13.87,14.15,13.7,0.45000000000000107,0.45000000000000107,14.139999999999999,14.35,13.95,0.40000000000000036,0.25,13.81,14.0,13.65,0.34999999999999964,0.34999999999999964,13.95,14.0,13.85,0.15000000000000036,0.09999999999999964,137613,212753,90361,122392,28662
2018-06-24,13.75,14.0,13.6,0.40000000000000036,-0.3000000000000007,13.878,14.14,13.8,0.33999999999999986,-0.33999999999999986,13.57,13.65,13.4,0.25,-0.05000000000000071,13.7,13.8,13.65,0.15000000000000036,0.10000000000000142,128907,186691,76340,110351,57554
