Date,CHDN_Open_average,CHDN_Open_max,CHDN_Open_min,CHDN_Open_volatility,CHDN_Open_change,CHDN_High_average,CHDN_High_max,CHDN_High_min,CHDN_High_volatility,CHDN_High_change,CHDN_Low_average,CHDN_Low_max,CHDN_Low_min,CHDN_Low_volatility,CHDN_Low_change,CHDN_Close_average,CHDN_Close_max,CHDN_Close_min,CHDN_Close_volatility,CHDN_Close_change,CHDN_Volume_average,CHDN_Volume_max,CHDN_Volume_min,CHDN_Volume_volatility,CHDN_Volume_change
2018-01-14,84.306,84.97,84.02,0.9500000000000028,0.5499999999999972,84.964,85.58,84.48,1.0999999999999943,0.7099999999999937,84.044,84.6,83.73,0.8699999999999903,0.8699999999999903,84.54,85.2,84.05,1.1500000000000057,1.1500000000000057,464730,581184,315303,265881,97116
2018-01-21,85.69,86.38,85.2,1.1799999999999926,1.0600000000000023,86.11,86.68,85.52,1.1600000000000108,1.0600000000000023,85.232,85.67,84.8,0.8700000000000045,0.6899999999999977,85.84,86.62,85.03,1.5900000000000034,1.1899999999999977,354275,496119,288768,207351,-4143
2018-01-28,85.996,86.33,85.68,0.6499999999999915,0.06999999999999318,86.498,86.7,85.97,0.730000000000004,-0.6299999999999955,85.42,86.02,83.77,2.25,-1.9100000000000108,85.828,86.58,83.98,2.5999999999999943,-2.239999999999995,443803,901182,180102,721080,322545
2018-02-04,84.286,86.78,81.88,4.900000000000006,-1.1400000000000006,85.138,86.84,82.05,4.790000000000006,-3.6500000000000057,81.91,84.7,79.07,5.63000000000001,-3.230000000000004,83.264,85.85,79.37,6.47999999999999,-5.699999999999989,720757,1244953,422760,822193,-233841
2018-02-11,82.88,86.82,79.17,7.6499999999999915,7.6499999999999915,85.325,88.1,80.88,7.219999999999999,7.219999999999999,82.66749999999999,86.38,79.08,7.299999999999997,7.299999999999997,85.18,87.85,80.87,6.97999999999999,6.97999999999999,486195,964816,287796,677020,50640
2018-02-18,85.982,87.38,84.23,3.1499999999999915,-1.0799999999999983,86.824,88.22,85.22,3.0,-1.0900000000000034,84.888,86.28,83.47,2.8100000000000023,-0.5,85.69,86.73,84.2,2.530000000000001,-0.3100000000000023,556511,1084663,378165,706498,74352
2018-02-25,85.786,87.23,84.0,3.230000000000004,0.7600000000000051,87.406,88.48,86.88,1.6000000000000085,1.4000000000000057,85.054,86.13,83.52,2.6099999999999994,1.1299999999999955,86.524,88.35,85.4,2.9499999999999886,2.9199999999999875,327317,363696,278904,84792,-84792
2018-03-04,90.17999999999999,92.1,88.53,3.569999999999993,3.569999999999993,91.686,93.15,89.67,3.480000000000004,2.4299999999999926,88.76,89.97,87.57,2.4000000000000057,2.4000000000000057,90.356,91.58,88.52,3.0600000000000023,1.8299999999999983,286225,332211,181545,150666,-109899
2018-03-11,89.59,91.63,88.0,3.6299999999999955,-3.6299999999999955,90.03,91.67,88.41,3.260000000000005,-3.260000000000005,88.332,89.13,86.43,2.6999999999999886,-2.6999999999999886,88.7,89.53,87.12,2.4099999999999966,-2.1999999999999886,309609,532758,193308,339450,-23226
2018-03-18,85.512,87.32,83.2,4.11999999999999,-4.11999999999999,86.4,88.12,84.54,3.5799999999999983,-3.1899999999999977,84.03,86.63,81.65,4.97999999999999,-4.459999999999994,84.318,87.27,81.73,5.539999999999992,-4.689999999999998,288570,443079,215499,227580,188166
2018-03-25,81.54,82.68,81.0,1.6800000000000068,-1.6800000000000068,82.31,83.42,81.83,1.5900000000000034,-1.5900000000000034,79.9075,80.7,78.25,2.450000000000003,-2.450000000000003,80.6575,81.35,79.38,1.9699999999999989,-1.8400000000000034,399353,476946,329979,146967,94431
2018-04-01,80.018,80.83,79.33,1.5,0.4200000000000017,80.958,81.73,80.4,1.3299999999999983,-0.12999999999999545,78.99,80.55,78.45,2.0999999999999943,-0.04999999999999716,79.904,80.95,78.47,2.480000000000004,-1.8799999999999955,305760,396945,241818,155127,-155127
2018-04-08,78.974,79.3,78.65,0.6499999999999915,-0.6299999999999955,79.804,81.21,79.28,1.9299999999999926,1.4299999999999926,78.352,78.68,77.92,0.7600000000000051,-0.030000000000001137,79.122,80.63,78.33,2.299999999999997,1.5600000000000023,216246,251004,129540,121464,-31449
2018-04-15,83.234,84.68,81.13,3.5500000000000114,3.4200000000000017,84.14,85.02,81.93,3.089999999999989,3.089999999999989,82.59,83.75,80.67,3.0799999999999983,3.0799999999999983,83.736,84.75,81.43,3.319999999999993,3.319999999999993,266076,394854,152358,242496,-102741
2018-04-22,88.37,91.72,85.1,6.6200000000000045,6.450000000000003,90.174,95.23,85.42,9.810000000000002,7.1499999999999915,87.556,91.45,83.82,7.63000000000001,7.6200000000000045,88.866,91.62,84.53,7.090000000000003,6.200000000000003,329260,568878,239601,329277,26349
2018-04-29,91.858,93.3,91.35,1.9500000000000028,1.8299999999999983,92.75,93.92,92.07,1.8500000000000085,1.2999999999999972,91.036,92.58,90.2,2.3799999999999955,2.3799999999999955,92.13,92.8,91.6,1.2000000000000028,0.4200000000000017,225803,265023,187398,77625,62055
2018-05-06,93.124,93.5,92.85,0.6500000000000057,0.3500000000000085,94.64399999999999,98.92,93.27,5.650000000000006,5.6000000000000085,92.614,92.83,92.42,0.4099999999999966,-0.20999999999999375,93.956,97.53,92.95,4.579999999999998,4.579999999999998,442056,1119190,168153,951037,879025
2018-05-13,101.488,103.98,97.78,6.200000000000003,6.049999999999997,103.568,104.87,100.53,4.340000000000003,3.789999999999992,100.658,103.02,96.87,6.1499999999999915,4.97999999999999,102.276,103.52,99.23,4.289999999999992,4.289999999999992,625115,882234,359856,522378,-270675
2018-05-20,102.9925,103.62,102.65,0.9699999999999989,-0.6500000000000057,103.36,103.78,103.18,0.5999999999999943,-0.5999999999999943,102.0775,102.47,101.83,0.6400000000000006,-0.3500000000000085,102.7375,103.05,102.2,0.8499999999999943,-0.8499999999999943,233377,266904,207189,59715,-44607
