Date,HLIT_Open_average,HLIT_Open_max,HLIT_Open_min,HLIT_Open_volatility,HLIT_Open_change,HLIT_High_average,HLIT_High_max,HLIT_High_min,HLIT_High_volatility,HLIT_High_change,HLIT_Low_average,HLIT_Low_max,HLIT_Low_min,HLIT_Low_volatility,HLIT_Low_change,HLIT_Close_average,HLIT_Close_max,HLIT_Close_min,HLIT_Close_volatility,HLIT_Close_change,HLIT_Volume_average,HLIT_Volume_max,HLIT_Volume_min,HLIT_Volume_volatility,HLIT_Volume_change
2018-01-14,3.9499999999999997,4.05,3.9,0.1499999999999999,-0.10000000000000009,4.06,4.15,4.0,0.15000000000000036,-0.15000000000000036,3.91,3.95,3.9,0.050000000000000266,0.0,3.95,4.0,3.9,0.10000000000000009,0.050000000000000266,199085,308036,94452,213584,-154990
2018-01-21,3.82,3.95,3.7,0.25,-0.19999999999999973,3.886,3.95,3.75,0.20000000000000018,-0.18000000000000016,3.6999999999999997,3.8,3.6,0.19999999999999973,-0.19999999999999973,3.77,3.85,3.7,0.1499999999999999,-0.08000000000000007,403777,792172,245180,546992,92652
2018-01-28,3.64,3.75,3.45,0.2999999999999998,-0.25,3.726,3.8,3.5,0.2999999999999998,-0.2999999999999998,3.57,3.65,3.45,0.19999999999999973,-0.19999999999999973,3.6,3.75,3.45,0.2999999999999998,-0.2999999999999998,364197,560750,219269,341481,146456
2018-02-04,3.38,3.55,3.2,0.34999999999999964,-0.19999999999999973,3.4659999999999997,3.6,3.28,0.3200000000000003,-0.19999999999999973,3.274,3.47,3.15,0.3200000000000003,-0.19999999999999973,3.33,3.55,3.15,0.3999999999999999,-0.2999999999999998,414583,839242,188020,651222,-87438
2018-02-11,3.2375,3.3,3.2,0.09999999999999964,0.0,3.3325,3.4,3.25,0.1499999999999999,-0.10000000000000009,3.125,3.2,2.95,0.25,-0.19999999999999973,3.1925,3.3,2.95,0.34999999999999964,-0.34999999999999964,536920,1200031,179516,1020515,960983
2018-02-18,2.97,3.0,2.95,0.04999999999999982,-0.04999999999999982,3.04,3.1,3.0,0.10000000000000009,-0.10000000000000009,2.95,2.95,2.95,0.0,0.0,2.98,3.0,2.95,0.04999999999999982,0.0,976871,2982813,217733,2765080,-2165374
2018-02-25,3.17,3.45,2.95,0.5,0.4500000000000002,3.3979999999999997,3.8,3.05,0.75,0.75,3.11,3.4,2.9,0.5,0.44999999999999973,3.31,3.6,2.97,0.6299999999999999,0.6299999999999999,1065075,1932262,614517,1317745,296331
2018-03-04,3.67,3.75,3.55,0.20000000000000018,-0.050000000000000266,3.756,3.78,3.75,0.029999999999999805,0.0,3.576,3.7,3.4,0.30000000000000027,-0.050000000000000266,3.68,3.75,3.55,0.20000000000000018,0.0,632823,1275368,88934,1186434,407421
2018-03-11,3.75,3.85,3.65,0.20000000000000018,0.10000000000000009,3.87,3.95,3.75,0.20000000000000018,0.050000000000000266,3.66,3.7,3.6,0.10000000000000009,0.0,3.77,3.9,3.65,0.25,0.1499999999999999,716556,1350436,314831,1035605,-310511
2018-03-18,3.84,3.9,3.75,0.1499999999999999,-0.10000000000000009,3.934,3.97,3.9,0.07000000000000028,-0.050000000000000266,3.75,3.85,3.65,0.20000000000000018,-0.1499999999999999,3.84,3.9,3.8,0.10000000000000009,0.0,431535,597604,359033,238571,48323
2018-03-25,3.8625,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.9125,3.95,3.85,0.10000000000000009,-0.10000000000000009,3.75,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.825,3.9,3.75,0.1499999999999999,-0.10000000000000009,299397,323600,238549,85051,-83031
2018-04-01,3.77,3.85,3.7,0.1499999999999999,-0.04999999999999982,3.876,3.95,3.8,0.15000000000000036,-0.029999999999999805,3.66,3.75,3.5,0.25,-0.20000000000000018,3.8,3.9,3.75,0.1499999999999999,-0.10000000000000009,389463,658026,234538,423488,310418
2018-04-08,3.78,3.9,3.7,0.19999999999999973,-0.09999999999999964,3.83,3.9,3.75,0.1499999999999999,-0.04999999999999982,3.66,3.7,3.6,0.10000000000000009,-0.10000000000000009,3.744,3.9,3.65,0.25,-0.10000000000000009,297682,423296,204789,218507,48129
2018-04-15,3.7,3.75,3.65,0.10000000000000009,0.04999999999999982,3.77,3.8,3.75,0.04999999999999982,0.0,3.604,3.65,3.55,0.10000000000000009,-0.050000000000000266,3.68,3.75,3.58,0.16999999999999993,-0.08999999999999986,344000,449607,270525,179082,-179082
2018-04-22,3.62,3.7,3.55,0.15000000000000036,0.0,3.714,3.8,3.6,0.19999999999999973,-0.04999999999999982,3.54,3.55,3.5,0.04999999999999982,-0.04999999999999982,3.62,3.7,3.55,0.15000000000000036,-0.050000000000000266,285028,426613,190654,235959,93602
2018-04-29,3.75,4.0,3.45,0.5499999999999998,-0.5499999999999998,3.88,4.25,3.6,0.6499999999999999,-0.4500000000000002,3.562,3.86,3.35,0.5099999999999998,-0.45999999999999996,3.66,3.95,3.4,0.5500000000000003,-0.30000000000000027,1559005,2742250,705330,2036920,248915
2018-05-06,3.68,3.75,3.55,0.20000000000000018,0.04999999999999982,3.826,3.85,3.75,0.10000000000000009,0.0,3.586,3.75,3.37,0.3799999999999999,0.2599999999999998,3.71,3.8,3.55,0.25,0.20000000000000018,1250241,4237048,309271,3927777,-367220
2018-05-13,3.83,3.95,3.75,0.20000000000000018,0.20000000000000018,3.98,4.1,3.8,0.2999999999999998,0.2999999999999998,3.8040000000000003,3.95,3.72,0.22999999999999998,0.22999999999999998,3.88,4.0,3.75,0.25,0.25,721065,1063319,491867,571452,460787
2018-05-20,3.9625,4.05,3.9,0.1499999999999999,-0.1499999999999999,4.025,4.1,3.95,0.14999999999999947,-0.14999999999999947,3.9075,4.0,3.83,0.16999999999999993,-0.16999999999999993,3.95,4.0,3.9,0.10000000000000009,-0.10000000000000009,494108,770231,153689,616542,-281511
2018-05-27,3.92,3.95,3.9,0.050000000000000266,0.050000000000000266,3.98,4.05,3.95,0.09999999999999964,0.09999999999999964,3.816,3.85,3.75,0.10000000000000009,0.10000000000000009,3.91,4.0,3.85,0.1499999999999999,0.1499999999999999,468656,886487,143087,743400,312418
2018-06-03,4.21,4.3,4.0,0.2999999999999998,0.25,4.314,4.4,4.25,0.15000000000000036,0.15000000000000036,4.12,4.2,4.0,0.20000000000000018,0.09999999999999964,4.27,4.35,4.2,0.14999999999999947,0.14999999999999947,552547,714268,340184,374084,73156
2018-06-10,4.36,4.45,4.3,0.15000000000000036,0.15000000000000036,4.438,4.5,4.39,0.11000000000000032,0.0600000000000005,4.306,4.35,4.25,0.09999999999999964,0.04999999999999982,4.39,4.45,4.25,0.20000000000000018,0.20000000000000018,503959,773315,299734,473581,332696
2018-06-17,4.33,4.45,4.2,0.25,-0.25,4.37,4.5,4.25,0.25,-0.25,4.17,4.35,4.05,0.2999999999999998,-0.2999999999999998,4.274,4.35,4.2,0.14999999999999947,-0.1299999999999999,844982,1900881,345950,1554931,-161810
2018-06-24,4.27,4.35,4.25,0.09999999999999964,0.0,4.38,4.45,4.25,0.20000000000000018,0.0,4.2,4.25,4.15,0.09999999999999964,0.0,4.3,4.45,4.2,0.25,0.10000000000000053,308075,479737,253768,225969,-197579
2018-07-01,4.2625,4.35,4.2,0.14999999999999947,-0.04999999999999982,4.3,4.4,4.25,0.15000000000000036,-0.10000000000000053,4.1875,4.2,4.15,0.04999999999999982,0.04999999999999982,4.225,4.3,4.15,0.14999999999999947,0.14999999999999947,155620,328676,62717,265959,-265959
2018-07-08,4.37,4.45,4.3,0.15000000000000036,0.04999999999999982,4.41,4.45,4.35,0.10000000000000053,0.05000000000000071,4.316,4.35,4.25,0.09999999999999964,0.0699999999999994,4.39,4.45,4.35,0.10000000000000053,0.0,208047,396494,143053,253441,19523
