Date,ARK Web X.0_Open_average,ARK Web X.0_Open_max,ARK Web X.0_Open_min,ARK Web X.0_Open_volatility,ARK Web X.0_Open_change,ARK Web X.0_High_average,ARK Web X.0_High_max,ARK Web X.0_High_min,ARK Web X.0_High_volatility,ARK Web X.0_High_change,ARK Web X.0_Low_average,ARK Web X.0_Low_max,ARK Web X.0_Low_min,ARK Web X.0_Low_volatility,ARK Web X.0_Low_change,ARK Web X.0_Close_average,ARK Web X.0_Close_max,ARK Web X.0_Close_min,ARK Web X.0_Close_volatility,ARK Web X.0_Close_change
2018-04-22,49.92,49.92,49.92,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.72,49.72,49.72,0.0,0.0
2018-04-29,51.53,51.53,51.53,0.0,0.0,52.4,52.4,52.4,0.0,0.0,51.53,51.53,51.53,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2018-05-06,53.71,53.71,53.71,0.0,0.0,54.25,54.25,54.25,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2018-05-13,53.37,53.37,53.37,0.0,0.0,53.42,53.42,53.42,0.0,0.0,52.65,52.65,52.65,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2018-05-20,53.2,53.2,53.2,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.02,53.02,53.02,0.0,0.0,53.34,53.34,53.34,0.0,0.0
2018-05-27,54.91,54.91,54.91,0.0,0.0,55.63,55.63,55.63,0.0,0.0,54.76,54.76,54.76,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2018-06-03,56.41,56.41,56.41,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2018-06-10,58.47,58.47,58.47,0.0,0.0,59.11,59.11,59.11,0.0,0.0,58.15,58.15,58.15,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2018-06-17,56.61,56.61,56.61,0.0,0.0,56.61,56.61,56.61,0.0,0.0,54.92,54.92,54.92,0.0,0.0,55.53,55.53,55.53,0.0,0.0
2018-06-24,54.95,54.95,54.95,0.0,0.0,56.03,56.03,56.03,0.0,0.0,54.88,54.88,54.88,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2018-07-01,57.58,57.58,57.58,0.0,0.0,57.88,57.88,57.88,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.71,57.71,57.71,0.0,0.0
2018-07-08,58.54,58.54,58.54,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.28,58.28,58.28,0.0,0.0
2018-07-15,58.21,58.21,58.21,0.0,0.0,58.59,58.59,58.59,0.0,0.0,57.71,57.71,57.71,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2018-07-22,56.69,56.69,56.69,0.0,0.0,56.8,56.8,56.8,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.91,54.91,54.91,0.0,0.0
2018-07-29,56.17,56.17,56.17,0.0,0.0,56.98,56.98,56.98,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2018-08-05,57.36,57.36,57.36,0.0,0.0,58.0,58.0,58.0,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.23,57.23,57.23,0.0,0.0
2018-08-12,55.81,55.81,55.81,0.0,0.0,56.27,56.27,56.27,0.0,0.0,55.46,55.46,55.46,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2018-08-19,58.97,58.97,58.97,0.0,0.0,59.54,59.54,59.54,0.0,0.0,58.84,58.84,58.84,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2018-08-26,59.28,59.28,59.28,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2018-09-02,57.48,57.48,57.48,0.0,0.0,57.48,57.48,57.48,0.0,0.0,56.68,56.68,56.68,0.0,0.0,57.28,57.28,57.28,0.0,0.0
2018-09-09,58.25,58.25,58.25,0.0,0.0,58.25,58.25,58.25,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2018-09-16,56.64,56.64,56.64,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.15,56.15,56.15,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2018-09-23,58.47,58.47,58.47,0.0,0.0,58.74,58.74,58.74,0.0,0.0,57.94,57.94,57.94,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2018-09-30,54.55,54.55,54.55,0.0,0.0,54.9,54.9,54.9,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.76,53.76,53.76,0.0,0.0
2018-10-07,51.88,51.88,51.88,0.0,0.0,52.13,52.13,52.13,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2018-10-14,51.47,51.47,51.47,0.0,0.0,51.9,51.9,51.9,0.0,0.0,50.89,50.89,50.89,0.0,0.0,51.7,51.7,51.7,0.0,0.0
2018-10-21,51.88,51.88,51.88,0.0,0.0,52.06,52.06,52.06,0.0,0.0,48.78,48.78,48.78,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2018-10-28,55.22,55.22,55.22,0.0,0.0,55.22,55.22,55.22,0.0,0.0,53.71,53.71,53.71,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2018-11-04,53.18,53.18,53.18,0.0,0.0,53.29,53.29,53.29,0.0,0.0,50.93,50.93,50.93,0.0,0.0,51.46,51.46,51.46,0.0,0.0
2018-11-11,52.47,52.47,52.47,0.0,0.0,52.5,52.5,52.5,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2018-11-18,50.2,50.2,50.2,0.0,0.0,51.44,51.44,51.44,0.0,0.0,50.12,50.12,50.12,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2018-11-25,55.46,55.46,55.46,0.0,0.0,55.88,55.88,55.88,0.0,0.0,54.95,54.95,54.95,0.0,0.0,55.37,55.37,55.37,0.0,0.0
2018-12-02,51.12,51.12,51.12,0.0,0.0,52.26,52.26,52.26,0.0,0.0,50.87,50.87,50.87,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2018-12-09,51.04,51.04,51.04,0.0,0.0,51.04,51.04,51.04,0.0,0.0,48.9,48.9,48.9,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2018-12-16,44.82,44.82,44.82,0.0,0.0,45.61,45.61,45.61,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.63,44.63,44.63,0.0,0.0
2018-12-23,42.62,42.62,42.62,0.0,0.0,42.88,42.88,42.88,0.0,0.0,41.95,41.95,41.95,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2018-12-30,43.73,43.73,43.73,0.0,0.0,45.24,45.24,45.24,0.0,0.0,43.7,43.7,43.7,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2019-01-06,46.38,46.38,46.38,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.0,46.0,46.0,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2019-01-13,48.36,48.36,48.36,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2019-01-20,48.11,48.11,48.11,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.28,47.28,47.28,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2019-01-27,49.5,49.5,49.5,0.0,0.0,50.41,50.41,50.41,0.0,0.0,49.39,49.39,49.39,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-02-03,49.98,49.98,49.98,0.0,0.0,50.26,50.26,50.26,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2019-02-10,50.94,50.94,50.94,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-02-17,52.3,52.3,52.3,0.0,0.0,52.63,52.63,52.63,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-02-24,52.03,52.03,52.03,0.0,0.0,52.19,52.19,52.19,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.89,50.89,50.89,0.0,0.0
2019-03-03,49.96,49.96,49.96,0.0,0.0,51.34,51.34,51.34,0.0,0.0,49.96,49.96,49.96,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2019-03-10,51.63,51.63,51.63,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.56,51.56,51.56,0.0,0.0
2019-03-17,51.04,51.04,51.04,0.0,0.0,51.35,51.35,51.35,0.0,0.0,50.59,50.59,50.59,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2019-03-24,52.49,52.49,52.49,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.69,52.69,52.69,0.0,0.0
2019-03-31,53.43,53.43,53.43,0.0,0.0,53.69,53.69,53.69,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.59,53.59,53.59,0.0,0.0
2019-04-07,53.25,53.25,53.25,0.0,0.0,53.32,53.32,53.32,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2019-04-14,52.36,52.36,52.36,0.0,0.0,53.09,53.09,53.09,0.0,0.0,52.36,52.36,52.36,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-04-21,53.01,53.01,53.01,0.0,0.0,53.54,53.54,53.54,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2019-04-28,52.81,52.81,52.81,0.0,0.0,54.34,54.34,54.34,0.0,0.0,52.38,52.38,52.38,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2019-05-05,51.07,51.07,51.07,0.0,0.0,51.31,51.31,51.31,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-05-12,50.11,50.11,50.11,0.0,0.0,50.36,50.36,50.36,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2019-05-19,49.5,49.5,49.5,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-05-26,47.59,47.59,47.59,0.0,0.0,47.88,47.88,47.88,0.0,0.0,45.96,45.96,45.96,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2019-06-02,49.88,49.88,49.88,0.0,0.0,50.73,50.73,50.73,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2019-06-09,49.6,49.6,49.6,0.0,0.0,50.6,50.6,50.6,0.0,0.0,49.55,49.55,49.55,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-06-16,51.58,51.58,51.58,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-06-23,53.06,53.06,53.06,0.0,0.0,53.15,53.15,53.15,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2019-06-30,52.47,52.47,52.47,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.12,52.12,52.12,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2019-07-07,54.18,54.18,54.18,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.54,54.54,54.54,0.0,0.0
2019-07-14,53.68,53.68,53.68,0.0,0.0,54.15,54.15,54.15,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.81,53.81,53.81,0.0,0.0
2019-07-21,53.96,53.96,53.96,0.0,0.0,54.12,54.12,54.12,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.7,53.7,53.7,0.0,0.0
2019-07-28,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2019-08-04,49.63,49.63,49.63,0.0,0.0,49.63,49.63,49.63,0.0,0.0,48.92,48.92,48.92,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2019-08-11,49.67,49.67,49.67,0.0,0.0,50.02,50.02,50.02,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-08-18,49.2,49.2,49.2,0.0,0.0,49.26,49.26,49.26,0.0,0.0,48.82,48.82,48.82,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2019-08-25,50.3,50.3,50.3,0.0,0.0,50.52,50.52,50.52,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2019-09-01,50.95,50.95,50.95,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-09-08,50.78,50.78,50.78,0.0,0.0,51.25,51.25,51.25,0.0,0.0,50.6,50.6,50.6,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2019-09-15,49.88,49.88,49.88,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2019-09-22,48.38,48.38,48.38,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2019-09-29,48.43,48.43,48.43,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-10-06,49.2,49.2,49.2,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.61,49.61,49.61,0.0,0.0
2019-10-13,49.26,49.26,49.26,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2019-10-20,51.9,51.9,51.9,0.0,0.0,52.73,52.73,52.73,0.0,0.0,51.9,51.9,51.9,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2019-10-27,52.42,52.42,52.42,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.3,52.3,52.3,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2019-11-03,52.57,52.57,52.57,0.0,0.0,53.55,53.55,53.55,0.0,0.0,52.57,52.57,52.57,0.0,0.0,53.44,53.44,53.44,0.0,0.0
2019-11-10,54.27,54.27,54.27,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-11-17,55.19,55.19,55.19,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.94,55.94,55.94,0.0,0.0
2019-11-24,55.94,55.94,55.94,0.0,0.0,55.94,55.94,55.94,0.0,0.0,54.12,54.12,54.12,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2019-12-01,55.21,55.21,55.21,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.16,55.16,55.16,0.0,0.0
2019-12-08,55.6,55.6,55.6,0.0,0.0,56.61,56.61,56.61,0.0,0.0,55.6,55.6,55.6,0.0,0.0,56.46,56.46,56.46,0.0,0.0
2019-12-15,57.98,57.98,57.98,0.0,0.0,58.47,58.47,58.47,0.0,0.0,57.81,57.81,57.81,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2019-12-22,58.63,58.63,58.63,0.0,0.0,58.63,58.63,58.63,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.4,57.4,57.4,0.0,0.0
2019-12-29,58.24,58.24,58.24,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.24,58.24,58.24,0.0,0.0,58.6,58.6,58.6,0.0,0.0
