Date,ULTA_stock_Open_average,ULTA_stock_Open_max,ULTA_stock_Open_min,ULTA_stock_Open_volatility,ULTA_stock_Open_change,ULTA_stock_High_average,ULTA_stock_High_max,ULTA_stock_High_min,ULTA_stock_High_volatility,ULTA_stock_High_change,ULTA_stock_Low_average,ULTA_stock_Low_max,ULTA_stock_Low_min,ULTA_stock_Low_volatility,ULTA_stock_Low_change,ULTA_stock_Close_average,ULTA_stock_Close_max,ULTA_stock_Close_min,ULTA_stock_Close_volatility,ULTA_stock_Close_change,ULTA_stock_Volume_average,ULTA_stock_Volume_max,ULTA_stock_Volume_min,ULTA_stock_Volume_volatility,ULTA_stock_Volume_change
2018-08-26,242.676,247.21,240.73,6.480000000000018,5.210000000000008,249.71,268.88,242.92,25.960000000000008,23.710000000000008,241.404,247.21,239.44,7.77000000000001,7.570000000000022,245.89,260.0,240.84,19.159999999999997,19.159999999999997,1947199,5311465,784700,4526765,4522427
2018-09-02,271.0875,276.41,260.0,16.410000000000025,16.410000000000025,279.3275,288.97,274.98,13.990000000000009,13.990000000000009,268.6025,276.35,258.27,18.08000000000004,18.08000000000004,277.69,285.8,274.37,11.430000000000007,11.430000000000007,1747671,2295300,941218,1354082,-53807
2018-09-09,284.86400000000003,287.41,280.11,7.300000000000011,-6.949999999999989,287.076,290.3,283.0,7.300000000000011,-4.439999999999998,281.678,284.27,278.94,5.329999999999984,-5.329999999999984,283.188,286.73,279.1,7.6299999999999955,-6.859999999999957,1021609,1229136,856526,372610,-128856
2018-09-16,283.71999999999997,288.14,278.71,9.430000000000007,7.1200000000000045,286.158,289.14,282.41,6.729999999999961,4.119999999999948,280.18600000000004,284.22,276.41,7.810000000000002,4.319999999999993,283.402,287.16,280.77,6.390000000000043,-0.6800000000000068,948069,1144558,703970,440588,440588
2018-09-23,279.644,281.1,278.39,2.7100000000000364,-1.579999999999984,282.878,285.51,281.06,4.449999999999989,2.5600000000000023,277.302,278.95,276.35,2.599999999999966,1.6499999999999773,279.63599999999997,282.12,277.46,4.660000000000025,1.1299999999999955,767302,869073,667308,201765,-86586
2018-09-30,279.878,284.12,273.73,10.389999999999986,-10.389999999999986,281.622,285.24,274.69,10.550000000000011,-10.550000000000011,275.148,281.77,265.0,16.769999999999982,-16.769999999999982,277.33,282.96,269.85,13.109999999999957,-13.109999999999957,728804,1152356,528814,623542,454791
2018-10-07,272.15999999999997,275.27,268.76,6.509999999999991,1.7099999999999795,276.37,278.0,274.32,3.680000000000007,2.0400000000000205,269.46,272.67,264.71,7.960000000000036,1.8899999999999864,272.102,275.68,267.57,8.110000000000014,2.1499999999999773,784961,1033072,670203,362869,362869
2018-10-14,280.454,286.33,275.5,10.829999999999984,-0.6499999999999773,283.928,287.05,277.86,9.189999999999998,-7.149999999999977,274.83,278.96,270.62,8.339999999999975,-4.4599999999999795,278.656,285.41,270.78,14.630000000000052,-10.950000000000045,792075,977601,521647,455954,94612
2018-10-21,269.976,271.91,267.73,4.180000000000007,-3.890000000000043,274.5,276.07,272.42,3.6499999999999773,0.9200000000000159,266.61,270.93,263.0,7.930000000000007,-4.930000000000007,272.164,274.89,267.03,7.860000000000014,0.2799999999999727,885017,1138266,693334,444932,-298442
2018-10-28,275.942,278.6,271.42,7.180000000000007,-3.069999999999993,280.516,285.43,277.65,7.78000000000003,-3.1899999999999977,271.6,275.4,263.94,11.45999999999998,-0.3599999999999568,274.98199999999997,281.95,266.99,14.95999999999998,3.4499999999999886,1014398,1455616,703825,751791,-58336
2018-11-04,290.002,303.7,281.76,21.939999999999998,20.360000000000014,299.972,312.2,288.65,23.55000000000001,23.55000000000001,286.428,302.15,275.11,27.039999999999964,19.609999999999957,296.008,308.12,285.13,22.99000000000001,22.99000000000001,1471553,1955801,1092971,862830,417186
2018-11-11,311.134,315.15,308.5,6.649999999999977,2.509999999999991,315.512,321.73,312.38,9.350000000000023,4.259999999999991,306.45,309.0,305.5,3.5,0.5099999999999909,312.348,314.25,308.99,5.259999999999991,4.569999999999993,964460,1182442,802807,379635,-314078
2018-11-18,306.8175,315.38,302.77,12.610000000000014,-12.610000000000014,311.525,322.49,305.98,16.50999999999999,-15.110000000000014,303.96,311.19,301.01,10.180000000000007,-8.860000000000014,305.625,313.28,302.14,11.139999999999986,-9.95999999999998,761624,1135305,334587,800718,-696725
2018-11-25,300.132,306.99,296.43,10.560000000000002,-6.939999999999998,302.96,309.22,298.63,10.590000000000032,-7.270000000000039,295.896,299.6,292.56,7.0400000000000205,-3.180000000000007,298.248,301.11,295.14,5.970000000000027,-3.319999999999993,1266250,1563832,971130,592702,-181619
2018-12-02,291.2775,304.78,271.45,33.329999999999984,-32.43000000000001,297.34000000000003,311.3,276.11,35.19,-35.19,281.365,302.47,252.0,50.47000000000003,-50.47000000000003,286.2525,306.49,254.47,52.02000000000001,-52.02000000000001,2253493,4231014,1384333,2846681,2846681
2018-12-09,252.664,255.73,249.2,6.530000000000001,-2.730000000000018,255.288,257.49,251.68,5.810000000000002,-2.4199999999999875,246.882,250.53,242.74,7.789999999999992,3.299999999999983,250.496,255.15,246.85,8.300000000000011,-4.25,1342477,2690604,817560,1873044,-1780322
2018-12-16,241.464,245.56,235.19,10.370000000000005,-10.370000000000005,244.768,248.94,238.15,10.789999999999992,-10.359999999999985,235.054,240.5,229.26,11.240000000000009,-11.240000000000009,237.31799999999998,241.95,230.49,11.45999999999998,-11.45999999999998,1195459,1695486,892260,803226,803226
2018-12-23,235.41500000000002,243.5,228.65,14.849999999999994,14.849999999999994,241.575,247.09,234.29,12.800000000000011,12.800000000000011,231.485,238.17,224.43,13.73999999999998,13.73999999999998,238.245,242.27,229.06,13.210000000000008,10.389999999999986,745163,1014106,636987,377119,-22974
2018-12-30,243.305,247.08,239.96,7.1200000000000045,6.730000000000018,249.935,258.48,244.86,13.620000000000005,13.620000000000005,241.25,246.0,239.31,6.689999999999998,6.439999999999998,247.8,255.03,243.36,11.669999999999987,10.189999999999998,876984,1055029,719791,335238,144723
2019-01-06,271.264,276.81,256.97,19.839999999999975,19.839999999999975,278.368,284.38,271.15,13.230000000000018,13.230000000000018,268.896,275.87,256.97,18.899999999999977,18.899999999999977,277.866,284.11,271.0,13.110000000000014,13.110000000000014,946867,1247844,707695,540149,-354524
2019-01-13,280.252,286.28,274.97,11.309999999999945,4.21999999999997,284.438,292.22,280.52,11.700000000000045,9.29000000000002,278.356,286.08,273.31,12.769999999999982,11.189999999999998,282.15999999999997,291.5,274.9,16.600000000000023,16.600000000000023,728494,990463,472999,517464,61984
2019-01-20,289.555,291.1,288.1,3.0,3.0,292.4575,294.44,289.7,4.740000000000009,-0.7799999999999727,286.425,287.63,285.82,1.8100000000000023,1.8100000000000023,288.94,290.72,287.99,2.730000000000018,1.8700000000000045,600295,846062,353647,492415,-275355
2019-01-27,290.538,292.38,288.66,3.7199999999999704,1.3799999999999955,292.07,294.07,290.4,3.670000000000016,1.8899999999999864,286.582,288.01,286.04,1.9699999999999704,1.6800000000000068,290.196,291.92,288.6,3.319999999999993,1.080000000000041,524431,554787,491927,62860,-35324
2019-02-03,291.318,293.57,289.76,3.8100000000000023,1.8199999999999932,294.664,296.56,289.76,6.800000000000011,6.720000000000027,287.394,289.25,282.9,6.350000000000023,6.350000000000023,293.246,296.06,289.04,7.019999999999982,7.019999999999982,703299,998875,463682,535193,16873
2019-02-10,302.348,307.42,296.25,11.170000000000016,11.170000000000016,305.654,308.52,302.33,6.189999999999998,6.189999999999998,300.612,305.44,296.25,9.189999999999998,9.189999999999998,303.182,306.36,298.1,8.259999999999991,8.259999999999991,729804,1257932,535294,722638,-102576
2019-02-17,306.15999999999997,309.63,304.1,5.529999999999973,5.529999999999973,308.4875,310.93,305.82,5.110000000000014,5.110000000000014,303.72249999999997,308.0,299.76,8.240000000000009,8.240000000000009,307.425,310.72,304.65,6.07000000000005,6.07000000000005,704415,1038415,526971,511444,-457670
2019-02-24,309.86,315.61,306.02,9.590000000000032,4.069999999999993,313.612,318.78,309.47,9.309999999999945,5.149999999999977,307.89,313.82,304.3,9.519999999999982,5.7900000000000205,310.79,315.3,307.11,8.189999999999998,6.25,601568,756350,508317,248033,7724
2019-03-03,311.38800000000003,316.97,302.87,14.100000000000023,-14.100000000000023,312.896,317.78,306.99,10.789999999999964,-10.789999999999964,305.158,310.3,294.0,16.30000000000001,-14.029999999999973,309.618,312.51,305.45,7.060000000000002,-5.110000000000014,849845,963213,711465,251748,31313
2019-03-10,314.88800000000003,327.97,308.0,19.970000000000027,19.970000000000027,320.058,345.24,310.34,34.900000000000034,34.900000000000034,312.11,327.0,304.32,22.680000000000007,20.439999999999998,317.504,338.41,309.75,28.660000000000025,28.660000000000025,1527212,3882889,779268,3103621,2976920
2019-03-17,335.994,342.97,329.22,13.75,-4.420000000000016,339.714,344.53,336.07,8.45999999999998,-8.45999999999998,331.23199999999997,336.87,328.63,8.240000000000009,-8.240000000000009,334.622,342.22,330.52,11.700000000000045,-11.700000000000045,959992,1461914,695030,766884,-254778
2019-03-24,341.938,347.89,330.88,17.00999999999999,16.720000000000027,346.742,351.43,338.25,13.180000000000007,11.75,339.984,344.95,330.88,14.069999999999993,14.069999999999993,343.916,348.73,336.67,12.060000000000002,12.060000000000002,715686,847941,526476,321465,-285385
2019-03-31,351.32,353.37,349.47,3.8999999999999773,0.2300000000000182,353.796,354.44,352.5,1.9399999999999977,0.410000000000025,348.29,350.74,346.59,4.150000000000034,-2.0,350.83,353.63,347.3,6.329999999999984,1.079999999999984,518411,590451,397210,193241,8130
2019-04-07,351.442,353.56,349.76,3.8000000000000114,-2.910000000000025,353.122,355.73,350.85,4.8799999999999955,-3.8500000000000227,347.248,351.29,344.27,7.020000000000039,-7.020000000000039,349.6,354.47,344.83,9.640000000000043,-9.640000000000043,558428,708751,439663,269088,119934
2019-04-14,353.3125,356.63,346.76,9.870000000000005,9.870000000000005,357.565,359.69,354.67,5.019999999999982,4.430000000000007,349.905,353.93,345.99,7.939999999999998,4.259999999999991,353.5575,355.08,350.88,4.199999999999989,-3.0600000000000023,613661,682236,525394,156842,-110687
2019-04-21,352.312,356.86,347.72,9.139999999999986,6.53000000000003,355.80400000000003,358.44,351.47,6.96999999999997,6.96999999999997,348.326,351.33,344.26,7.069999999999993,5.75,353.304,357.94,347.41,10.529999999999973,10.529999999999973,499263,572031,397588,174443,46211
2019-04-28,347.036,356.97,335.01,21.960000000000036,-12.700000000000045,349.722,357.89,344.11,13.779999999999973,-11.769999999999982,341.456,350.65,334.65,16.0,-10.669999999999959,344.092,350.9,334.94,15.95999999999998,-8.939999999999998,814238,1151636,578949,572687,149637
2019-05-05,342.834,347.01,336.53,10.480000000000018,10.480000000000018,348.322,350.55,347.01,3.5400000000000205,-0.6000000000000227,338.998,343.28,335.78,7.5,1.2300000000000182,345.696,348.15,342.36,5.789999999999964,-3.4399999999999977,626743,712071,460598,251473,-26493
2019-05-12,337.746,342.59,332.56,10.029999999999973,5.3799999999999955,342.95,349.56,336.8,12.759999999999991,10.579999999999984,334.168,342.1,325.62,16.480000000000018,13.760000000000048,338.388,343.24,330.23,13.009999999999991,12.21999999999997,705212,949187,512094,437093,-240076
2019-05-19,345.35,351.8,338.81,12.990000000000009,-1.6899999999999977,349.09,354.62,340.84,13.78000000000003,-7.470000000000027,340.464,348.89,330.43,18.45999999999998,-8.599999999999966,344.61199999999997,353.16,335.09,18.07000000000005,-12.800000000000011,696613,1026755,466345,560410,-214113
2019-05-26,327.89,336.22,315.33,20.890000000000043,-20.890000000000043,335.5625,338.5,334.03,4.470000000000027,-3.3700000000000045,320.0125,333.01,304.04,28.96999999999997,-28.96999999999997,329.69,334.85,322.07,12.78000000000003,-1.4700000000000273,1644106,3198001,1026708,2171293,2171293
2019-06-02,336.948,340.69,332.3,8.389999999999986,6.800000000000011,340.49399999999997,343.96,337.36,6.599999999999966,6.599999999999966,332.954,337.68,327.85,9.829999999999984,9.829999999999984,336.42,340.33,330.6,9.729999999999961,7.560000000000002,706525,1023700,567317,456383,-456383
2019-06-09,343.234,349.34,339.11,10.229999999999961,10.229999999999961,347.214,355.61,341.89,13.720000000000027,11.120000000000005,340.396,349.03,334.56,14.46999999999997,13.399999999999977,344.862,354.62,337.05,17.569999999999993,17.569999999999993,622170,905076,431001,474075,343489
2019-06-16,354.932,360.42,346.77,13.650000000000034,3.669999999999959,359.214,365.54,354.09,11.450000000000045,2.930000000000007,349.908,355.28,343.63,11.649999999999977,5.71999999999997,353.878,358.34,347.21,11.129999999999995,5.6200000000000045,652408,743500,564870,178630,124996
2019-06-23,349.15,357.73,345.0,12.730000000000018,-11.79000000000002,351.014,358.69,347.38,11.310000000000002,-11.310000000000002,341.764,344.27,339.53,4.740000000000009,3.6299999999999955,346.232,348.69,344.22,4.46999999999997,0.3499999999999659,858199,1684659,561798,1122861,-900314
2019-06-30,344.5725,350.55,340.76,9.79000000000002,-7.220000000000027,348.5075,353.76,345.78,7.980000000000018,-5.269999999999982,340.6675,343.33,338.25,5.079999999999984,3.4499999999999886,343.0225,345.43,340.38,5.050000000000011,4.569999999999993,549008,794018,330025,463993,-312581
2019-07-07,348.038,351.2,343.61,7.589999999999975,4.389999999999986,352.68,357.27,349.91,7.359999999999957,4.189999999999998,345.36199999999997,347.27,342.78,4.490000000000009,3.659999999999968,350.348,356.39,346.98,9.409999999999968,3.6999999999999886,627264,729058,537158,191900,28417
2019-07-14,360.76,365.19,356.57,8.620000000000005,8.21999999999997,365.536,368.83,361.27,7.560000000000002,5.740000000000009,358.286,363.55,354.3,9.25,2.1499999999999773,361.164,366.39,355.68,10.70999999999998,1.3199999999999932,791639,1409531,518659,890872,-167037
2019-07-21,354.646,357.79,351.99,5.800000000000011,-2.069999999999993,356.574,359.8,353.17,6.6299999999999955,-3.75,350.276,352.0,348.75,3.25,-1.5299999999999727,353.276,354.62,351.99,2.6299999999999955,0.9300000000000068,543067,648404,486877,161527,-52615
2019-07-28,348.058,352.67,345.03,7.640000000000043,-6.430000000000007,351.658,354.0,348.57,5.430000000000007,-4.6200000000000045,340.794,344.37,334.16,10.20999999999998,-7.239999999999952,345.308,349.25,337.02,12.230000000000018,-9.110000000000014,682317,815667,521277,294390,-4608
2019-08-04,339.248,351.49,330.37,21.120000000000005,19.50999999999999,345.21,355.36,331.98,23.379999999999995,21.41999999999996,336.36,345.0,326.34,18.660000000000025,18.660000000000025,342.768,353.04,330.14,22.900000000000034,16.560000000000002,656712,756093,522708,233385,-205692
2019-08-11,330.908,345.91,320.74,25.170000000000016,-22.390000000000043,335.836,348.31,324.87,23.439999999999998,-18.02000000000004,324.186,333.33,315.49,17.839999999999975,-13.420000000000016,328.236,341.2,320.44,20.75999999999999,-14.480000000000018,829864,1249274,573548,675726,-185677
2019-08-18,327.80400000000003,330.64,325.17,5.46999999999997,3.2099999999999795,331.88,338.5,328.28,10.220000000000027,3.6100000000000136,323.91,328.54,320.51,8.03000000000003,-1.2099999999999795,326.684,334.87,322.1,12.769999999999982,-3.1499999999999773,733155,1100266,475818,624448,287677
2019-08-25,314.848,337.5,252.81,84.69,-74.19,318.948,342.0,254.5,87.5,-77.49000000000001,307.63,333.09,235.76,97.32999999999998,-88.78000000000003,311.90999999999997,337.45,237.73,99.72,-92.49000000000004,4410522,16116168,754174,15361994,15107606
2019-09-01,234.73000000000002,238.0,229.03,8.969999999999999,3.789999999999992,240.29000000000002,244.21,237.85,6.360000000000014,-4.969999999999999,229.99,233.03,227.71,5.319999999999993,2.009999999999991,233.995,237.41,228.76,8.650000000000006,-4.310000000000002,3688531,5435457,2026045,3409412,-3409412
2019-09-08,229.516,233.74,225.5,8.240000000000009,-6.140000000000015,231.706,234.17,227.95,6.219999999999999,-6.219999999999999,225.844,227.26,225.12,2.1399999999999864,-0.5,227.75,231.42,226.16,5.259999999999991,0.700000000000017,1783785,2241474,1127024,1114450,-1054291
2019-09-15,229.016,233.74,225.69,8.050000000000011,3.530000000000001,232.782,235.09,230.12,4.969999999999999,2.1399999999999864,226.69,228.61,224.66,3.950000000000017,2.990000000000009,229.492,233.85,225.45,8.400000000000006,3.3000000000000114,1676638,2217206,1105848,1111358,651581
2019-09-22,236.146,238.75,229.55,9.199999999999989,8.589999999999975,241.12800000000001,246.46,238.53,7.930000000000007,6.5400000000000205,233.998,237.4,229.27,8.129999999999995,8.129999999999995,238.608,244.4,235.54,8.860000000000014,7.090000000000003,1885721,2382930,1190741,1192189,-275348
2019-09-29,256.68399999999997,263.37,245.58,17.789999999999992,12.129999999999967,261.262,267.25,251.76,15.490000000000009,6.329999999999984,251.162,256.89,245.0,11.889999999999986,5.259999999999991,257.492,265.99,250.6,15.390000000000015,-0.05000000000001137,2629168,4329279,1724765,2604514,-610878
2019-10-06,242.302,250.25,237.65,12.599999999999994,-4.840000000000003,244.898,250.98,240.67,10.310000000000002,-1.4299999999999784,238.86599999999999,244.12,235.2,8.920000000000016,1.8000000000000114,241.606,248.46,237.03,11.430000000000007,5.710000000000008,1945179,3531666,1144269,2387397,-1062030
2019-10-13,246.312,247.07,244.97,2.0999999999999943,-0.2699999999999818,249.04399999999998,251.67,247.24,4.429999999999978,-2.1499999999999773,243.666,245.8,239.8,6.0,-6.0,244.994,248.1,239.92,8.180000000000007,-6.650000000000006,939061,1326165,723055,603110,557874
2019-10-20,238.078,240.57,236.26,4.310000000000002,-2.1899999999999977,240.596,242.47,238.24,4.22999999999999,1.4300000000000068,235.316,237.73,231.08,6.649999999999977,2.4899999999999807,237.982,240.9,235.3,5.599999999999994,5.599999999999994,1036884,1677503,659343,1018160,-1018160
2019-10-27,239.792,242.08,235.16,6.920000000000016,-4.840000000000003,241.614,246.6,235.47,11.129999999999995,-11.129999999999995,235.648,240.0,229.79,10.210000000000008,-7.099999999999994,238.072,242.11,233.11,9.0,-8.629999999999995,1328543,2443196,593305,1849891,369669
2019-11-03,241.278,246.59,233.95,12.640000000000015,8.280000000000001,244.81,248.88,237.58,11.299999999999983,5.619999999999976,238.54,243.45,232.09,11.359999999999985,6.210000000000008,241.932,245.42,237.19,8.22999999999999,2.0999999999999943,1130149,1890520,627044,1263476,-1037706
