Date,GLNG_Open_average,GLNG_Open_max,GLNG_Open_min,GLNG_Open_volatility,GLNG_Open_change,GLNG_High_average,GLNG_High_max,GLNG_High_min,GLNG_High_volatility,GLNG_High_change,GLNG_Low_average,GLNG_Low_max,GLNG_Low_min,GLNG_Low_volatility,GLNG_Low_change,GLNG_Close_average,GLNG_Close_max,GLNG_Close_min,GLNG_Close_volatility,GLNG_Close_change,GLNG_Volume_average,GLNG_Volume_max,GLNG_Volume_min,GLNG_Volume_volatility,GLNG_Volume_change
2018-01-14,28.936,29.8,28.38,1.4200000000000017,-0.5199999999999996,29.512,30.43,28.95,1.4800000000000004,0.5300000000000011,28.476,29.18,28.0,1.1799999999999997,0.9100000000000001,29.128,30.41,28.37,2.039999999999999,2.039999999999999,1124892,1378142,715781,662361,-84913
2018-01-21,29.554,30.33,28.79,1.5399999999999991,-1.5399999999999991,29.830000000000002,30.78,29.06,1.7200000000000024,-1.7200000000000024,28.904,29.79,28.24,1.5500000000000007,-1.5500000000000007,29.076,29.99,28.27,1.7199999999999989,-1.7199999999999989,1090844,1381466,861946,519520,-519520
2018-01-28,27.304,27.77,26.5,1.2699999999999996,-1.2699999999999996,27.727999999999998,27.99,27.22,0.7699999999999996,-0.6799999999999997,26.77,27.26,25.95,1.3100000000000023,-0.9200000000000017,27.112000000000002,27.91,26.03,1.879999999999999,-1.3900000000000006,1252948,1986429,857638,1128791,-626233
2018-02-04,26.306,27.01,25.37,1.6400000000000006,0.4599999999999973,27.272,27.63,26.68,0.9499999999999993,0.28999999999999915,25.648,26.66,24.45,2.210000000000001,0.4299999999999997,26.580000000000002,27.26,25.46,1.8000000000000007,0.08000000000000185,1526802,2872741,843655,2029086,61015
2018-02-11,28.08,29.08,27.12,1.9599999999999973,1.4399999999999977,28.82,29.31,28.0,1.3099999999999987,0.8599999999999994,27.685000000000002,28.41,27.1,1.3099999999999987,0.5999999999999979,28.345,28.79,27.86,0.9299999999999997,-0.10000000000000142,996261,1138766,848165,290601,-140850
2018-02-18,27.65,28.16,27.4,0.7600000000000016,0.35999999999999943,28.078,28.31,27.89,0.41999999999999815,0.05999999999999872,27.38,27.54,27.22,0.3200000000000003,0.129999999999999,27.534,27.87,27.29,0.5800000000000018,0.16000000000000014,634755,1060393,339261,721132,-4778
2018-02-25,27.45,28.72,26.64,2.0799999999999983,-0.4400000000000013,28.096,29.0,27.43,1.5700000000000003,0.5500000000000007,26.79,27.2,26.22,0.9800000000000004,-0.07000000000000028,27.38,28.33,26.94,1.389999999999997,1.0599999999999987,1276743,1569297,895653,673644,-348475
2018-03-04,28.355999999999998,29.27,27.86,1.4100000000000001,0.6999999999999993,28.936,30.22,27.98,2.2399999999999984,1.2999999999999972,28.04,29.1,27.52,1.5800000000000018,0.8900000000000006,28.582,29.78,27.88,1.9000000000000021,1.5199999999999996,939867,1428967,655283,773684,773684
2018-03-11,29.05,29.82,28.34,1.4800000000000004,-1.4800000000000004,29.284,29.94,28.57,1.370000000000001,-1.370000000000001,28.32,29.38,27.22,2.16,-2.16,28.646,29.48,27.68,1.8000000000000007,-1.8000000000000007,980018,1594928,578331,1016597,1016597
2018-03-18,27.592000000000002,27.87,27.43,0.4400000000000013,-0.4400000000000013,28.018,28.47,27.76,0.7099999999999973,-0.2799999999999976,27.098,27.24,27.0,0.23999999999999844,-0.129999999999999,27.5,28.01,27.02,0.990000000000002,0.33999999999999986,881400,1069739,790545,279194,-279194
2018-03-25,27.1625,27.67,26.64,1.0300000000000011,-0.5100000000000016,27.6425,28.1,27.33,0.7700000000000031,-0.5700000000000003,26.619999999999997,26.99,26.41,0.5799999999999983,-0.5199999999999996,27.0,27.36,26.54,0.8200000000000003,-0.259999999999998,813903,1169348,598006,571342,540218
2018-04-01,27.778,28.43,27.21,1.2199999999999989,1.1099999999999994,28.346,28.98,27.76,1.2199999999999989,0.5,27.39,27.82,26.52,1.3000000000000007,1.3000000000000007,27.983999999999998,28.77,27.48,1.2899999999999991,0.03999999999999915,840807,1018474,670947,347527,-78520
2018-04-08,28.888,29.24,28.39,0.8499999999999979,0.6799999999999997,29.248,29.35,29.18,0.1700000000000017,-0.05000000000000071,28.582,28.79,28.29,0.5,0.38000000000000256,28.926000000000002,29.03,28.85,0.17999999999999972,-0.0799999999999983,654643,693409,610772,82637,-62669
2018-04-15,30.436,32.59,29.0,3.5900000000000034,3.520000000000003,31.208000000000002,33.18,29.07,4.109999999999999,3.5600000000000023,29.992,31.66,28.62,3.039999999999999,2.9599999999999973,30.614,32.39,28.62,3.7699999999999996,3.1199999999999974,2067892,4308957,428791,3880166,740229
2018-04-22,31.832,32.27,31.51,0.7600000000000016,-0.030000000000001137,32.676,33.2,32.3,0.9000000000000057,0.5,31.416,32.0,31.01,0.9899999999999984,0.46000000000000085,31.964000000000002,32.39,31.51,0.879999999999999,0.639999999999997,1048629,1211505,857281,354224,-65971
2018-04-29,32.882,33.7,32.01,1.6900000000000048,1.6900000000000048,33.612,34.56,32.72,1.8400000000000034,1.8400000000000034,32.54,33.55,31.86,1.6899999999999977,1.6899999999999977,33.154,33.6,32.62,0.980000000000004,0.970000000000006,899687,1099775,683574,416201,343831
2018-05-06,33.827999999999996,34.66,33.24,1.4199999999999946,-0.04999999999999716,34.263999999999996,34.98,33.6,1.3799999999999955,-0.6000000000000014,33.292,33.8,33.06,0.7399999999999949,-0.0799999999999983,33.68,34.44,33.24,1.1999999999999957,-1.0599999999999952,885103,1302555,596317,706238,-596980
2018-05-13,33.864000000000004,34.52,33.29,1.230000000000004,1.230000000000004,34.22,34.94,33.75,1.1899999999999977,1.1899999999999977,33.522,34.23,32.89,1.3399999999999963,1.3399999999999963,34.062,34.74,33.6,1.1400000000000006,1.0100000000000051,740624,850327,626572,223755,97204
2018-05-20,34.035,34.86,32.8,2.0600000000000023,-2.0600000000000023,34.605000000000004,35.54,33.7,1.8399999999999963,-1.8399999999999963,33.6575,34.45,32.42,2.030000000000001,-2.030000000000001,34.0925,34.55,33.24,1.3099999999999952,-1.3099999999999952,827365,1161591,544008,617583,104928
2018-05-27,29.676,33.85,26.01,7.84,-6.889999999999997,30.682,34.98,27.17,7.809999999999995,-6.57,28.712,33.72,25.05,8.669999999999998,-7.009999999999998,29.458000000000002,34.68,25.98,8.7,-6.340000000000003,5702855,16446471,1091457,15355014,2282612
2018-06-03,27.226,27.56,26.96,0.5999999999999979,-0.11999999999999744,27.59,27.8,27.3,0.5,-0.4499999999999993,26.794,27.1,26.49,0.610000000000003,-0.05000000000000071,27.244,27.46,27.1,0.35999999999999943,-0.28999999999999915,1280969,2014260,911596,1102664,-1102664
2018-06-10,27.436,27.92,27.08,0.8400000000000034,0.6700000000000017,27.978,28.26,27.47,0.7900000000000027,0.40000000000000213,27.198,27.63,26.78,0.8499999999999979,0.41999999999999815,27.636,27.96,27.02,0.9400000000000013,0.6099999999999994,1337417,1906840,864999,1041841,499277
2018-06-17,28.076,28.49,27.57,0.9199999999999982,0.759999999999998,28.394000000000002,29.17,27.92,1.25,0.6799999999999997,27.586000000000002,28.01,27.14,0.870000000000001,0.620000000000001,28.05,28.6,27.82,0.7800000000000011,0.16999999999999815,1336601,1964078,1044255,919823,-3514
2018-06-24,28.938,29.4,27.98,1.4199999999999982,1.1900000000000013,29.486,29.89,28.48,1.4100000000000001,1.2399999999999984,28.55,28.99,27.51,1.4799999999999969,1.3099999999999987,29.218,29.69,28.42,1.2699999999999996,1.2699999999999996,1165278,2000889,771675,1229214,-210441
2018-07-01,29.8975,30.1,29.55,0.5500000000000007,0.120000000000001,30.252499999999998,30.41,30.06,0.3500000000000014,0.030000000000001137,29.575,29.7,29.3,0.3999999999999986,0.08999999999999986,29.8475,29.97,29.74,0.23000000000000043,0.16000000000000014,777484,1053292,596634,456658,-403880
2018-07-08,28.884,29.98,27.86,2.120000000000001,-2.120000000000001,29.1,30.33,27.94,2.389999999999997,-2.389999999999997,28.156000000000002,29.71,26.84,2.870000000000001,-2.870000000000001,28.49,30.02,26.96,3.0599999999999987,-3.0599999999999987,1160536,1478803,749756,729047,378261
2018-07-15,27.43,28.02,26.83,1.1900000000000013,0.4200000000000017,27.832,28.42,27.18,1.240000000000002,0.3999999999999986,27.024,27.84,26.53,1.3099999999999987,0.029999999999997584,27.382,28.03,26.61,1.4200000000000017,-0.46000000000000085,837234,1098482,700759,397723,320666
2018-07-22,26.676,27.33,26.25,1.0799999999999983,-0.4499999999999993,26.864,27.33,26.41,0.9199999999999982,-0.6400000000000006,26.183999999999997,26.58,25.83,0.75,-0.75,26.414,26.87,26.0,0.870000000000001,-0.5899999999999999,1148543,1356814,1028673,328141,328141
2018-07-29,25.846,26.05,25.67,0.379999999999999,-0.379999999999999,26.09,26.31,25.93,0.379999999999999,-0.10999999999999943,25.328,25.61,24.87,0.7399999999999984,-0.33999999999999986,25.759999999999998,26.01,25.4,0.610000000000003,-0.610000000000003,1309842,2643037,802542,1840495,-468188
2018-08-05,25.284,25.61,25.03,0.5799999999999983,-0.5700000000000003,25.494,26.03,25.18,0.8500000000000014,-0.8500000000000014,24.994,25.27,24.65,0.620000000000001,-0.620000000000001,25.144,25.41,24.72,0.6900000000000013,-0.6900000000000013,598697,692074,484671,207403,-52082
2018-08-12,24.15,24.83,23.69,1.139999999999997,-1.139999999999997,24.522,25.14,23.96,1.1799999999999997,-0.6500000000000021,23.79,24.64,23.4,1.240000000000002,-0.9800000000000004,24.082,24.8,23.65,1.1500000000000021,-0.4200000000000017,1380632,2435844,590783,1845061,1500776
2018-08-19,25.168,25.8,24.44,1.3599999999999994,1.3599999999999994,25.836,26.55,24.75,1.8000000000000007,1.25,24.974,25.62,24.19,1.4299999999999997,1.129999999999999,25.324,25.93,24.25,1.6799999999999997,1.6799999999999997,2030850,2629183,1310083,1319100,109214
2018-08-26,26.1775,26.48,25.74,0.740000000000002,-0.3000000000000007,26.415,26.65,25.91,0.7399999999999984,-0.6900000000000013,25.7575,26.23,25.34,0.8900000000000006,-0.5100000000000016,26.0925,26.55,25.56,0.990000000000002,-0.9600000000000009,1311574,1958409,729801,1228608,-1228608
2018-09-02,25.152,25.63,24.36,1.2699999999999996,-0.28999999999999915,25.624,25.88,25.23,0.6499999999999986,-0.08999999999999986,24.708,25.15,24.15,1.0,0.04999999999999716,25.152,25.43,24.59,0.8399999999999999,0.259999999999998,1057088,1423851,707674,716177,-325977
2018-09-09,25.764,26.23,25.42,0.8099999999999987,0.0799999999999983,26.054000000000002,26.38,25.53,0.8499999999999979,-0.10000000000000142,25.358,25.75,24.92,0.8299999999999983,-0.029999999999997584,25.662,25.96,25.23,0.7300000000000004,-0.3000000000000007,818284,969745,619535,350210,350210
