Date,PACB_Open_average,PACB_Open_max,PACB_Open_min,PACB_Open_volatility,PACB_Open_change,PACB_High_average,PACB_High_max,PACB_High_min,PACB_High_volatility,PACB_High_change,PACB_Low_average,PACB_Low_max,PACB_Low_min,PACB_Low_volatility,PACB_Low_change,PACB_Close_average,PACB_Close_max,PACB_Close_min,PACB_Close_volatility,PACB_Close_change,PACB_Volume_average,PACB_Volume_max,PACB_Volume_min,PACB_Volume_volatility,PACB_Volume_change
2018-01-14,2.69,2.73,2.66,0.06999999999999984,-0.06999999999999984,2.748,2.79,2.69,0.10000000000000009,0.0,2.614,2.65,2.55,0.10000000000000009,0.10000000000000009,2.682,2.73,2.65,0.08000000000000007,0.03000000000000025,1043377,2223139,329269,1893870,-1621266
2018-01-21,2.93,3.23,2.68,0.5499999999999998,0.2599999999999998,3.104,3.43,2.83,0.6000000000000001,0.2200000000000002,2.826,2.95,2.66,0.29000000000000004,0.2599999999999998,2.938,3.23,2.7,0.5299999999999998,0.25,1875218,4693220,735211,3958009,-321459
2018-01-28,2.84,3.0,2.65,0.3500000000000001,-0.3500000000000001,2.904,3.02,2.81,0.20999999999999996,-0.20999999999999996,2.702,2.8,2.55,0.25,-0.23999999999999977,2.764,2.89,2.57,0.3200000000000003,-0.3200000000000003,1233699,1952509,773892,1178617,-260333
2018-02-04,2.56,2.63,2.46,0.16999999999999993,-0.08999999999999986,2.614,2.69,2.55,0.14000000000000012,-0.0900000000000003,2.44,2.55,2.25,0.2999999999999998,-0.16999999999999993,2.542,2.61,2.43,0.17999999999999972,-0.06000000000000005,979617,1244827,780368,464459,-301193
2018-02-11,2.415,2.53,2.22,0.3099999999999996,0.3099999999999996,2.5675,2.64,2.5,0.14000000000000012,0.14000000000000012,2.4025,2.53,2.21,0.31999999999999984,0.31999999999999984,2.5125,2.57,2.47,0.09999999999999964,0.09999999999999964,1285711,2729018,624661,2104357,-2038447
2018-02-18,2.516,2.57,2.47,0.09999999999999964,-0.08999999999999986,2.594,2.66,2.55,0.11000000000000032,-0.020000000000000018,2.444,2.48,2.41,0.06999999999999984,-0.040000000000000036,2.504,2.56,2.46,0.10000000000000009,0.06000000000000005,643491,788648,538379,250269,-155304
2018-02-25,2.412,2.54,2.33,0.20999999999999996,-0.18999999999999995,2.488,2.56,2.41,0.1499999999999999,-0.1499999999999999,2.358,2.45,2.3,0.15000000000000036,-0.15000000000000036,2.378,2.46,2.31,0.1499999999999999,-0.1499999999999999,875285,1275513,569049,706464,230400
2018-03-04,2.558,2.76,2.29,0.46999999999999975,0.46999999999999975,2.718,2.84,2.45,0.3899999999999997,0.3599999999999999,2.504,2.66,2.29,0.3700000000000001,0.3700000000000001,2.65,2.78,2.43,0.34999999999999964,0.2999999999999998,1162360,1977517,665599,1311918,-337860
2018-03-11,2.694,2.81,2.59,0.2200000000000002,-0.16999999999999993,2.738,2.86,2.64,0.21999999999999975,-0.21999999999999975,2.61,2.73,2.47,0.2599999999999998,-0.2599999999999998,2.648,2.79,2.55,0.2400000000000002,-0.2400000000000002,898750,1742789,411471,1331318,-238603
2018-03-18,2.454,2.55,2.35,0.19999999999999973,-0.19999999999999973,2.508,2.57,2.37,0.19999999999999973,-0.17999999999999972,2.366,2.45,2.22,0.22999999999999998,-0.22999999999999998,2.398,2.48,2.3,0.18000000000000016,-0.18000000000000016,767360,1274080,395917,878163,301126
2018-03-25,2.2175,2.32,2.07,0.25,-0.22999999999999998,2.2725,2.37,2.14,0.22999999999999998,-0.19999999999999973,2.105,2.21,2.02,0.18999999999999995,-0.18999999999999995,2.16,2.3,2.05,0.25,-0.18999999999999995,1514119,1826553,1205193,621360,-384632
2018-04-01,2.302,2.45,2.12,0.33000000000000007,0.33000000000000007,2.396,2.5,2.26,0.2400000000000002,0.2400000000000002,2.27,2.39,2.11,0.28000000000000025,0.26000000000000023,2.364,2.45,2.24,0.20999999999999996,0.1499999999999999,801185,1108258,685097,423161,-423161
2018-04-08,2.5100000000000002,2.6,2.4,0.20000000000000018,0.1200000000000001,2.59,2.65,2.51,0.14000000000000012,0.0900000000000003,2.48,2.56,2.39,0.16999999999999993,0.10999999999999988,2.548,2.59,2.46,0.1299999999999999,0.1299999999999999,506774,757261,365656,391605,-190908
2018-04-15,2.592,2.61,2.54,0.06999999999999984,-0.020000000000000018,2.624,2.64,2.6,0.040000000000000036,-0.03000000000000025,2.536,2.57,2.5,0.06999999999999984,-0.06000000000000005,2.584,2.61,2.56,0.04999999999999982,-0.040000000000000036,390463,429447,341362,88085,-51566
2018-04-22,2.544,2.66,2.47,0.18999999999999995,0.10000000000000009,2.606,2.66,2.55,0.11000000000000032,0.040000000000000036,2.492,2.54,2.45,0.08999999999999986,0.020000000000000018,2.556,2.62,2.47,0.1499999999999999,0.03000000000000025,429524,582297,354773,227524,45872
2018-04-29,2.424,2.6,2.3,0.30000000000000027,-0.27,2.528,2.72,2.37,0.3500000000000001,-0.16999999999999993,2.386,2.59,2.21,0.3799999999999999,-0.2599999999999998,2.472,2.68,2.31,0.3700000000000001,-0.17999999999999972,1024832,1934359,530915,1403444,474221
2018-05-06,2.438,2.51,2.4,0.10999999999999988,0.040000000000000036,2.5020000000000002,2.59,2.47,0.11999999999999966,-0.020000000000000018,2.396,2.44,2.37,0.06999999999999984,0.020000000000000018,2.436,2.45,2.41,0.040000000000000036,0.009999999999999787,782468,948124,579512,368612,38029
2018-05-13,2.5340000000000003,2.7,2.4,0.30000000000000027,0.22999999999999998,2.644,2.82,2.5,0.31999999999999984,0.18999999999999995,2.496,2.61,2.37,0.23999999999999977,0.21999999999999975,2.576,2.69,2.47,0.21999999999999975,0.1599999999999997,916242,2274865,380016,1894849,-141248
2018-05-20,2.615,2.64,2.58,0.06000000000000005,-0.06000000000000005,2.6675,2.72,2.61,0.11000000000000032,-0.07000000000000028,2.5375,2.59,2.43,0.1599999999999997,-0.1599999999999997,2.5875,2.63,2.53,0.10000000000000009,-0.08000000000000007,594943,723397,334408,388989,22075
2018-05-27,2.552,2.61,2.52,0.08999999999999986,0.08000000000000007,2.638,2.66,2.6,0.06000000000000005,0.06000000000000005,2.498,2.52,2.48,0.040000000000000036,0.010000000000000231,2.544,2.61,2.5,0.10999999999999988,0.0,625505,814324,362421,451903,451903
2018-06-03,2.7920000000000003,3.0,2.52,0.48,0.45999999999999996,2.954,3.2,2.7,0.5,0.5,2.758,2.97,2.52,0.4500000000000002,0.4500000000000002,2.918,3.17,2.7,0.46999999999999975,0.46999999999999975,850021,1399911,511156,888755,323531
2018-06-10,3.298,3.39,3.18,0.20999999999999996,0.20999999999999996,3.452,3.58,3.39,0.18999999999999995,0.18999999999999995,3.252,3.36,3.17,0.18999999999999995,0.18999999999999995,3.372,3.56,3.28,0.28000000000000025,0.28000000000000025,1099806,1237152,918110,319042,-123724
2018-06-17,3.832,3.98,3.56,0.41999999999999993,0.21999999999999975,3.946,4.09,3.83,0.2599999999999998,-0.029999999999999805,3.614,3.76,3.44,0.31999999999999984,-0.06000000000000005,3.822,3.92,3.61,0.31000000000000005,-0.22999999999999998,1954260,3574873,1396537,2178336,-61325
2018-06-24,3.552,3.65,3.45,0.19999999999999973,-0.040000000000000036,3.608,3.66,3.51,0.15000000000000036,-0.010000000000000231,3.438,3.49,3.33,0.16000000000000014,-0.040000000000000036,3.544,3.64,3.45,0.18999999999999995,-0.050000000000000266,691527,866898,447656,419242,58639
2018-07-01,3.6225,3.7,3.54,0.16000000000000014,0.1200000000000001,3.7,3.76,3.6,0.1599999999999997,0.1599999999999997,3.5324999999999998,3.62,3.42,0.20000000000000018,0.14000000000000012,3.6574999999999998,3.75,3.52,0.22999999999999998,0.22999999999999998,576037,909890,391300,518590,152658
2018-07-08,3.726,3.79,3.67,0.1200000000000001,-0.10999999999999988,3.788,3.88,3.72,0.1599999999999997,-0.1599999999999997,3.63,3.66,3.6,0.06000000000000005,-0.040000000000000036,3.702,3.74,3.67,0.07000000000000028,0.010000000000000231,626650,855802,488584,367218,-270368
