Date,VanEck Vectors Brazil Small-Cap_Open_average,VanEck Vectors Brazil Small-Cap_Open_max,VanEck Vectors Brazil Small-Cap_Open_min,VanEck Vectors Brazil Small-Cap_Open_volatility,VanEck Vectors Brazil Small-Cap_Open_change,VanEck Vectors Brazil Small-Cap_High_average,VanEck Vectors Brazil Small-Cap_High_max,VanEck Vectors Brazil Small-Cap_High_min,VanEck Vectors Brazil Small-Cap_High_volatility,VanEck Vectors Brazil Small-Cap_High_change,VanEck Vectors Brazil Small-Cap_Low_average,VanEck Vectors Brazil Small-Cap_Low_max,VanEck Vectors Brazil Small-Cap_Low_min,VanEck Vectors Brazil Small-Cap_Low_volatility,VanEck Vectors Brazil Small-Cap_Low_change,VanEck Vectors Brazil Small-Cap_Close_average,VanEck Vectors Brazil Small-Cap_Close_max,VanEck Vectors Brazil Small-Cap_Close_min,VanEck Vectors Brazil Small-Cap_Close_volatility,VanEck Vectors Brazil Small-Cap_Close_change
2018-04-08,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2018-04-15,23.16,23.16,23.16,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2018-04-22,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2018-04-29,21.93,21.93,21.93,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.72,21.72,21.72,0.0,0.0
2018-05-06,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2018-05-13,20.31,20.31,20.31,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2018-05-20,20.61,20.61,20.61,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-05-27,20.1,20.1,20.1,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2018-06-03,19.07,19.07,19.07,0.0,0.0,19.27,19.27,19.27,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2018-06-10,18.35,18.35,18.35,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2018-06-17,18.36,18.36,18.36,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2018-06-24,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2018-07-01,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2018-07-08,18.64,18.64,18.64,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2018-07-15,19.61,19.61,19.61,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2018-07-22,19.9,19.9,19.9,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2018-07-29,19.95,19.95,19.95,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2018-08-05,18.22,18.22,18.22,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2018-08-12,18.26,18.26,18.26,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2018-08-19,17.38,17.38,17.38,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2018-08-26,17.08,17.08,17.08,0.0,0.0,17.4,17.4,17.4,0.0,0.0,16.94,16.94,16.94,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-09-02,16.95,16.95,16.95,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2018-09-09,16.13,16.13,16.13,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2018-09-16,17.07,17.07,17.07,0.0,0.0,17.12,17.12,17.12,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2018-09-23,16.99,16.99,16.99,0.0,0.0,16.99,16.99,16.99,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.67,16.67,16.67,0.0,0.0
2018-09-30,19.65,19.65,19.65,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2018-10-07,19.11,19.11,19.11,0.0,0.0,19.11,19.11,19.11,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2018-10-14,20.16,20.16,20.16,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2018-10-21,21.12,21.12,21.12,0.0,0.0,21.13,21.13,21.13,0.0,0.0,19.89,19.89,19.89,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2018-10-28,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-11-04,20.3,20.3,20.3,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2018-11-11,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2018-11-18,19.76,19.76,19.76,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2018-11-25,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2018-12-02,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2018-12-09,20.14,20.14,20.14,0.0,0.0,20.19,20.19,20.19,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2018-12-16,19.19,19.19,19.19,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.28,19.28,19.28,0.0,0.0
2018-12-23,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.86,19.86,19.86,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2018-12-30,21.6,21.6,21.6,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-01-06,21.8,21.8,21.8,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2019-01-13,22.09,22.09,22.09,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.95,21.95,21.95,0.0,0.0
2019-01-20,22.03,22.03,22.03,0.0,0.0,22.29,22.29,22.29,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2019-01-27,23.13,23.13,23.13,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2019-02-03,22.32,22.32,22.32,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.04,22.04,22.04,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2019-02-10,22.75,22.75,22.75,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2019-02-17,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2019-02-24,22.47,22.47,22.47,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-03-03,22.16,22.16,22.16,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.32,22.32,22.32,0.0,0.0
2019-03-10,22.43,22.43,22.43,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-03-17,21.51,21.51,21.51,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.69,21.69,21.69,0.0,0.0
2019-03-24,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-03-31,22.12,22.12,22.12,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2019-04-07,21.68,21.68,21.68,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2019-04-14,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-04-21,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-04-28,21.49,21.49,21.49,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.69,21.69,21.69,0.0,0.0
2019-05-05,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-05-12,19.55,19.55,19.55,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2019-05-19,20.48,20.48,20.48,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-05-26,21.85,21.85,21.85,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2019-06-02,22.37,22.37,22.37,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2019-06-09,22.7,22.7,22.7,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2019-06-16,23.66,23.66,23.66,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-06-23,24.13,24.13,24.13,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2019-06-30,24.82,24.82,24.82,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.69,24.69,24.69,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-07-07,25.39,25.39,25.39,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-07-14,25.2,25.2,25.2,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-07-21,24.72,24.72,24.72,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2019-07-28,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-08-04,24.04,24.04,24.04,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-08-11,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-08-18,22.46,22.46,22.46,0.0,0.0,22.51,22.51,22.51,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-08-25,22.96,22.96,22.96,0.0,0.0,23.2,23.2,23.2,0.0,0.0,22.92,22.92,22.92,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-09-01,23.29,23.29,23.29,0.0,0.0,23.3,23.3,23.3,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-09-08,22.96,22.96,22.96,0.0,0.0,23.25,23.25,23.25,0.0,0.0,22.96,22.96,22.96,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-09-15,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-09-22,23.01,23.01,23.01,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-09-29,23.62,23.62,23.62,0.0,0.0,24.12,24.12,24.12,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2019-10-06,23.29,23.29,23.29,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-10-13,23.31,23.31,23.31,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-10-20,24.2,24.2,24.2,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-10-27,24.83,24.83,24.83,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2019-11-03,23.75,23.75,23.75,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2019-11-10,23.71,23.71,23.71,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-11-17,24.04,24.04,24.04,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-11-24,24.1,24.1,24.1,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-12-01,25.2,25.2,25.2,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2019-12-08,26.44,26.44,26.44,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2019-12-15,26.36,26.36,26.36,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2019-12-22,27.37,27.37,27.37,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2019-12-29,27.69,27.69,27.69,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.95,27.95,27.95,0.0,0.0
