Date,ACUR_Open_average,ACUR_Open_max,ACUR_Open_min,ACUR_Open_volatility,ACUR_Open_change,ACUR_High_average,ACUR_High_max,ACUR_High_min,ACUR_High_volatility,ACUR_High_change,ACUR_Low_average,ACUR_Low_max,ACUR_Low_min,ACUR_Low_volatility,ACUR_Low_change,ACUR_Close_average,ACUR_Close_max,ACUR_Close_min,ACUR_Close_volatility,ACUR_Close_change,ACUR_Volume_average,ACUR_Volume_max,ACUR_Volume_min,ACUR_Volume_volatility,ACUR_Volume_change
2018-01-14,0.6958,0.87,0.535,0.33499999999999996,0.19499999999999995,0.786,0.87,0.61,0.26,0.22999999999999998,0.629,0.7,0.535,0.16499999999999992,0.16499999999999992,0.7198,0.84,0.61,0.22999999999999998,0.1190000000000001,97909,235140,20116,215024,-39814
2018-01-21,0.7258,0.75,0.7,0.050000000000000044,-0.030000000000000027,0.7616,0.789,0.7490000000000001,0.039999999999999925,0.020000000000000018,0.6921999999999999,0.71,0.6509999999999999,0.05900000000000005,0.0,0.7106,0.74,0.7,0.040000000000000036,-0.03700000000000003,54849,91713,6870,84843,-74024
2018-01-28,0.6382,0.6709999999999999,0.62,0.050999999999999934,-0.050999999999999934,0.6724,0.78,0.62,0.16000000000000003,-0.03500000000000003,0.594,0.62,0.55,0.06999999999999995,0.04999999999999993,0.606,0.62,0.6,0.020000000000000018,0.0,11455,25195,4415,20780,-16565
2018-02-04,0.6255999999999999,0.6679999999999999,0.6,0.06799999999999995,0.0,0.6315999999999999,0.6679999999999999,0.6,0.06799999999999995,0.030000000000000027,0.604,0.62,0.6,0.020000000000000018,0.020000000000000018,0.6194,0.65,0.6,0.050000000000000044,0.031000000000000028,12742,25712,505,25207,17495
2018-02-11,0.62575,0.64,0.62,0.020000000000000018,-0.020000000000000018,0.65175,0.715,0.622,0.09299999999999997,0.07499999999999996,0.61925,0.622,0.615,0.007000000000000006,0.0,0.64425,0.715,0.62,0.09499999999999997,0.09499999999999997,9703,18090,163,17927,-14501
2018-02-18,0.6464,0.68,0.62,0.06000000000000005,-0.06000000000000005,0.6494,0.685,0.622,0.06300000000000006,-0.05500000000000005,0.607,0.625,0.55,0.07499999999999996,-0.06999999999999995,0.6304000000000001,0.685,0.5820000000000001,0.10299999999999998,-0.10299999999999998,5639,18120,926,17194,16464
2018-02-25,0.538,0.56,0.51,0.050000000000000044,-0.040000000000000036,0.558,0.59,0.54,0.04999999999999993,-0.04999999999999993,0.526,0.55,0.51,0.040000000000000036,-0.040000000000000036,0.534,0.57,0.51,0.05999999999999994,-0.04999999999999993,10819,37798,2767,35031,-1739
2018-03-04,0.54,0.59,0.51,0.07999999999999996,0.010000000000000009,0.587,0.75,0.51,0.24,0.040000000000000036,0.517,0.53,0.51,0.020000000000000018,0.010000000000000009,0.5352,0.55,0.51,0.040000000000000036,0.040000000000000036,7834,12110,3482,8628,3645
2018-03-11,0.5394,0.5870000000000001,0.51,0.07700000000000007,0.030000000000000027,0.5896,0.74,0.53,0.20999999999999996,0.010000000000000009,0.528,0.54,0.51,0.030000000000000027,0.030000000000000027,0.543,0.565,0.53,0.03499999999999992,0.010000000000000009,10456,30082,659,29423,-357
2018-03-18,0.5262,0.54,0.51,0.030000000000000027,-0.020000000000000018,0.5528000000000001,0.59,0.528,0.061999999999999944,-0.02100000000000002,0.519,0.54,0.51,0.030000000000000027,-0.026000000000000023,0.5262,0.54,0.51,0.030000000000000027,0.0,9778,20598,2813,17785,-14158
