Date,PWFL_Open_average,PWFL_Open_max,PWFL_Open_min,PWFL_Open_volatility,PWFL_Open_change,PWFL_High_average,PWFL_High_max,PWFL_High_min,PWFL_High_volatility,PWFL_High_change,PWFL_Low_average,PWFL_Low_max,PWFL_Low_min,PWFL_Low_volatility,PWFL_Low_change,PWFL_Close_average,PWFL_Close_max,PWFL_Close_min,PWFL_Close_volatility,PWFL_Close_change,PWFL_Volume_average,PWFL_Volume_max,PWFL_Volume_min,PWFL_Volume_volatility,PWFL_Volume_change
2018-01-14,6.9719999999999995,7.14,6.9,0.23999999999999932,0.21999999999999975,7.11,7.49,6.94,0.5499999999999998,0.5099999999999998,6.9479999999999995,7.14,6.87,0.2699999999999996,0.2599999999999998,7.07,7.39,6.92,0.46999999999999975,0.4399999999999995,82408,325231,11675,313556,20126
2018-01-21,7.304,7.4,7.15,0.25,-0.25,7.364,7.47,7.27,0.20000000000000018,-0.09999999999999964,7.19,7.35,7.11,0.23999999999999932,-0.1999999999999993,7.298,7.36,7.24,0.1200000000000001,-0.020000000000000462,37763,146104,2254,143850,117854
2018-01-28,7.5600000000000005,7.98,7.24,0.7400000000000002,0.6399999999999997,7.747999999999999,8.03,7.34,0.6899999999999995,0.54,7.416,7.75,7.15,0.5999999999999996,0.41999999999999993,7.64,8.01,7.28,0.7299999999999995,0.34999999999999964,66627,153907,24628,129279,124110
2018-02-04,7.648,7.76,7.46,0.2999999999999998,-0.22999999999999954,7.819999999999999,8.04,7.72,0.3199999999999994,0.27999999999999936,7.45,7.53,7.35,0.1800000000000006,0.1800000000000006,7.638,7.69,7.51,0.1800000000000006,0.009999999999999787,20245,36568,10201,26367,-22001
2018-02-11,7.7675,7.93,7.61,0.3199999999999994,-0.009999999999999787,7.9925,8.05,7.95,0.10000000000000053,-0.0699999999999994,7.6575,7.87,7.56,0.3100000000000005,-0.0600000000000005,7.8575,8.01,7.68,0.33000000000000007,-0.13999999999999968,46054,104587,15812,88775,31298
2018-02-18,7.628,7.89,7.35,0.54,-0.47999999999999954,7.674,7.89,7.42,0.46999999999999975,-0.3199999999999994,7.37,7.58,7.2,0.3799999999999999,-0.21999999999999975,7.528,7.72,7.36,0.35999999999999943,-0.040000000000000036,19209,36549,10649,25900,-6438
2018-02-25,7.33,7.55,6.84,0.71,-0.71,7.39,7.55,7.09,0.45999999999999996,-0.45999999999999996,6.874,7.3,6.18,1.12,-0.8399999999999999,7.138,7.42,6.77,0.6500000000000004,-0.6500000000000004,31221,97160,7290,89870,84797
2018-03-04,6.944,7.35,6.71,0.6399999999999997,0.2599999999999998,7.168,7.4,6.9,0.5,0.4899999999999993,6.79,6.95,6.7,0.25,0.17999999999999972,6.97,7.21,6.76,0.4500000000000002,0.4500000000000002,33237,57191,17265,39926,-39926
2018-03-11,7.186,7.45,6.9,0.5499999999999998,-0.04999999999999982,7.28,7.45,7.15,0.2999999999999998,-0.15999999999999925,6.8260000000000005,6.99,6.69,0.2999999999999998,0.16000000000000014,7.066,7.26,6.95,0.3099999999999996,-0.13999999999999968,60072,105242,26564,78678,5128
2018-03-18,6.886,6.95,6.85,0.10000000000000053,-0.040000000000000036,6.932,7.0,6.87,0.1299999999999999,-0.1299999999999999,6.8,6.91,6.58,0.33000000000000007,-0.33000000000000007,6.814,6.93,6.58,0.34999999999999964,-0.34999999999999964,36906,86427,10522,75905,-13608
2018-03-25,6.5025,6.65,6.25,0.40000000000000036,-0.40000000000000036,6.5649999999999995,6.7,6.39,0.3100000000000005,-0.28000000000000025,6.22,6.45,6.0,0.4500000000000002,-0.33999999999999986,6.405,6.59,6.22,0.3700000000000001,-0.22999999999999954,89493,150582,34770,115812,99130
2018-04-01,6.386,6.54,6.15,0.3899999999999997,0.21999999999999975,6.582,6.7,6.45,0.25,0.1800000000000006,6.234,6.38,6.09,0.29000000000000004,0.09999999999999964,6.462,6.54,6.27,0.27000000000000046,0.2600000000000007,8820,11691,5494,6197,-1696
2018-04-08,6.566,6.62,6.51,0.11000000000000032,0.04999999999999982,6.656000000000001,6.7,6.58,0.1200000000000001,-0.07000000000000028,6.458,6.52,6.36,0.15999999999999925,-0.08000000000000007,6.578,6.69,6.47,0.22000000000000064,-0.13999999999999968,6574,14809,945,13864,8500
2018-04-15,6.542,6.58,6.5,0.08000000000000007,0.08000000000000007,6.668,6.71,6.58,0.1299999999999999,-0.04999999999999982,6.484,6.57,6.4,0.16999999999999993,0.1200000000000001,6.568,6.62,6.52,0.10000000000000053,0.05000000000000071,5627,10798,487,10311,-10311
2018-04-22,6.69,7.07,6.48,0.5899999999999999,0.47000000000000064,6.84,7.07,6.57,0.5,0.47000000000000064,6.524,6.74,6.39,0.35000000000000053,0.35000000000000053,6.7139999999999995,6.95,6.55,0.40000000000000036,0.2999999999999998,11311,22548,5080,17468,231
2018-04-29,6.826,6.95,6.51,0.4400000000000004,-0.3799999999999999,6.914,7.08,6.57,0.5099999999999998,-0.39999999999999947,6.524,6.78,6.05,0.7300000000000004,-0.6299999999999999,6.654,7.03,6.06,0.9700000000000006,-0.8300000000000001,25413,60463,7321,53142,27311
2018-05-06,5.97,6.16,5.84,0.3200000000000003,-0.3100000000000005,6.062,6.18,5.93,0.25,-0.08999999999999986,5.824,5.95,5.76,0.1900000000000004,-0.16000000000000014,5.942,6.08,5.83,0.25,0.040000000000000036,97711,246987,12226,234761,229216
2018-05-13,5.942,6.03,5.9,0.1299999999999999,-0.1299999999999999,6.0,6.05,5.96,0.08999999999999986,-0.08000000000000007,5.892,5.92,5.84,0.08000000000000007,-0.019999999999999574,5.926,5.97,5.9,0.0699999999999994,0.019999999999999574,24525,46078,13764,32314,32314
