Date,MHH_Open_average,MHH_Open_max,MHH_Open_min,MHH_Open_volatility,MHH_Open_change,MHH_High_average,MHH_High_max,MHH_High_min,MHH_High_volatility,MHH_High_change,MHH_Low_average,MHH_Low_max,MHH_Low_min,MHH_Low_volatility,MHH_Low_change,MHH_Close_average,MHH_Close_max,MHH_Close_min,MHH_Close_volatility,MHH_Close_change,MHH_Volume_average,MHH_Volume_max,MHH_Volume_min,MHH_Volume_volatility,MHH_Volume_change
2018-01-14,4.9959999999999996,5.085,4.91,0.17499999999999982,-0.17499999999999982,5.056,5.155,5.01,0.14500000000000046,-0.14500000000000046,4.902,4.96,4.85,0.11000000000000032,0.015000000000000568,4.924,5.025,4.85,0.1750000000000007,0.015000000000000568,4019,7032,1668,5364,-5364
2018-01-21,4.9,4.95,4.85,0.10000000000000053,0.025000000000000355,4.975,5.08,4.925,0.15500000000000025,0.11000000000000032,4.869,4.9,4.82,0.08000000000000007,0.025000000000000355,4.9154,4.98,4.852,0.1280000000000001,0.10000000000000053,4531,8452,1614,6838,-1470
2018-01-28,4.962000000000001,5.03,4.88,0.15000000000000036,-0.10000000000000053,5.001,5.115,4.88,0.23500000000000032,-0.10000000000000053,4.8811,4.9455,4.75,0.1955,-0.13999999999999968,4.9311,5.05,4.75,0.2999999999999998,-0.21499999999999986,4734,10284,714,9570,7610
2018-02-04,5.06,5.255,4.705,0.5499999999999998,0.34499999999999975,5.241,5.45,5.0,0.4500000000000002,0.20000000000000018,4.96312,5.1456,4.705,0.4405999999999999,0.29499999999999993,5.01212,5.155,4.75,0.40500000000000025,0.25,12315,33988,3210,30778,-4734
2018-02-11,5.1475,5.37,4.94,0.4299999999999997,0.34999999999999964,5.2775,5.425,4.965,0.45999999999999996,0.45999999999999996,5.07125,5.28,4.94,0.33999999999999986,0.33999999999999986,5.244075,5.42,4.965,0.45500000000000007,0.45500000000000007,7167,15350,1436,13914,5344
2018-02-18,5.762,6.01,5.425,0.585,0.585,5.921,6.11,5.77,0.34000000000000075,0.2400000000000002,5.718,5.85,5.425,0.4249999999999998,0.375,5.82136,5.97,5.6179,0.3521000000000001,0.24350000000000005,8885,16460,4216,12244,9472
2018-02-25,5.783,6.01,5.445,0.5649999999999995,0.08499999999999996,5.938,6.095,5.805,0.29000000000000004,0.08499999999999996,5.5840000000000005,5.8,5.405,0.3949999999999996,-0.27499999999999947,5.726,6.095,5.405,0.6899999999999995,-0.27499999999999947,4010,5856,2000,3856,1350
2018-03-04,5.943,6.12,5.63,0.4900000000000002,0.46499999999999986,6.162,6.47,5.95,0.5199999999999996,0.5199999999999996,5.8839999999999995,6.085,5.63,0.45500000000000007,0.45500000000000007,6.125,6.435,5.95,0.48499999999999943,0.48499999999999943,9756,30076,1978,28098,28098
2018-03-11,7.147,7.785,6.5,1.2850000000000001,1.2850000000000001,7.319,7.965,6.65,1.3149999999999995,1.3149999999999995,7.051,7.585,6.495,1.0899999999999999,1.0899999999999999,7.273,7.92,6.64,1.2800000000000002,1.2800000000000002,28644,47598,7962,39636,14158
2018-03-18,7.51,7.935,7.15,0.7849999999999993,-0.7849999999999993,7.544,7.935,7.32,0.6149999999999993,-0.6149999999999993,7.103,7.53,6.095,1.4350000000000005,-1.4350000000000005,7.144,7.685,6.095,1.5899999999999999,-1.5899999999999999,6686,12312,1882,10430,6194
2018-03-25,5.952500000000001,6.205,5.7,0.5049999999999999,0.41999999999999993,6.24375,6.425,6.12,0.3049999999999997,-0.3049999999999997,5.855,6.095,5.7,0.3949999999999996,0.13999999999999968,6.0425,6.17,5.95,0.21999999999999975,0.03500000000000014,12142,36720,1776,34944,-34944
2018-04-01,5.941,6.04,5.775,0.2649999999999997,0.004999999999999893,6.071,6.24,5.96,0.28000000000000025,0.28000000000000025,5.896,6.01,5.775,0.23499999999999943,0.09000000000000075,5.952,6.04,5.85,0.1900000000000004,0.09000000000000075,1548,3138,994,2144,-132
2018-04-08,6.006,6.11,5.865,0.2450000000000001,0.15499999999999936,6.113,6.15,6.05,0.10000000000000053,0.025000000000000355,5.975,6.045,5.865,0.17999999999999972,0.15499999999999936,6.038,6.11,5.9,0.20999999999999996,-0.025000000000000355,2121,3410,448,2962,1996
2018-04-15,6.039,6.125,5.905,0.21999999999999975,-0.21999999999999975,6.1209999999999996,6.175,6.1,0.07500000000000018,-0.019999999999999574,5.99,6.1,5.905,0.1949999999999994,-0.03500000000000014,6.08428,6.1189,6.025,0.09389999999999965,0.07749999999999968,1806,2500,872,1628,-364
2018-04-22,6.8389999999999995,7.495,5.965,1.5300000000000002,1.4649999999999999,7.0089999999999995,7.56,6.1,1.46,1.3550000000000004,6.695,7.25,5.965,1.2850000000000001,1.2199999999999998,6.9319999999999995,7.43,6.055,1.375,1.2700000000000005,10000,22022,3230,18792,5576
2018-04-29,7.319,7.67,7.14,0.5300000000000002,0.4299999999999997,7.523,7.995,7.24,0.7549999999999999,0.7549999999999999,7.26,7.55,7.115,0.4349999999999996,0.4349999999999996,7.45502,7.995,7.2,0.7949999999999999,0.7949999999999999,4694,12346,1822,10524,10524
2018-05-06,8.07,8.275,7.845,0.4300000000000006,-0.014999999999998792,8.222,8.45,8.04,0.41000000000000014,0.1999999999999993,7.93,8.035,7.845,0.1900000000000004,0.04499999999999993,8.13128,8.4164,7.925,0.4913999999999996,0.16639999999999944,5894,16318,1258,15060,-9768
2018-05-13,8.47,8.85,8.33,0.5199999999999996,0.4299999999999997,8.562,9.05,8.34,0.7100000000000009,0.6300000000000008,8.353,8.6,8.28,0.3200000000000003,0.3200000000000003,8.497,9.05,8.29,0.7600000000000016,0.7300000000000004,6616,15958,10,15948,14926
2018-05-20,8.54625,9.05,8.16,0.8900000000000006,-0.6850000000000005,8.74625,9.14,8.6,0.5400000000000009,-0.5400000000000009,8.155,8.365,8.02,0.34500000000000064,0.34500000000000064,8.34975,8.46,8.164,0.29600000000000115,0.22100000000000009,7436,12470,774,11696,-11696
2018-05-27,7.993,8.445,7.61,0.835,-0.47000000000000064,8.142,8.575,7.975,0.5999999999999996,-0.5999999999999996,7.711,7.885,7.6,0.28500000000000014,-0.1849999999999996,7.8870000000000005,8.05,7.77,0.28000000000000114,-0.23500000000000032,5944,9826,4064,5762,1720
2018-06-03,7.930000000000001,8.055,7.78,0.27499999999999947,-0.08499999999999996,8.045,8.075,7.985,0.08999999999999897,-0.06500000000000039,7.797,7.865,7.75,0.11500000000000021,-0.09500000000000064,7.947,8.06,7.78,0.28000000000000025,-0.024999999999999467,3147,6470,848,5622,2024
2018-06-10,7.907,8.045,7.78,0.2649999999999997,-0.2649999999999997,8.033,8.05,8.0,0.05000000000000071,0.005000000000000782,7.822,7.94,7.775,0.16500000000000004,0.004999999999999893,7.8936399999999995,8.0132,7.78,0.23319999999999919,0.17819999999999947,3962,8064,1828,6236,4244
2018-06-17,7.89,8.025,7.78,0.2450000000000001,-0.09999999999999964,8.0,8.045,7.91,0.1349999999999998,0.1349999999999998,7.816,7.935,7.72,0.21499999999999986,-0.05999999999999961,7.914,8.045,7.72,0.3250000000000002,0.20500000000000007,2982,4338,1904,2434,692
2018-06-24,7.861,7.96,7.675,0.28500000000000014,-0.28500000000000014,7.966,8.05,7.895,0.15500000000000114,-0.06500000000000039,7.798,7.87,7.675,0.19500000000000028,-0.15500000000000025,7.881,8.05,7.76,0.2900000000000009,-0.040000000000000036,3438,9464,1036,8428,6506
2018-07-01,8.28375,8.75,7.795,0.9550000000000001,0.9550000000000001,8.54375,8.75,8.05,0.6999999999999993,0.6999999999999993,8.254999999999999,8.635,7.795,0.8399999999999999,0.8399999999999999,8.502500000000001,8.73,8.05,0.6799999999999997,0.6799999999999997,6933,11790,946,10844,10844
2018-07-08,8.505,8.75,8.225,0.5250000000000004,-0.23499999999999943,8.6459,8.75,8.525,0.22499999999999964,-0.020500000000000185,8.366999999999999,8.51,8.2,0.3100000000000005,0.0,8.5139,8.7295,8.35,0.37950000000000017,0.26949999999999896,3119,5446,866,4580,-1876
2018-07-15,8.492,8.75,8.305,0.4450000000000003,-0.09999999999999964,8.608,8.75,8.4,0.34999999999999964,-0.09999999999999964,8.311,8.455,8.25,0.20500000000000007,0.1850000000000005,8.443,8.65,8.25,0.40000000000000036,0.1850000000000005,1795,2604,940,1664,-1112
2018-07-22,9.435,10.0,8.505,1.4949999999999992,1.4149999999999991,9.806,10.295,8.6,1.6950000000000003,1.6950000000000003,9.203,9.785,8.475,1.3100000000000005,1.2750000000000004,9.7515,10.28,8.5425,1.737499999999999,1.737499999999999,12848,35378,4302,31076,4126
2018-07-29,10.185,10.3,9.95,0.3500000000000014,-0.06500000000000128,10.462,10.835,10.25,0.5850000000000009,0.5350000000000001,10.027,10.235,9.74,0.4949999999999992,0.4949999999999992,10.192,10.5,9.74,0.7599999999999998,0.7599999999999998,9502,14680,6164,8516,-2668
2018-08-05,10.565,10.945,10.235,0.7100000000000009,-0.16999999999999993,10.733,10.945,10.28,0.6650000000000009,-0.5449999999999999,10.105,10.375,9.625,0.75,-0.47499999999999964,10.425,10.785,9.935,0.8499999999999996,-0.09500000000000064,6534,9000,2474,6526,2972
2018-08-12,10.194,10.34,9.9,0.4399999999999995,0.03500000000000014,10.2675,10.34,10.12,0.22000000000000064,0.03500000000000014,9.83,10.21,9.355,0.8550000000000004,-0.4499999999999993,10.038499999999999,10.3225,9.625,0.6974999999999998,-0.25,2324,6592,1008,5584,5066
2018-08-19,9.9,10.12,9.61,0.5099999999999998,0.39000000000000057,10.197000000000001,10.44,9.975,0.46499999999999986,0.32500000000000107,9.767,10.02,9.5,0.5199999999999996,-0.04499999999999993,10.026,10.16,9.75,0.41000000000000014,0.41000000000000014,4091,7329,1494,5835,499
2018-08-26,10.515,10.75,10.16,0.5899999999999999,0.5399999999999991,10.77,11.16,10.32,0.8399999999999999,0.379999999999999,10.245,10.45,10.0,0.4499999999999993,0.27999999999999936,10.51625,10.83,10.235,0.5950000000000006,0.26500000000000057,6267,10021,3394,6627,-3142
2018-09-02,10.922,11.49,10.5,0.9900000000000002,0.15000000000000036,11.168,11.49,10.77,0.7200000000000006,-0.23000000000000043,10.636,11.2,9.86,1.3399999999999999,-0.6400000000000006,10.806,11.43,9.86,1.5700000000000003,-0.9100000000000001,6983,11824,4439,7385,2648
2018-09-09,9.964,10.26,9.56,0.6999999999999993,0.4399999999999995,10.25,10.38,10.0,0.3800000000000008,-0.11000000000000121,9.684,9.87,9.4,0.46999999999999886,0.46999999999999886,10.048,10.34,9.7,0.6400000000000006,0.2599999999999998,5826,9935,2013,7922,-4356
2018-09-16,10.014,10.44,9.69,0.75,0.16999999999999993,10.394,11.12,9.9,1.2199999999999989,0.47000000000000064,9.792,9.99,9.69,0.3000000000000007,0.16999999999999993,10.179,11.12,9.69,1.4299999999999997,0.2599999999999998,5649,16869,1826,15043,2676
2018-09-23,9.868,10.38,9.58,0.8000000000000007,-0.7900000000000009,9.886,10.38,9.59,0.7900000000000009,-0.7900000000000009,9.225999999999999,9.77,8.27,1.5,-1.5,9.414,10.11,8.5,1.6099999999999994,-1.6099999999999994,4327,7561,744,6817,4256
