Date,CLI_stock_Open_average,CLI_stock_Open_max,CLI_stock_Open_min,CLI_stock_Open_volatility,CLI_stock_Open_change,CLI_stock_High_average,CLI_stock_High_max,CLI_stock_High_min,CLI_stock_High_volatility,CLI_stock_High_change,CLI_stock_Low_average,CLI_stock_Low_max,CLI_stock_Low_min,CLI_stock_Low_volatility,CLI_stock_Low_change,CLI_stock_Close_average,CLI_stock_Close_max,CLI_stock_Close_min,CLI_stock_Close_volatility,CLI_stock_Close_change,CLI_stock_Volume_average,CLI_stock_Volume_max,CLI_stock_Volume_min,CLI_stock_Volume_volatility,CLI_stock_Volume_change
2018-01-14,20.7825,20.87,20.72,0.15000000000000213,-0.07000000000000028,20.9825,21.09,20.91,0.17999999999999972,0.08999999999999986,20.675,20.77,20.61,0.16000000000000014,0.14000000000000057,20.855,21.09,20.65,0.4400000000000013,0.4400000000000013,508759,766021,320870,445151,363522
2018-01-21,21.492,21.8,21.01,0.7899999999999991,0.3999999999999986,21.708,21.98,21.45,0.5300000000000011,-0.370000000000001,21.236,21.65,21.01,0.639999999999997,0.00999999999999801,21.496,21.82,21.15,0.6700000000000017,-0.6700000000000017,544405,908226,184585,723641,-723641
2018-01-28,20.318,21.06,19.78,1.2799999999999976,-1.2799999999999976,20.419999999999998,21.08,19.81,1.2699999999999996,-1.2699999999999996,20.018,20.69,19.49,1.2000000000000028,-1.2000000000000028,20.07,20.69,19.62,1.0700000000000003,-1.0700000000000003,738628,1198970,457955,741015,29822
2018-02-04,19.006,19.5,18.6,0.8999999999999986,-0.8999999999999986,19.316,19.84,18.89,0.9499999999999993,-0.9499999999999993,18.614,18.98,18.24,0.740000000000002,-0.6400000000000006,18.918,19.23,18.53,0.6999999999999993,-0.14000000000000057,841601,1124969,515002,609967,-215409
2018-02-11,18.56,18.85,18.34,0.5100000000000016,-0.3500000000000014,18.808,19.0,18.5,0.5,0.019999999999999574,18.322,18.5,18.12,0.379999999999999,0.379999999999999,18.594,18.87,18.35,0.5199999999999996,0.16000000000000014,806604,1183401,570108,613293,317234
2018-02-18,18.1575,18.83,17.14,1.6899999999999977,-1.6899999999999977,18.4225,19.03,17.77,1.2600000000000016,-1.2600000000000016,17.73,18.56,17.0,1.5599999999999987,-1.4599999999999973,17.9175,18.58,17.01,1.5699999999999967,-0.8299999999999983,1257878,2070863,910274,1160589,104140
2018-02-25,17.426000000000002,18.03,16.87,1.1600000000000001,-1.009999999999998,17.572,18.16,16.96,1.1999999999999993,-1.1499999999999986,17.062,17.86,16.69,1.1699999999999982,-1.1699999999999982,17.22,18.06,16.89,1.1699999999999982,-1.1499999999999986,776303,914863,673763,241100,-40453
2018-03-04,17.038,17.28,16.85,0.4299999999999997,0.34999999999999787,17.236,17.39,17.06,0.33000000000000185,0.240000000000002,16.876,16.97,16.67,0.29999999999999716,0.11999999999999744,17.102,17.38,16.94,0.4399999999999977,0.4399999999999977,533490,616940,376423,240517,29568
2018-03-11,17.522000000000002,17.64,17.34,0.3000000000000007,0.14000000000000057,17.688,17.8,17.53,0.2699999999999996,0.19000000000000128,17.366,17.53,17.15,0.38000000000000256,0.11000000000000298,17.574,17.76,17.46,0.3000000000000007,0.240000000000002,733313,1021530,465940,555590,491719
2018-03-18,17.23,17.7,16.8,0.8999999999999986,-0.8999999999999986,17.362,17.72,16.83,0.8900000000000006,-0.8900000000000006,16.866,17.29,16.2,1.0899999999999999,-1.0899999999999999,16.93,17.41,16.23,1.1799999999999997,-1.1799999999999997,692314,854216,595835,258381,258381
2018-03-25,16.4525,16.78,16.31,0.4700000000000024,0.45000000000000284,16.69,16.96,16.36,0.6000000000000014,0.6000000000000014,16.2175,16.69,15.86,0.8300000000000018,0.8300000000000018,16.502499999999998,16.72,16.27,0.4499999999999993,0.4400000000000013,783842,839431,691289,148142,106193
2018-04-01,16.677999999999997,16.99,16.4,0.5899999999999999,0.33999999999999986,16.998,17.14,16.82,0.3200000000000003,0.3000000000000007,16.532,16.83,16.23,0.5999999999999979,0.5999999999999979,16.785999999999998,16.99,16.36,0.629999999999999,0.629999999999999,675958,839202,393329,445873,102835
2018-04-08,16.948,17.01,16.87,0.14000000000000057,-0.11000000000000298,17.012,17.08,16.91,0.16999999999999815,-0.16000000000000014,16.76,16.85,16.65,0.20000000000000284,-0.14000000000000057,16.892,16.99,16.83,0.16000000000000014,0.019999999999999574,523861,700121,381749,318372,65080
2018-04-15,17.006,17.12,16.85,0.2699999999999996,0.0799999999999983,17.15,17.26,16.99,0.2700000000000031,-0.120000000000001,16.823999999999998,17.08,16.64,0.4399999999999977,-0.09999999999999787,16.982,17.12,16.7,0.4200000000000017,-0.3500000000000014,427464,627958,363212,264746,-254618
2018-04-22,16.758,17.01,16.57,0.4400000000000013,0.28000000000000114,16.994,17.38,16.76,0.6199999999999974,0.6199999999999974,16.602,16.94,16.41,0.5300000000000011,0.370000000000001,16.862,17.34,16.54,0.8000000000000007,0.629999999999999,625739,811617,329155,482462,346553
2018-04-29,17.464,18.07,17.16,0.9100000000000001,0.6600000000000001,17.766000000000002,18.32,17.45,0.870000000000001,0.8599999999999994,17.336,18.04,17.0,1.0399999999999991,0.8699999999999974,17.652,18.23,17.17,1.0599999999999987,1.0599999999999987,648070,1036665,490777,545888,-54465
2018-05-06,18.344,18.45,18.27,0.17999999999999972,0.129999999999999,18.448,18.51,18.37,0.14000000000000057,0.08000000000000185,18.212,18.25,18.15,0.10000000000000142,-0.019999999999999574,18.318,18.42,18.25,0.1700000000000017,-0.14999999999999858,554024,786964,372373,414591,-348341
2018-05-13,17.9,18.24,17.62,0.6199999999999974,-0.6199999999999974,18.016000000000002,18.29,17.67,0.6199999999999974,-0.6199999999999974,17.701999999999998,18.0,17.49,0.5100000000000016,-0.5,17.752,18.09,17.51,0.5799999999999983,-0.5799999999999983,498049,617679,341872,275807,148657
2018-05-20,18.042,18.37,17.64,0.7300000000000004,0.7300000000000004,18.318,18.66,17.94,0.7199999999999989,0.7199999999999989,17.95,18.35,17.43,0.9200000000000017,0.9200000000000017,18.256,18.66,17.87,0.7899999999999991,0.7899999999999991,618142,974879,456014,518865,-518865
2018-05-27,19.215,19.79,18.56,1.2300000000000004,1.2300000000000004,19.57,19.95,18.96,0.9899999999999984,0.9899999999999984,19.08,19.63,18.41,1.2199999999999989,1.2199999999999989,19.4775,19.77,18.92,0.8499999999999979,0.7199999999999989,770617,1171925,536211,635714,100950
2018-06-03,19.692,19.9,19.37,0.5299999999999976,0.17999999999999972,19.918,20.23,19.67,0.5599999999999987,0.4499999999999993,19.528,19.88,19.23,0.6499999999999986,0.34999999999999787,19.786,20.19,19.44,0.75,0.4700000000000024,550217,677668,422299,255369,206544
