Date,Direxion Daily Technology Bull 3X Shares_Open_average,Direxion Daily Technology Bull 3X Shares_Open_max,Direxion Daily Technology Bull 3X Shares_Open_min,Direxion Daily Technology Bull 3X Shares_Open_volatility,Direxion Daily Technology Bull 3X Shares_Open_change,Direxion Daily Technology Bull 3X Shares_High_average,Direxion Daily Technology Bull 3X Shares_High_max,Direxion Daily Technology Bull 3X Shares_High_min,Direxion Daily Technology Bull 3X Shares_High_volatility,Direxion Daily Technology Bull 3X Shares_High_change,Direxion Daily Technology Bull 3X Shares_Low_average,Direxion Daily Technology Bull 3X Shares_Low_max,Direxion Daily Technology Bull 3X Shares_Low_min,Direxion Daily Technology Bull 3X Shares_Low_volatility,Direxion Daily Technology Bull 3X Shares_Low_change,Direxion Daily Technology Bull 3X Shares_Close_average,Direxion Daily Technology Bull 3X Shares_Close_max,Direxion Daily Technology Bull 3X Shares_Close_min,Direxion Daily Technology Bull 3X Shares_Close_volatility,Direxion Daily Technology Bull 3X Shares_Close_change
2019-02-24,126.62,126.62,126.62,0.0,0.0,127.34,127.34,127.34,0.0,0.0,119.39,119.39,119.39,0.0,0.0,123.52,123.52,123.52,0.0,0.0
2019-03-03,118.27,118.27,118.27,0.0,0.0,124.6,124.6,124.6,0.0,0.0,118.27,118.27,118.27,0.0,0.0,124.39,124.39,124.39,0.0,0.0
2019-03-10,135.08,135.08,135.08,0.0,0.0,137.07,137.07,137.07,0.0,0.0,133.58,133.58,133.58,0.0,0.0,136.0,136.0,136.0,0.0,0.0
2019-03-17,134.0,134.0,134.0,0.0,0.0,135.99,135.99,135.99,0.0,0.0,130.79,130.79,130.79,0.0,0.0,133.46,133.46,133.46,0.0,0.0
2019-03-24,142.57,142.57,142.57,0.0,0.0,144.8,144.8,144.8,0.0,0.0,140.5,140.5,140.5,0.0,0.0,144.32,144.32,144.32,0.0,0.0
2019-03-31,148.35,148.35,148.35,0.0,0.0,151.25,151.25,151.25,0.0,0.0,146.38,146.38,146.38,0.0,0.0,151.17,151.17,151.17,0.0,0.0
2019-04-07,154.71,154.71,154.71,0.0,0.0,155.5,155.5,155.5,0.0,0.0,151.84,151.84,151.84,0.0,0.0,154.37,154.37,154.37,0.0,0.0
2019-04-14,158.17,158.17,158.17,0.0,0.0,161.62,161.62,161.62,0.0,0.0,157.63,157.63,157.63,0.0,0.0,161.44,161.44,161.44,0.0,0.0
2019-04-21,165.0,165.0,165.0,0.0,0.0,166.44,166.44,166.44,0.0,0.0,164.5,164.5,164.5,0.0,0.0,164.83,164.83,164.83,0.0,0.0
2019-04-28,154.0,154.0,154.0,0.0,0.0,163.12,163.12,163.12,0.0,0.0,152.24,152.24,152.24,0.0,0.0,162.63,162.63,162.63,0.0,0.0
2019-05-05,136.84,136.84,136.84,0.0,0.0,139.46,139.46,139.46,0.0,0.0,131.42,131.42,131.42,0.0,0.0,132.7,132.7,132.7,0.0,0.0
2019-05-12,136.74,136.74,136.74,0.0,0.0,139.62,139.62,139.62,0.0,0.0,134.09,134.09,134.09,0.0,0.0,136.29,136.29,136.29,0.0,0.0
2019-05-19,133.9,133.9,133.9,0.0,0.0,135.68,135.68,135.68,0.0,0.0,131.25,131.25,131.25,0.0,0.0,131.84,131.84,131.84,0.0,0.0
2019-05-26,124.42,124.42,124.42,0.0,0.0,126.6,126.6,126.6,0.0,0.0,114.88,114.88,114.88,0.0,0.0,117.31,117.31,117.31,0.0,0.0
2019-06-02,149.61,149.61,149.61,0.0,0.0,155.13,155.13,155.13,0.0,0.0,149.61,149.61,149.61,0.0,0.0,150.79,150.79,150.79,0.0,0.0
2019-06-09,146.18,146.18,146.18,0.0,0.0,148.09,148.09,148.09,0.0,0.0,145.11,145.11,145.11,0.0,0.0,146.36,146.36,146.36,0.0,0.0
2019-06-16,161.02,161.02,161.02,0.0,0.0,162.46,162.46,162.46,0.0,0.0,160.33,160.33,160.33,0.0,0.0,160.95,160.95,160.95,0.0,0.0
2019-06-23,168.86,168.86,168.86,0.0,0.0,169.25,169.25,169.25,0.0,0.0,163.5,163.5,163.5,0.0,0.0,165.75,165.75,165.75,0.0,0.0
2019-06-30,165.64,165.64,165.64,0.0,0.0,166.03,166.03,166.03,0.0,0.0,163.18,163.18,163.18,0.0,0.0,165.66,165.66,165.66,0.0,0.0
2019-07-07,178.19,178.19,178.19,0.0,0.0,179.47,179.47,179.47,0.0,0.0,177.12,177.12,177.12,0.0,0.0,178.44,178.44,178.44,0.0,0.0
2019-07-14,175.17,175.17,175.17,0.0,0.0,180.7,180.7,180.7,0.0,0.0,175.17,175.17,175.17,0.0,0.0,179.72,179.72,179.72,0.0,0.0
2019-07-21,185.7,185.7,185.7,0.0,0.0,186.36,186.36,186.36,0.0,0.0,181.06,181.06,181.06,0.0,0.0,185.61,185.61,185.61,0.0,0.0
2019-07-28,148.94,148.94,148.94,0.0,0.0,150.19,150.19,150.19,0.0,0.0,138.31,138.31,138.31,0.0,0.0,142.1,142.1,142.1,0.0,0.0
2019-08-04,154.16,154.16,154.16,0.0,0.0,155.62,155.62,155.62,0.0,0.0,148.85,148.85,148.85,0.0,0.0,150.97,150.97,150.97,0.0,0.0
2019-08-11,162.12,162.12,162.12,0.0,0.0,163.38,163.38,163.38,0.0,0.0,159.37,159.37,159.37,0.0,0.0,161.92,161.92,161.92,0.0,0.0
2019-08-18,153.02,153.02,153.02,0.0,0.0,153.75,153.75,153.75,0.0,0.0,149.82,149.82,149.82,0.0,0.0,153.57,153.57,153.57,0.0,0.0
2019-08-25,164.26,164.26,164.26,0.0,0.0,164.77,164.77,164.77,0.0,0.0,157.55,157.55,157.55,0.0,0.0,160.76,160.76,160.76,0.0,0.0
2019-09-01,174.97,174.97,174.97,0.0,0.0,175.17,175.17,175.17,0.0,0.0,166.0,166.0,166.0,0.0,0.0,168.92,168.92,168.92,0.0,0.0
2019-09-08,166.0,166.0,166.0,0.0,0.0,169.89,169.89,169.89,0.0,0.0,165.64,165.64,165.64,0.0,0.0,169.0,169.0,169.0,0.0,0.0
2019-09-15,165.43,165.43,165.43,0.0,0.0,168.94,168.94,168.94,0.0,0.0,165.0,165.0,165.0,0.0,0.0,167.39,167.39,167.39,0.0,0.0
2019-09-22,163.61,163.61,163.61,0.0,0.0,168.03,168.03,168.03,0.0,0.0,163.26,163.26,163.26,0.0,0.0,166.79,166.79,166.79,0.0,0.0
2019-09-29,164.89,164.89,164.89,0.0,0.0,168.32,168.32,168.32,0.0,0.0,163.64,163.64,163.64,0.0,0.0,164.29,164.29,164.29,0.0,0.0
2019-10-06,171.54,171.54,171.54,0.0,0.0,174.0,174.0,174.0,0.0,0.0,171.45,171.45,171.45,0.0,0.0,171.96,171.96,171.96,0.0,0.0
2019-10-13,170.83,170.83,170.83,0.0,0.0,173.31,173.31,173.31,0.0,0.0,168.85,168.85,168.85,0.0,0.0,173.31,173.31,173.31,0.0,0.0
2019-10-20,184.27,184.27,184.27,0.0,0.0,187.04,187.04,187.04,0.0,0.0,184.27,184.27,184.27,0.0,0.0,186.61,186.61,186.61,0.0,0.0
2019-10-27,195.62,195.62,195.62,0.0,0.0,195.77,195.77,195.77,0.0,0.0,193.0,193.0,193.0,0.0,0.0,193.99,193.99,193.99,0.0,0.0
2019-11-03,197.25,197.25,197.25,0.0,0.0,201.95,201.95,201.95,0.0,0.0,196.8,196.8,196.8,0.0,0.0,201.17,201.17,201.17,0.0,0.0
2019-11-10,208.95,208.95,208.95,0.0,0.0,211.33,211.33,211.33,0.0,0.0,206.08,206.08,206.08,0.0,0.0,210.5,210.5,210.5,0.0,0.0
2019-11-17,206.7,206.7,206.7,0.0,0.0,212.58,212.58,212.58,0.0,0.0,206.57,206.57,206.57,0.0,0.0,212.58,212.58,212.58,0.0,0.0
2019-11-24,215.01,215.01,215.01,0.0,0.0,215.38,215.38,215.38,0.0,0.0,202.74,202.74,202.74,0.0,0.0,205.73,205.73,205.73,0.0,0.0
2019-12-01,210.35,210.35,210.35,0.0,0.0,212.16,212.16,212.16,0.0,0.0,207.91,207.91,207.91,0.0,0.0,208.1,208.1,208.1,0.0,0.0
2019-12-08,228.93,228.93,228.93,0.0,0.0,231.91,231.91,231.91,0.0,0.0,228.62,228.62,228.62,0.0,0.0,229.64,229.64,229.64,0.0,0.0
2019-12-15,239.2,239.2,239.2,0.0,0.0,240.26,240.26,240.26,0.0,0.0,237.8,237.8,237.8,0.0,0.0,238.77,238.77,238.77,0.0,0.0
2019-12-22,243.82,243.82,243.82,0.0,0.0,243.82,243.82,243.82,0.0,0.0,234.21,234.21,234.21,0.0,0.0,239.98,239.98,239.98,0.0,0.0
2019-12-29,245.04,245.04,245.04,0.0,0.0,251.93,251.93,251.93,0.0,0.0,244.18,244.18,244.18,0.0,0.0,247.13,247.13,247.13,0.0,0.0
