Date,First Trust Value Line 100 Exchange-Traded_Open_average,First Trust Value Line 100 Exchange-Traded_Open_max,First Trust Value Line 100 Exchange-Traded_Open_min,First Trust Value Line 100 Exchange-Traded_Open_volatility,First Trust Value Line 100 Exchange-Traded_Open_change,First Trust Value Line 100 Exchange-Traded_High_average,First Trust Value Line 100 Exchange-Traded_High_max,First Trust Value Line 100 Exchange-Traded_High_min,First Trust Value Line 100 Exchange-Traded_High_volatility,First Trust Value Line 100 Exchange-Traded_High_change,First Trust Value Line 100 Exchange-Traded_Low_average,First Trust Value Line 100 Exchange-Traded_Low_max,First Trust Value Line 100 Exchange-Traded_Low_min,First Trust Value Line 100 Exchange-Traded_Low_volatility,First Trust Value Line 100 Exchange-Traded_Low_change,First Trust Value Line 100 Exchange-Traded_Close_average,First Trust Value Line 100 Exchange-Traded_Close_max,First Trust Value Line 100 Exchange-Traded_Close_min,First Trust Value Line 100 Exchange-Traded_Close_volatility,First Trust Value Line 100 Exchange-Traded_Close_change
2018-05-20,23.85,23.85,23.85,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2018-05-27,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2018-06-03,24.09,24.09,24.09,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-06-10,24.08,24.08,24.08,0.0,0.0,24.18,24.18,24.18,0.0,0.0,23.97,23.97,23.97,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-06-17,23.82,23.82,23.82,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2018-06-24,22.93,22.93,22.93,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2018-07-01,23.1,23.1,23.1,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-07-08,23.59,23.59,23.59,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2018-07-15,23.64,23.64,23.64,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2018-07-22,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2018-07-29,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2018-08-05,23.57,23.57,23.57,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-08-12,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-08-19,23.82,23.82,23.82,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2018-08-26,23.85,23.85,23.85,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2018-09-02,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2018-09-09,23.55,23.55,23.55,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2018-09-16,23.67,23.67,23.67,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2018-09-23,23.07,23.07,23.07,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2018-09-30,22.56,22.56,22.56,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2018-10-07,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2018-10-14,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-10-21,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2018-10-28,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2018-11-04,20.64,20.64,20.64,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2018-11-11,20.42,20.42,20.42,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2018-11-18,19.71,19.71,19.71,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2018-11-25,20.34,20.34,20.34,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2018-12-02,20.03,20.03,20.03,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2018-12-09,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2018-12-16,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2018-12-23,18.7,18.7,18.7,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2018-12-30,18.6,18.6,18.6,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-01-06,19.21,19.21,19.21,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2019-01-13,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-01-20,19.59,19.59,19.59,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2019-01-27,20.03,20.03,20.03,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.96,19.96,19.96,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2019-02-03,20.1,20.1,20.1,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.19,20.19,20.19,0.0,0.0
2019-02-10,20.57,20.57,20.57,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2019-02-17,20.79,20.79,20.79,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-02-24,20.82,20.82,20.82,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-03-03,20.48,20.48,20.48,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2019-03-10,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-03-17,21.08,21.08,21.08,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2019-03-24,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2019-03-31,21.32,21.32,21.32,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-04-07,21.38,21.38,21.38,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-04-14,21.05,21.05,21.05,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-04-21,21.2,21.2,21.2,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2019-04-28,21.4,21.4,21.4,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-05-05,21.15,21.15,21.15,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-05-12,21.32,21.32,21.32,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-05-19,21.32,21.32,21.32,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-05-26,21.08,21.08,21.08,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-06-02,22.03,22.03,22.03,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-06-09,22.0,22.0,22.0,0.0,0.0,22.01,22.01,22.01,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2019-06-16,22.46,22.46,22.46,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-06-23,22.2,22.2,22.2,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-06-30,22.61,22.61,22.61,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-07-07,22.74,22.74,22.74,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-07-14,22.71,22.71,22.71,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2019-07-21,22.69,22.69,22.69,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-07-28,22.22,22.22,22.22,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-08-04,22.28,22.28,22.28,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2019-08-11,22.17,22.17,22.17,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-08-18,22.49,22.49,22.49,0.0,0.0,22.49,22.49,22.49,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-08-25,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.58,22.58,22.58,0.0,0.0
2019-09-01,22.83,22.83,22.83,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2019-09-08,22.26,22.26,22.26,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-09-15,22.58,22.58,22.58,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2019-09-22,22.33,22.33,22.33,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-09-29,21.98,21.98,21.98,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.98,21.98,21.98,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2019-10-06,22.32,22.32,22.32,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2019-10-13,22.29,22.29,22.29,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.32,22.32,22.32,0.0,0.0
2019-10-20,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-10-27,22.3,22.3,22.3,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-11-03,22.13,22.13,22.13,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2019-11-10,22.38,22.38,22.38,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-11-17,22.24,22.24,22.24,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2019-11-24,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2019-12-01,22.54,22.54,22.54,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2019-12-08,22.5,22.5,22.5,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2019-12-15,22.83,22.83,22.83,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2019-12-22,22.79,22.79,22.79,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-12-29,22.86,22.86,22.86,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.82,22.82,22.82,0.0,0.0
