Date,NXPI_stock_Open_average,NXPI_stock_Open_max,NXPI_stock_Open_min,NXPI_stock_Open_volatility,NXPI_stock_Open_change,NXPI_stock_High_average,NXPI_stock_High_max,NXPI_stock_High_min,NXPI_stock_High_volatility,NXPI_stock_High_change,NXPI_stock_Low_average,NXPI_stock_Low_max,NXPI_stock_Low_min,NXPI_stock_Low_volatility,NXPI_stock_Low_change,NXPI_stock_Close_average,NXPI_stock_Close_max,NXPI_stock_Close_min,NXPI_stock_Close_volatility,NXPI_stock_Close_change,NXPI_stock_Volume_average,NXPI_stock_Volume_max,NXPI_stock_Volume_min,NXPI_stock_Volume_volatility,NXPI_stock_Volume_change
2018-01-14,119.5925,120.11,119.34,0.769999999999996,0.5900000000000034,120.06,120.67,119.47,1.2000000000000028,0.769999999999996,119.4,120.0,118.8,1.2000000000000028,0.5999999999999943,119.7975,120.45,119.34,1.1099999999999994,1.0499999999999972,3878789,4838016,2517420,2320596,2320596
2018-01-21,120.912,121.37,120.5,0.8700000000000045,-0.20000000000000284,121.212,121.46,120.99,0.46999999999999886,-0.2600000000000051,120.41199999999999,120.85,120.2,0.6499999999999915,-0.3400000000000034,120.586,121.08,120.2,0.8799999999999955,-0.7399999999999949,1876240,2357049,1470549,886500,330581
2018-01-28,120.52,121.12,120.01,1.1099999999999994,1.0500000000000114,120.91,121.5,120.41,1.0900000000000034,0.6400000000000006,120.086,120.63,119.51,1.1199999999999903,0.9899999999999949,120.6,121.3,120.21,1.0900000000000034,0.07000000000000739,2537345,3660635,1377289,2283346,1249485
2018-02-04,117.866,119.54,116.29,3.25,-3.25,118.538,120.32,116.55,3.769999999999996,-3.769999999999996,116.326,117.86,114.77,3.0900000000000034,-3.0900000000000034,116.894,118.19,115.78,2.4099999999999966,-2.4099999999999966,4648005,5688021,3993831,1694190,-1019170
2018-02-11,116.056,116.5,115.39,1.1099999999999994,0.20000000000000284,117.262,119.03,116.25,2.780000000000001,2.1299999999999955,115.646,116.5,114.55,1.9500000000000028,0.519999999999996,116.608,118.5,114.88,3.6200000000000045,1.9599999999999937,3107385,5097227,1876544,3220683,3220683
2018-02-18,125.7525,125.8,125.68,0.11999999999999034,-0.11999999999999034,125.85,125.93,125.73,0.20000000000000284,-0.20000000000000284,125.5175,125.65,125.33,0.3200000000000074,-0.1700000000000017,125.5775,125.71,125.44,0.269999999999996,-0.12000000000000455,13766346,30986842,5231211,25755631,-25755631
2018-02-25,124.52,125.35,123.76,1.5899999999999892,-1.5899999999999892,124.824,125.45,124.3,1.1500000000000057,-1.1500000000000057,124.044,124.64,123.5,1.1400000000000006,-0.6800000000000068,124.326,124.66,123.77,0.8900000000000006,-0.36999999999999034,4495883,8208264,2745359,5462905,-5304986
2018-03-04,124.48,125.45,123.96,1.490000000000009,-1.490000000000009,124.584,125.53,124.0,1.5300000000000011,-1.5300000000000011,123.852,124.69,123.31,1.3799999999999955,-1.3799999999999955,124.068,124.78,123.68,1.0999999999999943,-1.0999999999999943,3281501,5036942,1715210,3321732,-2503241
2018-03-11,122.87400000000001,123.98,121.9,2.0799999999999983,-1.5499999999999972,123.364,124.0,122.58,1.4200000000000017,-1.3599999999999994,121.866,123.28,120.99,2.2900000000000063,-2.1299999999999955,122.536,123.62,121.88,1.740000000000009,-1.3700000000000045,4000719,6211355,1984136,4227219,1402043
2018-03-18,122.016,122.72,121.56,1.1599999999999966,-0.29999999999999716,122.532,123.5,121.68,1.8199999999999932,-1.7000000000000028,121.232,122.71,119.5,3.2099999999999937,-2.260000000000005,121.75999999999999,123.1,120.19,2.9099999999999966,-2.4399999999999977,2268710,3147323,1353479,1793844,645008
2018-03-25,120.58,122.16,117.25,4.909999999999997,-4.1299999999999955,120.9625,122.48,117.66,4.820000000000007,-4.290000000000006,118.445,121.32,115.44,5.8799999999999955,-5.560000000000002,119.0975,121.61,116.26,5.349999999999994,-4.609999999999999,5738840,11204976,3367904,7837072,1556222
2018-04-01,115.452,117.0,114.24,2.760000000000005,-2.760000000000005,116.09,117.07,114.8,2.269999999999996,-2.269999999999996,114.234,115.23,113.38,1.8500000000000085,-1.1899999999999977,115.114,116.41,113.73,2.6799999999999926,-1.4899999999999949,4289902,4889336,3379907,1509429,-638657
2018-04-08,115.304,116.71,114.09,2.6199999999999903,-0.22999999999998977,116.116,117.36,114.75,2.6099999999999994,0.9000000000000057,113.81400000000001,115.4,112.25,3.1500000000000057,-0.980000000000004,114.888,116.61,113.44,3.1700000000000017,-0.9000000000000057,6278306,10004086,3190830,6813256,3414721
2018-04-15,111.488,113.47,107.89,5.579999999999998,-5.579999999999998,111.88,113.94,108.08,5.859999999999999,-5.560000000000002,109.602,112.83,103.19,9.64,-9.460000000000008,110.26,113.16,105.15,8.009999999999991,-7.679999999999993,7134817,16428033,1512101,14915932,13939318
2018-04-22,103.392,105.6,102.0,3.5999999999999943,-1.6999999999999886,104.598,106.31,102.7,3.6099999999999994,-0.4900000000000091,101.67,102.97,100.23,2.739999999999995,0.15000000000000568,102.792,105.4,101.19,4.210000000000008,2.230000000000004,9841612,12601891,8249435,4352456,993920
2018-04-29,100.542,105.76,93.35,12.41000000000001,-12.41000000000001,102.266,106.37,95.0,11.370000000000005,-6.079999999999998,98.838,104.75,90.83,13.920000000000002,-11.540000000000006,100.85,104.9,92.36,12.540000000000006,-4.6200000000000045,12330026,31708974,4016285,27692689,11622713
2018-05-06,99.028,100.0,98.31,1.6899999999999977,-0.9200000000000017,99.396,100.24,98.99,1.25,-0.9099999999999966,98.00999999999999,98.61,96.8,1.8100000000000023,0.20000000000000284,98.83800000000001,99.29,98.46,0.8300000000000125,0.5500000000000114,2978645,3710525,2280521,1430004,-1430004
