Date,ERII_Open_average,ERII_Open_max,ERII_Open_min,ERII_Open_volatility,ERII_Open_change,ERII_High_average,ERII_High_max,ERII_High_min,ERII_High_volatility,ERII_High_change,ERII_Low_average,ERII_Low_max,ERII_Low_min,ERII_Low_volatility,ERII_Low_change,ERII_Close_average,ERII_Close_max,ERII_Close_min,ERII_Close_volatility,ERII_Close_change,ERII_Volume_average,ERII_Volume_max,ERII_Volume_min,ERII_Volume_volatility,ERII_Volume_change
2018-01-14,8.818,9.01,8.67,0.33999999999999986,-0.20999999999999908,8.956,9.1,8.84,0.2599999999999998,-0.2599999999999998,8.688,8.76,8.65,0.10999999999999943,-0.09999999999999964,8.76,8.81,8.68,0.13000000000000078,-0.0600000000000005,359760,585511,240516,344995,-106008
2018-01-21,8.554,8.79,8.09,0.6999999999999993,-0.6799999999999997,8.608,8.89,8.18,0.7100000000000009,-0.7100000000000009,8.266,8.64,7.9,0.7400000000000002,-0.7400000000000002,8.374,8.79,7.92,0.8699999999999992,-0.8699999999999992,342223,614466,178585,435881,114271
2018-01-28,7.774,7.94,7.47,0.47000000000000064,0.03000000000000025,7.952,8.03,7.86,0.16999999999999904,-0.04999999999999982,7.542,7.72,7.4,0.3199999999999994,-0.1899999999999995,7.73,7.92,7.5,0.41999999999999993,-0.3099999999999996,465751,659504,248427,411077,153534
2018-02-04,7.488,7.79,7.16,0.6299999999999999,-0.33999999999999986,7.686,7.84,7.26,0.5800000000000001,-0.5700000000000003,7.258,7.58,6.97,0.6100000000000003,-0.41999999999999993,7.404,7.79,7.13,0.6600000000000001,-0.6299999999999999,395178,769788,219945,549843,-122287
2018-02-11,7.529999999999999,7.89,7.16,0.7299999999999995,0.6399999999999997,7.835,8.13,7.36,0.7700000000000005,0.7700000000000005,7.43,7.71,7.16,0.5499999999999998,0.5499999999999998,7.699999999999999,7.89,7.31,0.5800000000000001,0.4900000000000002,261398,281589,215758,65831,3360
2018-02-18,7.764,7.91,7.6,0.3100000000000005,0.020000000000000462,7.976,8.11,7.88,0.22999999999999954,-0.08999999999999986,7.602,7.66,7.47,0.1900000000000004,0.16000000000000014,7.716,7.84,7.55,0.29000000000000004,0.1299999999999999,256263,331098,203179,127919,-104554
2018-02-25,6.918,7.45,6.58,0.8700000000000001,-0.7400000000000002,7.0360000000000005,7.45,6.79,0.6600000000000001,-0.5499999999999998,6.544,6.84,6.17,0.6699999999999999,0.4800000000000004,6.776,6.94,6.63,0.3100000000000005,-0.20000000000000018,670328,1905288,251541,1653747,-1554993
2018-03-04,7.472,8.52,6.79,1.7299999999999995,1.7299999999999995,7.87,8.82,6.96,1.8600000000000003,1.8600000000000003,7.346,8.44,6.66,1.7799999999999994,1.7499999999999991,7.776,8.75,6.88,1.87,1.8200000000000003,719473,969185,334973,634212,596878
2018-03-11,8.714,8.81,8.51,0.3000000000000007,-0.14000000000000057,8.872,9.09,8.77,0.3200000000000003,-0.3000000000000007,8.494,8.69,8.39,0.29999999999999893,-0.29999999999999893,8.674,8.77,8.51,0.2599999999999998,-0.16999999999999993,757767,1403755,491966,911789,-253382
2018-03-18,8.39,8.57,8.18,0.39000000000000057,-0.33999999999999986,8.608,8.8,8.37,0.4300000000000015,-0.4300000000000015,8.174,8.33,8.04,0.2900000000000009,-0.2699999999999996,8.334,8.64,8.09,0.5500000000000007,-0.09999999999999964,357655,426846,257951,168895,-165994
