Date,ALPS Disruptive Technologies_Open_average,ALPS Disruptive Technologies_Open_max,ALPS Disruptive Technologies_Open_min,ALPS Disruptive Technologies_Open_volatility,ALPS Disruptive Technologies_Open_change,ALPS Disruptive Technologies_High_average,ALPS Disruptive Technologies_High_max,ALPS Disruptive Technologies_High_min,ALPS Disruptive Technologies_High_volatility,ALPS Disruptive Technologies_High_change,ALPS Disruptive Technologies_Low_average,ALPS Disruptive Technologies_Low_max,ALPS Disruptive Technologies_Low_min,ALPS Disruptive Technologies_Low_volatility,ALPS Disruptive Technologies_Low_change,ALPS Disruptive Technologies_Close_average,ALPS Disruptive Technologies_Close_max,ALPS Disruptive Technologies_Close_min,ALPS Disruptive Technologies_Close_volatility,ALPS Disruptive Technologies_Close_change
2018-08-05,28.79,28.79,28.79,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2018-08-12,28.79,28.79,28.79,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2018-08-19,29.68,29.68,29.68,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2018-08-26,30.0,30.0,30.0,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2018-09-02,29.45,29.45,29.45,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2018-09-09,29.93,29.93,29.93,0.0,0.0,30.39,30.39,30.39,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2018-09-16,29.45,29.45,29.45,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2018-09-23,29.72,29.72,29.72,0.0,0.0,30.22,30.22,30.22,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2018-09-30,27.98,27.98,27.98,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-10-07,26.32,26.32,26.32,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2018-10-14,26.61,26.61,26.61,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2018-10-21,25.25,25.25,25.25,0.0,0.0,25.5,25.5,25.5,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-10-28,26.41,26.41,26.41,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2018-11-04,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2018-11-11,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2018-11-18,25.22,25.22,25.22,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2018-11-25,26.55,26.55,26.55,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2018-12-02,24.91,24.91,24.91,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.8,24.8,24.8,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2018-12-09,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2018-12-16,22.67,22.67,22.67,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.47,22.47,22.47,0.0,0.0
2018-12-23,23.89,23.89,23.89,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2018-12-30,24.32,24.32,24.32,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-01-06,25.11,25.11,25.11,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2019-01-13,25.86,25.86,25.86,0.0,0.0,26.48,26.48,26.48,0.0,0.0,25.86,25.86,25.86,0.0,0.0,26.38,26.38,26.38,0.0,0.0
2019-01-20,26.5,26.5,26.5,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2019-01-27,27.19,27.19,27.19,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-02-03,28.16,28.16,28.16,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-02-10,28.49,28.49,28.49,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-02-17,28.95,28.95,28.95,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2019-02-24,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-03-03,28.07,28.07,28.07,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-03-10,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-03-17,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-03-24,29.29,29.29,29.29,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-03-31,29.55,29.55,29.55,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-04-07,29.84,29.84,29.84,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-04-14,29.68,29.68,29.68,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-04-21,30.21,30.21,30.21,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2019-04-28,30.0,30.0,30.0,0.0,0.0,30.4,30.4,30.4,0.0,0.0,29.73,29.73,29.73,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2019-05-05,29.05,29.05,29.05,0.0,0.0,29.45,29.45,29.45,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-05-12,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,28.92,28.92,28.92,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-05-19,29.02,29.02,29.02,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2019-05-26,28.49,28.49,28.49,0.0,0.0,30.0,30.0,30.0,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2019-06-02,29.64,29.64,29.64,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2019-06-09,29.33,29.33,29.33,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-06-16,30.3,30.3,30.3,0.0,0.0,30.53,30.53,30.53,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2019-06-23,30.94,30.94,30.94,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-06-30,30.75,30.75,30.75,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-07-07,31.1,31.1,31.1,0.0,0.0,31.3,31.3,31.3,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2019-07-14,30.76,30.76,30.76,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-07-21,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-07-28,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2019-08-04,29.08,29.08,29.08,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-08-11,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2019-08-18,28.57,28.57,28.57,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2019-08-25,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,28.92,28.92,28.92,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-09-01,29.54,29.54,29.54,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-09-08,29.48,29.48,29.48,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-09-15,29.41,29.41,29.41,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-09-22,28.35,28.35,28.35,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.26,28.26,28.26,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-09-29,30.32,30.32,30.32,0.0,0.0,30.32,30.32,30.32,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.93,28.93,28.93,0.0,0.0
2019-10-06,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.28,29.28,29.28,0.0,0.0
2019-10-13,29.18,29.18,29.18,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2019-10-20,29.56,29.56,29.56,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-10-27,30.48,30.48,30.48,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2019-11-03,30.72,30.72,30.72,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2019-11-10,31.1,31.1,31.1,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2019-11-17,31.57,31.57,31.57,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2019-11-24,31.9,31.9,31.9,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-12-01,31.86,31.86,31.86,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2019-12-08,32.18,32.18,32.18,0.0,0.0,33.47,33.47,33.47,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-12-15,32.22,32.22,32.22,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2019-12-22,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-12-29,32.2,32.2,32.2,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.42,32.42,32.42,0.0,0.0
