Date,RTW_Open_average,RTW_Open_max,RTW_Open_min,RTW_Open_volatility,RTW_Open_change,RTW_High_average,RTW_High_max,RTW_High_min,RTW_High_volatility,RTW_High_change,RTW_Low_average,RTW_Low_max,RTW_Low_min,RTW_Low_volatility,RTW_Low_change,RTW_Close_average,RTW_Close_max,RTW_Close_min,RTW_Close_volatility,RTW_Close_change,RTW_Volume_average,RTW_Volume_max,RTW_Volume_min,RTW_Volume_volatility,RTW_Volume_change
2018-07-29,4.814,4.91,4.68,0.23000000000000043,-0.14000000000000057,4.894,4.955,4.81,0.14500000000000046,-0.04499999999999993,4.713,4.81,4.63,0.17999999999999972,-0.16999999999999993,4.83,4.9,4.7,0.20000000000000018,0.0,336933,491591,183874,307717,-80891
2018-08-05,4.74,4.93,4.64,0.29000000000000004,-0.29000000000000004,4.814,4.94,4.71,0.23000000000000043,-0.20000000000000018,4.614,4.77,4.52,0.25,-0.1899999999999995,4.686,4.8,4.64,0.16000000000000014,-0.16000000000000014,233376,269803,215781,54022,11787
2018-08-12,4.92,5.16,4.66,0.5,0.3899999999999997,5.146,5.23,5.08,0.15000000000000036,-0.11000000000000032,4.81,4.96,4.62,0.33999999999999986,0.33999999999999986,5.0,5.18,4.8,0.3799999999999999,-0.1299999999999999,209086,289326,145600,143726,-107246
2018-08-19,5.18,5.42,5.06,0.3600000000000003,0.34999999999999964,5.3594,5.5,5.22,0.28000000000000025,0.2400000000000002,5.04,5.18,4.86,0.3199999999999994,-0.13999999999999968,5.102,5.36,4.88,0.4800000000000004,-0.16999999999999993,710530,896483,626231,270252,-66981
2018-08-26,4.6375,4.86,4.43,0.4300000000000006,-0.16999999999999993,4.835,5.06,4.64,0.41999999999999993,-0.3299999999999992,4.4175,4.52,4.37,0.14999999999999947,0.14999999999999947,4.575,4.7,4.46,0.2400000000000002,-0.040000000000000036,430632,781106,272983,508123,-508123
2018-09-02,4.646,4.84,4.45,0.3899999999999997,-0.1299999999999999,4.748,4.84,4.58,0.2599999999999998,-0.21999999999999975,4.4542,4.62,4.301,0.31899999999999995,-0.1689999999999996,4.6339999999999995,4.8,4.44,0.35999999999999943,-0.20999999999999996,247171,378256,148945,229311,-158112
2018-09-09,4.378,4.56,4.1,0.45999999999999996,-0.45999999999999996,4.392,4.6,4.1,0.5,-0.5,4.156,4.43,3.87,0.5599999999999996,-0.5599999999999996,4.226,4.48,3.91,0.5700000000000003,-0.5700000000000003,270572,309278,237021,72257,28827
2018-09-16,3.952,4.04,3.84,0.20000000000000018,0.0900000000000003,4.056,4.11,3.98,0.13000000000000034,0.050000000000000266,3.874,3.99,3.75,0.2400000000000002,-0.06999999999999984,3.9419999999999997,4.02,3.86,0.1599999999999997,0.0,265966,304863,177338,127525,3180
2018-09-23,3.804,3.88,3.65,0.22999999999999998,-0.020000000000000018,3.918,4.08,3.79,0.29000000000000004,-0.18000000000000016,3.702,3.81,3.53,0.28000000000000025,0.27,3.794,3.88,3.63,0.25,0.2200000000000002,275449,427215,189866,237349,-152109
2018-09-30,3.684,3.84,3.48,0.3599999999999999,-0.3599999999999999,3.743,3.855,3.64,0.21499999999999986,-0.20500000000000007,3.5900000000000003,3.74,3.45,0.29000000000000004,-0.29000000000000004,3.638,3.76,3.49,0.2699999999999996,-0.1599999999999997,152202,245160,86876,158284,-130421
2018-10-07,3.616,3.72,3.43,0.29000000000000004,0.0900000000000003,3.75,3.83,3.7,0.1299999999999999,-0.08999999999999986,3.51,3.6,3.42,0.18000000000000016,-0.06999999999999984,3.602,3.73,3.45,0.2799999999999998,-0.16999999999999993,197339,258221,113654,144567,97480
2018-10-14,3.564,3.62,3.47,0.1499999999999999,-0.08999999999999986,3.6498,3.7,3.59,0.11000000000000032,-0.06100000000000039,3.504,3.55,3.45,0.09999999999999964,-0.03999999999999959,3.548,3.63,3.45,0.17999999999999972,-0.1599999999999997,148335,187413,90723,96690,-96690
2018-10-21,3.578,3.8,3.45,0.34999999999999964,0.34999999999999964,3.71,3.97,3.5,0.4700000000000002,0.4700000000000002,3.472,3.56,3.3,0.26000000000000023,0.26000000000000023,3.612,3.76,3.48,0.2799999999999998,0.1499999999999999,131869,156432,74338,82094,29150
2018-10-28,3.896,4.0,3.62,0.3799999999999999,0.3599999999999999,4.036,4.15,3.97,0.18000000000000016,0.04999999999999938,3.828,3.92,3.62,0.2999999999999998,0.2799999999999998,3.96,3.99,3.91,0.08000000000000007,0.040000000000000036,135976,183345,75772,107573,-107573
2018-11-04,4.082,4.2,3.99,0.20999999999999996,0.20999999999999996,4.138,4.22,4.05,0.16999999999999993,0.15000000000000036,3.936,4.06,3.81,0.24999999999999956,-0.06000000000000005,4.05,4.2,3.82,0.38000000000000034,-0.2100000000000004,71052,78746,64052,14694,-5376
2018-11-11,3.736,3.95,3.39,0.56,-0.44999999999999973,3.804,3.95,3.53,0.4200000000000004,-0.4200000000000004,3.572,3.76,3.26,0.5,-0.5,3.678,3.86,3.5,0.3599999999999999,-0.3599999999999999,133034,202739,91469,111270,89132
2018-11-18,3.54,3.61,3.46,0.1499999999999999,0.08999999999999986,3.6774999999999998,3.84,3.61,0.22999999999999998,0.18999999999999995,3.4425,3.5,3.4,0.10000000000000009,-0.03000000000000025,3.5999999999999996,3.75,3.53,0.2200000000000002,0.20000000000000018,75128,128314,43380,84934,69805
2018-11-25,3.55,3.75,3.34,0.41000000000000014,-0.38000000000000034,3.594,3.84,3.34,0.5,-0.43000000000000016,3.3329999999999997,3.575,3.05,0.5250000000000004,-0.5250000000000004,3.472,3.76,3.22,0.5399999999999996,-0.5399999999999996,136263,209683,85828,123855,60981
2018-12-02,3.1,3.21,3.0,0.20999999999999996,-0.20999999999999996,3.13,3.31,3.0,0.31000000000000005,-0.31000000000000005,2.9362500000000002,3.0,2.845,0.1549999999999998,-0.125,3.0525,3.16,2.95,0.20999999999999996,-0.20999999999999996,148324,189182,122356,66826,20753
2018-12-09,2.812,2.92,2.71,0.20999999999999996,-0.20999999999999996,2.874,2.93,2.75,0.18000000000000016,-0.18000000000000016,2.684,2.76,2.56,0.19999999999999973,-0.19999999999999973,2.762,2.91,2.61,0.30000000000000027,-0.16000000000000014,188882,236898,133931,102967,56696
2018-12-16,2.702,2.87,2.57,0.30000000000000027,0.08000000000000007,2.881,2.94,2.83,0.10999999999999988,0.06999999999999984,2.635,2.76,2.57,0.18999999999999995,0.04500000000000037,2.766,2.85,2.66,0.18999999999999995,0.14000000000000012,188807,323338,50761,272577,-272577
2018-12-23,2.8525,2.87,2.83,0.040000000000000036,0.020000000000000018,2.9335,2.96,2.904,0.05600000000000005,-0.04999999999999982,2.75625,2.815,2.7,0.11499999999999977,-0.029999999999999805,2.8625,2.93,2.82,0.11000000000000032,-0.10000000000000009,112378,130914,100512,30402,9732
2018-12-30,2.9225,2.99,2.8,0.1900000000000004,0.1900000000000004,3.0862499999999997,3.31,3.005,0.30500000000000016,0.30500000000000016,2.8875,2.94,2.8,0.14000000000000012,0.14000000000000012,3.0425,3.27,2.94,0.33000000000000007,0.31000000000000005,117659,169338,70519,98819,-30720
2019-01-06,2.862,3.23,2.69,0.54,-0.4500000000000002,2.994,3.33,2.81,0.52,-0.3599999999999999,2.714,2.85,2.55,0.30000000000000027,-0.07000000000000028,2.784,2.86,2.7,0.1599999999999997,-0.06000000000000005,166205,284441,111468,172973,-67246
2019-01-13,2.8325,2.9,2.79,0.10999999999999988,0.08999999999999986,2.92125,2.97,2.88,0.0900000000000003,0.0900000000000003,2.7975000000000003,2.87,2.74,0.1299999999999999,0.1299999999999999,2.875,2.96,2.79,0.16999999999999993,0.16999999999999993,84179,115164,62710,52454,49151
2019-01-20,2.99,3.02,2.95,0.06999999999999984,0.05999999999999961,3.054,3.11,3.0,0.10999999999999988,0.10999999999999988,2.964,3.0,2.93,0.06999999999999984,0.06999999999999984,3.0100000000000002,3.06,2.96,0.10000000000000009,0.06000000000000005,77604,142154,45663,96491,-2405
2019-01-27,3.072,3.14,3.0,0.14000000000000012,0.1200000000000001,3.176,3.25,3.05,0.20000000000000018,0.20000000000000018,2.996,3.11,2.85,0.2599999999999998,0.16999999999999993,3.11,3.23,2.97,0.2599999999999998,0.2599999999999998,73141,170941,41479,129462,14151
2019-02-03,3.236,3.44,3.17,0.27,-0.050000000000000266,3.302,3.44,3.17,0.27,-0.2400000000000002,3.0780000000000003,3.22,2.99,0.22999999999999998,-0.2200000000000002,3.196,3.41,3.06,0.3500000000000001,-0.3500000000000001,147036,341762,51049,290713,-154513
2019-02-10,3.0774999999999997,3.13,3.03,0.10000000000000009,-0.04999999999999982,3.16375,3.21,3.11,0.10000000000000009,0.04999999999999982,3.01,3.03,2.99,0.03999999999999959,0.03999999999999959,3.0675,3.12,3.01,0.11000000000000032,0.11000000000000032,69367,84536,60777,23759,-20501
2019-02-17,3.104,3.17,3.03,0.14000000000000012,0.03000000000000025,3.202,3.27,3.14,0.1299999999999999,0.029999999999999805,3.049,3.14,2.99,0.1499999999999999,0.040000000000000036,3.124,3.25,3.0,0.25,0.06999999999999984,81682,171938,40600,131338,-6512
2019-02-24,3.102,3.25,3.01,0.2400000000000002,-0.20000000000000018,3.138,3.25,3.08,0.16999999999999993,-0.1299999999999999,3.012,3.08,2.985,0.0950000000000002,-0.08499999999999996,3.034,3.12,3.0,0.1200000000000001,-0.1200000000000001,38516,59826,22993,36833,-9295
2019-03-03,2.884,3.03,2.74,0.2899999999999996,-0.10999999999999988,2.9564,3.08,2.782,0.29800000000000004,-0.1299999999999999,2.764,2.96,2.63,0.33000000000000007,-0.1499999999999999,2.876,3.02,2.74,0.2799999999999998,-0.08000000000000007,49634,73669,39009,34660,671
2019-03-10,2.898,2.97,2.8,0.17000000000000037,-0.07000000000000028,2.9346,3.03,2.86,0.16999999999999993,-0.12699999999999978,2.768,2.92,2.57,0.3500000000000001,-0.25,2.856,2.96,2.75,0.20999999999999996,-0.20999999999999996,109365,380315,25512,354803,41466
2019-03-17,2.568,2.74,2.29,0.4500000000000002,-0.4500000000000002,2.6086,2.76,2.41,0.34999999999999964,-0.33999999999999986,2.448,2.61,2.25,0.3599999999999999,-0.31999999999999984,2.528,2.73,2.37,0.3599999999999999,-0.31999999999999984,294441,713546,96759,616787,616787
2019-03-24,2.4,2.41,2.39,0.020000000000000018,0.0,2.426,2.46,2.41,0.04999999999999982,-0.009999999999999787,2.314,2.35,2.25,0.10000000000000009,-0.10000000000000009,2.388,2.4,2.35,0.04999999999999982,-0.04999999999999982,187729,305369,69935,235434,191582
2019-03-31,2.388,2.4,2.37,0.029999999999999805,0.009999999999999787,2.448,2.49,2.42,0.07000000000000028,0.07000000000000028,2.354,2.38,2.33,0.04999999999999982,0.009999999999999787,2.402,2.41,2.39,0.020000000000000018,0.010000000000000231,187540,376115,81210,294905,-7724
2019-04-07,2.322,2.4,2.26,0.14000000000000012,-0.08000000000000007,2.382,2.41,2.36,0.050000000000000266,-0.040000000000000036,2.2479999999999998,2.26,2.22,0.03999999999999959,-0.029999999999999805,2.292,2.34,2.25,0.08999999999999986,-0.009999999999999787,163762,321085,53248,267837,-81468
2019-04-14,2.2725,2.29,2.26,0.03000000000000025,0.010000000000000231,2.3202499999999997,2.35,2.299,0.051000000000000156,-0.051000000000000156,2.2475,2.25,2.24,0.009999999999999787,-0.009999999999999787,2.2824999999999998,2.3,2.27,0.029999999999999805,0.0,94672,112351,85493,26858,-1267
2019-04-21,2.2956,2.318,2.26,0.058000000000000274,0.050000000000000266,2.36,2.39,2.32,0.07000000000000028,0.07000000000000028,2.278,2.3,2.22,0.07999999999999963,0.07999999999999963,2.304,2.32,2.28,0.040000000000000036,0.040000000000000036,107180,254095,45911,208184,-170370
2019-04-28,2.352,2.41,2.32,0.0900000000000003,0.0900000000000003,2.4210000000000003,2.52,2.355,0.16500000000000004,0.1299999999999999,2.324,2.41,2.28,0.13000000000000034,0.11000000000000032,2.378,2.51,2.31,0.19999999999999973,0.18999999999999995,106767,122675,77637,45038,-9855
2019-05-05,2.5300000000000002,2.64,2.45,0.18999999999999995,-0.04999999999999982,2.5904,2.69,2.512,0.17799999999999994,-0.17799999999999994,2.464,2.55,2.33,0.21999999999999975,-0.16999999999999993,2.498,2.62,2.33,0.29000000000000004,-0.29000000000000004,99649,250823,35036,215787,-76347
2019-05-12,2.356,2.41,2.29,0.1200000000000001,0.009999999999999787,2.444,2.52,2.38,0.14000000000000012,-0.08999999999999986,2.282,2.33,2.25,0.08000000000000007,0.0,2.378,2.44,2.3,0.14000000000000012,-0.029999999999999805,114480,356578,27827,328751,-285633
2019-05-19,2.3525,2.39,2.31,0.08000000000000007,-0.04999999999999982,2.39625,2.45,2.33,0.1200000000000001,-0.1200000000000001,2.285,2.34,2.26,0.08000000000000007,-0.08000000000000007,2.3575,2.43,2.32,0.11000000000000032,-0.11000000000000032,83345,111687,38898,72789,-64520
2019-05-26,2.09,2.3,1.93,0.3699999999999999,-0.3699999999999999,2.1704,2.3,1.95,0.34999999999999987,-0.34999999999999987,1.975,2.2,1.785,0.41500000000000026,-0.3500000000000001,2.018,2.22,1.88,0.3400000000000003,-0.3400000000000003,214071,309168,93058,216110,-56315
2019-06-02,1.826,1.92,1.74,0.17999999999999994,-0.08999999999999986,1.896,1.94,1.84,0.09999999999999987,-0.050000000000000044,1.758,1.86,1.68,0.18000000000000016,-0.10000000000000009,1.816,1.9,1.76,0.1399999999999999,-0.06999999999999984,171797,287917,54549,233368,-69816
2019-06-09,1.944,2.1,1.82,0.28,0.27,2.02,2.12,1.91,0.2100000000000002,0.2100000000000002,1.93,2.05,1.82,0.22999999999999976,0.22999999999999976,1.988,2.08,1.83,0.25,0.25,124553,183970,62335,121635,99328
2019-06-16,1.8739999999999999,2.08,1.65,0.43000000000000016,-0.43000000000000016,1.9252,2.14,1.71,0.43000000000000016,-0.43000000000000016,1.772,1.93,1.59,0.33999999999999986,-0.33999999999999986,1.79,1.94,1.64,0.30000000000000004,-0.29000000000000004,68703,114650,19664,94986,60621
2019-06-23,1.718,1.83,1.62,0.20999999999999996,0.10999999999999988,1.816,1.89,1.72,0.16999999999999993,0.16999999999999993,1.6746,1.73,1.5630000000000002,0.16699999999999982,0.1569999999999998,1.738,1.81,1.67,0.14000000000000012,0.10000000000000009,270626,817232,32433,784799,63610
2019-06-30,1.8175000000000001,1.85,1.77,0.08000000000000007,0.08000000000000007,1.865,1.89,1.84,0.04999999999999982,0.04999999999999982,1.8025,1.84,1.77,0.07000000000000006,0.07000000000000006,1.8325,1.85,1.81,0.040000000000000036,0.020000000000000018,66979,118822,25562,93260,-67106
2019-07-07,1.924,2.04,1.85,0.18999999999999995,0.18999999999999995,2.024,2.13,1.94,0.18999999999999995,0.16000000000000014,1.912,1.99,1.85,0.1399999999999999,0.1399999999999999,1.962,2.05,1.88,0.16999999999999993,0.16000000000000014,79971,116366,49855,66511,7741
2019-07-14,1.834,2.04,1.72,0.32000000000000006,-0.32000000000000006,1.902,2.09,1.79,0.2999999999999998,-0.2699999999999998,1.75,1.87,1.7,0.17000000000000015,-0.15000000000000013,1.792,1.9,1.73,0.16999999999999993,-0.08999999999999986,115618,256354,25369,230985,-62453
2019-07-21,1.836,1.89,1.8,0.08999999999999986,0.08999999999999986,1.896,1.96,1.87,0.08999999999999986,0.08000000000000007,1.8212,1.88,1.8,0.07999999999999985,0.07999999999999985,1.858,1.9,1.82,0.07999999999999985,0.07999999999999985,99748,161451,44255,117196,48431
2019-07-28,2.044,2.19,1.87,0.31999999999999984,0.07999999999999985,2.158,2.25,2.04,0.20999999999999996,-0.18999999999999995,2.01,2.18,1.87,0.31000000000000005,0.07999999999999985,2.078,2.19,1.96,0.22999999999999998,-0.22999999999999998,71623,114219,27680,86539,-86539
2019-08-04,1.882,1.96,1.73,0.22999999999999998,-0.22999999999999998,1.964,2.0,1.87,0.1299999999999999,-0.11999999999999988,1.816,1.9,1.73,0.16999999999999993,-0.16999999999999993,1.864,1.95,1.76,0.18999999999999995,-0.1299999999999999,62117,87731,46576,41155,28049
2019-08-11,1.71,1.8,1.59,0.20999999999999996,0.0,1.829,1.95,1.75,0.19999999999999996,-0.11999999999999988,1.623,1.77,1.53,0.24,-0.09000000000000008,1.698,1.79,1.6,0.18999999999999995,-0.09000000000000008,87134,140334,39943,100391,-22758
2019-08-18,1.568,1.7,1.25,0.44999999999999996,-0.42999999999999994,1.6088,1.76,1.25,0.51,-0.51,1.42,1.66,1.07,0.5899999999999999,-0.5899999999999999,1.438,1.67,1.12,0.5499999999999998,-0.5499999999999998,165755,474848,30410,444438,444438
2019-08-25,1.105,1.18,1.01,0.16999999999999993,-0.029999999999999805,1.16,1.19,1.1,0.08999999999999986,-0.06999999999999984,1.0195,1.08,0.988,0.09200000000000008,-0.01200000000000001,1.0725,1.17,1.01,0.15999999999999992,0.0,444952,1218585,123895,1094690,134842
2019-09-01,1.026,1.07,0.99,0.08000000000000007,0.040000000000000036,1.07,1.09,1.02,0.07000000000000006,0.010000000000000009,0.988,1.011,0.96,0.050999999999999934,0.020000000000000018,1.0156,1.05,0.99,0.06000000000000005,0.020000000000000018,118479,218077,44886,173191,129246
2019-09-08,1.148,1.31,1.01,0.30000000000000004,0.20999999999999996,1.236,1.34,1.1,0.24,0.1499999999999999,1.1059999999999999,1.18,1.01,0.16999999999999993,0.16999999999999993,1.174,1.26,1.03,0.22999999999999998,0.16999999999999993,218805,374926,85127,289799,-161108
2019-09-15,1.1480000000000001,1.2,1.11,0.08999999999999986,-0.06999999999999984,1.202,1.29,1.13,0.16000000000000014,-0.08000000000000007,1.097,1.17,1.045,0.125,-0.04999999999999982,1.15,1.2,1.1,0.09999999999999987,-0.010000000000000009,111359,177349,26593,150756,-127325
2019-09-22,1.266,1.29,1.19,0.10000000000000009,0.09000000000000008,1.329,1.385,1.29,0.09499999999999997,0.08499999999999996,1.228,1.26,1.18,0.08000000000000007,0.050000000000000044,1.302,1.37,1.28,0.09000000000000008,0.08000000000000007,101992,142826,57272,85554,-985
2019-09-29,1.384,1.4,1.36,0.039999999999999813,0.029999999999999805,1.438,1.51,1.41,0.10000000000000009,0.08000000000000007,1.345,1.4,1.3,0.09999999999999987,0.09999999999999987,1.418,1.51,1.39,0.1200000000000001,0.1200000000000001,79928,160830,42027,118803,-116904
2019-10-06,1.398,1.47,1.36,0.10999999999999988,-0.10999999999999988,1.43,1.47,1.38,0.09000000000000008,-0.09000000000000008,1.326,1.36,1.29,0.07000000000000006,0.020000000000000018,1.358,1.37,1.34,0.030000000000000027,-0.010000000000000009,43000,75837,13725,62112,-62112
2019-10-13,1.312,1.37,1.25,0.1200000000000001,-0.050000000000000044,1.408,1.51,1.33,0.17999999999999994,0.1100000000000001,1.27,1.35,1.22,0.13000000000000012,-0.050000000000000044,1.348,1.49,1.26,0.22999999999999998,0.09000000000000008,64102,102059,10584,91475,62046
