Date,MGICStock_Open_average,MGICStock_Open_max,MGICStock_Open_min,MGICStock_Open_volatility,MGICStock_Open_change,MGICStock_High_average,MGICStock_High_max,MGICStock_High_min,MGICStock_High_volatility,MGICStock_High_change,MGICStock_Low_average,MGICStock_Low_max,MGICStock_Low_min,MGICStock_Low_volatility,MGICStock_Low_change,MGICStock_Close_average,MGICStock_Close_max,MGICStock_Close_min,MGICStock_Close_volatility,MGICStock_Close_change,MGICStock_Volume_average,MGICStock_Volume_max,MGICStock_Volume_min,MGICStock_Volume_volatility,MGICStock_Volume_change
2018-01-14,8.817499999999999,8.95,8.75,0.1999999999999993,-0.14999999999999858,8.879999999999999,8.95,8.8,0.14999999999999858,-0.14999999999999858,8.66,8.7,8.56,0.1399999999999988,-0.11999999999999922,8.7375,8.85,8.65,0.1999999999999993,-0.1999999999999993,17609,34929,7382,27547,-27547
2018-01-21,8.78,9.2,8.6,0.5999999999999996,0.5,8.94,9.25,8.75,0.5,0.4499999999999993,8.66,9.0,8.5,0.5,0.40000000000000036,8.844,9.15,8.62,0.5300000000000011,0.3000000000000007,62557,222913,14316,208597,15660
2018-01-28,9.036,9.15,9.0,0.15000000000000036,0.009999999999999787,9.129999999999999,9.2,9.03,0.16999999999999993,-0.120000000000001,8.98,9.05,8.9,0.15000000000000036,-0.09999999999999964,9.056,9.15,8.9,0.25,-0.129999999999999,25600,55021,10504,44517,-29697
2018-02-04,8.52,8.9,8.15,0.75,-0.75,8.606,8.9,8.45,0.45000000000000107,-0.45000000000000107,8.32,8.55,8.1,0.45000000000000107,-0.45000000000000107,8.466,8.6,8.18,0.41999999999999993,-0.10000000000000142,38725,63421,11989,51432,18369
2018-02-11,8.4,8.5,8.35,0.15000000000000036,0.15000000000000036,8.46,8.55,8.4,0.15000000000000036,0.10000000000000142,8.33,8.45,8.2,0.25,0.1999999999999993,8.41,8.45,8.3,0.14999999999999858,0.0,10875,19478,2145,17333,-13202
2018-02-18,8.45,8.6,8.35,0.25,-0.1999999999999993,8.55,8.6,8.5,0.09999999999999964,-0.09999999999999964,8.2875,8.4,8.2,0.20000000000000107,-0.20000000000000107,8.4375,8.6,8.3,0.29999999999999893,0.049999999999998934,12198,21852,4854,16998,6115
2018-02-25,8.15,8.35,7.9,0.4499999999999993,-0.4499999999999993,8.22,8.35,8.0,0.34999999999999964,-0.25,7.91,8.2,7.75,0.4499999999999993,-0.34999999999999964,8.01,8.25,7.85,0.40000000000000036,-0.15000000000000036,37449,96415,9124,87291,6832
2018-03-04,8.184,8.3,8.1,0.20000000000000107,0.20000000000000107,8.318,8.65,8.2,0.45000000000000107,0.40000000000000036,8.152,8.29,8.1,0.1899999999999995,0.1899999999999995,8.244,8.55,8.12,0.4300000000000015,0.40000000000000036,14530,37630,3691,33939,23689
2018-03-11,8.47,8.55,8.35,0.20000000000000107,0.15000000000000036,8.526,8.6,8.49,0.10999999999999943,0.009999999999999787,8.386,8.48,8.35,0.13000000000000078,0.05000000000000071,8.44,8.6,8.35,0.25,0.05000000000000071,15750,43711,6219,37492,-6217
2018-03-18,8.200000000000001,8.3,8.05,0.25,-0.25,8.24,8.35,8.1,0.25,-0.20000000000000107,8.088,8.2,8.0,0.1999999999999993,-0.1999999999999993,8.14,8.25,8.0,0.25,-0.25,15298,26538,4084,22454,4332
2018-03-25,8.1725,8.25,8.0,0.25,0.25,8.35,8.5,8.2,0.3000000000000007,0.3000000000000007,8.025,8.1,8.0,0.09999999999999964,0.0,8.2375,8.5,8.1,0.40000000000000036,0.40000000000000036,20524,41559,7524,34035,30926
2018-04-01,8.242,8.4,8.05,0.34999999999999964,-0.34999999999999964,8.252,8.4,8.1,0.3000000000000007,-0.3000000000000007,8.056000000000001,8.1,8.03,0.07000000000000028,-0.07000000000000028,8.113999999999999,8.15,8.1,0.05000000000000071,0.0,6051,13110,2553,10557,-7742
2018-04-08,8.19,8.45,8.1,0.34999999999999964,0.05000000000000071,8.284,8.45,8.15,0.29999999999999893,-0.16999999999999993,8.12,8.25,8.05,0.1999999999999993,-0.049999999999998934,8.18,8.35,8.1,0.25,0.0,7368,16166,2253,13913,-4929
2018-04-15,8.2,8.35,8.1,0.25,0.15000000000000036,8.267999999999999,8.35,8.2,0.15000000000000036,0.15000000000000036,8.11,8.25,8.05,0.1999999999999993,0.0,8.19,8.3,8.1,0.20000000000000107,0.09999999999999964,29032,65388,2047,63341,-50781
2018-04-22,8.26,8.45,8.15,0.29999999999999893,0.09999999999999964,8.376,8.53,8.15,0.379999999999999,0.129999999999999,8.096,8.28,8.0,0.27999999999999936,0.22999999999999865,8.26,8.5,8.1,0.40000000000000036,0.15000000000000036,18858,26730,9771,16959,-16959
2018-04-29,8.19,8.28,8.15,0.129999999999999,0.129999999999999,8.31,8.35,8.25,0.09999999999999964,-0.049999999999998934,8.1,8.15,8.05,0.09999999999999964,0.09999999999999964,8.17,8.2,8.15,0.049999999999998934,0.0,10498,14230,4579,9651,-9217
2018-05-06,8.16,8.25,8.1,0.15000000000000036,-0.05000000000000071,8.228,8.25,8.19,0.0600000000000005,-0.05000000000000071,8.08,8.1,8.0,0.09999999999999964,0.0,8.174,8.25,8.12,0.13000000000000078,0.049999999999998934,45441,154588,4251,150337,145094
2018-05-13,8.424,8.7,8.05,0.6499999999999986,0.46999999999999886,8.514,8.9,8.1,0.8000000000000007,0.41999999999999993,8.26,8.65,8.0,0.6500000000000004,0.5,8.42,8.85,8.0,0.8499999999999996,0.4499999999999993,39637,117516,7706,109810,-1599
2018-05-20,8.58,8.75,8.5,0.25,0.09999999999999964,8.71,8.85,8.65,0.1999999999999993,-0.1999999999999993,8.54,8.65,8.45,0.20000000000000107,0.09999999999999964,8.646,8.8,8.5,0.3000000000000007,-0.15000000000000036,21139,44316,12769,31547,-30289
2018-05-27,8.5725,8.74,8.5,0.2400000000000002,0.1899999999999995,8.6875,8.9,8.55,0.34999999999999964,0.34999999999999964,8.5,8.65,8.4,0.25,0.25,8.5875,8.65,8.45,0.20000000000000107,0.20000000000000107,15075,24118,3121,20997,-2346
2018-06-03,8.665999999999999,8.7,8.53,0.16999999999999993,-0.16999999999999993,8.776,9.0,8.7,0.3000000000000007,0.2699999999999996,8.56,8.6,8.45,0.15000000000000036,-0.15000000000000036,8.686,8.85,8.55,0.29999999999999893,0.16999999999999993,18392,50575,4672,45903,38238
