Date,HBCP_stock_Open_average,HBCP_stock_Open_max,HBCP_stock_Open_min,HBCP_stock_Open_volatility,HBCP_stock_Open_change,HBCP_stock_High_average,HBCP_stock_High_max,HBCP_stock_High_min,HBCP_stock_High_volatility,HBCP_stock_High_change,HBCP_stock_Low_average,HBCP_stock_Low_max,HBCP_stock_Low_min,HBCP_stock_Low_volatility,HBCP_stock_Low_change,HBCP_stock_Close_average,HBCP_stock_Close_max,HBCP_stock_Close_min,HBCP_stock_Close_volatility,HBCP_stock_Close_change,HBCP_stock_Volume_average,HBCP_stock_Volume_max,HBCP_stock_Volume_min,HBCP_stock_Volume_volatility,HBCP_stock_Volume_change
2018-03-25,42.8475,43.75,41.43,2.3200000000000003,1.9299999999999997,43.7025,44.24,42.98,1.2600000000000051,-0.3999999999999986,41.9,42.61,41.43,1.1799999999999997,1.1799999999999997,42.835,43.22,42.16,1.0600000000000023,0.38000000000000256,25567,39859,20542,19317,18881
2018-04-01,43.172000000000004,44.14,42.31,1.8299999999999983,0.13000000000000256,43.834,44.21,43.1,1.1099999999999994,0.9399999999999977,42.202,42.76,41.74,1.019999999999996,1.019999999999996,42.948,43.55,42.3,1.25,0.47000000000000597,18879,28204,13004,15200,6747
2018-04-08,43.568,44.2,43.08,1.1200000000000045,1.1200000000000045,44.082,44.25,43.7,0.5499999999999972,0.5,42.536,43.2,42.29,0.9100000000000037,0.23000000000000398,43.732,44.12,43.27,0.8499999999999943,0.6399999999999935,26680,46250,13355,32895,1252
2018-04-15,43.666,44.14,43.46,0.6799999999999997,-0.480000000000004,44.062,44.25,43.64,0.6099999999999994,-0.13000000000000256,42.956,43.46,42.4,1.0600000000000023,0.6300000000000026,43.616,43.92,43.41,0.5100000000000051,0.5100000000000051,29082,48309,13084,35225,-8660
2018-04-22,44.024,44.38,43.87,0.5100000000000051,0.10000000000000142,44.352000000000004,44.5,44.22,0.28000000000000114,-0.12000000000000455,43.168,43.8,42.33,1.4699999999999989,1.230000000000004,43.948,44.19,43.71,0.4799999999999969,-0.4799999999999969,18043,27727,10665,17062,7154
2018-04-29,43.294000000000004,43.6,42.95,0.6499999999999986,-0.6499999999999986,43.924,44.19,43.65,0.5399999999999991,-0.3399999999999963,43.002,43.31,42.36,0.9500000000000028,-0.8900000000000006,43.391999999999996,43.65,43.22,0.4299999999999997,0.29999999999999716,17389,24237,6913,17324,-6179
2018-05-06,43.878,44.13,43.65,0.480000000000004,0.480000000000004,44.234,44.45,43.95,0.5,0.14999999999999858,43.528,44.05,42.97,1.0799999999999983,0.4799999999999969,43.974000000000004,44.21,43.68,0.5300000000000011,0.3299999999999983,29697,36329,23329,13000,-2712
2018-05-13,44.322,44.65,44.03,0.6199999999999974,0.3999999999999986,44.496,44.7,44.41,0.29000000000000625,0.25,44.104,44.44,43.81,0.6299999999999955,0.39000000000000057,44.342,44.53,44.15,0.38000000000000256,0.38000000000000256,17262,21679,11768,9911,2722
2018-05-20,44.696,45.01,44.55,0.46000000000000085,0.13000000000000256,45.158,45.63,44.69,0.9400000000000048,0.5600000000000023,44.454,44.64,44.16,0.480000000000004,0.3500000000000014,44.758,45.12,44.5,0.6199999999999974,0.07000000000000028,27310,40213,11041,29172,-11756
2018-05-27,44.052499999999995,44.37,43.73,0.6400000000000006,-0.1599999999999966,44.595,44.92,44.23,0.6900000000000048,0.17999999999999972,43.67,44.09,43.48,0.6100000000000065,0.6100000000000065,44.04,44.88,43.61,1.2700000000000031,1.230000000000004,21443,27827,14115,13712,-2252
2018-06-03,44.934,45.25,44.5,0.75,0.38000000000000256,45.522,46.24,45.0,1.240000000000002,1.240000000000002,44.688,45.25,44.3,0.9500000000000028,0.9500000000000028,45.274,46.02,44.87,1.1500000000000057,1.1500000000000057,14658,22057,6901,15156,14145
2018-06-10,45.398,46.06,44.89,1.1700000000000017,-1.1700000000000017,45.814,46.19,45.38,0.8099999999999952,0.12999999999999545,44.68,45.32,44.03,1.2899999999999991,-0.9200000000000017,45.446,46.15,44.99,1.1599999999999966,0.46000000000000085,33586,91134,11108,80026,66981
2018-06-17,47.316,48.12,45.99,2.1299999999999955,1.8900000000000006,48.092,48.47,47.67,0.7999999999999972,0.17999999999999972,46.31,47.0,44.71,2.289999999999999,1.990000000000002,47.62,48.11,47.33,0.7800000000000011,0.4100000000000037,72128,212243,21786,190457,161502
2018-06-24,47.496,47.95,47.09,0.8599999999999994,-0.37999999999999545,47.768,48.14,47.25,0.8900000000000006,-0.7000000000000028,46.784,47.29,46.19,1.1000000000000014,-0.8200000000000003,47.275999999999996,47.97,46.55,1.4200000000000017,-1.2600000000000051,24039,36169,14698,21471,1203
2018-07-01,47.3375,47.85,46.4,1.4500000000000028,1.4500000000000028,47.85,47.99,47.71,0.28000000000000114,0.2600000000000051,46.7375,46.99,46.21,0.7800000000000011,0.6899999999999977,47.64,47.9,47.32,0.5799999999999983,0.5799999999999983,21550,32566,4185,28381,-6259
2018-07-08,47.3,48.12,46.41,1.7100000000000009,-1.5400000000000063,47.402,48.24,46.48,1.7600000000000051,-1.7600000000000051,46.74,47.72,45.94,1.7800000000000011,-1.7800000000000011,46.886,48.1,46.01,2.0900000000000034,-2.0900000000000034,19140,29435,10842,18593,-11988
2018-07-15,45.924,46.18,45.56,0.6199999999999974,0.13000000000000256,46.48,46.94,46.08,0.8599999999999994,0.6400000000000006,45.62,46.09,45.4,0.6900000000000048,0.5300000000000011,46.034,46.8,45.41,1.3900000000000006,0.8699999999999974,20243,32042,9834,22208,-9580
2018-07-22,46.297999999999995,46.73,45.8,0.9299999999999997,0.9299999999999997,46.769999999999996,47.04,46.58,0.46000000000000085,0.12999999999999545,45.862,46.25,45.53,0.7199999999999989,-0.259999999999998,46.218,46.61,45.68,0.9299999999999997,-0.6300000000000026,10354,14511,6405,8106,-2413
2018-07-29,45.884,46.36,45.54,0.8200000000000003,0.6499999999999986,46.266,46.59,45.94,0.6500000000000057,0.3200000000000003,45.45,45.75,44.81,0.9399999999999977,-0.10999999999999943,45.93,46.54,45.59,0.9499999999999957,0.14999999999999858,10773,13069,6787,6282,2949
2018-08-05,45.346000000000004,45.72,44.92,0.7999999999999972,-0.7899999999999991,45.718,46.06,45.34,0.7199999999999989,-0.23000000000000398,44.342,44.97,42.82,2.1499999999999986,-0.25,45.204,45.68,44.95,0.7299999999999969,-0.28999999999999915,13683,25899,6670,19229,-4882
2018-08-12,45.300000000000004,45.67,44.85,0.8200000000000003,0.6599999999999966,46.064,46.58,45.5,1.0799999999999983,0.740000000000002,44.644,45.64,43.97,1.6700000000000017,1.1799999999999997,45.396,45.94,44.66,1.2800000000000011,1.2800000000000011,12647,19014,6760,12254,12254
2018-08-19,46.013999999999996,46.32,45.86,0.46000000000000085,-0.17999999999999972,46.154,46.32,45.9,0.4200000000000017,-0.30000000000000426,45.196,45.49,44.9,0.5900000000000034,-0.14999999999999858,45.910000000000004,46.22,45.59,0.6299999999999955,-0.38999999999999346,12404,19628,6556,13072,7519
2018-08-26,45.468,45.72,45.09,0.6299999999999955,-0.3100000000000023,45.897999999999996,46.06,45.66,0.4000000000000057,0.19000000000000483,44.964,45.35,44.63,0.7199999999999989,0.3500000000000014,45.482,45.75,45.24,0.509999999999998,0.22999999999999687,10429,15272,7341,7931,-1034
2018-09-02,45.3275,45.8,44.58,1.2199999999999989,-1.2199999999999989,45.645,45.95,45.38,0.5700000000000003,-0.5700000000000003,44.94,45.3,44.58,0.7199999999999989,-0.7199999999999989,45.33,45.86,44.82,1.0399999999999991,-0.8100000000000023,14178,27366,3770,23596,3530
2018-09-09,44.592,45.05,43.85,1.1999999999999957,-1.1799999999999997,44.802,45.24,43.94,1.3000000000000043,-1.1600000000000037,43.653999999999996,44.8,41.63,3.1699999999999946,-3.1699999999999946,44.256,45.1,43.42,1.6799999999999997,-1.6799999999999997,10546,14633,6436,8197,1985
2018-09-16,43.412,44.47,42.44,2.030000000000001,1.3200000000000003,43.956,44.5,43.5,1.0,0.9699999999999989,42.598,43.71,41.45,2.259999999999998,0.8299999999999983,43.788,44.5,43.18,1.3200000000000003,0.8700000000000045,15521,35346,6188,29158,27975
2018-09-23,43.51,44.33,43.22,1.1099999999999994,-1.019999999999996,43.74,44.33,43.48,0.8500000000000014,-0.8500000000000014,42.952,43.2,42.64,0.5600000000000023,-0.14999999999999858,43.402,43.67,43.21,0.46000000000000085,-0.19000000000000483,11297,17171,6482,10689,-10689
2018-09-30,42.89,43.5,42.36,1.1400000000000006,-0.5799999999999983,43.358,43.81,42.57,1.240000000000002,-0.6099999999999994,41.964,42.9,41.12,1.7800000000000011,-0.4899999999999949,42.792,43.23,42.21,1.019999999999996,0.4200000000000017,11358,15055,9281,5774,-702
2018-10-07,42.704,43.08,42.13,0.9499999999999957,-0.7899999999999991,43.266,43.7,42.62,1.0800000000000054,-0.38000000000000256,41.676,42.82,40.02,2.799999999999997,-2.049999999999997,42.196,43.1,40.77,2.3299999999999983,-2.0899999999999963,12687,17128,4701,12427,423
2018-10-14,41.525999999999996,42.08,40.83,1.25,0.23000000000000398,42.508,43.12,41.91,1.2100000000000009,-1.0200000000000031,40.996,41.78,40.45,1.3299999999999983,0.4899999999999949,41.501999999999995,42.15,40.98,1.1700000000000017,-0.10000000000000142,9682,16722,7275,9447,-1806
2018-10-21,40.258,41.45,38.93,2.520000000000003,-2.219999999999999,41.066,41.7,40.27,1.4299999999999997,-1.1699999999999946,39.236,39.64,38.93,0.7100000000000009,-0.490000000000002,39.87,40.98,39.15,1.8299999999999983,-1.2000000000000028,13853,19577,9996,9581,-9581
2018-10-28,39.74,40.0,39.55,0.45000000000000284,-0.240000000000002,40.018,40.27,39.79,0.480000000000004,0.20000000000000284,38.662,39.55,36.9,2.6499999999999986,2.6499999999999986,39.682,39.74,39.57,0.1700000000000017,0.1700000000000017,11264,23611,4557,19054,-9811
2018-11-04,39.622,40.31,39.0,1.3100000000000023,0.0,40.326,41.03,39.85,1.1799999999999997,0.04999999999999716,39.224,39.5,38.82,0.6799999999999997,0.060000000000002274,39.775999999999996,40.15,39.56,0.5899999999999963,0.30999999999999517,7305,10589,4578,6011,-3505
2018-11-11,38.46,39.52,36.51,3.010000000000005,-0.9400000000000048,39.448,39.81,39.05,0.7600000000000051,-0.5500000000000043,37.68,38.89,36.51,2.3800000000000026,-1.259999999999998,38.71,39.38,38.07,1.3100000000000023,-0.8200000000000003,8936,13450,4204,9246,6832
2018-11-18,37.49,37.97,36.97,1.0,-0.990000000000002,38.15,39.3,37.49,1.8099999999999952,-1.4599999999999937,36.6575,37.26,36.23,1.0300000000000011,-0.6499999999999986,37.52,38.38,36.99,1.3900000000000006,-0.980000000000004,11799,19038,5417,13621,-1454
2018-11-25,37.358,37.86,36.66,1.2000000000000028,0.4099999999999966,38.092,38.5,37.72,0.7800000000000011,0.6899999999999977,36.44,37.52,35.0,2.520000000000003,0.6099999999999994,37.664,37.98,37.21,0.769999999999996,0.5899999999999963,12836,15791,9481,6310,1970
2018-12-02,37.2525,38.35,36.15,2.200000000000003,-1.9400000000000048,37.9325,38.99,36.87,2.1200000000000045,-1.240000000000002,36.65,37.6,36.1,1.5,-1.2000000000000028,36.965,38.15,36.5,1.6499999999999986,-1.5399999999999991,11686,17251,8181,9070,-2497
2018-12-09,36.172,36.73,35.64,1.0899999999999963,-0.8599999999999994,36.576,37.25,35.8,1.4500000000000028,-1.4500000000000028,35.074,36.48,32.59,3.8899999999999935,-1.3200000000000003,35.832,36.48,35.16,1.3200000000000003,-1.3200000000000003,10014,18159,4899,13260,-2660
2018-12-16,35.678,36.38,34.91,1.470000000000006,-0.13000000000000256,36.352000000000004,36.74,36.03,0.7100000000000009,0.35999999999999943,34.782,35.0,34.55,0.45000000000000284,0.240000000000002,35.22,36.19,34.85,1.3399999999999963,-0.07000000000000028,19633,39048,11665,27383,22645
2018-12-23,34.455,35.0,33.87,1.1300000000000026,-1.1300000000000026,35.825,36.19,35.4,0.7899999999999991,-0.6000000000000014,33.9,35.0,33.29,1.7100000000000009,-1.4099999999999966,34.575,35.41,33.71,1.6999999999999957,-0.6599999999999966,17594,26150,5201,20949,9864
2018-12-30,35.475,35.98,35.02,0.9599999999999937,0.7199999999999989,36.17,36.49,35.92,0.5700000000000003,0.5200000000000031,34.620000000000005,34.75,34.5,0.25,0.09000000000000341,35.705,36.11,35.39,0.7199999999999989,0.7100000000000009,14620,23245,9927,13318,2875
2019-01-06,36.584,37.42,36.05,1.3700000000000045,0.75,37.01,37.72,36.4,1.3200000000000003,0.3999999999999986,35.584,36.51,34.5,2.009999999999998,1.0200000000000031,36.61,37.72,35.84,1.8799999999999955,-0.5599999999999952,11223,18202,4597,13605,4965
2019-01-13,35.864,36.25,35.46,0.7899999999999991,0.5900000000000034,36.514,37.0,35.85,1.1499999999999986,0.8200000000000003,35.722,36.18,35.37,0.8100000000000023,0.8100000000000023,36.044000000000004,36.51,35.45,1.0599999999999952,1.0599999999999952,9016,11097,3653,7444,1175
2019-01-20,36.3225,36.53,35.98,0.5500000000000043,-0.5500000000000043,36.78,37.4,36.35,1.0499999999999972,-1.0499999999999972,35.8825,36.05,35.79,0.259999999999998,0.07000000000000028,36.17,36.38,35.9,0.480000000000004,0.0,10451,14122,6577,7545,-6685
2019-01-27,35.76,36.29,35.39,0.8999999999999986,-0.6000000000000014,36.38,37.09,35.91,1.1800000000000068,-0.19000000000000483,35.324,35.58,35.0,0.5799999999999983,-0.18999999999999773,35.62,36.1,35.36,0.740000000000002,-0.6799999999999997,10301,13469,9051,4418,99
2019-02-03,35.238,35.4,34.87,0.5300000000000011,-0.4000000000000057,35.676,35.97,35.23,0.740000000000002,-0.36000000000000654,35.068,35.23,34.8,0.4299999999999997,-0.4200000000000017,35.242,35.43,34.82,0.6099999999999994,-0.6099999999999994,7842,9412,4811,4601,-1932
2019-02-10,35.18,35.36,34.91,0.45000000000000284,0.29999999999999716,35.704,36.17,35.36,0.8100000000000023,0.8100000000000023,34.772,35.05,34.34,0.7099999999999937,0.7099999999999937,35.13,35.28,34.72,0.5600000000000023,0.5200000000000031,17050,28495,12651,15844,15844
2019-02-17,35.1775,35.24,35.09,0.14999999999999858,-0.0799999999999983,35.625,35.76,35.5,0.259999999999998,0.17999999999999972,34.957499999999996,35.15,34.61,0.5399999999999991,0.5399999999999991,35.2,35.53,35.07,0.46000000000000085,0.46000000000000085,18313,28079,9186,18893,-13619
2019-02-24,35.424,35.75,35.14,0.6099999999999994,-0.14999999999999858,35.694,35.9,35.45,0.44999999999999574,0.14999999999999858,35.17,35.36,35.1,0.259999999999998,0.0,35.346,35.76,35.1,0.6599999999999966,0.6599999999999966,10526,13818,6713,7105,-2216
2019-03-03,35.446,36.06,34.43,1.6300000000000026,-1.3699999999999974,35.846,36.6,35.16,1.4400000000000048,-1.0800000000000054,34.994,35.73,34.12,1.6099999999999994,-1.2299999999999969,35.18,35.94,34.44,1.5,-1.0399999999999991,11072,13308,8712,4596,2376
2019-03-10,35.074,35.48,34.61,0.8699999999999974,0.8699999999999974,35.668,36.13,35.42,0.7100000000000009,0.5600000000000023,34.976,35.48,34.61,0.8699999999999974,0.8699999999999974,35.374,36.13,35.02,1.1099999999999994,0.8300000000000054,15209,49794,4881,44913,40919
2019-03-17,35.524,36.21,34.64,1.5700000000000003,-1.3500000000000014,35.976,36.5,35.13,1.3699999999999974,-1.3699999999999974,34.768,35.99,33.35,2.6400000000000006,-1.8400000000000034,35.254,36.2,34.4,1.8000000000000043,-1.8000000000000043,11668,19901,5635,14266,10270
2019-03-24,34.804,35.0,34.43,0.5700000000000003,0.00999999999999801,35.028,35.29,34.8,0.490000000000002,-0.20000000000000284,34.126,34.72,33.2,1.519999999999996,-1.2999999999999972,34.43,34.97,33.25,1.7199999999999989,-1.5300000000000011,20616,52522,2868,49654,44245
2019-03-31,34.586,35.24,33.48,1.7600000000000051,1.7600000000000051,35.282000000000004,35.74,35.09,0.6499999999999986,0.6300000000000026,34.238,34.75,33.39,1.3599999999999994,1.3599999999999994,35.102,35.64,34.75,0.8900000000000006,0.8400000000000034,21637,53066,5082,47984,33885
2019-04-07,35.628,35.92,35.4,0.5200000000000031,0.5,36.144,36.35,35.85,0.5,-0.0799999999999983,35.206,35.67,34.67,1.0,0.5799999999999983,35.922000000000004,36.24,35.68,0.5600000000000023,0.14000000000000057,12244,17515,9258,8257,-7384
2019-04-14,36.1825,36.25,36.12,0.13000000000000256,0.13000000000000256,36.5175,37.09,36.12,0.970000000000006,0.970000000000006,36.0025,36.12,35.71,0.4099999999999966,-0.05999999999999517,36.4125,37.09,36.0,1.0900000000000034,0.970000000000006,9187,13931,2167,11764,11764
2019-04-21,36.398,37.0,35.75,1.25,-1.25,36.612,37.0,36.25,0.75,-0.3500000000000014,35.788,36.11,35.23,0.8800000000000026,-0.5900000000000034,36.154,36.49,35.86,0.6300000000000026,-0.25,8967,17861,2715,15146,-10658
2019-04-28,36.266,36.72,35.8,0.9200000000000017,0.25,36.82,37.24,36.57,0.6700000000000017,-0.5,35.836,36.27,35.52,0.75,0.39000000000000057,36.53,36.74,36.21,0.5300000000000011,0.09000000000000341,11332,17117,7838,9279,12
2019-05-05,36.284,36.4,36.18,0.21999999999999886,-0.10999999999999943,36.378,36.55,36.27,0.27999999999999403,-0.19999999999999574,36.138,36.25,35.85,0.3999999999999986,-0.030000000000001137,36.275999999999996,36.39,36.08,0.3100000000000023,0.09000000000000341,7730,9346,6351,2995,1948
2019-05-12,36.452,36.84,36.01,0.8300000000000054,0.6400000000000006,36.694,36.94,36.42,0.519999999999996,0.46000000000000085,36.304,36.6,36.01,0.5900000000000034,0.28999999999999915,36.502,36.7,36.16,0.5400000000000063,0.5400000000000063,8876,12331,3082,9249,-5131
2019-05-19,36.586,36.99,35.85,1.1400000000000006,-0.8500000000000014,36.822,37.21,36.15,1.0600000000000023,-0.730000000000004,36.252,36.6,35.75,0.8500000000000014,-0.75,36.478,36.97,35.85,1.1199999999999974,-0.730000000000004,10486,20075,4522,15553,7929
2019-05-26,36.18,36.44,35.95,0.4899999999999949,-0.37000000000000455,36.245000000000005,36.44,35.99,0.44999999999999574,-0.35999999999999943,35.7725,35.95,35.64,0.3100000000000023,-0.21999999999999886,35.9075,36.03,35.65,0.38000000000000256,-0.30000000000000426,10431,13401,8362,5039,608
2019-06-02,35.994,36.45,35.71,0.740000000000002,0.0,36.344,36.74,35.85,0.8900000000000006,0.02999999999999403,35.722,36.0,35.53,0.46999999999999886,0.10999999999999943,35.976,36.32,35.67,0.6499999999999986,-0.259999999999998,10861,19346,3436,15910,-9428
2019-06-09,36.224,36.52,35.94,0.5800000000000054,0.060000000000002274,36.476,36.6,36.36,0.240000000000002,-0.14999999999999858,35.94,36.07,35.85,0.21999999999999886,0.00999999999999801,36.198,36.52,35.88,0.6400000000000006,-0.46999999999999886,5776,7676,2622,5054,822
2019-06-16,36.007999999999996,36.37,35.76,0.6099999999999994,-0.6099999999999994,36.318,36.79,35.91,0.8800000000000026,0.4200000000000017,35.757999999999996,35.9,35.66,0.240000000000002,-0.14000000000000057,36.104,36.75,35.89,0.8599999999999994,0.8500000000000014,11501,24849,2727,22122,22122
2019-06-23,36.108,36.39,35.8,0.5900000000000034,0.020000000000003126,36.848,38.73,36.14,2.5899999999999963,2.0799999999999983,35.866,36.08,35.75,0.3299999999999983,0.10999999999999943,36.519999999999996,38.48,35.77,2.7099999999999937,2.509999999999998,17652,56914,3734,53180,45502
2019-06-30,37.5775,38.24,37.2,1.0399999999999991,-0.740000000000002,37.7175,38.24,37.4,0.8400000000000034,-0.4299999999999997,37.1075,37.37,36.76,0.6099999999999994,-0.5700000000000003,37.4225,37.81,36.97,0.8400000000000034,0.30000000000000426,8744,17200,1198,16002,6075
2019-07-07,37.08,37.7,36.7,1.0,-1.0,37.57,37.82,37.26,0.5600000000000023,-0.44000000000000483,36.800000000000004,37.03,36.65,0.38000000000000256,-0.3299999999999983,37.016,37.26,36.87,0.39000000000000057,-0.39000000000000057,9861,12948,7440,5508,5508
2019-07-14,36.478,37.02,35.95,1.0700000000000003,-0.8800000000000026,36.794,37.23,36.38,0.8499999999999943,-0.8499999999999943,36.172,36.66,35.75,0.9099999999999966,-0.75,36.364,36.83,35.77,1.0599999999999952,-0.9699999999999989,12349,15822,7840,7982,3139
2019-07-21,36.58,37.19,35.97,1.2199999999999989,0.14999999999999858,37.128,37.74,36.5,1.240000000000002,1.240000000000002,36.275999999999996,36.83,35.68,1.1499999999999986,0.9699999999999989,36.692,37.48,35.98,1.5,1.5,21736,43661,6784,36877,21022
2019-07-28,37.094,37.71,36.28,1.4299999999999997,-1.4299999999999997,37.668,38.0,36.97,1.0300000000000011,-0.7700000000000031,36.782000000000004,37.35,36.2,1.1499999999999986,-0.7999999999999972,36.943999999999996,37.47,36.33,1.1400000000000006,-0.6799999999999997,22085,29432,14765,14667,-8424
2019-08-04,36.07,36.32,35.76,0.5600000000000023,0.3400000000000034,36.492,36.87,36.07,0.7999999999999972,0.5,35.664,35.94,35.49,0.44999999999999574,0.0899999999999963,36.062,36.41,35.75,0.6599999999999966,0.6599999999999966,13390,19547,7861,11686,-5843
2019-08-11,36.022,36.45,35.43,1.0200000000000031,-0.9500000000000028,36.418,36.9,35.87,1.0300000000000011,-0.5399999999999991,35.51,36.1,35.06,1.0399999999999991,-0.35999999999999943,36.024,36.48,35.28,1.1999999999999957,-0.10000000000000142,12746,15743,7797,7946,7946
2019-08-18,36.58,36.86,36.42,0.4399999999999977,-0.0899999999999963,36.822,37.27,36.42,0.8500000000000014,-0.269999999999996,36.068,36.63,35.35,1.2800000000000011,-0.759999999999998,36.556,37.05,35.69,1.3599999999999994,-0.990000000000002,12330,15874,7520,8354,4352
2019-08-25,36.222,36.91,35.44,1.4699999999999989,1.2199999999999989,36.852,37.28,36.29,0.990000000000002,0.5300000000000011,35.848,36.65,35.25,1.3999999999999986,1.0300000000000011,36.414,37.28,35.4,1.8800000000000026,0.7100000000000009,14437,16869,8695,8174,-1119
2019-09-01,37.355000000000004,37.67,37.12,0.5500000000000043,0.30000000000000426,37.71,38.1,37.45,0.6499999999999986,0.1699999999999946,37.03,37.21,36.84,0.36999999999999744,0.35999999999999943,37.3925,37.68,37.25,0.4299999999999997,-0.14000000000000057,14443,17465,8513,8952,-8952
2019-09-08,38.652,39.79,36.98,2.8100000000000023,2.8100000000000023,39.802,40.8,38.44,2.3599999999999994,2.3599999999999994,38.528,39.75,36.98,2.770000000000003,2.770000000000003,39.374,40.16,38.22,1.9399999999999977,1.9399999999999977,17791,25990,11610,14380,13052
2019-09-15,39.714,40.04,39.17,0.8699999999999974,-0.1599999999999966,40.244,40.3,40.15,0.14999999999999858,-0.13000000000000256,39.54,39.88,39.17,0.7100000000000009,-0.01999999999999602,40.056,40.28,39.89,0.39000000000000057,-0.13000000000000256,20855,37051,12615,24436,21171
2019-09-22,39.624,39.85,39.31,0.5399999999999991,-0.5399999999999991,39.8,40.15,39.42,0.7299999999999969,-0.7299999999999969,39.330000000000005,39.7,39.07,0.6300000000000026,-0.4299999999999997,39.46,39.96,39.09,0.8699999999999974,-0.7399999999999949,8528,14927,4590,10337,-5377
2019-09-29,38.882,39.36,38.3,1.0600000000000023,-0.35999999999999943,39.078,39.55,38.71,0.8399999999999963,-0.5499999999999972,38.192,38.95,36.63,2.3200000000000003,-0.38000000000000256,38.758,38.99,38.56,0.4299999999999997,-0.19000000000000483,11816,15343,8149,7194,-2048
2019-10-06,38.406,38.85,38.16,0.6900000000000048,-0.46000000000000085,38.58,38.87,38.33,0.5399999999999991,0.01999999999999602,37.908,38.4,37.62,0.7800000000000011,-0.5300000000000011,38.138,38.52,37.9,0.6200000000000045,0.12000000000000455,23775,37219,16549,20670,20670
2019-10-13,38.414,38.6,38.05,0.5500000000000043,0.3500000000000014,38.634,38.75,38.45,0.29999999999999716,0.27999999999999403,38.222,38.48,37.99,0.4899999999999949,0.19999999999999574,38.544,38.68,38.3,0.38000000000000256,0.28000000000000114,22193,30293,10733,19560,18558
