Date,VFC_Open_average,VFC_Open_max,VFC_Open_min,VFC_Open_volatility,VFC_Open_change,VFC_High_average,VFC_High_max,VFC_High_min,VFC_High_volatility,VFC_High_change,VFC_Low_average,VFC_Low_max,VFC_Low_min,VFC_Low_volatility,VFC_Low_change,VFC_Close_average,VFC_Close_max,VFC_Close_min,VFC_Close_volatility,VFC_Close_change,VFC_Volume_average,VFC_Volume_max,VFC_Volume_min,VFC_Volume_volatility,VFC_Volume_change
2018-01-14,78.438,79.75,77.21,2.5400000000000063,1.7600000000000051,79.238,80.71,78.0,2.7099999999999937,2.7099999999999937,77.98,79.4,76.63,2.7700000000000102,2.7700000000000102,78.69200000000001,80.42,76.68,3.739999999999995,3.739999999999995,2138663,2524946,1547788,977158,-139869
2018-01-21,81.094,81.39,80.24,1.1500000000000057,1.1500000000000057,81.758,82.68,81.0,1.6800000000000068,1.6800000000000068,80.664,81.39,79.82,1.5700000000000074,1.5700000000000074,81.38,82.55,80.87,1.6799999999999926,1.6799999999999926,2296931,2616037,1925592,690445,24578
2018-01-28,81.114,82.29,80.22,2.0700000000000074,-2.0700000000000074,81.994,82.95,81.28,1.6700000000000017,-1.2199999999999989,79.884,81.66,78.63,3.030000000000001,-3.030000000000001,80.45,81.97,78.63,3.3400000000000034,-3.3400000000000034,3342881,4641052,2126388,2514664,2514664
2018-02-04,79.388,80.43,77.17,3.260000000000005,3.260000000000005,80.928,81.75,79.9,1.8499999999999943,1.8499999999999943,78.27,80.11,76.42,3.6899999999999977,3.6899999999999977,79.72,80.7,78.75,1.9500000000000028,1.3400000000000034,3718139,4054669,3297650,757019,-15286
2018-02-11,79.7125,83.98,72.51,11.469999999999999,-8.199999999999989,82.25999999999999,84.38,78.74,5.640000000000001,-3.440000000000012,79.3675,83.31,72.51,10.799999999999997,-7.859999999999999,81.095,83.94,74.64,9.299999999999997,-7.469999999999999,4641757,10016641,2255210,7761431,7761431
2018-02-18,74.876,75.67,73.86,1.8100000000000023,1.0,75.654,76.32,74.77,1.5499999999999972,1.5499999999999972,74.014,75.03,72.74,2.2900000000000063,2.2900000000000063,75.01599999999999,76.05,73.57,2.480000000000004,2.480000000000004,3113441,4304220,2033524,2270696,-2270696
2018-02-25,74.46600000000001,76.39,73.04,3.3499999999999943,-3.0999999999999943,75.018,76.8,73.7,3.0999999999999943,-2.489999999999995,73.506,74.9,72.43,2.469999999999999,-2.469999999999999,74.05199999999999,74.9,73.52,1.3800000000000097,-1.3300000000000125,2935032,4394577,2284678,2109899,2109899
2018-03-04,73.364,74.02,72.66,1.3599999999999994,-0.3399999999999892,73.952,74.23,73.75,0.480000000000004,-0.1799999999999926,72.666,73.01,72.08,0.9300000000000068,0.07000000000000739,73.306,73.59,72.8,0.7900000000000063,-0.22000000000001307,2653752,3009423,2308557,700866,-567958
2018-03-11,74.48599999999999,75.05,73.66,1.3900000000000006,1.3900000000000006,75.326,76.55,74.4,2.1499999999999915,0.8299999999999983,74.03,74.71,73.33,1.3799999999999955,0.23000000000000398,74.506,75.46,73.47,1.9899999999999949,0.6599999999999966,3052996,6409554,1948231,4461323,5737
2018-03-18,73.978,74.97,72.83,2.1400000000000006,-0.9300000000000068,74.7,75.32,73.99,1.3299999999999983,-0.39000000000000057,73.26599999999999,74.39,72.32,2.0700000000000074,-0.9200000000000017,73.80199999999999,74.96,72.39,2.569999999999993,-0.3299999999999983,2285277,3128029,1718534,1409495,429802
