Date,Vanguard FTSE Emerging Markets_Open_average,Vanguard FTSE Emerging Markets_Open_max,Vanguard FTSE Emerging Markets_Open_min,Vanguard FTSE Emerging Markets_Open_volatility,Vanguard FTSE Emerging Markets_Open_change,Vanguard FTSE Emerging Markets_High_average,Vanguard FTSE Emerging Markets_High_max,Vanguard FTSE Emerging Markets_High_min,Vanguard FTSE Emerging Markets_High_volatility,Vanguard FTSE Emerging Markets_High_change,Vanguard FTSE Emerging Markets_Low_average,Vanguard FTSE Emerging Markets_Low_max,Vanguard FTSE Emerging Markets_Low_min,Vanguard FTSE Emerging Markets_Low_volatility,Vanguard FTSE Emerging Markets_Low_change,Vanguard FTSE Emerging Markets_Close_average,Vanguard FTSE Emerging Markets_Close_max,Vanguard FTSE Emerging Markets_Close_min,Vanguard FTSE Emerging Markets_Close_volatility,Vanguard FTSE Emerging Markets_Close_change
2018-10-21,37.68,37.68,37.68,0.0,0.0,37.77,37.77,37.77,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.68,36.68,36.68,0.0,0.0
2018-10-28,39.36,39.36,39.36,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.54,39.54,39.54,0.0,0.0
2018-11-04,38.29,38.29,38.29,0.0,0.0,38.38,38.38,38.38,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2018-11-11,39.33,39.33,39.33,0.0,0.0,39.38,39.38,39.38,0.0,0.0,38.96,38.96,38.96,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2018-11-18,38.94,38.94,38.94,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2018-11-25,40.69,40.69,40.69,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2018-12-02,38.31,38.31,38.31,0.0,0.0,38.38,38.38,38.38,0.0,0.0,37.71,37.71,37.71,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2018-12-09,38.7,38.7,38.7,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2018-12-16,37.52,37.52,37.52,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2018-12-23,38.43,38.43,38.43,0.0,0.0,38.5,38.5,38.5,0.0,0.0,37.99,37.99,37.99,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2018-12-30,38.85,38.85,38.85,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.94,38.94,38.94,0.0,0.0
2019-01-06,39.34,39.34,39.34,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2019-01-13,40.47,40.47,40.47,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2019-01-20,40.44,40.44,40.44,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2019-01-27,41.35,41.35,41.35,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2019-02-03,41.04,41.04,41.04,0.0,0.0,41.06,41.06,41.06,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2019-02-10,40.9,40.9,40.9,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2019-02-17,42.43,42.43,42.43,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.4,42.4,42.4,0.0,0.0
2019-02-24,41.99,41.99,41.99,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.44,41.44,41.44,0.0,0.0,41.82,41.82,41.82,0.0,0.0
2019-03-03,41.6,41.6,41.6,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.56,41.56,41.56,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2019-03-10,42.89,42.89,42.89,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.83,42.83,42.83,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2019-03-17,41.82,41.82,41.82,0.0,0.0,42.06,42.06,42.06,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2019-03-24,43.06,43.06,43.06,0.0,0.0,43.18,43.18,43.18,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2019-03-31,43.67,43.67,43.67,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2019-04-07,43.65,43.65,43.65,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2019-04-14,43.64,43.64,43.64,0.0,0.0,43.79,43.79,43.79,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.75,43.75,43.75,0.0,0.0
2019-04-21,43.48,43.48,43.48,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.38,43.38,43.38,0.0,0.0
2019-04-28,42.41,42.41,42.41,0.0,0.0,42.9,42.9,42.9,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.86,42.86,42.86,0.0,0.0
2019-05-05,40.43,40.43,40.43,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2019-05-12,40.03,40.03,40.03,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.93,39.93,39.93,0.0,0.0
2019-05-19,40.07,40.07,40.07,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.85,39.85,39.85,0.0,0.0
2019-05-26,40.85,40.85,40.85,0.0,0.0,41.07,41.07,41.07,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2019-06-02,41.21,41.21,41.21,0.0,0.0,41.43,41.43,41.43,0.0,0.0,41.12,41.12,41.12,0.0,0.0,41.25,41.25,41.25,0.0,0.0
2019-06-09,40.57,40.57,40.57,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.65,40.65,40.65,0.0,0.0
2019-06-16,42.34,42.34,42.34,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2019-06-23,43.35,43.35,43.35,0.0,0.0,43.43,43.43,43.43,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2019-06-30,42.66,42.66,42.66,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2019-07-07,42.92,42.92,42.92,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2019-07-14,42.78,42.78,42.78,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2019-07-21,42.55,42.55,42.55,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2019-07-28,39.6,39.6,39.6,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.18,39.18,39.18,0.0,0.0
2019-08-04,39.56,39.56,39.56,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-08-11,40.22,40.22,40.22,0.0,0.0,40.26,40.26,40.26,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2019-08-18,39.58,39.58,39.58,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2019-08-25,40.44,40.44,40.44,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.16,40.16,40.16,0.0,0.0,40.4,40.4,40.4,0.0,0.0
2019-09-01,41.4,41.4,41.4,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2019-09-08,41.89,41.89,41.89,0.0,0.0,42.07,42.07,42.07,0.0,0.0,41.78,41.78,41.78,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-09-15,41.46,41.46,41.46,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2019-09-22,40.36,40.36,40.36,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2019-09-29,40.24,40.24,40.24,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-10-06,41.1,41.1,41.1,0.0,0.0,41.15,41.15,41.15,0.0,0.0,40.97,40.97,40.97,0.0,0.0,40.99,40.99,40.99,0.0,0.0
2019-10-13,41.52,41.52,41.52,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.44,41.44,41.44,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-10-20,42.18,42.18,42.18,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2019-10-27,42.98,42.98,42.98,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.81,42.81,42.81,0.0,0.0
2019-11-03,42.35,42.35,42.35,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2019-11-10,42.32,42.32,42.32,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.27,42.27,42.27,0.0,0.0
2019-11-17,42.46,42.46,42.46,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2019-11-24,42.15,42.15,42.15,0.0,0.0,42.17,42.17,42.17,0.0,0.0,41.92,41.92,41.92,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2019-12-01,42.64,42.64,42.64,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2019-12-08,44.1,44.1,44.1,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.06,44.06,44.06,0.0,0.0
2019-12-15,44.16,44.16,44.16,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2019-12-22,44.75,44.75,44.75,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2019-12-29,44.83,44.83,44.83,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.72,44.72,44.72,0.0,0.0
