Date,Vanguard FTSE EuropeEtf_Open_average,Vanguard FTSE EuropeEtf_Open_max,Vanguard FTSE EuropeEtf_Open_min,Vanguard FTSE EuropeEtf_Open_volatility,Vanguard FTSE EuropeEtf_Open_change,Vanguard FTSE EuropeEtf_High_average,Vanguard FTSE EuropeEtf_High_max,Vanguard FTSE EuropeEtf_High_min,Vanguard FTSE EuropeEtf_High_volatility,Vanguard FTSE EuropeEtf_High_change,Vanguard FTSE EuropeEtf_Low_average,Vanguard FTSE EuropeEtf_Low_max,Vanguard FTSE EuropeEtf_Low_min,Vanguard FTSE EuropeEtf_Low_volatility,Vanguard FTSE EuropeEtf_Low_change,Vanguard FTSE EuropeEtf_Close_average,Vanguard FTSE EuropeEtf_Close_max,Vanguard FTSE EuropeEtf_Close_min,Vanguard FTSE EuropeEtf_Close_volatility,Vanguard FTSE EuropeEtf_Close_change
2018-09-09,56.06,56.06,56.06,0.0,0.0,56.15,56.15,56.15,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2018-09-16,57.36,57.36,57.36,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.38,57.38,57.38,0.0,0.0
2018-09-23,56.23,56.23,56.23,0.0,0.0,56.52,56.52,56.52,0.0,0.0,56.13,56.13,56.13,0.0,0.0,56.22,56.22,56.22,0.0,0.0
2018-09-30,55.1,55.1,55.1,0.0,0.0,55.13,55.13,55.13,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.94,54.94,54.94,0.0,0.0
2018-10-07,53.06,53.06,53.06,0.0,0.0,53.11,53.11,53.11,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2018-10-14,52.46,52.46,52.46,0.0,0.0,52.89,52.89,52.89,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2018-10-21,50.58,50.58,50.58,0.0,0.0,51.17,51.17,51.17,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2018-10-28,52.98,52.98,52.98,0.0,0.0,53.13,53.13,53.13,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2018-11-04,52.58,52.58,52.58,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2018-11-11,51.52,51.52,51.52,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.85,51.85,51.85,0.0,0.0
2018-11-18,50.62,50.62,50.62,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2018-11-25,51.4,51.4,51.4,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.43,51.43,51.43,0.0,0.0
2018-12-02,50.21,50.21,50.21,0.0,0.0,50.44,50.44,50.44,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2018-12-09,49.61,49.61,49.61,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2018-12-16,48.45,48.45,48.45,0.0,0.0,48.7,48.7,48.7,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2018-12-23,48.53,48.53,48.53,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2018-12-30,48.68,48.68,48.68,0.0,0.0,49.53,49.53,49.53,0.0,0.0,48.67,48.67,48.67,0.0,0.0,49.43,49.43,49.43,0.0,0.0
2019-01-06,50.51,50.51,50.51,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.53,50.53,50.53,0.0,0.0
2019-01-13,51.21,51.21,51.21,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-01-20,51.35,51.35,51.35,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2019-01-27,51.91,51.91,51.91,0.0,0.0,52.11,52.11,52.11,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-02-03,51.23,51.23,51.23,0.0,0.0,51.4,51.4,51.4,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.37,51.37,51.37,0.0,0.0
2019-02-10,52.42,52.42,52.42,0.0,0.0,52.63,52.63,52.63,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2019-02-17,53.1,53.1,53.1,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2019-02-24,53.9,53.9,53.9,0.0,0.0,54.02,54.02,54.02,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.89,53.89,53.89,0.0,0.0
2019-03-03,52.53,52.53,52.53,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2019-03-10,54.44,54.44,54.44,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.44,54.44,54.44,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2019-03-17,54.05,54.05,54.05,0.0,0.0,54.14,54.14,54.14,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2019-03-24,53.63,53.63,53.63,0.0,0.0,53.69,53.69,53.69,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.61,53.61,53.61,0.0,0.0
2019-03-31,54.87,54.87,54.87,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.87,54.87,54.87,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2019-04-07,55.36,55.36,55.36,0.0,0.0,55.42,55.42,55.42,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2019-04-14,55.6,55.6,55.6,0.0,0.0,55.67,55.67,55.67,0.0,0.0,55.47,55.47,55.47,0.0,0.0,55.57,55.57,55.57,0.0,0.0
2019-04-21,55.14,55.14,55.14,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2019-04-28,55.34,55.34,55.34,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.63,55.63,55.63,0.0,0.0
2019-05-05,54.02,54.02,54.02,0.0,0.0,54.48,54.48,54.48,0.0,0.0,53.83,53.83,53.83,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2019-05-12,54.02,54.02,54.02,0.0,0.0,54.24,54.24,54.24,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.01,54.01,54.01,0.0,0.0
2019-05-19,53.72,53.72,53.72,0.0,0.0,53.83,53.83,53.83,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.82,53.82,53.82,0.0,0.0
2019-05-26,52.33,52.33,52.33,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2019-06-02,54.36,54.36,54.36,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.36,54.36,54.36,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2019-06-09,54.3,54.3,54.3,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.24,54.24,54.24,0.0,0.0
2019-06-16,54.62,54.62,54.62,0.0,0.0,54.87,54.87,54.87,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2019-06-23,54.83,54.83,54.83,0.0,0.0,55.02,55.02,55.02,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2019-06-30,55.11,55.11,55.11,0.0,0.0,55.14,55.14,55.14,0.0,0.0,54.78,54.78,54.78,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2019-07-07,54.7,54.7,54.7,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.75,54.75,54.75,0.0,0.0
2019-07-14,54.56,54.56,54.56,0.0,0.0,54.63,54.63,54.63,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2019-07-21,54.6,54.6,54.6,0.0,0.0,54.63,54.63,54.63,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.57,54.57,54.57,0.0,0.0
2019-07-28,53.06,53.06,53.06,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2019-08-04,52.45,52.45,52.45,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2019-08-11,51.16,51.16,51.16,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.55,51.55,51.55,0.0,0.0
2019-08-18,52.09,52.09,52.09,0.0,0.0,52.47,52.47,52.47,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.56,51.56,51.56,0.0,0.0
2019-08-25,52.78,52.78,52.78,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2019-09-01,53.65,53.65,53.65,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2019-09-08,54.59,54.59,54.59,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2019-09-15,54.47,54.47,54.47,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.22,54.22,54.22,0.0,0.0
2019-09-22,53.57,53.57,53.57,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2019-09-29,52.15,52.15,52.15,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2019-10-06,53.87,53.87,53.87,0.0,0.0,54.22,54.22,54.22,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.98,53.98,53.98,0.0,0.0
2019-10-13,54.77,54.77,54.77,0.0,0.0,54.94,54.94,54.94,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.86,54.86,54.86,0.0,0.0
2019-10-20,55.15,55.15,55.15,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.11,55.11,55.11,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2019-10-27,55.88,55.88,55.88,0.0,0.0,56.09,56.09,56.09,0.0,0.0,55.87,55.87,55.87,0.0,0.0,56.09,56.09,56.09,0.0,0.0
2019-11-03,56.13,56.13,56.13,0.0,0.0,56.28,56.28,56.28,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.28,56.28,56.28,0.0,0.0
2019-11-10,56.22,56.22,56.22,0.0,0.0,56.44,56.44,56.44,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2019-11-17,56.25,56.25,56.25,0.0,0.0,56.26,56.26,56.26,0.0,0.0,55.99,55.99,55.99,0.0,0.0,56.1,56.1,56.1,0.0,0.0
2019-11-24,56.49,56.49,56.49,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2019-12-01,56.7,56.7,56.7,0.0,0.0,56.76,56.76,56.76,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.76,56.76,56.76,0.0,0.0
2019-12-08,57.87,57.87,57.87,0.0,0.0,58.22,58.22,58.22,0.0,0.0,57.68,57.68,57.68,0.0,0.0,57.89,57.89,57.89,0.0,0.0
2019-12-15,58.31,58.31,58.31,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2019-12-22,58.74,58.74,58.74,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.65,58.65,58.65,0.0,0.0
2019-12-29,58.3,58.3,58.3,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.35,58.35,58.35,0.0,0.0
