Date,IEC_Open_average,IEC_Open_max,IEC_Open_min,IEC_Open_volatility,IEC_Open_change,IEC_High_average,IEC_High_max,IEC_High_min,IEC_High_volatility,IEC_High_change,IEC_Low_average,IEC_Low_max,IEC_Low_min,IEC_Low_volatility,IEC_Low_change,IEC_Close_average,IEC_Close_max,IEC_Close_min,IEC_Close_volatility,IEC_Close_change,IEC_Volume_average,IEC_Volume_max,IEC_Volume_min,IEC_Volume_volatility,IEC_Volume_change
2016-01-03,3.1733333333333333,3.27,3.1,0.16999999999999993,-0.1599999999999997,3.2233333333333336,3.29,3.18,0.10999999999999988,-0.10999999999999988,3.0816666666666666,3.1,3.04,0.06000000000000005,0.03000000000000025,3.1333333333333333,3.19,3.1,0.08999999999999986,0.009999999999999787,1498,2925,500,2425,2101
2016-01-10,3.2275,3.28,3.14,0.13999999999999968,0.10999999999999988,3.325,3.53,3.24,0.2899999999999996,0.009999999999999787,3.1675,3.2,3.14,0.06000000000000005,0.009999999999999787,3.1925,3.24,3.15,0.0900000000000003,-0.03000000000000025,2566,6859,408,6451,-1592
2016-01-17,3.182,3.28,3.13,0.1499999999999999,0.040000000000000036,3.214,3.28,3.17,0.10999999999999988,-0.040000000000000036,3.132,3.16,3.09,0.07000000000000028,0.07000000000000028,3.164,3.24,3.1,0.14000000000000012,-0.08000000000000007,3157,8628,700,7928,-73
2016-01-24,3.2525,3.49,3.15,0.3400000000000003,0.3200000000000003,3.3075,3.5,3.19,0.31000000000000005,0.31000000000000005,3.215,3.37,3.14,0.22999999999999998,0.22999999999999998,3.26,3.37,3.14,0.22999999999999998,0.22999999999999998,3911,4886,2700,2186,-427
2016-01-31,3.36,3.44,3.19,0.25,0.009999999999999787,3.448,3.53,3.37,0.1599999999999997,0.040000000000000036,3.326,3.43,3.19,0.2400000000000002,0.0,3.368,3.43,3.22,0.20999999999999996,0.010000000000000231,1956,4398,1000,3398,15
2016-02-07,3.5175,3.85,3.25,0.6000000000000001,0.3700000000000001,3.68,4.3,3.43,0.8699999999999997,0.7999999999999998,3.4025,3.72,3.15,0.5700000000000003,0.40000000000000036,3.4875,3.72,3.38,0.3400000000000003,0.3400000000000003,4191,12268,1050,11218,10868
2016-02-14,4.0920000000000005,4.2,3.93,0.27,0.0699999999999994,4.202,4.35,4.03,0.3199999999999994,0.3199999999999994,3.994,4.1,3.83,0.2699999999999996,0.2699999999999996,4.102,4.29,3.85,0.43999999999999995,0.43999999999999995,5065,7901,2737,5164,8
2016-02-21,4.34,4.37,4.3,0.07000000000000028,-0.009999999999999787,4.382,4.44,4.35,0.09000000000000075,-0.0600000000000005,4.276,4.33,4.17,0.16000000000000014,0.0,4.322,4.35,4.3,0.04999999999999982,-0.04999999999999982,7713,13116,4371,8745,-8745
2016-02-28,4.354,4.44,4.31,0.13000000000000078,0.13000000000000078,4.422000000000001,4.49,4.37,0.1200000000000001,0.04999999999999982,4.319999999999999,4.35,4.3,0.04999999999999982,0.040000000000000036,4.367999999999999,4.42,4.34,0.08000000000000007,0.07000000000000028,7040,12956,4117,8839,5557
2016-03-06,4.368,4.45,4.32,0.1299999999999999,-0.1299999999999999,4.404,4.46,4.38,0.08000000000000007,-0.07000000000000028,4.296,4.33,4.28,0.04999999999999982,-0.040000000000000036,4.34,4.38,4.31,0.07000000000000028,0.0,5532,7425,3881,3544,-3075
2016-03-13,4.37,4.51,3.92,0.5899999999999999,-0.5,4.57,4.75,4.49,0.2599999999999998,0.0,4.304,4.5,3.92,0.5800000000000001,-0.4800000000000004,4.452,4.64,4.31,0.33000000000000007,-0.15000000000000036,12690,17524,8617,8907,-4590
