Date,CAH_stock_Open_average,CAH_stock_Open_max,CAH_stock_Open_min,CAH_stock_Open_volatility,CAH_stock_Open_change,CAH_stock_High_average,CAH_stock_High_max,CAH_stock_High_min,CAH_stock_High_volatility,CAH_stock_High_change,CAH_stock_Low_average,CAH_stock_Low_max,CAH_stock_Low_min,CAH_stock_Low_volatility,CAH_stock_Low_change,CAH_stock_Close_average,CAH_stock_Close_max,CAH_stock_Close_min,CAH_stock_Close_volatility,CAH_stock_Close_change,CAH_stock_Volume_average,CAH_stock_Volume_max,CAH_stock_Volume_min,CAH_stock_Volume_volatility,CAH_stock_Volume_change
2018-01-14,71.9825,72.3,71.6,0.7000000000000028,0.4300000000000068,72.9,73.17,72.55,0.6200000000000045,-0.6200000000000045,71.3175,71.6,70.89,0.7099999999999937,-0.3400000000000034,72.2125,72.65,71.71,0.9400000000000119,-0.6700000000000017,3646787,4520386,2868399,1651987,-1651987
2018-01-21,73.654,74.46,72.05,2.4099999999999966,2.230000000000004,74.606,75.35,73.93,1.4199999999999875,1.0499999999999972,73.12,74.09,72.02,2.0700000000000074,2.0700000000000074,74.074,74.97,73.21,1.7600000000000051,1.4599999999999937,2426418,3313829,1403708,1910121,-1910121
2018-01-28,72.004,74.72,68.7,6.019999999999996,-6.019999999999996,72.856,75.75,69.02,6.730000000000004,-6.730000000000004,70.542,74.52,67.29,7.22999999999999,-7.22999999999999,71.482,75.23,67.46,7.77000000000001,-7.77000000000001,3643766,4670787,2457883,2212904,972504
2018-02-04,66.036,67.36,63.32,4.039999999999999,0.35999999999999943,67.26,68.93,66.0,2.930000000000007,0.4200000000000017,64.196,65.5,62.4,3.1000000000000014,-0.09999999999999432,65.654,66.72,64.34,2.3799999999999955,2.3799999999999955,4204676,5093564,3391379,1702185,698497
2018-02-11,66.72,68.04,65.08,2.960000000000008,0.7800000000000011,68.362,70.44,66.17,4.269999999999996,1.6299999999999955,66.24,67.66,63.8,3.8599999999999994,0.7999999999999972,67.7,69.34,65.69,3.6500000000000057,1.3100000000000023,3052771,4063245,2423665,1639580,-761328
2018-02-18,68.765,69.07,68.21,0.8599999999999994,-0.8599999999999994,69.5975,69.74,69.3,0.4399999999999977,0.3200000000000074,67.995,68.38,67.6,0.7800000000000011,0.18000000000000682,68.6975,69.31,67.83,1.480000000000004,0.46999999999999886,2197452,2618204,1660828,957376,-700998
2018-02-25,69.348,70.31,67.76,2.549999999999997,-1.6299999999999955,70.304,71.06,69.12,1.9399999999999977,-1.8999999999999915,68.648,69.59,67.55,2.0400000000000063,-1.460000000000008,69.408,70.57,68.28,2.289999999999992,-1.6299999999999955,2160490,3179292,1541946,1637346,183351
2018-03-04,69.852,70.51,68.66,1.8500000000000085,1.8500000000000085,70.804,71.43,70.25,1.1800000000000068,0.8400000000000034,69.596,70.51,68.66,1.8500000000000085,1.8500000000000085,70.388,71.16,69.92,1.2399999999999949,0.7599999999999909,2115312,3180582,1724980,1455602,-1352985
2018-03-11,71.884,72.65,70.96,1.690000000000012,-0.23000000000000398,72.63,73.23,71.58,1.6500000000000057,-0.960000000000008,71.17,72.05,70.58,1.4699999999999989,-0.6099999999999994,71.664,72.36,70.7,1.6599999999999966,-1.4099999999999966,3696631,6794166,2231065,4563101,4106278
2018-03-18,67.158,71.01,64.16,6.8500000000000085,-6.8500000000000085,67.51599999999999,71.1,64.22,6.8799999999999955,-6.8799999999999955,65.082,69.67,61.55,8.120000000000005,-8.120000000000005,65.332,69.99,61.71,8.279999999999994,-8.279999999999994,3312381,7260587,1927103,5333484,-152322
