Date,BX_stock_Open_average,BX_stock_Open_max,BX_stock_Open_min,BX_stock_Open_volatility,BX_stock_Open_change,BX_stock_High_average,BX_stock_High_max,BX_stock_High_min,BX_stock_High_volatility,BX_stock_High_change,BX_stock_Low_average,BX_stock_Low_max,BX_stock_Low_min,BX_stock_Low_volatility,BX_stock_Low_change,BX_stock_Close_average,BX_stock_Close_max,BX_stock_Close_min,BX_stock_Close_volatility,BX_stock_Close_change,BX_stock_Volume_average,BX_stock_Volume_max,BX_stock_Volume_min,BX_stock_Volume_volatility,BX_stock_Volume_change
2018-01-14,35.165,35.78,34.85,0.9299999999999997,-0.8200000000000003,35.4325,36.31,35.08,1.230000000000004,-1.230000000000004,34.5325,34.68,34.37,0.3100000000000023,0.060000000000002274,34.8975,35.02,34.7,0.3200000000000003,-0.3200000000000003,5734701,9418740,3402413,6016327,-4366174
2018-01-21,35.708,36.45,34.64,1.8100000000000023,1.8100000000000023,36.204,37.0,35.18,1.8200000000000003,1.8200000000000003,35.394,36.17,34.47,1.7000000000000028,1.7000000000000028,36.008,36.78,35.0,1.7800000000000011,1.7800000000000011,4945271,5898480,3935214,1963266,340749
2018-01-28,36.36,37.05,35.86,1.1899999999999977,-0.6499999999999986,36.678000000000004,37.52,36.03,1.490000000000002,-0.8100000000000023,35.612,36.1,34.68,1.4200000000000017,-1.1600000000000037,36.178,36.56,35.3,1.2600000000000051,-1.2600000000000051,6833582,8954469,4932420,4022049,2636626
2018-02-04,34.256,35.03,33.17,1.8599999999999994,-1.6700000000000017,34.794,35.3,33.48,1.8200000000000003,-1.8200000000000003,33.104,34.51,31.69,2.8199999999999967,-1.5699999999999967,34.138,34.95,32.95,2.0,-1.2899999999999991,8797617,11010714,5240880,5769834,1983172
2018-02-11,33.676,34.6,33.25,1.3500000000000014,1.3500000000000014,34.147999999999996,34.87,33.58,1.2899999999999991,1.2399999999999949,33.334,34.34,32.72,1.6200000000000045,1.6200000000000045,33.954,34.65,33.28,1.3699999999999974,1.2299999999999969,6704890,12708685,3445470,9263215,-1030296
2018-02-18,34.235,34.41,34.07,0.3399999999999963,-0.20999999999999375,34.417500000000004,34.62,34.13,0.4899999999999949,-0.29999999999999716,33.879999999999995,33.98,33.71,0.269999999999996,0.010000000000005116,34.1225,34.26,34.02,0.23999999999999488,0.0899999999999963,4501483,5831173,3356248,2474925,-2474925
2018-02-25,34.054,34.44,33.22,1.2199999999999989,-1.1200000000000045,34.288000000000004,34.63,33.48,1.1500000000000057,-1.0400000000000063,33.434,34.1,32.14,1.9600000000000009,-1.8599999999999994,33.914,34.45,33.35,1.1000000000000014,-1.1000000000000014,5974414,7737507,3850709,3886798,2644159
2018-03-04,33.394,33.67,33.05,0.6200000000000045,0.6200000000000045,33.67,34.1,33.42,0.6799999999999997,0.5300000000000011,33.148,33.65,32.95,0.6999999999999957,0.6499999999999986,33.544,34.06,33.21,0.8500000000000014,0.6300000000000026,3417098,4976429,2640246,2336183,2140976
2018-03-11,34.158,34.59,33.75,0.8400000000000034,-0.4099999999999966,34.382,34.69,34.04,0.6499999999999986,-0.6099999999999994,33.794000000000004,34.06,33.46,0.6000000000000014,-0.46000000000000085,34.028,34.43,33.68,0.75,-0.6400000000000006,5247577,10395127,1937620,8457507,-8457507
2018-03-18,33.222,33.81,32.45,1.3599999999999994,-1.3599999999999994,33.34,33.83,32.53,1.2999999999999972,-1.2999999999999972,32.628,33.2,31.62,1.5800000000000018,-1.2099999999999973,32.882000000000005,33.39,31.88,1.5100000000000016,-1.5000000000000036,6340085,14648275,1996197,12652078,4565694
2018-03-25,32.095,32.55,31.64,0.9099999999999966,-0.9099999999999966,32.32,32.6,32.08,0.5200000000000031,-0.4100000000000037,31.4725,31.86,31.25,0.6099999999999994,-0.5599999999999987,31.8725,32.25,31.52,0.7300000000000004,-0.3000000000000007,4134488,5121409,3338321,1783088,-1783088
2018-04-01,31.298,31.79,30.73,1.0599999999999987,-0.7899999999999991,31.534,31.98,31.05,0.9299999999999997,-0.9299999999999997,30.605999999999998,30.89,30.13,0.7600000000000016,-0.6999999999999993,31.240000000000002,31.47,31.01,0.4599999999999973,-0.4599999999999973,7485419,15034157,3788800,11245357,-5727175
2018-04-08,31.082,31.39,30.81,0.5800000000000018,0.1999999999999993,31.342,31.45,31.23,0.21999999999999886,0.21999999999999886,30.742,30.91,30.66,0.25,0.019999999999999574,30.919999999999998,31.13,30.71,0.41999999999999815,0.00999999999999801,4915763,8372817,2600918,5771899,-3908524
2018-04-15,31.604,32.22,30.85,1.3699999999999974,1.3699999999999974,32.123999999999995,32.8,31.15,1.6499999999999986,1.3299999999999983,31.48,31.94,30.81,1.1300000000000026,1.1000000000000014,31.732,32.23,31.05,1.1799999999999962,1.1799999999999962,4593903,6229920,2037941,4191979,1402114
2018-04-22,31.902,32.54,31.18,1.3599999999999994,-1.1400000000000006,32.14,32.83,31.24,1.5899999999999999,-1.4899999999999984,31.450000000000003,32.27,30.67,1.6000000000000014,-1.6000000000000014,31.706,32.35,30.83,1.5200000000000031,-1.5200000000000031,4661324,6047748,2976717,3071031,1443112
2018-04-29,31.13,31.65,30.85,0.7999999999999972,0.22999999999999687,31.66,32.45,31.13,1.3200000000000038,1.0899999999999999,30.822,30.92,30.65,0.2700000000000031,0.08000000000000185,31.172,31.81,30.94,0.8699999999999974,0.8599999999999994,5234005,7501766,2268331,5233435,133593
2018-05-06,31.864,31.94,31.64,0.3000000000000007,-0.030000000000001137,32.012,32.12,31.91,0.2099999999999973,-0.2099999999999973,31.532,31.69,31.37,0.3200000000000003,-0.28999999999999915,31.764,31.95,31.47,0.4800000000000004,-0.41000000000000014,4067858,5978164,2668206,3309958,-2940700
2018-05-13,31.296,31.55,31.06,0.490000000000002,-0.15000000000000213,31.538,31.69,31.36,0.33000000000000185,-0.15000000000000213,31.094,31.21,30.93,0.28000000000000114,0.10999999999999943,31.262,31.45,31.1,0.34999999999999787,0.10999999999999943,2740645,3682514,1741704,1940810,-1439189
2018-05-20,31.674,31.8,31.34,0.46000000000000085,0.46000000000000085,31.974,32.08,31.85,0.22999999999999687,0.13999999999999702,31.438,31.55,31.28,0.2699999999999996,0.17999999999999972,31.812,31.92,31.68,0.240000000000002,0.240000000000002,4282344,6091945,2894101,3197844,-467196
2018-05-27,31.759999999999998,32.08,31.6,0.4799999999999969,0.46999999999999886,32.07,32.49,31.8,0.6900000000000013,0.6900000000000013,31.6275,32.06,31.21,0.8500000000000014,0.8500000000000014,31.855,32.34,31.42,0.9200000000000017,0.9200000000000017,3194732,5054674,2306555,2748119,-2207441
2018-06-03,32.56,32.75,32.45,0.29999999999999716,0.23999999999999488,32.812,33.03,32.59,0.4399999999999977,0.14999999999999858,32.376,32.54,32.18,0.35999999999999943,0.21000000000000085,32.589999999999996,32.75,32.42,0.3299999999999983,0.25,2369403,2898858,1564089,1334769,-644997
2018-06-10,33.03,33.33,32.76,0.5700000000000003,0.28999999999999915,33.384,33.54,33.16,0.38000000000000256,0.29000000000000625,32.89,33.13,32.75,0.38000000000000256,0.09000000000000341,33.064,33.3,32.82,0.4799999999999969,0.35999999999999943,3435971,5576703,2231467,3345236,1224083
2018-06-17,32.728,33.01,32.55,0.46000000000000085,-0.4199999999999946,32.9,33.19,32.73,0.46000000000000085,-0.4299999999999997,32.455999999999996,32.86,32.04,0.8200000000000003,-0.5,32.698,33.04,32.44,0.6000000000000014,-0.5,3583110,5236445,2138499,3097946,2827996
2018-06-24,32.048,32.37,31.81,0.5599999999999987,-0.3999999999999986,32.404,32.78,32.0,0.7800000000000011,0.10000000000000142,31.7,31.82,31.53,0.28999999999999915,0.07000000000000028,31.898,32.17,31.71,0.46000000000000085,0.18000000000000327,4470146,7525989,2910940,4615049,-1564773
2018-07-01,33.615,35.0,32.0,3.0,3.0,34.665,35.64,33.21,2.4299999999999997,2.4299999999999997,33.545,34.89,31.96,2.9299999999999997,2.9299999999999997,34.5175,35.53,33.16,2.3700000000000045,2.3700000000000045,6019074,8635968,4634192,4001776,1099183
2018-07-08,35.062,35.64,34.66,0.980000000000004,-0.6199999999999974,35.398,35.94,34.94,1.0,-0.3499999999999943,34.688,34.91,34.31,0.5999999999999943,0.20999999999999375,34.99,35.21,34.63,0.5799999999999983,0.10000000000000142,3283319,5482956,2103322,3379634,-3182605
2018-07-15,35.712,36.52,35.19,1.3300000000000054,0.5700000000000003,36.168,36.59,35.67,0.9200000000000017,0.4799999999999969,35.28,35.58,34.97,0.6099999999999994,0.6099999999999994,35.772,36.23,35.33,0.8999999999999986,0.6200000000000045,4469108,7095981,2578401,4517580,1216954
2018-07-22,35.998,36.34,35.42,0.9200000000000017,-0.5799999999999983,36.222,36.45,35.88,0.5700000000000003,-0.30999999999999517,35.728,35.95,35.2,0.75,-0.5999999999999943,35.903999999999996,36.19,35.29,0.8999999999999986,-0.7000000000000028,3743228,4688184,2124998,2563186,2079916
2018-07-29,34.932,35.35,34.54,0.8100000000000023,-0.5399999999999991,35.244,35.57,35.0,0.5700000000000003,-0.509999999999998,34.662,34.86,34.43,0.4299999999999997,-0.04999999999999716,34.878,35.01,34.72,0.28999999999999915,0.04999999999999716,2992005,4557283,1794989,2762294,-772513
2018-08-05,35.514,35.99,35.13,0.8599999999999994,0.4199999999999946,35.896,36.39,35.51,0.8800000000000026,0.07000000000000028,35.342,35.6,34.98,0.6200000000000045,0.3100000000000023,35.586,35.97,35.28,0.6899999999999977,0.07000000000000028,2509477,2951078,1898867,1052211,1052211
2018-08-12,35.476,35.82,35.15,0.6700000000000017,0.46000000000000085,35.964,36.33,35.5,0.8299999999999983,0.8299999999999983,35.288,35.8,34.77,1.029999999999994,1.029999999999994,35.642,36.2,34.99,1.2100000000000009,1.2100000000000009,2989088,4551620,2154482,2397138,2214388
2018-08-19,36.5,36.9,36.25,0.6499999999999986,0.2700000000000031,36.87,37.17,36.6,0.5700000000000003,-0.2700000000000031,36.34,36.5,36.25,0.25,0.25,36.54,36.8,36.3,0.5,-0.09999999999999432,3320672,5732649,2421576,3311073,-3311073
