Date,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Open_average,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Open_max,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Open_min,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Open_volatility,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Open_change,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_High_average,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_High_max,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_High_min,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_High_volatility,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_High_change,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Low_average,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Low_max,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Low_min,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Low_volatility,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Low_change,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Close_average,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Close_max,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Close_min,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Close_volatility,iPath Pure Beta Broad Commodity Exp 18 Apr 2041_Close_change
2018-03-25,29.48,29.48,29.48,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2018-04-01,29.97,29.97,29.97,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-04-08,30.4,30.4,30.4,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2018-04-15,30.49,30.49,30.49,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-04-22,30.54,30.54,30.54,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-04-29,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-05-06,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2018-05-13,31.12,31.12,31.12,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2018-05-20,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-05-27,30.6,30.6,30.6,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2018-06-03,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-06-10,29.81,29.81,29.81,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-06-17,29.5,29.5,29.5,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2018-06-24,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2018-07-01,29.69,29.69,29.69,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2018-07-08,28.68,28.68,28.68,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2018-07-15,28.8,28.8,28.8,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-07-22,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2018-07-29,29.09,29.09,29.09,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2018-08-05,28.85,28.85,28.85,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2018-08-12,28.76,28.76,28.76,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2018-08-19,28.99,28.99,28.99,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2018-08-26,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2018-09-02,28.68,28.68,28.68,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2018-09-09,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2018-09-16,29.43,29.43,29.43,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2018-09-23,29.7,29.7,29.7,0.0,0.0,30.11,30.11,30.11,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2018-09-30,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2018-10-07,29.92,29.92,29.92,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-10-14,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2018-10-21,29.07,29.07,29.07,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2018-10-28,28.71,28.71,28.71,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2018-11-04,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2018-11-11,27.63,27.63,27.63,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2018-11-18,26.5,26.5,26.5,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2018-11-25,27.1,27.1,27.1,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2018-12-02,26.9,26.9,26.9,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2018-12-09,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-12-16,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2018-12-23,25.65,25.65,25.65,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-12-30,26.42,26.42,26.42,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.44,26.44,26.44,0.0,0.0
2019-01-06,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-01-13,27.23,27.23,27.23,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-01-20,27.03,27.03,27.03,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-01-27,27.41,27.41,27.41,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-02-03,27.19,27.19,27.19,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-02-10,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2019-02-17,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2019-02-24,27.9,27.9,27.9,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-03-03,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-03-10,28.25,28.25,28.25,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-03-17,28.06,28.06,28.06,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2019-03-24,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-03-31,28.55,28.55,28.55,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-04-07,28.5,28.5,28.5,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2019-04-14,28.61,28.61,28.61,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2019-04-21,28.19,28.19,28.19,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2019-04-28,27.74,27.74,27.74,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-05-05,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-05-12,27.92,27.92,27.92,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2019-05-19,27.26,27.26,27.26,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-05-26,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2019-06-02,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2019-06-09,26.74,26.74,26.74,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-06-16,27.9,27.9,27.9,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-06-23,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-06-30,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2019-07-07,28.18,28.18,28.18,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-07-14,27.72,27.72,27.72,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2019-07-21,27.7,27.7,27.7,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-07-28,27.05,27.05,27.05,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2019-08-04,26.6,26.6,26.6,0.0,0.0,27.56,27.56,27.56,0.0,0.0,25.64,25.64,25.64,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2019-08-11,27.07,27.07,27.07,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2019-08-18,26.97,26.97,26.97,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2019-08-25,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2019-09-01,27.62,27.62,27.62,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-09-08,28.5,28.5,28.5,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2019-09-15,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-09-22,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2019-09-29,27.37,27.37,27.37,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-10-06,27.6,27.6,27.6,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-10-13,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2019-10-20,28.09,28.09,28.09,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2019-10-27,28.47,28.47,28.47,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2019-11-03,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-11-10,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-11-17,27.87,27.87,27.87,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-11-24,27.56,27.56,27.56,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0
2019-12-01,28.06,28.06,28.06,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.06,28.06,28.06,0.0,0.0
2019-12-08,28.66,28.66,28.66,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-12-15,28.88,28.88,28.88,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.88,28.88,28.88,0.0,0.0
2019-12-22,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2019-12-29,29.5,29.5,29.5,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.49,29.49,29.49,0.0,0.0
