Date,SPDR MSCI USA StrategicFactors_Open_average,SPDR MSCI USA StrategicFactors_Open_max,SPDR MSCI USA StrategicFactors_Open_min,SPDR MSCI USA StrategicFactors_Open_volatility,SPDR MSCI USA StrategicFactors_Open_change,SPDR MSCI USA StrategicFactors_High_average,SPDR MSCI USA StrategicFactors_High_max,SPDR MSCI USA StrategicFactors_High_min,SPDR MSCI USA StrategicFactors_High_volatility,SPDR MSCI USA StrategicFactors_High_change,SPDR MSCI USA StrategicFactors_Low_average,SPDR MSCI USA StrategicFactors_Low_max,SPDR MSCI USA StrategicFactors_Low_min,SPDR MSCI USA StrategicFactors_Low_volatility,SPDR MSCI USA StrategicFactors_Low_change,SPDR MSCI USA StrategicFactors_Close_average,SPDR MSCI USA StrategicFactors_Close_max,SPDR MSCI USA StrategicFactors_Close_min,SPDR MSCI USA StrategicFactors_Close_volatility,SPDR MSCI USA StrategicFactors_Close_change
2018-09-02,83.0,83.0,83.0,0.0,0.0,83.0,83.0,83.0,0.0,0.0,82.66,82.66,82.66,0.0,0.0,82.79,82.79,82.79,0.0,0.0
2018-09-09,83.53,83.53,83.53,0.0,0.0,83.53,83.53,83.53,0.0,0.0,83.05,83.05,83.05,0.0,0.0,83.08,83.08,83.08,0.0,0.0
2018-09-16,84.22,84.22,84.22,0.0,0.0,84.22,84.22,84.22,0.0,0.0,83.54,83.54,83.54,0.0,0.0,83.81,83.81,83.81,0.0,0.0
2018-09-23,83.65,83.65,83.65,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.65,83.65,83.65,0.0,0.0,83.87,83.87,83.87,0.0,0.0
2018-09-30,82.83,82.83,82.83,0.0,0.0,82.83,82.83,82.83,0.0,0.0,82.27,82.27,82.27,0.0,0.0,82.66,82.66,82.66,0.0,0.0
2018-10-07,79.33,79.33,79.33,0.0,0.0,84.3,84.3,84.3,0.0,0.0,79.18,79.18,79.18,0.0,0.0,79.18,79.18,79.18,0.0,0.0
2018-10-14,80.25,80.25,80.25,0.0,0.0,80.25,80.25,80.25,0.0,0.0,79.78,79.78,79.78,0.0,0.0,79.84,79.84,79.84,0.0,0.0
2018-10-21,78.15,78.15,78.15,0.0,0.0,78.15,78.15,78.15,0.0,0.0,76.21,76.21,76.21,0.0,0.0,76.22,76.22,76.22,0.0,0.0
2018-10-28,79.35,79.35,79.35,0.0,0.0,79.63,79.63,79.63,0.0,0.0,79.33,79.33,79.33,0.0,0.0,79.51,79.51,79.51,0.0,0.0
2018-11-04,81.2,81.2,81.2,0.0,0.0,81.2,81.2,81.2,0.0,0.0,79.71,79.71,79.71,0.0,0.0,79.72,79.72,79.72,0.0,0.0
2018-11-11,79.82,79.82,79.82,0.0,0.0,79.82,79.82,79.82,0.0,0.0,78.85,78.85,78.85,0.0,0.0,78.85,78.85,78.85,0.0,0.0
2018-11-18,78.12,78.12,78.12,0.0,0.0,78.27,78.27,78.27,0.0,0.0,77.86,77.86,77.86,0.0,0.0,78.26,78.26,78.26,0.0,0.0
2018-11-25,81.73,81.73,81.73,0.0,0.0,82.26,82.26,82.26,0.0,0.0,81.04,81.04,81.04,0.0,0.0,81.33,81.33,81.33,0.0,0.0
2018-12-02,77.3,77.3,77.3,0.0,0.0,77.66,77.66,77.66,0.0,0.0,76.19,76.19,76.19,0.0,0.0,77.66,77.66,77.66,0.0,0.0
2018-12-09,75.98,75.98,75.98,0.0,0.0,76.54,76.54,76.54,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.93,74.93,74.93,0.0,0.0
2018-12-16,69.53,69.53,69.53,0.0,0.0,70.05,70.05,70.05,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.01,69.01,69.01,0.0,0.0
2018-12-23,73.53,73.53,73.53,0.0,0.0,73.53,73.53,73.53,0.0,0.0,72.4,72.4,72.4,0.0,0.0,72.89,72.89,72.89,0.0,0.0
2018-12-30,73.38,73.38,73.38,0.0,0.0,74.36,74.36,74.36,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.93,73.93,73.93,0.0,0.0
2019-01-06,74.75,74.75,74.75,0.0,0.0,74.91,74.91,74.91,0.0,0.0,74.5,74.5,74.5,0.0,0.0,74.82,74.82,74.82,0.0,0.0
2019-01-13,76.54,76.54,76.54,0.0,0.0,77.13,77.13,77.13,0.0,0.0,76.54,76.54,76.54,0.0,0.0,77.01,77.01,77.01,0.0,0.0
2019-01-20,77.79,77.79,77.79,0.0,0.0,77.79,77.79,77.79,0.0,0.0,76.27,76.27,76.27,0.0,0.0,76.72,76.72,76.72,0.0,0.0
2019-01-27,79.49,79.49,79.49,0.0,0.0,79.49,79.49,79.49,0.0,0.0,78.48,78.48,78.48,0.0,0.0,79.1,79.1,79.1,0.0,0.0
2019-02-03,80.25,80.25,80.25,0.0,0.0,80.25,80.25,80.25,0.0,0.0,78.92,78.92,78.92,0.0,0.0,79.09,79.09,79.09,0.0,0.0
2019-02-10,80.15,80.15,80.15,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.15,80.15,80.15,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2019-02-17,82.18,82.18,82.18,0.0,0.0,82.18,82.18,82.18,0.0,0.0,81.49,81.49,81.49,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2019-02-24,82.33,82.33,82.33,0.0,0.0,82.33,82.33,82.33,0.0,0.0,80.91,80.91,80.91,0.0,0.0,81.47,81.47,81.47,0.0,0.0
2019-03-03,80.56,80.56,80.56,0.0,0.0,81.51,81.51,81.51,0.0,0.0,80.56,80.56,80.56,0.0,0.0,81.49,81.49,81.49,0.0,0.0
2019-03-10,82.78,82.78,82.78,0.0,0.0,82.81,82.81,82.81,0.0,0.0,82.47,82.47,82.47,0.0,0.0,82.7,82.7,82.7,0.0,0.0
2019-03-17,81.33,81.33,81.33,0.0,0.0,82.08,82.08,82.08,0.0,0.0,81.33,81.33,81.33,0.0,0.0,81.9,81.9,81.9,0.0,0.0
2019-03-24,83.62,83.62,83.62,0.0,0.0,83.97,83.97,83.97,0.0,0.0,83.58,83.58,83.58,0.0,0.0,83.92,83.92,83.92,0.0,0.0
2019-03-31,84.27,84.27,84.27,0.0,0.0,84.68,84.68,84.68,0.0,0.0,84.27,84.27,84.27,0.0,0.0,84.64,84.64,84.64,0.0,0.0
2019-04-07,85.23,85.23,85.23,0.0,0.0,85.27,85.27,85.27,0.0,0.0,85.03,85.03,85.03,0.0,0.0,85.27,85.27,85.27,0.0,0.0
2019-04-14,84.96,84.96,84.96,0.0,0.0,85.14,85.14,85.14,0.0,0.0,84.96,84.96,84.96,0.0,0.0,85.14,85.14,85.14,0.0,0.0
2019-04-21,86.04,86.04,86.04,0.0,0.0,86.11,86.11,86.11,0.0,0.0,85.88,85.88,85.88,0.0,0.0,85.95,85.95,85.95,0.0,0.0
2019-04-28,84.77,84.77,84.77,0.0,0.0,85.8,85.8,85.8,0.0,0.0,84.77,84.77,84.77,0.0,0.0,85.73,85.73,85.73,0.0,0.0
2019-05-05,83.43,83.43,83.43,0.0,0.0,83.54,83.54,83.54,0.0,0.0,82.48,82.48,82.48,0.0,0.0,83.54,83.54,83.54,0.0,0.0
2019-05-12,84.05,84.05,84.05,0.0,0.0,84.14,84.14,84.14,0.0,0.0,83.58,83.58,83.58,0.0,0.0,83.88,83.88,83.88,0.0,0.0
2019-05-19,83.93,83.93,83.93,0.0,0.0,83.93,83.93,83.93,0.0,0.0,83.41,83.41,83.41,0.0,0.0,83.53,83.53,83.53,0.0,0.0
2019-05-26,80.56,80.56,80.56,0.0,0.0,81.22,81.22,81.22,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2019-06-02,85.0,85.0,85.0,0.0,0.0,85.31,85.31,85.31,0.0,0.0,84.89,84.89,84.89,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2019-06-09,85.01,85.01,85.01,0.0,0.0,85.17,85.17,85.17,0.0,0.0,84.65,84.65,84.65,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2019-06-16,87.0,87.0,87.0,0.0,0.0,87.0,87.0,87.0,0.0,0.0,86.47,86.47,86.47,0.0,0.0,86.47,86.47,86.47,0.0,0.0
2019-06-23,87.36,87.36,87.36,0.0,0.0,87.36,87.36,87.36,0.0,0.0,86.38,86.38,86.38,0.0,0.0,86.67,86.67,86.67,0.0,0.0
2019-06-30,87.2,87.2,87.2,0.0,0.0,87.46,87.46,87.46,0.0,0.0,87.2,87.2,87.2,0.0,0.0,87.37,87.37,87.37,0.0,0.0
2019-07-07,88.88,88.88,88.88,0.0,0.0,88.88,88.88,88.88,0.0,0.0,88.45,88.45,88.45,0.0,0.0,88.6,88.6,88.6,0.0,0.0
2019-07-14,87.73,87.73,87.73,0.0,0.0,87.97,87.97,87.97,0.0,0.0,87.7,87.7,87.7,0.0,0.0,87.85,87.85,87.85,0.0,0.0
2019-07-21,89.3,89.3,89.3,0.0,0.0,89.3,89.3,89.3,0.0,0.0,88.96,88.96,88.96,0.0,0.0,89.16,89.16,89.16,0.0,0.0
2019-07-28,86.0,86.0,86.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,83.7,83.7,83.7,0.0,0.0,84.24,84.24,84.24,0.0,0.0
2019-08-04,86.77,86.77,86.77,0.0,0.0,86.77,86.77,86.77,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.72,85.72,85.72,0.0,0.0
2019-08-11,86.73,86.73,86.73,0.0,0.0,87.07,87.07,87.07,0.0,0.0,86.7,86.7,86.7,0.0,0.0,86.95,86.95,86.95,0.0,0.0
2019-08-18,85.65,85.65,85.65,0.0,0.0,86.12,86.12,86.12,0.0,0.0,84.48,84.48,84.48,0.0,0.0,86.12,86.12,86.12,0.0,0.0
2019-08-25,87.78,87.78,87.78,0.0,0.0,87.78,87.78,87.78,0.0,0.0,86.93,86.93,86.93,0.0,0.0,87.13,87.13,87.13,0.0,0.0
2019-09-01,89.48,89.48,89.48,0.0,0.0,89.48,89.48,89.48,0.0,0.0,88.45,88.45,88.45,0.0,0.0,88.64,88.64,88.64,0.0,0.0
2019-09-08,89.0,89.0,89.0,0.0,0.0,89.0,89.0,89.0,0.0,0.0,88.68,88.68,88.68,0.0,0.0,88.84,88.84,88.84,0.0,0.0
2019-09-15,88.87,88.87,88.87,0.0,0.0,89.11,89.11,89.11,0.0,0.0,88.63,88.63,88.63,0.0,0.0,88.91,88.91,88.91,0.0,0.0
2019-09-22,88.59,88.59,88.59,0.0,0.0,88.92,88.92,88.92,0.0,0.0,88.59,88.59,88.59,0.0,0.0,88.76,88.76,88.76,0.0,0.0
2019-09-29,88.32,88.32,88.32,0.0,0.0,88.41,88.41,88.41,0.0,0.0,87.78,87.78,87.78,0.0,0.0,87.87,87.87,87.87,0.0,0.0
2019-10-06,88.31,88.31,88.31,0.0,0.0,88.77,88.77,88.77,0.0,0.0,88.24,88.24,88.24,0.0,0.0,88.53,88.53,88.53,0.0,0.0
2019-10-13,89.59,89.59,89.59,0.0,0.0,89.59,89.59,89.59,0.0,0.0,89.39,89.39,89.39,0.0,0.0,89.59,89.59,89.59,0.0,0.0
2019-10-20,90.29,90.29,90.29,0.0,0.0,90.31,90.31,90.31,0.0,0.0,90.15,90.15,90.15,0.0,0.0,90.26,90.26,90.26,0.0,0.0
2019-10-27,91.07,91.07,91.07,0.0,0.0,91.27,91.27,91.27,0.0,0.0,90.85,90.85,90.85,0.0,0.0,91.05,91.05,91.05,0.0,0.0
2019-11-03,90.9,90.9,90.9,0.0,0.0,91.36,91.36,91.36,0.0,0.0,90.9,90.9,90.9,0.0,0.0,91.29,91.29,91.29,0.0,0.0
2019-11-10,92.41,92.41,92.41,0.0,0.0,92.54,92.54,92.54,0.0,0.0,92.26,92.26,92.26,0.0,0.0,92.48,92.48,92.48,0.0,0.0
2019-11-17,92.16,92.16,92.16,0.0,0.0,92.75,92.75,92.75,0.0,0.0,92.16,92.16,92.16,0.0,0.0,92.71,92.71,92.71,0.0,0.0
2019-11-24,93.12,93.12,93.12,0.0,0.0,93.12,93.12,93.12,0.0,0.0,92.29,92.29,92.29,0.0,0.0,92.36,92.36,92.36,0.0,0.0
2019-12-01,93.38,93.38,93.38,0.0,0.0,93.38,93.38,93.38,0.0,0.0,93.11,93.11,93.11,0.0,0.0,93.17,93.17,93.17,0.0,0.0
2019-12-08,94.84,94.84,94.84,0.0,0.0,94.84,94.84,94.84,0.0,0.0,94.51,94.51,94.51,0.0,0.0,94.61,94.61,94.61,0.0,0.0
2019-12-15,94.87,94.87,94.87,0.0,0.0,94.87,94.87,94.87,0.0,0.0,94.36,94.36,94.36,0.0,0.0,94.36,94.36,94.36,0.0,0.0
2019-12-22,94.95,94.95,94.95,0.0,0.0,94.95,94.95,94.95,0.0,0.0,94.33,94.33,94.33,0.0,0.0,94.43,94.43,94.43,0.0,0.0
2019-12-29,94.58,94.58,94.58,0.0,0.0,95.0,95.0,95.0,0.0,0.0,94.57,94.57,94.57,0.0,0.0,94.81,94.81,94.81,0.0,0.0
