Date,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_change
2018-04-01,101.44,101.44,101.44,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.47,101.47,101.47,0.0,0.0
2018-04-08,101.47,101.47,101.47,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2018-04-15,101.52,101.52,101.52,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.51,101.51,101.51,0.0,0.0
2018-04-22,101.57,101.57,101.57,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.56,101.56,101.56,0.0,0.0,101.58,101.58,101.58,0.0,0.0
2018-04-29,101.43,101.43,101.43,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.44,101.44,101.44,0.0,0.0
2018-05-06,101.51,101.51,101.51,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.49,101.49,101.49,0.0,0.0
2018-05-13,101.54,101.54,101.54,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.54,101.54,101.54,0.0,0.0
2018-05-20,101.59,101.59,101.59,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2018-05-27,101.44,101.44,101.44,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.45,101.45,101.45,0.0,0.0
2018-06-03,101.47,101.47,101.47,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.47,101.47,101.47,0.0,0.0
2018-06-10,101.51,101.51,101.51,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2018-06-17,101.53,101.53,101.53,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.53,101.53,101.53,0.0,0.0
2018-06-24,101.56,101.56,101.56,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2018-07-01,101.43,101.43,101.43,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.44,101.44,101.44,0.0,0.0
2018-07-08,101.46,101.46,101.46,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.46,101.46,101.46,0.0,0.0
2018-07-15,101.53,101.53,101.53,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.51,101.51,101.51,0.0,0.0
2018-07-22,101.54,101.54,101.54,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.58,101.58,101.58,0.0,0.0
2018-07-29,101.44,101.44,101.44,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.45,101.45,101.45,0.0,0.0
2018-08-05,101.5,101.5,101.5,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.51,101.51,101.51,0.0,0.0
2018-08-12,101.53,101.53,101.53,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.53,101.53,101.53,0.0,0.0
2018-08-19,101.59,101.59,101.59,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.6,101.6,101.6,0.0,0.0
2018-08-26,101.64,101.64,101.64,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.63,101.63,101.63,0.0,0.0
2018-09-02,101.48,101.48,101.48,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2018-09-09,101.51,101.51,101.51,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.52,101.52,101.52,0.0,0.0
2018-09-16,101.56,101.56,101.56,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.56,101.56,101.56,0.0,0.0
2018-09-23,101.6,101.6,101.6,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2018-09-30,101.45,101.45,101.45,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.46,101.46,101.46,0.0,0.0
2018-10-07,101.48,101.48,101.48,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2018-10-14,101.53,101.53,101.53,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.5,101.5,101.5,0.0,0.0
2018-10-21,101.54,101.54,101.54,0.0,0.0,101.56,101.56,101.56,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2018-10-28,101.37,101.37,101.37,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.38,101.38,101.38,0.0,0.0
2018-11-04,101.41,101.41,101.41,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2018-11-11,101.44,101.44,101.44,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2018-11-18,101.43,101.43,101.43,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.44,101.44,101.44,0.0,0.0
2018-11-25,101.42,101.42,101.42,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2018-12-02,101.14,101.14,101.14,0.0,0.0,101.14,101.14,101.14,0.0,0.0,101.12,101.12,101.12,0.0,0.0,101.14,101.14,101.14,0.0,0.0
2018-12-09,101.08,101.08,101.08,0.0,0.0,101.11,101.11,101.11,0.0,0.0,101.08,101.08,101.08,0.0,0.0,101.1,101.1,101.1,0.0,0.0
2018-12-16,101.13,101.13,101.13,0.0,0.0,101.15,101.15,101.15,0.0,0.0,101.09,101.09,101.09,0.0,0.0,101.12,101.12,101.12,0.0,0.0
2018-12-23,100.96,100.96,100.96,0.0,0.0,100.97,100.97,100.97,0.0,0.0,100.93,100.93,100.93,0.0,0.0,100.96,100.96,100.96,0.0,0.0
2018-12-30,100.99,100.99,100.99,0.0,0.0,101.0,101.0,101.0,0.0,0.0,100.97,100.97,100.97,0.0,0.0,100.98,100.98,100.98,0.0,0.0
2019-01-06,101.05,101.05,101.05,0.0,0.0,101.06,101.06,101.06,0.0,0.0,101.04,101.04,101.04,0.0,0.0,101.06,101.06,101.06,0.0,0.0
2019-01-13,101.16,101.16,101.16,0.0,0.0,101.2,101.2,101.2,0.0,0.0,101.16,101.16,101.16,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2019-01-20,101.3,101.3,101.3,0.0,0.0,101.32,101.32,101.32,0.0,0.0,101.3,101.3,101.3,0.0,0.0,101.3,101.3,101.3,0.0,0.0
2019-01-27,101.18,101.18,101.18,0.0,0.0,101.19,101.19,101.19,0.0,0.0,101.16,101.16,101.16,0.0,0.0,101.18,101.18,101.18,0.0,0.0
2019-02-03,101.3,101.3,101.3,0.0,0.0,101.3,101.3,101.3,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.28,101.28,101.28,0.0,0.0
2019-02-10,101.35,101.35,101.35,0.0,0.0,101.37,101.37,101.37,0.0,0.0,101.33,101.33,101.33,0.0,0.0,101.33,101.33,101.33,0.0,0.0
2019-02-17,101.42,101.42,101.42,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2019-02-24,101.26,101.26,101.26,0.0,0.0,101.27,101.27,101.27,0.0,0.0,101.25,101.25,101.25,0.0,0.0,101.27,101.27,101.27,0.0,0.0
2019-03-03,101.35,101.35,101.35,0.0,0.0,101.35,101.35,101.35,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.34,101.34,101.34,0.0,0.0
2019-03-10,101.42,101.42,101.42,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.42,101.42,101.42,0.0,0.0
2019-03-17,101.48,101.48,101.48,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.49,101.49,101.49,0.0,0.0
2019-03-24,101.56,101.56,101.56,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.56,101.56,101.56,0.0,0.0
2019-03-31,101.41,101.41,101.41,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2019-04-07,101.48,101.48,101.48,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2019-04-14,101.54,101.54,101.54,0.0,0.0,101.56,101.56,101.56,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2019-04-21,101.63,101.63,101.63,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2019-04-28,101.48,101.48,101.48,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2019-05-05,101.54,101.54,101.54,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.54,101.54,101.54,0.0,0.0
2019-05-12,101.6,101.6,101.6,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.61,101.61,101.61,0.0,0.0
2019-05-19,101.66,101.66,101.66,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2019-05-26,101.7,101.7,101.7,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.69,101.69,101.69,0.0,0.0,101.71,101.71,101.71,0.0,0.0
2019-06-02,101.54,101.54,101.54,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2019-06-09,101.6,101.6,101.6,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.61,101.61,101.61,0.0,0.0
2019-06-16,101.67,101.67,101.67,0.0,0.0,101.69,101.69,101.69,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2019-06-23,101.74,101.74,101.74,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.75,101.75,101.75,0.0,0.0
2019-06-30,101.59,101.59,101.59,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2019-07-07,101.64,101.64,101.64,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.63,101.63,101.63,0.0,0.0
2019-07-14,101.69,101.69,101.69,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.69,101.69,101.69,0.0,0.0
2019-07-21,101.75,101.75,101.75,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.75,101.75,101.75,0.0,0.0
2019-07-28,101.59,101.59,101.59,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2019-08-04,101.62,101.62,101.62,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2019-08-11,101.66,101.66,101.66,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2019-08-18,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.71,101.71,101.71,0.0,0.0
2019-08-25,101.76,101.76,101.76,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.76,101.76,101.76,0.0,0.0
2019-09-01,101.59,101.59,101.59,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.6,101.6,101.6,0.0,0.0
2019-09-08,101.62,101.62,101.62,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2019-09-15,101.67,101.67,101.67,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2019-09-22,101.73,101.73,101.73,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.74,101.74,101.74,0.0,0.0
2019-09-29,101.59,101.59,101.59,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2019-10-06,101.63,101.63,101.63,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.61,101.61,101.61,0.0,0.0
2019-10-13,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0
2019-10-20,101.73,101.73,101.73,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.74,101.74,101.74,0.0,0.0
2019-10-27,101.59,101.59,101.59,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.6,101.6,101.6,0.0,0.0
2019-11-03,101.59,101.59,101.59,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2019-11-10,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2019-11-17,101.74,101.74,101.74,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.74,101.74,101.74,0.0,0.0
2019-11-24,101.76,101.76,101.76,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.76,101.76,101.76,0.0,0.0
2019-12-01,101.62,101.62,101.62,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.63,101.63,101.63,0.0,0.0
2019-12-08,101.64,101.64,101.64,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.65,101.65,101.65,0.0,0.0
2019-12-15,101.68,101.68,101.68,0.0,0.0,101.69,101.69,101.69,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0
2019-12-22,101.72,101.72,101.72,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.74,101.74,101.74,0.0,0.0
2019-12-29,101.61,101.61,101.61,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.63,101.63,101.63,0.0,0.0
