Date,TCI_Open_average,TCI_Open_max,TCI_Open_min,TCI_Open_volatility,TCI_Open_change,TCI_High_average,TCI_High_max,TCI_High_min,TCI_High_volatility,TCI_High_change,TCI_Low_average,TCI_Low_max,TCI_Low_min,TCI_Low_volatility,TCI_Low_change,TCI_Close_average,TCI_Close_max,TCI_Close_min,TCI_Close_volatility,TCI_Close_change,TCI_Volume_average,TCI_Volume_max,TCI_Volume_min,TCI_Volume_volatility,TCI_Volume_change
2018-01-14,33.185,33.66,32.59,1.0699999999999932,-0.5499999999999972,33.635,34.22,33.03,1.1899999999999977,-0.509999999999998,32.7175,32.82,32.59,0.22999999999999687,-0.1700000000000017,33.3025,33.71,32.97,0.740000000000002,0.38000000000000256,4070,6593,1305,5288,-4005
2018-01-21,33.504,34.05,32.81,1.2399999999999949,-0.10999999999999943,33.802,34.05,33.56,0.4899999999999949,-0.4399999999999977,32.998,33.43,32.49,0.9399999999999977,0.4099999999999966,33.486,34.0,33.05,0.9500000000000028,-0.5499999999999972,3528,5529,1436,4093,-2149
2018-01-28,32.638,33.11,31.75,1.3599999999999994,-1.0,32.988,33.59,31.75,1.8400000000000034,-1.8400000000000034,32.013999999999996,32.67,30.86,1.8100000000000023,-1.3699999999999974,32.05,32.68,30.86,1.8200000000000003,-1.3699999999999974,5039,9701,792,8909,-6964
2018-02-04,28.108,31.06,26.45,4.609999999999999,-3.219999999999999,28.462,31.06,27.25,3.8099999999999987,-2.5799999999999983,26.422,27.43,25.14,2.289999999999999,2.289999999999999,27.086000000000002,27.98,25.67,2.3099999999999987,2.299999999999997,4292,8596,1875,6721,-4908
2018-02-11,28.606,29.71,28.01,1.6999999999999993,0.18999999999999773,29.102,29.71,28.8,0.9100000000000001,0.3299999999999983,27.998,28.08,27.93,0.14999999999999858,-0.05000000000000071,28.568,29.13,27.94,1.1899999999999977,0.3299999999999983,3061,9206,837,8369,1591
2018-02-18,29.21,29.66,28.81,0.8500000000000014,-0.6000000000000014,29.7075,29.96,29.4,0.5600000000000023,0.28999999999999915,28.8475,29.31,28.51,0.7999999999999972,0.5499999999999972,29.5225,29.96,28.93,1.0300000000000011,1.0300000000000011,3303,6301,1272,5029,-3454
2018-02-25,29.932,30.2,29.64,0.5599999999999987,0.3000000000000007,30.644,31.05,30.41,0.6400000000000006,0.129999999999999,29.536,29.76,29.31,0.45000000000000284,-0.010000000000001563,29.996,30.77,29.32,1.4499999999999993,0.6799999999999997,4990,6473,3779,2694,2002
2018-03-04,39.376,44.94,30.44,14.499999999999996,14.499999999999996,43.106,45.83,37.0,8.829999999999998,8.829999999999998,39.066,44.4,30.44,13.959999999999997,13.959999999999997,42.578,45.83,36.96,8.869999999999997,8.869999999999997,15618,20180,12162,8018,-1169
2018-03-11,44.76,46.0,42.22,3.780000000000001,-3.730000000000004,44.92,46.0,42.95,3.049999999999997,-3.0,43.07,44.62,41.0,3.6199999999999974,-3.1199999999999974,43.89,45.66,42.29,3.3699999999999974,-3.0799999999999983,25744,47244,14227,33017,30789
2018-03-18,40.802,41.64,40.19,1.4500000000000028,-1.4500000000000028,42.124,42.95,41.5,1.4500000000000028,-1.4500000000000028,40.044,40.37,39.86,0.509999999999998,-0.4199999999999946,40.578,41.77,39.95,1.8200000000000003,-0.4199999999999946,11351,20752,3664,17088,-11683
2018-03-25,40.24,41.72,39.0,2.719999999999999,-1.740000000000002,41.01,42.14,39.53,2.6099999999999994,-1.5300000000000011,38.605,39.51,37.24,2.269999999999996,-0.7800000000000011,40.305,42.14,38.94,3.200000000000003,-1.5300000000000011,6157,8096,4229,3867,347
2018-04-01,42.818,43.89,40.61,3.280000000000001,2.75,43.391999999999996,43.89,41.79,2.1000000000000014,2.009999999999998,42.136,43.36,39.42,3.9399999999999977,3.9399999999999977,43.296,43.75,41.65,2.1000000000000014,2.0,4493,9417,1207,8210,-4674
2018-04-08,43.565999999999995,44.92,42.98,1.9400000000000048,1.5100000000000051,44.372,45.3,43.84,1.4599999999999937,1.4099999999999966,43.376,44.75,42.6,2.1499999999999986,1.7299999999999969,44.256,44.94,43.75,1.1899999999999977,1.0900000000000034,4004,6636,1740,4896,-2122
2018-04-15,48.284,49.65,45.25,4.399999999999999,4.399999999999999,49.656,50.99,47.97,3.020000000000003,3.020000000000003,47.824,49.4,44.99,4.409999999999997,3.989999999999995,49.328,50.22,47.54,2.6799999999999997,2.6600000000000037,3337,6251,1274,4977,-906
2018-04-22,48.252,50.87,46.25,4.619999999999997,-3.1499999999999986,48.496,50.87,47.0,3.8699999999999974,-3.1499999999999986,46.444,49.5,44.04,5.460000000000001,-5.460000000000001,46.998,49.75,44.28,5.469999999999999,-5.469999999999999,3598,5948,1973,3975,3975
2018-04-29,44.004999999999995,44.58,43.31,1.269999999999996,-1.269999999999996,44.1025,44.58,43.46,1.1199999999999974,-1.1199999999999974,43.32,43.84,43.1,0.740000000000002,-0.6500000000000057,43.6,43.84,43.46,0.38000000000000256,-0.38000000000000256,2222,4600,932,3668,-565
2018-05-06,45.252,48.95,42.54,6.410000000000004,6.100000000000001,47.488,51.89,44.22,7.670000000000002,7.539999999999999,45.138,48.95,42.51,6.440000000000005,6.230000000000004,47.246,51.6,43.46,8.14,8.14,5381,7085,4361,2724,-900
2018-05-13,47.132,52.0,41.97,10.030000000000001,-10.030000000000001,47.148,52.0,41.97,10.030000000000001,-10.030000000000001,43.274,48.17,38.87,9.300000000000004,-9.300000000000004,44.542,49.96,41.0,8.96,-8.71,9274,12496,4323,8173,-329
