Date,Vanguard S&P Small Cap 600 Growth_Open_average,Vanguard S&P Small Cap 600 Growth_Open_max,Vanguard S&P Small Cap 600 Growth_Open_min,Vanguard S&P Small Cap 600 Growth_Open_volatility,Vanguard S&P Small Cap 600 Growth_Open_change,Vanguard S&P Small Cap 600 Growth_High_average,Vanguard S&P Small Cap 600 Growth_High_max,Vanguard S&P Small Cap 600 Growth_High_min,Vanguard S&P Small Cap 600 Growth_High_volatility,Vanguard S&P Small Cap 600 Growth_High_change,Vanguard S&P Small Cap 600 Growth_Low_average,Vanguard S&P Small Cap 600 Growth_Low_max,Vanguard S&P Small Cap 600 Growth_Low_min,Vanguard S&P Small Cap 600 Growth_Low_volatility,Vanguard S&P Small Cap 600 Growth_Low_change,Vanguard S&P Small Cap 600 Growth_Close_average,Vanguard S&P Small Cap 600 Growth_Close_max,Vanguard S&P Small Cap 600 Growth_Close_min,Vanguard S&P Small Cap 600 Growth_Close_volatility,Vanguard S&P Small Cap 600 Growth_Close_change
2018-05-13,159.79,159.79,159.79,0.0,0.0,160.35,160.35,160.35,0.0,0.0,159.53,159.53,159.53,0.0,0.0,160.27,160.27,160.27,0.0,0.0
2018-05-20,159.21,159.21,159.21,0.0,0.0,159.91,159.91,159.91,0.0,0.0,159.21,159.21,159.21,0.0,0.0,159.46,159.46,159.46,0.0,0.0
2018-05-27,162.36,162.36,162.36,0.0,0.0,163.37,163.37,163.37,0.0,0.0,162.0,162.0,162.0,0.0,0.0,163.23,163.23,163.23,0.0,0.0
2018-06-03,165.74,165.74,165.74,0.0,0.0,165.92,165.92,165.92,0.0,0.0,165.14,165.14,165.14,0.0,0.0,165.75,165.75,165.75,0.0,0.0
2018-06-10,166.1,166.1,166.1,0.0,0.0,167.33,167.33,167.33,0.0,0.0,165.6,165.6,165.6,0.0,0.0,167.33,167.33,167.33,0.0,0.0
2018-06-17,165.32,165.32,165.32,0.0,0.0,165.32,165.32,165.32,0.0,0.0,162.35,162.35,162.35,0.0,0.0,162.91,162.91,162.91,0.0,0.0
2018-06-24,161.2,161.2,161.2,0.0,0.0,163.9,163.9,163.9,0.0,0.0,161.04,161.04,161.04,0.0,0.0,163.9,163.9,163.9,0.0,0.0
2018-07-01,168.68,168.68,168.68,0.0,0.0,168.68,168.68,168.68,0.0,0.0,167.89,167.89,167.89,0.0,0.0,168.66,168.66,168.66,0.0,0.0
2018-07-08,168.41,168.41,168.41,0.0,0.0,168.41,168.41,168.41,0.0,0.0,166.78,166.78,166.78,0.0,0.0,167.12,167.12,167.12,0.0,0.0
2018-07-15,169.68,169.68,169.68,0.0,0.0,170.5,170.5,170.5,0.0,0.0,169.11,169.11,169.11,0.0,0.0,170.08,170.08,170.08,0.0,0.0
2018-07-22,167.96,167.96,167.96,0.0,0.0,167.96,167.96,167.96,0.0,0.0,165.76,165.76,165.76,0.0,0.0,165.76,165.76,165.76,0.0,0.0
2018-07-29,170.68,170.68,170.68,0.0,0.0,171.71,171.71,171.71,0.0,0.0,170.0,170.0,170.0,0.0,0.0,171.66,171.66,171.66,0.0,0.0
2018-08-05,172.3,172.3,172.3,0.0,0.0,172.36,172.36,172.36,0.0,0.0,170.2,170.2,170.2,0.0,0.0,170.81,170.81,170.81,0.0,0.0
2018-08-12,174.72,174.72,174.72,0.0,0.0,174.72,174.72,174.72,0.0,0.0,172.91,172.91,172.91,0.0,0.0,173.83,173.83,173.83,0.0,0.0
2018-08-19,177.66,177.66,177.66,0.0,0.0,178.75,178.75,178.75,0.0,0.0,177.66,177.66,177.66,0.0,0.0,177.85,177.85,177.85,0.0,0.0
2018-08-26,178.1,178.1,178.1,0.0,0.0,179.75,179.75,179.75,0.0,0.0,178.0,178.0,178.0,0.0,0.0,179.4,179.4,179.4,0.0,0.0
2018-09-02,177.49,177.49,177.49,0.0,0.0,178.22,178.22,178.22,0.0,0.0,177.15,177.15,177.15,0.0,0.0,177.26,177.26,177.26,0.0,0.0
2018-09-09,178.47,178.47,178.47,0.0,0.0,178.47,178.47,178.47,0.0,0.0,175.73,175.73,175.73,0.0,0.0,175.93,175.93,175.93,0.0,0.0
2018-09-16,174.85,174.85,174.85,0.0,0.0,174.94,174.94,174.94,0.0,0.0,173.32,173.32,173.32,0.0,0.0,174.16,174.16,174.16,0.0,0.0
2018-09-23,174.2,174.2,174.2,0.0,0.0,174.2,174.2,174.2,0.0,0.0,170.19,170.19,170.19,0.0,0.0,170.64,170.64,170.64,0.0,0.0
2018-09-30,164.57,164.57,164.57,0.0,0.0,165.25,165.25,165.25,0.0,0.0,162.97,162.97,162.97,0.0,0.0,164.42,164.42,164.42,0.0,0.0
2018-10-07,155.16,155.16,155.16,0.0,0.0,157.05,157.05,157.05,0.0,0.0,154.68,154.68,154.68,0.0,0.0,156.28,156.28,156.28,0.0,0.0
2018-10-14,155.78,155.78,155.78,0.0,0.0,156.21,156.21,156.21,0.0,0.0,154.84,154.84,154.84,0.0,0.0,155.17,155.17,155.17,0.0,0.0
2018-10-21,152.1,152.1,152.1,0.0,0.0,153.31,153.31,153.31,0.0,0.0,148.0,148.0,148.0,0.0,0.0,149.59,149.59,149.59,0.0,0.0
2018-10-28,158.05,158.05,158.05,0.0,0.0,158.48,158.48,158.48,0.0,0.0,156.56,156.56,156.56,0.0,0.0,157.68,157.68,157.68,0.0,0.0
2018-11-04,157.77,157.77,157.77,0.0,0.0,157.78,157.78,157.78,0.0,0.0,154.6,154.6,154.6,0.0,0.0,154.6,154.6,154.6,0.0,0.0
2018-11-11,156.1,156.1,156.1,0.0,0.0,156.1,156.1,156.1,0.0,0.0,152.66,152.66,152.66,0.0,0.0,153.06,153.06,153.06,0.0,0.0
2018-11-18,153.65,153.65,153.65,0.0,0.0,154.24,154.24,154.24,0.0,0.0,153.09,153.09,153.09,0.0,0.0,153.91,153.91,153.91,0.0,0.0
2018-11-25,161.05,161.05,161.05,0.0,0.0,161.05,161.05,161.05,0.0,0.0,156.63,156.63,156.63,0.0,0.0,158.71,158.71,158.71,0.0,0.0
2018-12-02,148.32,148.32,148.32,0.0,0.0,148.88,148.88,148.88,0.0,0.0,146.4,146.4,146.4,0.0,0.0,147.8,147.8,147.8,0.0,0.0
2018-12-09,143.69,143.69,143.69,0.0,0.0,144.5,144.5,144.5,0.0,0.0,140.17,140.17,140.17,0.0,0.0,140.64,140.64,140.64,0.0,0.0
2018-12-16,131.68,131.68,131.68,0.0,0.0,132.55,132.55,132.55,0.0,0.0,129.95,129.95,129.95,0.0,0.0,129.95,129.95,129.95,0.0,0.0
2018-12-23,138.51,138.51,138.51,0.0,0.0,138.63,138.63,138.63,0.0,0.0,136.98,136.98,136.98,0.0,0.0,138.33,138.33,138.33,0.0,0.0
2018-12-30,140.27,140.27,140.27,0.0,0.0,142.88,142.88,142.88,0.0,0.0,140.27,140.27,140.27,0.0,0.0,142.2,142.2,142.2,0.0,0.0
2019-01-06,145.85,145.85,145.85,0.0,0.0,146.08,146.08,146.08,0.0,0.0,145.02,145.02,145.02,0.0,0.0,145.02,145.02,145.02,0.0,0.0
2019-01-13,149.58,149.58,149.58,0.0,0.0,150.63,150.63,150.63,0.0,0.0,149.3,149.3,149.3,0.0,0.0,150.15,150.15,150.15,0.0,0.0
2019-01-20,148.73,148.73,148.73,0.0,0.0,148.87,148.87,148.87,0.0,0.0,147.56,147.56,147.56,0.0,0.0,148.49,148.49,148.49,0.0,0.0
2019-01-27,150.96,150.96,150.96,0.0,0.0,152.97,152.97,152.97,0.0,0.0,150.73,150.73,150.73,0.0,0.0,152.97,152.97,152.97,0.0,0.0
2019-02-03,151.97,151.97,151.97,0.0,0.0,153.16,153.16,153.16,0.0,0.0,151.91,151.91,151.91,0.0,0.0,153.16,153.16,153.16,0.0,0.0
2019-02-10,156.74,156.74,156.74,0.0,0.0,158.09,158.09,158.09,0.0,0.0,156.74,156.74,156.74,0.0,0.0,158.07,158.07,158.07,0.0,0.0
2019-02-17,160.57,160.57,160.57,0.0,0.0,160.82,160.82,160.82,0.0,0.0,159.42,159.42,159.42,0.0,0.0,159.42,159.42,159.42,0.0,0.0
2019-02-24,159.58,159.58,159.58,0.0,0.0,159.58,159.58,159.58,0.0,0.0,156.21,156.21,156.21,0.0,0.0,157.0,157.0,157.0,0.0,0.0
2019-03-03,152.39,152.39,152.39,0.0,0.0,154.5,154.5,154.5,0.0,0.0,152.32,152.32,152.32,0.0,0.0,154.5,154.5,154.5,0.0,0.0
2019-03-10,154.79,154.79,154.79,0.0,0.0,155.99,155.99,155.99,0.0,0.0,154.32,154.32,154.32,0.0,0.0,155.55,155.55,155.55,0.0,0.0
2019-03-17,149.99,149.99,149.99,0.0,0.0,151.47,151.47,151.47,0.0,0.0,148.99,148.99,148.99,0.0,0.0,150.9,150.9,150.9,0.0,0.0
2019-03-24,154.43,154.43,154.43,0.0,0.0,154.95,154.95,154.95,0.0,0.0,154.16,154.16,154.16,0.0,0.0,154.92,154.92,154.92,0.0,0.0
2019-03-31,156.8,156.8,156.8,0.0,0.0,156.92,156.92,156.92,0.0,0.0,156.13,156.13,156.13,0.0,0.0,156.86,156.86,156.86,0.0,0.0
2019-04-07,157.96,157.96,157.96,0.0,0.0,157.96,157.96,157.96,0.0,0.0,156.65,156.65,156.65,0.0,0.0,156.99,156.99,156.99,0.0,0.0
2019-04-14,155.0,155.0,155.0,0.0,0.0,155.38,155.38,155.38,0.0,0.0,154.27,154.27,154.27,0.0,0.0,154.87,154.87,154.87,0.0,0.0
2019-04-21,158.48,158.48,158.48,0.0,0.0,159.13,159.13,159.13,0.0,0.0,158.18,158.18,158.18,0.0,0.0,158.77,158.77,158.77,0.0,0.0
2019-04-28,158.48,158.48,158.48,0.0,0.0,161.39,161.39,161.39,0.0,0.0,158.48,158.48,158.48,0.0,0.0,161.32,161.32,161.32,0.0,0.0
2019-05-05,154.35,154.35,154.35,0.0,0.0,154.35,154.35,154.35,0.0,0.0,152.01,152.01,152.01,0.0,0.0,152.41,152.41,152.41,0.0,0.0
2019-05-12,151.99,151.99,151.99,0.0,0.0,152.81,152.81,152.81,0.0,0.0,151.36,151.36,151.36,0.0,0.0,151.93,151.93,151.93,0.0,0.0
2019-05-19,150.52,150.52,150.52,0.0,0.0,150.84,150.84,150.84,0.0,0.0,149.85,149.85,149.85,0.0,0.0,150.67,150.67,150.67,0.0,0.0
2019-05-26,146.8,146.8,146.8,0.0,0.0,147.9,147.9,147.9,0.0,0.0,146.28,146.28,146.28,0.0,0.0,147.41,147.41,147.41,0.0,0.0
2019-06-02,152.55,152.55,152.55,0.0,0.0,153.99,153.99,153.99,0.0,0.0,152.55,152.55,152.55,0.0,0.0,152.9,152.9,152.9,0.0,0.0
2019-06-09,152.68,152.68,152.68,0.0,0.0,153.43,153.43,153.43,0.0,0.0,152.6,152.6,152.6,0.0,0.0,152.7,152.7,152.7,0.0,0.0
2019-06-16,155.58,155.58,155.58,0.0,0.0,155.59,155.59,155.59,0.0,0.0,153.56,153.56,153.56,0.0,0.0,153.56,153.56,153.56,0.0,0.0
2019-06-23,158.51,158.51,158.51,0.0,0.0,159.32,159.32,159.32,0.0,0.0,156.51,156.51,156.51,0.0,0.0,157.13,157.13,157.13,0.0,0.0
2019-06-30,157.15,157.15,157.15,0.0,0.0,157.24,157.24,157.24,0.0,0.0,156.0,156.0,156.0,0.0,0.0,156.14,156.14,156.14,0.0,0.0
2019-07-07,157.45,157.45,157.45,0.0,0.0,157.69,157.69,157.69,0.0,0.0,156.0,156.0,156.0,0.0,0.0,156.31,156.31,156.31,0.0,0.0
2019-07-14,155.73,155.73,155.73,0.0,0.0,156.12,156.12,156.12,0.0,0.0,155.25,155.25,155.25,0.0,0.0,155.35,155.35,155.35,0.0,0.0
2019-07-21,158.52,158.52,158.52,0.0,0.0,158.53,158.53,158.53,0.0,0.0,157.76,157.76,157.76,0.0,0.0,158.11,158.11,158.11,0.0,0.0
2019-07-28,152.49,152.49,152.49,0.0,0.0,152.78,152.78,152.78,0.0,0.0,149.05,149.05,149.05,0.0,0.0,150.82,150.82,150.82,0.0,0.0
2019-08-04,153.17,153.17,153.17,0.0,0.0,153.17,153.17,153.17,0.0,0.0,152.13,152.13,152.13,0.0,0.0,152.48,152.48,152.48,0.0,0.0
2019-08-11,154.46,154.46,154.46,0.0,0.0,155.0,155.0,155.0,0.0,0.0,154.43,154.43,154.43,0.0,0.0,154.43,154.43,154.43,0.0,0.0
2019-08-18,149.94,149.94,149.94,0.0,0.0,150.6,150.6,150.6,0.0,0.0,149.66,149.66,149.66,0.0,0.0,150.56,150.56,150.56,0.0,0.0
2019-08-25,153.67,153.67,153.67,0.0,0.0,153.67,153.67,153.67,0.0,0.0,151.62,151.62,151.62,0.0,0.0,152.4,152.4,152.4,0.0,0.0
2019-09-01,154.11,154.11,154.11,0.0,0.0,154.87,154.87,154.87,0.0,0.0,153.16,153.16,153.16,0.0,0.0,154.49,154.49,154.49,0.0,0.0
2019-09-08,158.79,158.79,158.79,0.0,0.0,159.89,159.89,159.89,0.0,0.0,158.79,158.79,158.79,0.0,0.0,159.72,159.72,159.72,0.0,0.0
2019-09-15,156.47,156.47,156.47,0.0,0.0,157.52,157.52,157.52,0.0,0.0,156.47,156.47,156.47,0.0,0.0,157.01,157.01,157.01,0.0,0.0
2019-09-22,153.24,153.24,153.24,0.0,0.0,154.22,154.22,154.22,0.0,0.0,152.92,152.92,152.92,0.0,0.0,153.42,153.42,153.42,0.0,0.0
2019-09-29,150.48,150.48,150.48,0.0,0.0,152.04,152.04,152.04,0.0,0.0,150.11,150.11,150.11,0.0,0.0,150.96,150.96,150.96,0.0,0.0
2019-10-06,151.92,151.92,151.92,0.0,0.0,151.92,151.92,151.92,0.0,0.0,151.3,151.3,151.3,0.0,0.0,151.66,151.66,151.66,0.0,0.0
2019-10-13,156.07,156.07,156.07,0.0,0.0,156.7,156.7,156.7,0.0,0.0,155.76,155.76,155.76,0.0,0.0,155.76,155.76,155.76,0.0,0.0
2019-10-20,157.18,157.18,157.18,0.0,0.0,158.43,158.43,158.43,0.0,0.0,157.18,157.18,157.18,0.0,0.0,158.09,158.09,158.09,0.0,0.0
2019-10-27,159.57,159.57,159.57,0.0,0.0,160.0,160.0,160.0,0.0,0.0,159.27,159.27,159.27,0.0,0.0,159.52,159.52,159.52,0.0,0.0
2019-11-03,158.46,158.46,158.46,0.0,0.0,158.55,158.55,158.55,0.0,0.0,158.2,158.2,158.2,0.0,0.0,158.48,158.48,158.48,0.0,0.0
2019-11-10,158.18,158.18,158.18,0.0,0.0,158.18,158.18,158.18,0.0,0.0,157.41,157.41,157.41,0.0,0.0,157.9,157.9,157.9,0.0,0.0
2019-11-17,158.33,158.33,158.33,0.0,0.0,161.81,161.81,161.81,0.0,0.0,158.33,158.33,158.33,0.0,0.0,161.43,161.43,161.43,0.0,0.0
2019-11-24,161.56,161.56,161.56,0.0,0.0,161.69,161.69,161.69,0.0,0.0,159.45,159.45,159.45,0.0,0.0,159.54,159.54,159.54,0.0,0.0
2019-12-01,162.78,162.78,162.78,0.0,0.0,162.78,162.78,162.78,0.0,0.0,162.31,162.31,162.31,0.0,0.0,162.34,162.34,162.34,0.0,0.0
2019-12-08,163.56,163.56,163.56,0.0,0.0,164.43,164.43,164.43,0.0,0.0,163.3,163.3,163.3,0.0,0.0,163.3,163.3,163.3,0.0,0.0
2019-12-15,166.44,166.44,166.44,0.0,0.0,166.51,166.51,166.51,0.0,0.0,165.67,165.67,165.67,0.0,0.0,166.3,166.3,166.3,0.0,0.0
2019-12-22,165.66,165.66,165.66,0.0,0.0,166.05,166.05,166.05,0.0,0.0,164.83,164.83,164.83,0.0,0.0,165.53,165.53,165.53,0.0,0.0
2019-12-29,164.49,164.49,164.49,0.0,0.0,166.31,166.31,166.31,0.0,0.0,164.49,164.49,164.49,0.0,0.0,166.31,166.31,166.31,0.0,0.0
