Date,WPFH_Open_average,WPFH_Open_max,WPFH_Open_min,WPFH_Open_volatility,WPFH_Open_change,WPFH_High_average,WPFH_High_max,WPFH_High_min,WPFH_High_volatility,WPFH_High_change,WPFH_Low_average,WPFH_Low_max,WPFH_Low_min,WPFH_Low_volatility,WPFH_Low_change,WPFH_Close_average,WPFH_Close_max,WPFH_Close_min,WPFH_Close_volatility,WPFH_Close_change,WPFH_Volume_average,WPFH_Volume_max,WPFH_Volume_min,WPFH_Volume_volatility,WPFH_Volume_change
2016-01-03,1.25,1.5,1.0,0.5,-0.5,1.25,1.5,1.0,0.5,-0.5,0.975,1.5,0.4,1.1,-0.5,0.975,1.5,0.4,1.1,-0.5,412,794,102,692,353
2016-01-10,1.05,1.1,1.0,0.10000000000000009,0.10000000000000009,1.05,1.1,1.0,0.10000000000000009,0.10000000000000009,1.05,1.1,1.0,0.10000000000000009,0.10000000000000009,1.05,1.1,1.0,0.10000000000000009,0.10000000000000009,2592,4085,1100,2985,2985
2016-01-17,1.1400000000000001,1.2,1.1,0.09999999999999987,0.09999999999999987,1.16,1.2,1.1,0.09999999999999987,0.09999999999999987,1.1400000000000001,1.2,1.1,0.09999999999999987,0.09999999999999987,1.16,1.2,1.1,0.09999999999999987,0.09999999999999987,2186,4360,1000,3360,-620
2016-01-24,1.1333333333333333,1.2,1.1,0.09999999999999987,-0.09999999999999987,1.1333333333333333,1.2,1.1,0.09999999999999987,-0.09999999999999987,1.1333333333333333,1.2,1.1,0.09999999999999987,-0.09999999999999987,1.1333333333333333,1.2,1.1,0.09999999999999987,-0.09999999999999987,3423,7597,1136,6461,6461
2016-01-31,1.05,1.1,1.0,0.10000000000000009,-0.10000000000000009,1.05,1.1,1.0,0.10000000000000009,-0.10000000000000009,0.925,1.0,0.8,0.19999999999999996,0.19999999999999996,0.975,1.0,0.9,0.09999999999999998,0.0,7093,19975,298,19677,-6802
2016-02-07,0.7,1.0,0.2,0.8,-0.8,0.9,1.0,0.8,0.19999999999999996,-0.19999999999999996,0.7,1.0,0.2,0.8,-0.8,0.9,1.0,0.8,0.19999999999999996,-0.19999999999999996,1383,2145,100,2045,-239
2016-02-14,0.8500000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,0.8500000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,0.8500000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,0.8500000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,594,1975,100,1875,-1774
2016-02-21,0.6666666666666667,0.9,0.2,0.7,0.7,0.9,0.9,0.9,0.0,0.0,0.6666666666666667,0.9,0.2,0.7,0.7,0.9,0.9,0.9,0.0,0.0,242,320,113,207,-182
2016-02-28,1.04,1.1,0.9,0.20000000000000007,0.20000000000000007,1.04,1.1,0.9,0.20000000000000007,0.20000000000000007,0.9600000000000001,1.1,0.8,0.30000000000000004,0.20000000000000007,1.0,1.1,0.9,0.20000000000000007,0.20000000000000007,1819,4353,100,4253,2350
2016-03-06,1.18,1.2,1.1,0.09999999999999987,0.09999999999999987,1.18,1.2,1.1,0.09999999999999987,0.09999999999999987,1.1,1.2,0.8,0.3999999999999999,0.3999999999999999,1.18,1.2,1.1,0.09999999999999987,0.09999999999999987,2568,5400,739,4661,2597
2016-03-13,1.225,1.4,1.1,0.2999999999999998,0.2999999999999998,1.4,1.4,1.4,0.0,0.0,1.225,1.4,1.1,0.2999999999999998,0.2999999999999998,1.3499999999999999,1.4,1.2,0.19999999999999996,0.0,4458,9697,1332,8365,853
2016-03-20,1.375,1.4,1.3,0.09999999999999987,0.0,1.4,1.4,1.4,0.0,0.0,1.325,1.4,1.1,0.2999999999999998,0.0,1.4,1.4,1.4,0.0,0.0,1553,2525,1000,1525,-950
2016-03-27,1.58,1.9,1.4,0.5,0.5,1.72,1.9,1.4,0.5,0.5,1.5,1.8,1.2,0.6000000000000001,0.40000000000000013,1.64,1.9,1.4,0.5,0.40000000000000013,5091,8806,1786,7020,5017
2016-04-03,1.98,2.1,1.8,0.30000000000000004,0.30000000000000004,2.02,2.1,1.9,0.20000000000000018,0.20000000000000018,1.92,2.1,1.8,0.30000000000000004,0.30000000000000004,2.02,2.1,1.9,0.20000000000000018,0.20000000000000018,11145,29467,1439,28028,5946
2016-04-10,2.12,2.2,2.1,0.10000000000000009,-0.10000000000000009,2.12,2.2,2.1,0.10000000000000009,-0.10000000000000009,2.06,2.1,2.0,0.10000000000000009,-0.10000000000000009,2.1,2.1,2.1,0.0,0.0,4552,8800,2194,6606,2800
2016-04-17,1.76,2.0,1.5,0.5,-0.5,1.84,2.1,1.6,0.5,-0.40000000000000013,1.58,1.9,1.4,0.5,0.0,1.8,1.9,1.6,0.2999999999999998,-0.19999999999999996,5013,14723,200,14523,-13343
2016-04-24,1.8,1.8,1.8,0.0,0.0,1.8,1.8,1.8,0.0,0.0,1.8,1.8,1.8,0.0,0.0,1.8,1.8,1.8,0.0,0.0,125,150,100,50,50
2016-05-01,1.64,1.9,1.4,0.5,0.2999999999999998,1.64,1.9,1.4,0.5,0.2999999999999998,1.48,1.5,1.4,0.10000000000000009,0.0,1.54,1.8,1.4,0.40000000000000013,0.0,4297,6908,693,6215,4795
2016-05-08,1.575,1.7,1.5,0.19999999999999996,0.19999999999999996,1.7,1.8,1.6,0.19999999999999996,-0.10000000000000009,1.525,1.6,1.5,0.10000000000000009,0.10000000000000009,1.675,1.8,1.6,0.19999999999999996,-0.19999999999999996,3382,5394,800,4594,-1454
2016-05-15,1.58,1.7,1.5,0.19999999999999996,0.19999999999999996,1.6400000000000001,1.7,1.6,0.09999999999999987,0.09999999999999987,1.56,1.7,1.5,0.19999999999999996,0.19999999999999996,1.6400000000000001,1.7,1.6,0.09999999999999987,0.09999999999999987,6275,20500,123,20377,6621
2016-05-22,1.7,1.7,1.7,0.0,0.0,1.75,1.9,1.7,0.19999999999999996,0.0,1.7,1.7,1.7,0.0,0.0,1.7,1.7,1.7,0.0,0.0,8488,9769,7602,2167,2167
2016-05-29,1.6,1.7,1.5,0.19999999999999996,-0.19999999999999996,1.68,1.8,1.6,0.19999999999999996,-0.09999999999999987,1.54,1.7,1.5,0.19999999999999996,-0.19999999999999996,1.6400000000000001,1.8,1.5,0.30000000000000004,-0.09999999999999987,9121,15721,2150,13571,-13571
2016-06-05,1.46,1.6,1.3,0.30000000000000004,-0.19999999999999996,1.6400000000000001,1.8,1.6,0.19999999999999996,0.0,1.46,1.6,1.3,0.30000000000000004,-0.19999999999999996,1.62,1.7,1.6,0.09999999999999987,0.0,3758,6547,1357,5190,-4794
2016-06-12,1.45,1.5,1.4,0.10000000000000009,0.0,1.575,1.7,1.5,0.19999999999999996,0.09999999999999987,1.4,1.5,1.3,0.19999999999999996,0.0,1.5,1.6,1.4,0.20000000000000018,-0.10000000000000009,4270,7728,700,7028,4675
2016-06-19,1.24,1.4,1.1,0.2999999999999998,-0.19999999999999996,1.3,1.4,1.2,0.19999999999999996,-0.19999999999999996,1.12,1.3,0.8,0.5,-0.19999999999999996,1.24,1.4,1.0,0.3999999999999999,-0.19999999999999996,4329,8522,2036,6486,3021
2016-06-26,1.125,1.2,1.0,0.19999999999999996,-0.19999999999999996,1.125,1.2,1.0,0.19999999999999996,-0.19999999999999996,0.925,1.1,0.8,0.30000000000000004,-0.10000000000000009,1.0,1.2,0.8,0.3999999999999999,-0.19999999999999996,8249,12915,128,12787,-8099
2016-07-03,0.92,1.1,0.7,0.40000000000000013,-0.09999999999999998,1.02,1.1,0.9,0.20000000000000007,-0.20000000000000007,0.62,0.8,0.5,0.30000000000000004,0.0,0.92,1.1,0.8,0.30000000000000004,-0.30000000000000004,23517,44781,4113,40668,20972
2016-07-10,0.54,0.7,0.4,0.29999999999999993,-0.29999999999999993,0.74,0.8,0.6,0.20000000000000007,0.10000000000000009,0.5,0.7,0.4,0.29999999999999993,-0.09999999999999998,0.74,0.8,0.6,0.20000000000000007,0.10000000000000009,18616,52525,1530,50995,29829
2016-07-17,0.52,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.62,0.8,0.5,0.30000000000000004,0.09999999999999998,0.48,0.5,0.4,0.09999999999999998,0.09999999999999998,0.6,0.8,0.5,0.30000000000000004,0.19999999999999996,3399,8986,1000,7986,-7776
2016-07-24,0.5599999999999999,0.6,0.5,0.09999999999999998,0.0,0.7,0.8,0.6,0.20000000000000007,0.10000000000000009,0.5,0.6,0.4,0.19999999999999996,0.09999999999999998,0.64,0.8,0.6,0.20000000000000007,0.0,9266,31131,310,30821,20397
2016-07-31,0.6,0.7,0.5,0.19999999999999996,-0.09999999999999998,0.64,0.7,0.6,0.09999999999999998,-0.09999999999999998,0.54,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.58,0.7,0.5,0.19999999999999996,-0.19999999999999996,7052,9758,2250,7508,5636
2016-08-07,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.45,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.5,0.5,0.5,0.0,0.0,7638,11220,2732,8488,-5036
2016-08-14,0.4,0.5,0.3,0.2,0.2,0.5,0.6,0.4,0.19999999999999996,0.09999999999999998,0.4,0.5,0.3,0.2,0.2,0.45,0.6,0.4,0.19999999999999996,0.19999999999999996,25112,59907,1425,58482,-30184
2016-08-21,0.72,0.9,0.6,0.30000000000000004,0.30000000000000004,0.84,1.0,0.7,0.30000000000000004,0.30000000000000004,0.66,0.9,0.5,0.4,0.4,0.82,1.0,0.7,0.30000000000000004,0.30000000000000004,26584,47019,12180,34839,11272
2016-08-28,1.0,1.1,0.9,0.20000000000000007,-0.09999999999999998,1.025,1.1,1.0,0.10000000000000009,0.0,0.95,1.0,0.9,0.09999999999999998,-0.09999999999999998,1.025,1.1,1.0,0.10000000000000009,0.0,6116,7629,3274,4355,941
2016-09-04,0.8200000000000001,0.9,0.7,0.20000000000000007,-0.09999999999999998,0.9,1.0,0.8,0.19999999999999996,-0.19999999999999996,0.8,0.9,0.7,0.20000000000000007,-0.09999999999999998,0.86,1.0,0.8,0.19999999999999996,-0.19999999999999996,9059,17975,100,17875,-17851
2016-09-11,0.775,0.8,0.7,0.10000000000000009,-0.10000000000000009,0.8250000000000001,0.9,0.8,0.09999999999999998,0.0,0.75,0.8,0.7,0.10000000000000009,-0.10000000000000009,0.8,0.9,0.7,0.20000000000000007,0.0,2399,5710,423,5287,5287
2016-09-18,0.725,0.9,0.6,0.30000000000000004,0.0,0.8,0.9,0.6,0.30000000000000004,-0.20000000000000007,0.7,0.9,0.5,0.4,-0.09999999999999998,0.8,0.9,0.6,0.30000000000000004,-0.20000000000000007,5821,15671,901,14770,14770
2016-09-25,0.5,0.7,0.1,0.6,-0.5,0.675,0.8,0.6,0.20000000000000007,0.09999999999999998,0.5,0.7,0.1,0.6,-0.5,0.6499999999999999,0.7,0.6,0.09999999999999998,0.09999999999999998,4337,7141,817,6324,-6324
2016-10-02,0.45,0.5,0.4,0.09999999999999998,0.09999999999999998,0.6499999999999999,0.7,0.6,0.09999999999999998,-0.09999999999999998,0.4,0.4,0.4,0.0,0.0,0.6,0.6,0.6,0.0,0.0,773,1080,467,613,613
2016-10-09,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,0.6,0.6,0.6,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.6,0.6,0.6,0.0,0.0,5745,7425,4065,3360,-3360
2016-10-16,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,182,230,134,96,-96
2016-10-23,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0,4408,9700,220,9480,8760
2016-10-30,0.625,0.9,0.4,0.5,-0.19999999999999996,0.675,0.9,0.5,0.4,-0.19999999999999996,0.525,0.6,0.4,0.19999999999999996,-0.19999999999999996,0.575,0.7,0.4,0.29999999999999993,-0.29999999999999993,9626,22570,1720,20850,16760
2016-11-06,0.4,0.4,0.4,0.0,0.0,0.45,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.35,0.4,0.3,0.10000000000000003,-0.10000000000000003,0.4,0.5,0.3,0.2,-0.2,12274,22948,1600,21348,21348
2016-11-13,0.475,0.6,0.4,0.19999999999999996,0.0,0.575,0.6,0.5,0.09999999999999998,0.0,0.4,0.6,0.3,0.3,-0.10000000000000003,0.55,0.6,0.4,0.19999999999999996,0.0,7537,21120,1795,19325,-166
2016-11-20,0.5333333333333333,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.5333333333333333,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.4,0.5,0.3,0.2,-0.2,0.4666666666666667,0.5,0.4,0.09999999999999998,-0.09999999999999998,9873,11540,6570,4970,-4970
2016-11-27,0.4,0.5,0.3,0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.3666666666666667,0.4,0.3,0.10000000000000003,-0.10000000000000003,0.5,0.5,0.5,0.0,0.0,6357,11578,300,11278,-11278
2016-12-04,0.38,0.5,0.3,0.2,0.09999999999999998,0.42000000000000004,0.5,0.4,0.09999999999999998,0.09999999999999998,0.33999999999999997,0.5,0.3,0.2,0.2,0.4,0.5,0.3,0.2,0.09999999999999998,11670,22800,1200,21600,2967
2016-12-11,0.5,0.5,0.5,0.0,0.0,0.52,0.6,0.5,0.09999999999999998,0.09999999999999998,0.4,0.5,0.3,0.2,0.10000000000000003,0.5,0.6,0.4,0.19999999999999996,0.09999999999999998,8818,13357,635,12722,-2462
2016-12-18,0.4,0.4,0.4,0.0,0.0,0.55,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.4,0.4,0.4,0.0,0.0,0.5,0.5,0.5,0.0,0.0,9852,15430,4275,11155,-11155
2016-12-25,0.4,0.4,0.4,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.35,0.4,0.3,0.10000000000000003,-0.10000000000000003,0.5,0.5,0.5,0.0,0.0,11137,20675,1600,19075,19075
2017-01-01,0.5,0.5,0.5,0.0,0.0,0.55,0.6,0.5,0.09999999999999998,0.09999999999999998,0.4,0.5,0.3,0.2,-0.2,0.5,0.5,0.5,0.0,0.0,4284,7569,1000,6569,6569
2017-01-08,0.525,0.6,0.3,0.3,0.3,0.65,0.9,0.5,0.4,0.4,0.525,0.6,0.3,0.3,0.3,0.6,0.7,0.5,0.19999999999999996,0.19999999999999996,10353,33160,150,33010,32810
2017-01-15,0.84,0.9,0.7,0.20000000000000007,0.0,0.98,1.0,0.9,0.09999999999999998,0.0,0.72,0.8,0.7,0.10000000000000009,0.10000000000000009,0.96,1.0,0.9,0.09999999999999998,0.0,18645,48208,5502,42706,-27882
2017-01-22,1.12,1.2,0.9,0.29999999999999993,0.29999999999999993,1.18,1.2,1.1,0.09999999999999987,0.09999999999999987,1.02,1.2,0.8,0.3999999999999999,0.29999999999999993,1.18,1.2,1.1,0.09999999999999987,0.09999999999999987,11284,20185,1941,18244,-10761
2017-01-29,1.225,1.4,1.1,0.2999999999999998,-0.19999999999999996,1.275,1.4,1.2,0.19999999999999996,-0.09999999999999987,1.075,1.2,0.8,0.3999999999999999,0.0,1.225,1.3,1.2,0.10000000000000009,0.10000000000000009,5466,8490,582,7908,-1962
2017-02-05,1.32,1.4,1.2,0.19999999999999996,0.09999999999999987,1.3599999999999999,1.4,1.3,0.09999999999999987,0.09999999999999987,1.2,1.2,1.2,0.0,0.0,1.32,1.4,1.3,0.09999999999999987,0.09999999999999987,6733,16350,1700,14650,960
2017-02-12,1.325,1.4,1.3,0.09999999999999987,0.09999999999999987,1.4,1.4,1.4,0.0,0.0,1.275,1.3,1.2,0.10000000000000009,0.10000000000000009,1.4,1.4,1.4,0.0,0.0,4246,8638,2258,6380,-6380
2017-02-19,1.3,1.4,1.2,0.19999999999999996,-0.10000000000000009,1.3599999999999999,1.4,1.2,0.19999999999999996,-0.19999999999999996,1.2,1.3,1.1,0.19999999999999996,-0.10000000000000009,1.26,1.4,1.2,0.19999999999999996,-0.19999999999999996,5293,10177,242,9935,-5738
2017-02-26,0.95,1.0,0.9,0.09999999999999998,-0.09999999999999998,1.0750000000000002,1.1,1.0,0.10000000000000009,0.0,0.8500000000000001,0.9,0.8,0.09999999999999998,0.09999999999999998,1.0250000000000001,1.1,0.9,0.20000000000000007,0.0,5916,9217,2022,7195,-2228
