Date,American Energy Independence_Open_average,American Energy Independence_Open_max,American Energy Independence_Open_min,American Energy Independence_Open_volatility,American Energy Independence_Open_change,American Energy Independence_High_average,American Energy Independence_High_max,American Energy Independence_High_min,American Energy Independence_High_volatility,American Energy Independence_High_change,American Energy Independence_Low_average,American Energy Independence_Low_max,American Energy Independence_Low_min,American Energy Independence_Low_volatility,American Energy Independence_Low_change,American Energy Independence_Close_average,American Energy Independence_Close_max,American Energy Independence_Close_min,American Energy Independence_Close_volatility,American Energy Independence_Close_change
2018-08-26,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2018-09-02,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2018-09-09,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2018-09-16,25.86,25.86,25.86,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2018-09-23,25.72,25.72,25.72,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.72,25.72,25.72,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2018-09-30,25.62,25.62,25.62,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-10-07,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2018-10-14,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2018-10-21,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2018-10-28,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2018-11-04,23.77,23.77,23.77,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-11-11,23.59,23.59,23.59,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2018-11-18,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2018-11-25,23.56,23.56,23.56,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-12-02,22.31,22.31,22.31,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2018-12-09,21.77,21.77,21.77,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2018-12-16,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.53,19.53,19.53,0.0,0.0
2018-12-23,20.42,20.42,20.42,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2018-12-30,22.27,22.27,22.27,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2019-01-06,22.82,22.82,22.82,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2019-01-13,23.53,23.53,23.53,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-01-20,23.36,23.36,23.36,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2019-01-27,24.17,24.17,24.17,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-02-03,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-02-10,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-02-17,24.58,24.58,24.58,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2019-02-24,24.22,24.22,24.22,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2019-03-03,24.46,24.46,24.46,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2019-03-10,24.92,24.92,24.92,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-03-17,24.91,24.91,24.91,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.91,24.91,24.91,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-03-24,25.14,25.14,25.14,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2019-03-31,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-04-07,25.11,25.11,25.11,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-04-14,24.99,24.99,24.99,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-04-21,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-04-28,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2019-05-05,24.21,24.21,24.21,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-05-12,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2019-05-19,24.49,24.49,24.49,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2019-05-26,24.05,24.05,24.05,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-06-02,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-06-09,23.85,23.85,23.85,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2019-06-16,24.35,24.35,24.35,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2019-06-23,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-06-30,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-07-07,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-07-14,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2019-07-21,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-07-28,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-08-04,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-08-11,22.73,22.73,22.73,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2019-08-18,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-08-25,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2019-09-01,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-09-08,24.44,24.44,24.44,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2019-09-15,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2019-09-22,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-09-29,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.87,22.87,22.87,0.0,0.0
2019-10-06,22.54,22.54,22.54,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2019-10-13,22.73,22.73,22.73,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2019-10-20,22.73,22.73,22.73,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2019-10-27,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-11-03,22.17,22.17,22.17,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-11-10,22.1,22.1,22.1,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2019-11-17,22.18,22.18,22.18,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2019-11-24,21.65,21.65,21.65,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2019-12-01,21.94,21.94,21.94,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.88,21.88,21.88,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2019-12-08,22.87,22.87,22.87,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-12-15,23.57,23.57,23.57,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2019-12-22,23.38,23.38,23.38,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-12-29,23.35,23.35,23.35,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.47,23.47,23.47,0.0,0.0
