Date,LSI_Open_average,LSI_Open_max,LSI_Open_min,LSI_Open_volatility,LSI_Open_change,LSI_High_average,LSI_High_max,LSI_High_min,LSI_High_volatility,LSI_High_change,LSI_Low_average,LSI_Low_max,LSI_Low_min,LSI_Low_volatility,LSI_Low_change,LSI_Close_average,LSI_Close_max,LSI_Close_min,LSI_Close_volatility,LSI_Close_change,LSI_Volume_average,LSI_Volume_max,LSI_Volume_min,LSI_Volume_volatility,LSI_Volume_change
2018-01-14,84.348,84.91,83.79,1.1199999999999903,0.8400000000000034,85.438,85.93,84.8,1.1300000000000097,0.10000000000000853,83.97200000000001,84.62,82.98,1.6400000000000006,0.5500000000000114,84.528,84.91,83.78,1.1299999999999955,0.4299999999999926,373291,412010,332075,79935,-18734
2018-01-21,85.048,87.01,84.06,2.950000000000003,-0.8999999999999915,85.834,87.29,84.06,3.230000000000004,-3.230000000000004,83.888,85.64,82.59,3.049999999999997,-2.269999999999996,84.994,86.79,83.49,3.3000000000000114,-3.3000000000000114,407250,680562,217347,463215,-285874
2018-01-28,82.19800000000001,83.23,80.15,3.0799999999999983,-3.0799999999999983,82.908,83.94,81.42,2.519999999999996,-1.9899999999999949,80.962,82.67,78.82,3.8500000000000085,-3.8500000000000085,81.51599999999999,83.1,79.21,3.8900000000000006,-3.6000000000000085,492278,609396,249223,360173,352482
2018-02-04,78.50800000000001,79.06,77.4,1.6599999999999966,0.45000000000000284,79.61,80.23,79.06,1.1700000000000017,-0.7299999999999898,77.15,78.43,76.42,2.010000000000005,-1.0900000000000034,78.342,78.92,76.97,1.9500000000000028,-0.5400000000000063,644062,746736,371831,374905,-28527
2018-02-11,78.7325,79.4,78.26,1.1400000000000006,1.1400000000000006,79.475,80.05,78.74,1.3100000000000023,0.4899999999999949,77.9425,78.26,77.43,0.8299999999999983,0.38000000000000966,78.94,79.51,78.09,1.4200000000000017,-0.5,362157,409672,326769,82903,-51475
2018-02-18,78.894,80.15,78.2,1.9500000000000028,1.5100000000000051,79.64,80.25,79.17,1.0799999999999983,1.0799999999999983,78.172,79.24,77.33,1.9099999999999966,1.3399999999999892,78.852,79.9,77.91,1.990000000000009,1.710000000000008,475545,647704,350547,297157,-83658
2018-02-25,78.982,79.59,78.46,1.1300000000000097,-0.5300000000000011,79.884,80.37,79.38,0.9900000000000091,0.1700000000000017,78.286,78.7,77.97,0.730000000000004,0.5400000000000063,78.942,79.63,78.22,1.4099999999999966,1.4099999999999966,648360,1067407,337783,729624,-162896
2018-03-04,80.54599999999999,81.46,79.48,1.9799999999999898,1.5899999999999892,81.208,81.98,80.41,1.5700000000000074,1.5700000000000074,79.942,80.89,78.44,2.450000000000003,2.450000000000003,80.838,81.57,80.11,1.4599999999999937,1.4599999999999937,365746,496507,284497,212010,87962
2018-03-11,81.436,81.71,81.03,0.6799999999999926,-0.11999999999999034,81.952,82.24,81.54,0.6999999999999886,-0.4099999999999966,80.864,81.2,80.52,0.6800000000000068,-0.5500000000000114,81.406,81.75,80.97,0.7800000000000011,-0.2599999999999909,448080,619481,262254,357227,234450
2018-03-18,81.444,82.15,80.79,1.3599999999999994,-0.5799999999999983,82.316,82.79,81.81,0.980000000000004,-0.2600000000000051,80.782,81.37,80.12,1.25,-1.0900000000000034,81.432,82.07,80.33,1.7399999999999949,-0.22999999999998977,342690,479277,247128,232149,-135558
