Date,ProShares Short MidCap400Etf_Open_average,ProShares Short MidCap400Etf_Open_max,ProShares Short MidCap400Etf_Open_min,ProShares Short MidCap400Etf_Open_volatility,ProShares Short MidCap400Etf_Open_change,ProShares Short MidCap400Etf_High_average,ProShares Short MidCap400Etf_High_max,ProShares Short MidCap400Etf_High_min,ProShares Short MidCap400Etf_High_volatility,ProShares Short MidCap400Etf_High_change,ProShares Short MidCap400Etf_Low_average,ProShares Short MidCap400Etf_Low_max,ProShares Short MidCap400Etf_Low_min,ProShares Short MidCap400Etf_Low_volatility,ProShares Short MidCap400Etf_Low_change,ProShares Short MidCap400Etf_Close_average,ProShares Short MidCap400Etf_Close_max,ProShares Short MidCap400Etf_Close_min,ProShares Short MidCap400Etf_Close_volatility,ProShares Short MidCap400Etf_Close_change
2018-08-19,41.62,41.62,41.62,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2018-08-26,41.59,41.59,41.59,0.0,0.0,41.61,41.61,41.61,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2018-09-02,41.86,41.86,41.86,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2018-09-09,41.42,41.42,41.42,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2018-09-16,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2018-09-23,41.92,41.92,41.92,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2018-09-30,42.92,42.92,42.92,0.0,0.0,43.12,43.12,43.12,0.0,0.0,42.92,42.92,42.92,0.0,0.0,43.11,43.11,43.11,0.0,0.0
2018-10-07,44.81,44.81,44.81,0.0,0.0,45.58,45.58,45.58,0.0,0.0,44.81,44.81,44.81,0.0,0.0,45.13,45.13,45.13,0.0,0.0
2018-10-14,44.7,44.7,44.7,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.7,44.7,44.7,0.0,0.0,45.03,45.03,45.03,0.0,0.0
2018-10-21,47.11,47.11,47.11,0.0,0.0,47.6,47.6,47.6,0.0,0.0,46.55,46.55,46.55,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2018-10-28,45.3,45.3,45.3,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2018-11-04,44.66,44.66,44.66,0.0,0.0,45.06,45.06,45.06,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.78,44.78,44.78,0.0,0.0
2018-11-11,45.5,45.5,45.5,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.22,45.22,45.22,0.0,0.0
2018-11-18,46.09,46.09,46.09,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2018-11-25,45.0,45.0,45.0,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0
2018-12-02,46.4,46.4,46.4,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.03,46.03,46.03,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2018-12-09,48.16,48.16,48.16,0.0,0.0,48.6,48.6,48.6,0.0,0.0,47.9,47.9,47.9,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2018-12-16,51.03,51.03,51.03,0.0,0.0,52.3,52.3,52.3,0.0,0.0,50.5,50.5,50.5,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2018-12-23,50.67,50.67,50.67,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2018-12-30,50.76,50.76,50.76,0.0,0.0,50.76,50.76,50.76,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2019-01-06,47.66,47.66,47.66,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.44,47.44,47.44,0.0,0.0
2019-01-13,46.42,46.42,46.42,0.0,0.0,46.42,46.42,46.42,0.0,0.0,45.94,45.94,45.94,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2019-01-20,46.24,46.24,46.24,0.0,0.0,46.24,46.24,46.24,0.0,0.0,45.93,45.93,45.93,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2019-01-27,45.62,45.62,45.62,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2019-02-03,45.35,45.35,45.35,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.21,45.21,45.21,0.0,0.0
2019-02-10,44.08,44.08,44.08,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2019-02-17,43.47,43.47,43.47,0.0,0.0,43.47,43.47,43.47,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.31,43.31,43.31,0.0,0.0
2019-02-24,43.49,43.49,43.49,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.4,43.4,43.4,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2019-03-03,45.13,45.13,45.13,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2019-03-10,44.03,44.03,44.03,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.03,44.03,44.03,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2019-03-17,44.42,44.42,44.42,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2019-03-24,43.84,43.84,43.84,0.0,0.0,44.02,44.02,44.02,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.99,43.99,43.99,0.0,0.0
2019-03-31,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.8,42.8,42.8,0.0,0.0
2019-04-07,42.58,42.58,42.58,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-04-14,42.72,42.72,42.72,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2019-04-21,42.55,42.55,42.55,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-04-28,42.47,42.47,42.47,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.13,42.13,42.13,0.0,0.0,42.13,42.13,42.13,0.0,0.0
2019-05-05,43.78,43.78,43.78,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.09,43.09,43.09,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2019-05-12,44.1,44.1,44.1,0.0,0.0,44.15,44.15,44.15,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2019-05-19,44.68,44.68,44.68,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2019-05-26,45.95,45.95,45.95,0.0,0.0,46.16,46.16,46.16,0.0,0.0,45.94,45.94,45.94,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2019-06-02,44.1,44.1,44.1,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.89,43.89,43.89,0.0,0.0,44.07,44.07,44.07,0.0,0.0
2019-06-09,43.86,43.86,43.86,0.0,0.0,43.92,43.92,43.92,0.0,0.0,43.81,43.81,43.81,0.0,0.0,43.87,43.87,43.87,0.0,0.0
2019-06-16,43.14,43.14,43.14,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.24,43.24,43.24,0.0,0.0
2019-06-23,43.0,43.0,43.0,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.56,42.56,42.56,0.0,0.0
2019-06-30,42.44,42.44,42.44,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.22,42.22,42.22,0.0,0.0
2019-07-07,42.46,42.46,42.46,0.0,0.0,42.46,42.46,42.46,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.29,42.29,42.29,0.0,0.0
2019-07-14,42.58,42.58,42.58,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.79,42.79,42.79,0.0,0.0
2019-07-21,42.1,42.1,42.1,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-07-28,43.2,43.2,43.2,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.32,43.32,43.32,0.0,0.0
2019-08-04,43.53,43.53,43.53,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.58,43.58,43.58,0.0,0.0
2019-08-11,44.85,44.85,44.85,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.14,44.14,44.14,0.0,0.0,44.14,44.14,44.14,0.0,0.0
2019-08-18,43.84,43.84,43.84,0.0,0.0,45.02,45.02,45.02,0.0,0.0,43.84,43.84,43.84,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2019-08-25,44.04,44.04,44.04,0.0,0.0,44.04,44.04,44.04,0.0,0.0,43.92,43.92,43.92,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2019-09-01,43.1,43.1,43.1,0.0,0.0,43.22,43.22,43.22,0.0,0.0,42.97,42.97,42.97,0.0,0.0,43.2,43.2,43.2,0.0,0.0
2019-09-08,42.04,42.04,42.04,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.04,42.04,42.04,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2019-09-15,42.51,42.51,42.51,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.44,42.44,42.44,0.0,0.0
2019-09-22,42.44,42.44,42.44,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-09-29,43.6,43.6,43.6,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2019-10-06,43.11,43.11,43.11,0.0,0.0,43.11,43.11,43.11,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2019-10-13,42.47,42.47,42.47,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.46,42.46,42.46,0.0,0.0
2019-10-20,42.03,42.03,42.03,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.99,41.99,41.99,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2019-10-27,41.85,41.85,41.85,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2019-11-03,41.3,41.3,41.3,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2019-11-10,41.08,41.08,41.08,0.0,0.0,41.11,41.11,41.11,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.11,41.11,41.11,0.0,0.0
2019-11-17,41.48,41.48,41.48,0.0,0.0,41.48,41.48,41.48,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2019-11-24,40.55,40.55,40.55,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2019-12-01,40.6,40.6,40.6,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.52,40.52,40.52,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2019-12-08,40.36,40.36,40.36,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2019-12-15,39.85,39.85,39.85,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-12-22,39.57,39.57,39.57,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.75,39.75,39.75,0.0,0.0
2019-12-29,40.18,40.18,40.18,0.0,0.0,40.18,40.18,40.18,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.87,39.87,39.87,0.0,0.0
