Date,PEBK_Open_average,PEBK_Open_max,PEBK_Open_min,PEBK_Open_volatility,PEBK_Open_change,PEBK_High_average,PEBK_High_max,PEBK_High_min,PEBK_High_volatility,PEBK_High_change,PEBK_Low_average,PEBK_Low_max,PEBK_Low_min,PEBK_Low_volatility,PEBK_Low_change,PEBK_Close_average,PEBK_Close_max,PEBK_Close_min,PEBK_Close_volatility,PEBK_Close_change,PEBK_Volume_average,PEBK_Volume_max,PEBK_Volume_min,PEBK_Volume_volatility,PEBK_Volume_change
2018-05-27,31.69,32.0,31.26,0.7399999999999984,0.46000000000000085,32.068,32.4,31.95,0.4499999999999993,0.41000000000000014,31.330000000000002,31.8,30.93,0.870000000000001,0.7899999999999991,31.756,32.02,31.47,0.5500000000000043,0.5500000000000043,5953,7968,3395,4573,-934
2018-06-03,31.842,32.14,31.48,0.6600000000000001,0.0799999999999983,32.05,32.2,31.99,0.2100000000000044,0.14000000000000057,31.268,31.65,30.3,1.3499999999999979,0.35999999999999943,31.887999999999998,32.19,31.7,0.48999999999999844,0.48999999999999844,6093,8885,4252,4633,-4314
2018-06-10,32.332,33.05,32.05,1.0,1.0,32.822,33.45,32.18,1.2700000000000031,1.1000000000000014,31.944,32.29,31.23,1.0599999999999987,0.9400000000000013,32.476,32.94,31.84,1.0999999999999979,0.9400000000000013,6769,9590,2221,7369,2475
2018-06-17,32.938,33.38,32.51,0.8700000000000045,0.1700000000000017,33.262,33.49,33.01,0.480000000000004,-0.10999999999999943,32.55,32.77,32.25,0.5200000000000031,0.13000000000000256,32.716,32.94,32.25,0.6899999999999977,0.020000000000003126,10346,20945,1728,19217,-14848
2018-06-24,32.374,32.99,32.05,0.9400000000000048,-0.8900000000000006,32.79,33.0,32.53,0.46999999999999886,-0.46999999999999886,32.260000000000005,32.99,31.88,1.110000000000003,-0.9600000000000009,32.444,33.0,32.03,0.9699999999999989,-0.7000000000000028,3261,4513,2178,2335,376
2018-07-01,32.222500000000004,32.49,32.06,0.4299999999999997,-0.4299999999999997,32.3175,32.49,32.06,0.4299999999999997,-0.07000000000000028,31.7575,32.49,30.83,1.6600000000000037,-1.6600000000000037,31.91,32.49,31.38,1.110000000000003,-1.110000000000003,3825,8535,476,8059,3742
2018-07-08,31.436,31.86,31.15,0.7100000000000009,0.3099999999999987,32.016,32.7,31.62,1.0800000000000018,1.0800000000000018,31.227999999999998,31.5,30.65,0.8500000000000014,0.8500000000000014,31.692,32.07,31.31,0.7600000000000016,0.7600000000000016,4656,7758,1406,6352,-4251
2018-07-15,31.874,32.27,31.54,0.730000000000004,-0.0800000000000054,32.376000000000005,32.7,32.2,0.5,0.4299999999999997,31.634,32.19,31.25,0.9399999999999977,0.4799999999999969,31.912,32.54,31.39,1.1499999999999986,0.8299999999999983,5737,8149,2663,5486,-2470
2018-07-22,31.964000000000002,32.6,31.25,1.3500000000000014,-0.9200000000000017,32.386,32.6,31.95,0.6500000000000021,-0.4200000000000017,31.512,32.4,30.93,1.4699999999999989,-1.4699999999999989,31.894000000000002,32.42,30.93,1.490000000000002,-1.4699999999999989,3009,4180,1824,2356,1283
2018-07-29,30.682,31.6,29.75,1.8500000000000014,-0.8399999999999999,31.328,31.7,30.9,0.8000000000000007,-0.8000000000000007,30.564,31.02,29.75,1.2699999999999996,-0.8399999999999999,31.004,31.39,30.56,0.8300000000000018,-0.6900000000000013,3740,4608,2554,2054,84
2018-08-05,30.672,31.21,30.0,1.2100000000000009,0.6600000000000001,30.986,31.38,30.63,0.75,0.3500000000000014,30.386,31.0,30.0,1.0,1.0,30.762,31.3,30.3,1.0,1.0,2966,4655,644,4011,-1439
2018-08-12,30.8,31.45,30.33,1.120000000000001,-1.0899999999999999,31.064,31.57,30.55,1.0199999999999996,-0.7699999999999996,30.382,30.8,30.0,0.8000000000000007,-0.6799999999999997,30.656,31.3,30.1,1.1999999999999993,-1.0199999999999996,4894,7546,1640,5906,-2489
2018-08-19,30.616,30.81,30.5,0.3099999999999987,-0.07000000000000028,30.638,30.81,30.5,0.3099999999999987,-0.17999999999999972,30.204,30.4,30.05,0.34999999999999787,-0.34999999999999787,30.363999999999997,30.58,30.08,0.5,-0.5,3613,5165,2102,3063,2599
2018-08-26,30.2725,30.47,30.08,0.39000000000000057,0.3500000000000014,30.6475,30.7,30.49,0.21000000000000085,0.0,30.1025,30.22,30.0,0.21999999999999886,-0.0799999999999983,30.5175,30.67,30.39,0.28000000000000114,0.129999999999999,2846,4225,1787,2438,2234
2018-09-02,30.402,30.68,30.16,0.5199999999999996,-0.25,30.47,30.7,30.26,0.4399999999999977,-0.23999999999999844,29.832,30.31,29.52,0.7899999999999991,-0.6600000000000001,30.164,30.36,30.03,0.3299999999999983,-0.259999999999998,4629,10396,1986,8410,8410
2018-09-09,29.7,30.2,29.26,0.9399999999999977,-0.5699999999999967,30.018,30.5,29.3,1.1999999999999993,-0.6499999999999986,29.086,29.38,28.8,0.5799999999999983,-0.41000000000000014,29.722,30.2,29.3,0.8999999999999986,-0.5500000000000007,7778,12021,5193,6828,-1606
2018-09-16,28.704,29.35,28.16,1.1900000000000013,-0.3500000000000014,29.114,29.35,28.94,0.41000000000000014,-0.07000000000000028,28.52,28.85,28.16,0.6900000000000013,0.21000000000000085,28.804,29.08,28.46,0.6199999999999974,0.4099999999999966,5820,17736,1777,15959,-2132
2018-09-23,29.024,29.7,28.66,1.0399999999999991,-0.35999999999999943,29.364,29.7,28.77,0.9299999999999997,-0.08999999999999986,28.704,29.13,28.43,0.6999999999999993,-0.36999999999999744,28.888,29.39,28.7,0.6900000000000013,-0.629999999999999,4626,8461,566,7895,4775
2018-09-30,29.004,29.54,28.54,1.0,0.8000000000000007,29.262,29.61,28.75,0.8599999999999994,0.8500000000000014,28.732,29.07,28.41,0.6600000000000001,0.6600000000000001,29.058,29.6,28.7,0.9000000000000021,0.9000000000000021,4700,7224,2309,4915,4136
2018-10-07,28.79,29.47,28.15,1.3200000000000003,-0.8900000000000006,29.206,29.82,28.67,1.1499999999999986,-0.5399999999999991,28.52,28.9,28.12,0.7799999999999976,-0.36999999999999744,28.68,28.94,28.36,0.5800000000000018,0.0400000000000027,5061,9659,3613,6046,-334
2018-10-14,29.204,29.54,29.04,0.5,-0.05000000000000071,29.728,30.0,29.55,0.4499999999999993,-0.2699999999999996,28.882,29.21,28.71,0.5,0.18999999999999773,29.254,29.79,28.75,1.0399999999999991,-0.5599999999999987,6269,8834,3263,5571,-1393
2018-10-21,28.53,29.2,27.46,1.7399999999999984,-1.7399999999999984,28.96,29.74,28.36,1.379999999999999,-0.9699999999999989,27.608,28.5,27.03,1.4699999999999989,-1.3599999999999994,28.08,28.5,27.22,1.2800000000000011,-0.5700000000000003,17427,32558,4121,28437,1739
2018-10-28,28.041999999999998,28.75,27.33,1.4200000000000017,0.6400000000000006,28.43,29.3,27.96,1.3399999999999999,1.1900000000000013,27.712,28.3,27.33,0.9700000000000024,0.620000000000001,28.066,28.3,27.84,0.46000000000000085,0.19000000000000128,6602,12475,1059,11416,7871
2018-11-04,28.314,28.48,28.05,0.4299999999999997,0.05000000000000071,28.67,29.1,28.35,0.75,0.3000000000000007,27.948,28.1,27.71,0.39000000000000057,0.23000000000000043,28.214000000000002,28.35,27.94,0.41000000000000014,-0.3999999999999986,8221,13900,3676,10224,-8554
2018-11-11,28.002,28.22,27.66,0.5599999999999987,-0.18000000000000327,28.4,28.5,28.3,0.1999999999999993,-0.14000000000000057,27.724,28.07,27.56,0.5100000000000016,0.23000000000000043,28.082,28.35,27.66,0.6900000000000013,-0.23000000000000043,4490,7867,2681,5186,106
2018-11-18,28.2675,29.0,27.89,1.1099999999999994,1.1099999999999994,28.9425,29.31,28.39,0.9199999999999982,0.9199999999999982,27.9625,28.76,27.5,1.2600000000000016,1.2600000000000016,28.490000000000002,29.2,27.5,1.6999999999999993,1.2600000000000016,4881,6846,2748,4098,-2269
2018-11-25,28.832,29.21,28.7,0.5100000000000016,-0.05000000000000071,29.288,29.5,28.71,0.7899999999999991,-0.7899999999999991,28.354,28.61,28.18,0.4299999999999997,-0.120000000000001,28.694,29.39,28.47,0.9200000000000017,0.0,3548,5065,1566,3499,-3499
2018-12-02,27.99,29.47,27.08,2.3900000000000006,-1.6699999999999982,28.285,29.47,27.8,1.6699999999999982,-1.6699999999999982,27.1475,27.8,26.83,0.9700000000000024,0.9700000000000024,27.6425,27.9,27.38,0.5199999999999996,0.4200000000000017,7322,19945,1113,18832,-4057
2018-12-09,26.594,28.09,24.16,3.9299999999999997,-3.9299999999999997,26.752,28.12,24.34,3.780000000000001,-3.75,25.408,27.55,23.19,4.359999999999999,-4.359999999999999,25.798,27.57,23.95,3.620000000000001,-3.620000000000001,6281,10963,758,10205,3781
2018-12-16,23.062,24.25,22.09,2.16,-2.16,23.474,24.25,22.67,1.5799999999999983,-1.5799999999999983,22.148,23.86,20.03,3.8299999999999983,-3.8299999999999983,22.586,23.86,21.3,2.5599999999999987,-2.5599999999999987,6424,17738,1143,16595,849
2018-12-23,23.0225,25.42,21.18,4.240000000000002,4.240000000000002,24.052500000000002,25.43,21.96,3.469999999999999,3.460000000000001,22.315,23.86,20.03,3.8299999999999983,3.7399999999999984,23.535,25.12,21.6,3.5199999999999996,2.8599999999999994,8254,18188,2803,15385,-954
2018-12-30,24.735,26.12,23.53,2.59,2.1900000000000013,25.9275,26.56,25.36,1.1999999999999993,1.0300000000000011,24.0825,25.45,23.52,1.9299999999999997,1.620000000000001,25.4025,26.41,23.52,2.8900000000000006,1.0300000000000011,6262,10861,2249,8612,1603
2019-01-06,26.426,27.24,25.75,1.4899999999999984,-0.10999999999999943,26.982,27.36,26.5,0.8599999999999994,-0.23999999999999844,26.11,26.38,25.74,0.6400000000000006,0.23000000000000043,26.566,27.0,26.36,0.6400000000000006,0.15000000000000213,5123,9279,2836,6443,1484
2019-01-13,26.435,26.99,26.04,0.9499999999999993,0.41000000000000014,27.045,27.79,26.5,1.2899999999999991,0.39000000000000057,25.985,26.25,25.51,0.7399999999999984,0.7399999999999984,26.65,27.01,26.25,0.7600000000000016,0.5700000000000003,5769,7176,5060,2116,263
2019-01-20,26.67,27.09,26.21,0.879999999999999,0.5899999999999999,26.91,27.09,26.8,0.28999999999999915,-0.0799999999999983,26.248,26.51,25.63,0.8800000000000026,0.8800000000000026,26.762,26.95,26.54,0.41000000000000014,0.03999999999999915,5860,11494,1612,9882,-5035
2019-01-27,25.814,27.84,23.94,3.8999999999999986,-1.7899999999999991,26.948,27.84,26.56,1.2800000000000011,-1.1999999999999993,24.316,25.4,22.09,3.3099999999999987,-3.3099999999999987,25.94,26.43,25.4,1.0300000000000011,1.0300000000000011,8463,15348,5298,10050,1959
2019-02-03,26.472,26.66,26.25,0.41000000000000014,-0.1999999999999993,26.976,27.29,26.65,0.6400000000000006,-0.28999999999999915,25.878,26.65,23.64,3.009999999999998,-0.1999999999999993,26.612000000000002,26.78,26.3,0.4800000000000004,-0.07000000000000028,6125,13281,1077,12204,3340
2019-02-10,27.8225,28.1,27.59,0.5100000000000016,0.5100000000000016,28.855,31.21,27.8,3.41,3.41,27.195,28.1,26.48,1.620000000000001,0.870000000000001,27.927500000000002,28.57,27.4,1.1700000000000017,0.7699999999999996,13161,14757,10753,4004,1230
2019-02-17,28.598,28.82,28.4,0.4200000000000017,-0.21000000000000085,28.854,29.1,28.7,0.40000000000000213,0.15000000000000213,27.66,28.23,27.04,1.1900000000000013,0.8000000000000007,28.268,28.6,28.01,0.5899999999999999,-0.05999999999999872,7509,12234,2210,10024,-2426
2019-02-24,28.104,28.65,27.21,1.4399999999999977,0.38000000000000256,28.848,29.0,28.7,0.3000000000000007,0.19000000000000128,27.75,28.04,27.21,0.8299999999999983,-0.35999999999999943,28.268,28.52,28.12,0.3999999999999986,-0.3200000000000003,7188,11820,5485,6335,295
2019-03-03,27.48,27.99,26.91,1.0799999999999983,0.4299999999999997,28.355999999999998,28.57,28.07,0.5,0.14999999999999858,27.224,27.66,26.91,0.75,0.4299999999999997,27.794,28.25,27.3,0.9499999999999993,-0.10000000000000142,7237,10385,1133,9252,6416
2019-03-10,28.022,28.34,27.7,0.6400000000000006,0.17999999999999972,28.4,28.5,28.3,0.1999999999999993,-0.16000000000000014,27.486,28.01,27.02,0.990000000000002,0.8500000000000014,27.786,28.04,27.51,0.5299999999999976,-0.05999999999999872,9573,20802,2277,18525,-11934
2019-03-17,27.706,28.12,27.21,0.9100000000000001,-0.9100000000000001,27.972,28.14,27.62,0.5199999999999996,-0.17999999999999972,27.334,27.74,26.97,0.7699999999999996,-0.6300000000000026,27.576,27.78,27.23,0.5500000000000007,-0.46999999999999886,7139,9426,5175,4251,828
2019-03-24,26.654,27.25,25.02,2.2300000000000004,-0.39000000000000057,27.23,27.39,27.1,0.28999999999999915,-0.1700000000000017,26.338,26.86,25.02,1.8399999999999999,-0.23000000000000043,26.914,27.25,26.53,0.7199999999999989,-0.7199999999999989,6703,13157,2276,10881,-5302
2019-03-31,26.758,27.06,26.12,0.9399999999999977,0.7300000000000004,26.996,27.1,26.9,0.20000000000000284,-0.20000000000000284,26.656,26.97,26.04,0.9299999999999997,0.6799999999999997,26.922,27.1,26.72,0.38000000000000256,-0.38000000000000256,2793,5506,500,5006,-2704
2019-04-07,27.042,27.25,26.5,0.75,0.14999999999999858,27.304000000000002,27.86,27.1,0.759999999999998,0.759999999999998,26.832,27.09,26.5,0.5899999999999999,0.46999999999999886,27.024,27.63,26.62,1.009999999999998,1.009999999999998,2871,7269,1171,6098,5847
2019-04-14,27.3575,27.56,27.21,0.34999999999999787,0.13999999999999702,27.74,27.98,27.56,0.4200000000000017,-0.4200000000000017,27.18,27.32,27.01,0.3099999999999987,-0.3099999999999987,27.38,27.49,27.3,0.18999999999999773,-0.019999999999999574,3997,7625,1066,6559,-4184
2019-04-21,27.378,27.75,27.07,0.6799999999999997,-0.23999999999999844,27.636,27.79,27.45,0.33999999999999986,0.28000000000000114,27.048,27.31,26.75,0.5599999999999987,-0.23999999999999844,27.268,27.45,27.12,0.3299999999999983,-0.05000000000000071,32507,138128,1573,136555,16605
2019-04-28,27.894000000000002,28.43,27.25,1.1799999999999997,0.7600000000000016,28.266,28.5,27.97,0.5300000000000011,0.5,27.656,28.43,27.21,1.2199999999999989,-0.029999999999997584,28.026,28.5,27.59,0.9100000000000001,-0.10999999999999943,9969,29381,1496,27885,-20998
2019-05-05,27.666,28.39,26.83,1.5600000000000023,0.03999999999999915,28.122,28.52,27.79,0.7300000000000004,-0.10000000000000142,27.323999999999998,28.2,26.83,1.370000000000001,0.07000000000000028,27.782,28.2,27.3,0.8999999999999986,-0.23000000000000043,4555,8883,1524,7359,-3813
2019-05-12,27.794,28.17,27.05,1.120000000000001,0.75,28.366,28.62,28.0,0.620000000000001,-0.14000000000000057,27.562,28.17,27.04,1.1300000000000026,0.23000000000000043,28.114,28.42,27.82,0.6000000000000014,0.0,4944,8327,2531,5796,-484
2019-05-19,27.615000000000002,28.0,27.28,0.7199999999999989,-0.5,27.9775,28.35,27.68,0.6700000000000017,-0.15000000000000213,27.3675,27.52,27.1,0.41999999999999815,-0.019999999999999574,27.615000000000002,28.2,27.21,0.9899999999999984,0.509999999999998,10980,18503,5037,13466,7464
2019-05-26,27.65,27.95,27.17,0.7799999999999976,-0.14999999999999858,27.798000000000002,28.11,27.35,0.759999999999998,-0.07000000000000028,27.436,27.65,27.14,0.509999999999998,0.23999999999999844,27.622,27.95,27.35,0.5999999999999979,0.120000000000001,3563,7976,1547,6429,-997
2019-06-02,27.806,28.25,27.25,1.0,-0.7800000000000011,28.358,29.28,27.5,1.7800000000000011,-1.5700000000000003,27.474,27.78,27.15,0.6300000000000026,-0.6300000000000026,27.668,28.17,27.22,0.9500000000000028,-0.6300000000000026,9010,14076,4440,9636,-8626
2019-06-09,27.512,27.69,27.17,0.5199999999999996,-0.34999999999999787,27.87,28.14,27.52,0.620000000000001,0.3099999999999987,27.368000000000002,27.52,27.03,0.48999999999999844,-0.48999999999999844,27.62,27.89,27.42,0.46999999999999886,0.3099999999999987,2423,4956,818,4138,332
2019-06-16,28.048,28.35,27.57,0.7800000000000011,0.7800000000000011,28.31,28.44,28.08,0.360000000000003,0.2700000000000031,27.902,28.04,27.57,0.46999999999999886,0.4299999999999997,28.218,28.44,27.97,0.4700000000000024,0.05000000000000071,6754,12641,1168,11473,6200
2019-06-23,27.99,29.72,27.02,2.6999999999999993,1.7099999999999973,29.482,34.32,27.37,6.949999999999999,1.7099999999999973,27.492,28.55,27.02,1.5300000000000011,1.5300000000000011,28.27,30.05,27.18,2.870000000000001,1.6700000000000017,13116,40893,721,40172,8824
2019-06-30,28.5425,28.77,28.0,0.7699999999999996,0.6400000000000006,28.8675,29.05,28.64,0.41000000000000014,-0.23000000000000043,28.38,28.77,28.0,0.7699999999999996,0.03999999999999915,28.655,29.0,28.04,0.9600000000000009,-0.8300000000000018,3999,7550,2311,5239,-3747
2019-07-07,27.714,28.3,27.03,1.2699999999999996,0.33999999999999986,28.45,29.5,27.98,1.5199999999999996,-0.029999999999997584,27.34,27.63,27.03,0.5999999999999979,-0.4599999999999973,27.686,27.76,27.58,0.18000000000000327,-0.08000000000000185,6544,11616,3165,8451,5343
2019-07-14,27.854,28.0,27.5,0.5,-0.3999999999999986,28.048,28.34,27.82,0.5199999999999996,-0.17999999999999972,27.474,27.97,27.31,0.6600000000000001,0.08999999999999986,27.828,28.12,27.33,0.7900000000000027,-0.3099999999999987,3595,5886,1567,4319,3199
2019-07-21,27.387999999999998,27.52,27.01,0.509999999999998,-0.509999999999998,27.848,28.0,27.55,0.4499999999999993,-0.14999999999999858,27.242,27.52,27.01,0.509999999999998,-0.509999999999998,27.418,27.58,27.28,0.29999999999999716,-0.22999999999999687,6918,18749,2129,16620,4699
2019-07-28,27.536,27.82,27.29,0.5300000000000011,-0.14000000000000057,27.716,28.0,27.5,0.5,-0.14000000000000057,27.396,27.82,27.12,0.6999999999999993,0.21999999999999886,27.476,27.83,27.12,0.7099999999999973,0.21999999999999886,9524,24771,2012,22759,-7366
2019-08-04,27.5,27.77,27.32,0.4499999999999993,0.4499999999999993,27.78,28.0,27.53,0.46999999999999886,0.1700000000000017,27.366,27.4,27.31,0.08999999999999986,0.0799999999999983,27.598,27.78,27.31,0.4700000000000024,-0.029999999999997584,8828,13930,2964,10966,1991
2019-08-11,27.416,27.84,26.85,0.9899999999999984,0.0799999999999983,27.768,28.07,27.17,0.8999999999999986,-0.23999999999999844,27.042,27.57,26.61,0.9600000000000009,-0.129999999999999,27.286,28.0,26.64,1.3599999999999994,-0.379999999999999,6387,11794,1467,10327,-1052
2019-08-18,27.452,27.55,27.31,0.240000000000002,0.060000000000002274,27.726,27.97,27.5,0.46999999999999886,0.07000000000000028,27.204,27.31,27.1,0.2099999999999973,-0.08999999999999986,27.426,27.97,27.1,0.8699999999999974,0.35999999999999943,6863,11836,1866,9970,6455
2019-08-25,27.9875,28.34,27.39,0.9499999999999993,0.39000000000000057,28.2725,28.34,28.23,0.10999999999999943,0.10999999999999943,27.465,28.12,26.85,1.2699999999999996,0.6499999999999986,27.9,28.25,27.48,0.7699999999999996,0.39000000000000057,9469,13837,3651,10186,-2225
2019-09-01,27.44,27.78,27.07,0.7100000000000009,-0.5300000000000011,27.52,27.78,27.35,0.4299999999999997,-0.4299999999999997,27.184,27.35,27.07,0.28000000000000114,-0.020000000000003126,27.364,27.59,27.17,0.41999999999999815,0.17999999999999972,2139,4033,1237,2796,2477
2019-09-08,27.91,28.99,27.04,1.9499999999999993,1.8399999999999999,28.61,29.95,27.31,2.6400000000000006,2.6400000000000006,27.598,28.49,26.86,1.629999999999999,1.5699999999999967,28.214000000000002,29.1,27.1,2.0,2.0,9259,11518,7367,4151,2253
2019-09-15,28.664,28.94,28.18,0.7600000000000016,0.0400000000000027,29.138,29.5,28.97,0.5300000000000011,0.5300000000000011,28.236,28.73,27.71,1.0199999999999996,0.3200000000000003,28.846,29.37,28.18,1.1900000000000013,0.6400000000000006,24711,46611,9714,36897,24154
2019-09-22,28.88,29.38,28.42,0.9599999999999973,-0.4800000000000004,29.408,29.9,28.94,0.9599999999999973,0.5,28.538,28.9,28.04,0.8599999999999994,0.23999999999999844,28.882,29.71,28.51,1.1999999999999993,1.0500000000000007,19651,32928,8972,23956,-3180
2019-09-29,29.186,29.8,28.5,1.3000000000000007,-0.5600000000000023,29.596,30.0,29.16,0.8399999999999999,-0.23000000000000043,28.848,29.43,28.41,1.0199999999999996,-0.4299999999999997,29.376,29.77,28.91,0.8599999999999994,0.05999999999999872,5060,9031,2766,6265,401
2019-10-06,29.778,30.18,29.54,0.6400000000000006,0.48999999999999844,30.052,30.38,29.9,0.4800000000000004,0.4599999999999973,29.506,30.01,29.16,0.8500000000000014,0.8500000000000014,29.79,30.38,29.16,1.2199999999999989,1.2199999999999989,3730,4711,2276,2435,-393
2019-10-13,31.028,31.33,30.65,0.6799999999999997,-0.05000000000000071,31.268,31.45,30.95,0.5,-0.4299999999999997,30.806,31.06,30.6,0.4599999999999973,-0.05000000000000071,31.132,31.44,30.66,0.7800000000000011,-0.35999999999999943,5079,6872,2461,4411,-2038
2019-10-20,30.52,30.82,30.42,0.3999999999999986,0.0,30.684,31.1,30.42,0.6799999999999997,-0.46000000000000085,30.37,30.78,30.05,0.7300000000000004,-0.379999999999999,30.454,30.85,30.05,0.8000000000000007,-0.8000000000000007,1314,1431,1107,324,-165
2019-10-27,29.344,29.97,28.75,1.2199999999999989,-1.2199999999999989,29.868,30.3,29.56,0.740000000000002,-0.740000000000002,29.082,29.97,28.5,1.4699999999999989,-1.2199999999999989,29.808,30.06,29.5,0.5599999999999987,-0.5599999999999987,4989,9349,1659,7690,513
