Date,Direxion Daily South Korea Bull 3X Shares_Open_average,Direxion Daily South Korea Bull 3X Shares_Open_max,Direxion Daily South Korea Bull 3X Shares_Open_min,Direxion Daily South Korea Bull 3X Shares_Open_volatility,Direxion Daily South Korea Bull 3X Shares_Open_change,Direxion Daily South Korea Bull 3X Shares_High_average,Direxion Daily South Korea Bull 3X Shares_High_max,Direxion Daily South Korea Bull 3X Shares_High_min,Direxion Daily South Korea Bull 3X Shares_High_volatility,Direxion Daily South Korea Bull 3X Shares_High_change,Direxion Daily South Korea Bull 3X Shares_Low_average,Direxion Daily South Korea Bull 3X Shares_Low_max,Direxion Daily South Korea Bull 3X Shares_Low_min,Direxion Daily South Korea Bull 3X Shares_Low_volatility,Direxion Daily South Korea Bull 3X Shares_Low_change,Direxion Daily South Korea Bull 3X Shares_Close_average,Direxion Daily South Korea Bull 3X Shares_Close_max,Direxion Daily South Korea Bull 3X Shares_Close_min,Direxion Daily South Korea Bull 3X Shares_Close_volatility,Direxion Daily South Korea Bull 3X Shares_Close_change
2018-07-01,39.0,39.0,39.0,0.0,0.0,39.41,39.41,39.41,0.0,0.0,38.89,38.89,38.89,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2018-07-08,37.79,37.79,37.79,0.0,0.0,38.02,38.02,38.02,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2018-07-15,35.76,35.76,35.76,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.63,35.63,35.63,0.0,0.0
2018-07-22,38.63,38.63,38.63,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2018-07-29,36.51,36.51,36.51,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2018-08-05,33.91,33.91,33.91,0.0,0.0,34.16,34.16,34.16,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2018-08-12,34.38,34.38,34.38,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.05,34.05,34.05,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2018-08-19,38.21,38.21,38.21,0.0,0.0,39.33,39.33,39.33,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.98,38.98,38.98,0.0,0.0
2018-08-26,38.68,38.68,38.68,0.0,0.0,38.7,38.7,38.7,0.0,0.0,37.99,37.99,37.99,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2018-09-02,35.11,35.11,35.11,0.0,0.0,35.21,35.21,35.21,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2018-09-09,36.22,36.22,36.22,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.64,35.64,35.64,0.0,0.0
2018-09-16,38.34,38.34,38.34,0.0,0.0,38.82,38.82,38.82,0.0,0.0,37.95,37.95,37.95,0.0,0.0,38.78,38.78,38.78,0.0,0.0
2018-09-23,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2018-09-30,32.44,32.44,32.44,0.0,0.0,33.25,33.25,33.25,0.0,0.0,32.26,32.26,32.26,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2018-10-07,29.41,29.41,29.41,0.0,0.0,29.64,29.64,29.64,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2018-10-14,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2018-10-21,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2018-10-28,26.64,26.64,26.64,0.0,0.0,27.36,27.36,27.36,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2018-11-04,25.23,25.23,25.23,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2018-11-11,26.51,26.51,26.51,0.0,0.0,26.52,26.52,26.52,0.0,0.0,25.8,25.8,25.8,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2018-11-18,25.86,25.86,25.86,0.0,0.0,26.2,26.2,26.2,0.0,0.0,25.85,25.85,25.85,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2018-11-25,28.61,28.61,28.61,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2018-12-02,24.27,24.27,24.27,0.0,0.0,24.54,24.54,24.54,0.0,0.0,23.44,23.44,23.44,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2018-12-09,24.19,24.19,24.19,0.0,0.0,24.37,24.37,24.37,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2018-12-16,23.3,23.3,23.3,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2018-12-23,25.57,25.57,25.57,0.0,0.0,25.65,25.65,25.65,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2018-12-30,24.31,24.31,24.31,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-01-06,24.64,24.64,24.64,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-01-13,27.79,27.79,27.79,0.0,0.0,28.07,28.07,28.07,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-01-20,29.35,29.35,29.35,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2019-01-27,30.9,30.9,30.9,0.0,0.0,31.95,31.95,31.95,0.0,0.0,30.87,30.87,30.87,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-02-03,29.24,29.24,29.24,0.0,0.0,29.36,29.36,29.36,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2019-02-10,29.73,29.73,29.73,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-02-17,31.84,31.84,31.84,0.0,0.0,32.37,32.37,32.37,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-02-24,28.95,28.95,28.95,0.0,0.0,29.02,29.02,29.02,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-03-03,26.13,26.13,26.13,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2019-03-10,27.7,27.7,27.7,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.6,27.6,27.6,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-03-17,26.55,26.55,26.55,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2019-03-24,27.33,27.33,27.33,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-03-31,28.39,28.39,28.39,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2019-04-07,30.15,30.15,30.15,0.0,0.0,30.25,30.25,30.25,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-04-14,28.64,28.64,28.64,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2019-04-21,27.33,27.33,27.33,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-04-28,24.29,24.29,24.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,24.18,24.18,24.18,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-05-05,19.75,19.75,19.75,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-05-12,18.77,18.77,18.77,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-05-19,19.35,19.35,19.35,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-05-26,20.25,20.25,20.25,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2019-06-02,20.96,20.96,20.96,0.0,0.0,21.29,21.29,21.29,0.0,0.0,20.92,20.92,20.92,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-06-09,20.34,20.34,20.34,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2019-06-16,23.22,23.22,23.22,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2019-06-23,23.6,23.6,23.6,0.0,0.0,23.6,23.6,23.6,0.0,0.0,22.98,22.98,22.98,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-06-30,20.18,20.18,20.18,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2019-07-07,20.85,20.85,20.85,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2019-07-14,21.53,21.53,21.53,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2019-07-21,19.62,19.62,19.62,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2019-07-28,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2019-08-04,14.94,14.94,14.94,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2019-08-11,15.62,15.62,15.62,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2019-08-18,14.96,14.96,14.96,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2019-08-25,16.4,16.4,16.4,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2019-09-01,18.35,18.35,18.35,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2019-09-08,19.75,19.75,19.75,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2019-09-15,19.56,19.56,19.56,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2019-09-22,18.78,18.78,18.78,0.0,0.0,19.02,19.02,19.02,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-09-29,18.34,18.34,18.34,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.22,18.22,18.22,0.0,0.0
2019-10-06,20.06,20.06,20.06,0.0,0.0,20.17,20.17,20.17,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0
2019-10-13,20.95,20.95,20.95,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.9,20.9,20.9,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-10-20,21.72,21.72,21.72,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-10-27,23.52,23.52,23.52,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-11-03,22.43,22.43,22.43,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2019-11-10,23.54,23.54,23.54,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-11-17,21.98,21.98,21.98,0.0,0.0,22.3,22.3,22.3,0.0,0.0,21.98,21.98,21.98,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2019-11-24,20.26,20.26,20.26,0.0,0.0,20.27,20.27,20.27,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2019-12-01,19.78,19.78,19.78,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-12-08,23.75,23.75,23.75,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-12-15,25.12,25.12,25.12,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2019-12-22,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2019-12-29,24.38,24.38,24.38,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
