Date,AX_Open_average,AX_Open_max,AX_Open_min,AX_Open_volatility,AX_Open_change,AX_High_average,AX_High_max,AX_High_min,AX_High_volatility,AX_High_change,AX_Low_average,AX_Low_max,AX_Low_min,AX_Low_volatility,AX_Low_change,AX_Close_average,AX_Close_max,AX_Close_min,AX_Close_volatility,AX_Close_change,AX_Volume_average,AX_Volume_max,AX_Volume_min,AX_Volume_volatility,AX_Volume_change
2018-01-14,32.284,32.56,31.88,0.6800000000000033,0.6800000000000033,32.602,32.77,32.48,0.29000000000000625,-0.00999999999999801,31.944,32.16,31.59,0.5699999999999967,0.5699999999999967,32.388,32.57,32.16,0.4100000000000037,0.35999999999999943,714649,1039876,454838,585038,-585038
2018-01-21,33.304,33.75,32.55,1.2000000000000028,1.2000000000000028,33.714,33.98,33.32,0.6599999999999966,0.6599999999999966,32.833999999999996,33.33,32.19,1.1400000000000006,1.1400000000000006,33.384,33.78,32.93,0.8500000000000014,0.07000000000000028,721483,1094699,413334,681365,-154646
2018-01-28,35.088,36.74,33.0,3.740000000000002,2.719999999999999,36.536,38.51,33.48,5.030000000000001,2.8400000000000034,34.38,36.2,32.57,3.6300000000000026,1.4299999999999997,35.504,37.08,33.36,3.719999999999999,1.1700000000000017,1447581,4048701,552564,3496137,397351
2018-02-04,34.656,35.08,33.8,1.2800000000000011,1.2800000000000011,35.264,35.59,35.02,0.5700000000000003,0.3499999999999943,34.202,34.57,33.7,0.8699999999999974,0.7899999999999991,34.852,35.13,34.35,0.7800000000000011,0.35999999999999943,670498,874670,466097,408573,-408573
2018-02-11,36.255,37.5,35.02,2.479999999999997,2.479999999999997,37.2175,38.55,35.7,2.8499999999999943,2.8499999999999943,36.16,37.37,35.02,2.3499999999999943,2.3499999999999943,37.0225,38.38,35.54,2.8400000000000034,2.8400000000000034,641318,898753,360161,538592,538592
2018-02-18,38.38,38.44,38.31,0.12999999999999545,0.10999999999999943,38.68,38.91,38.44,0.46999999999999886,0.22999999999999687,38.016,38.17,37.88,0.28999999999999915,0.21000000000000085,38.302,38.55,38.17,0.37999999999999545,0.3499999999999943,575550,952853,373637,579216,-521108
2018-02-25,37.868,38.5,37.14,1.3599999999999994,-0.18999999999999773,38.714,39.88,37.93,1.9500000000000028,1.0,37.41,38.16,36.62,1.5399999999999991,0.519999999999996,38.128,39.52,37.19,2.3300000000000054,1.8800000000000026,543236,737234,382836,354398,323362
2018-03-04,40.418,41.32,39.79,1.5300000000000011,1.5300000000000011,41.13,42.35,40.54,1.8100000000000023,1.480000000000004,40.064,41.32,39.34,1.9799999999999969,1.9799999999999969,40.87,42.04,40.28,1.759999999999998,1.4399999999999977,785591,1176450,522581,653869,61424
2018-03-11,41.903999999999996,42.28,41.46,0.8200000000000003,-0.5200000000000031,42.274,42.48,41.93,0.5499999999999972,-0.46000000000000085,41.278,41.77,40.79,0.980000000000004,-0.6499999999999986,41.706,42.07,41.39,0.6799999999999997,-0.4200000000000017,1142032,2795235,658602,2136633,-77646
2018-03-18,41.198,42.09,40.16,1.9300000000000068,-1.3800000000000026,41.668,42.49,40.8,1.6900000000000048,-1.4400000000000048,40.554,41.66,39.41,2.25,-1.9699999999999989,40.974,42.15,39.45,2.6999999999999957,-1.259999999999998,572732,761434,365155,396279,205784
2018-03-25,40.065,40.97,39.57,1.3999999999999986,-1.3999999999999986,40.4825,41.37,39.57,1.7999999999999972,-1.7999999999999972,38.9975,39.87,37.77,2.0999999999999943,-1.6799999999999997,39.625,40.53,38.5,2.030000000000001,-1.1000000000000014,658361,1022446,367244,655202,490739
2018-04-01,39.816,40.82,38.36,2.460000000000001,1.6000000000000014,40.604,41.7,39.1,2.6000000000000014,1.9299999999999997,39.408,40.82,37.86,2.960000000000001,1.9299999999999997,40.088,41.11,38.81,2.299999999999997,1.4099999999999966,663402,856490,417929,438561,-195809
2018-04-08,41.298,41.95,40.75,1.2000000000000028,0.4299999999999997,41.612,41.95,41.14,0.8100000000000023,0.6000000000000014,40.844,41.22,40.56,0.6599999999999966,0.22999999999999687,41.262,41.76,40.91,0.8500000000000014,0.5300000000000011,350265,390925,302532,88393,50905
2018-04-15,41.252,41.87,40.65,1.2199999999999989,-0.44999999999999574,41.77,42.1,41.2,0.8999999999999986,-0.10000000000000142,40.838,41.37,40.47,0.8999999999999986,0.46000000000000085,41.204,41.78,40.61,1.1700000000000017,0.45000000000000284,551833,642937,479700,163237,37856
2018-04-22,42.128,42.92,40.91,2.010000000000005,-1.1100000000000065,42.944,43.5,41.68,1.8200000000000003,-1.5200000000000031,41.358,42.37,40.2,2.1699999999999946,-1.5999999999999943,41.879999999999995,42.86,40.28,2.5799999999999983,-2.5799999999999983,832323,1251809,485181,766628,-581306
2018-04-29,40.268,40.68,39.89,0.7899999999999991,0.29999999999999716,40.88,41.3,40.38,0.9199999999999946,0.7399999999999949,39.626,40.12,38.94,1.1799999999999997,1.1799999999999997,40.384,40.68,39.99,0.6899999999999977,0.45000000000000284,562423,799707,404006,395701,-395701
2018-05-06,41.22,42.09,40.6,1.490000000000002,1.490000000000002,41.724000000000004,42.72,40.88,1.8399999999999963,1.2100000000000009,40.66,41.84,40.08,1.7600000000000051,0.2600000000000051,41.118,42.06,40.42,1.6400000000000006,0.1700000000000017,588282,671313,491784,179529,90551
2018-05-13,41.47,42.21,40.5,1.7100000000000009,1.4099999999999966,42.02,42.35,41.25,1.1000000000000014,0.9699999999999989,41.263999999999996,41.8,40.4,1.3999999999999986,1.3100000000000023,41.672,42.17,40.83,1.3400000000000034,1.1200000000000045,442579,540193,346206,193987,-26981
2018-05-20,41.19,41.5,40.62,0.8800000000000026,0.00999999999999801,41.5075,41.82,41.15,0.6700000000000017,0.3299999999999983,40.535,40.94,40.17,0.769999999999996,0.769999999999996,41.115,41.56,40.8,0.7600000000000051,0.1600000000000037,547803,809978,427358,382620,-382620
2018-05-27,41.25,41.7,40.65,1.0500000000000043,1.0500000000000043,41.92,42.99,41.21,1.7800000000000011,1.7800000000000011,40.91,41.21,40.4,0.8100000000000023,0.8100000000000023,41.572,42.95,40.65,2.3000000000000043,2.3000000000000043,645726,1054246,375735,678511,245581
