Date,GL_Open_average,GL_Open_max,GL_Open_min,GL_Open_volatility,GL_Open_change,GL_High_average,GL_High_max,GL_High_min,GL_High_volatility,GL_High_change,GL_Low_average,GL_Low_max,GL_Low_min,GL_Low_volatility,GL_Low_change,GL_Close_average,GL_Close_max,GL_Close_min,GL_Close_volatility,GL_Close_change,GL_Volume_average,GL_Volume_max,GL_Volume_min,GL_Volume_volatility,GL_Volume_change
2018-01-14,92.11,92.32,91.82,0.5,-0.3299999999999983,92.57,92.64,92.46,0.18000000000000682,-0.18000000000000682,91.4075,91.57,91.06,0.5099999999999909,0.5099999999999909,91.815,92.15,91.42,0.730000000000004,0.730000000000004,606456,727775,545694,182081,-182081
2018-01-21,92.842,93.26,92.43,0.8299999999999983,0.46999999999999886,93.158,93.45,92.8,0.6500000000000057,0.6500000000000057,92.34,92.53,92.02,0.5100000000000051,0.4300000000000068,92.92999999999999,93.32,92.71,0.6099999999999994,0.539999999999992,464609,625356,298970,326386,92104
2018-01-28,91.518,93.22,90.44,2.780000000000001,-2.780000000000001,91.968,93.59,90.65,2.9399999999999977,-2.9399999999999977,90.486,92.33,88.19,4.140000000000001,-4.140000000000001,90.694,92.34,88.21,4.13000000000001,-4.13000000000001,808084,1095592,548526,547066,248411
2018-02-04,83.462,87.43,81.55,5.88000000000001,-5.88000000000001,84.714,87.9,83.12,4.780000000000001,-4.780000000000001,81.866,83.55,80.43,3.1199999999999903,-2.509999999999991,82.764,83.96,80.52,3.4399999999999977,-1.3199999999999932,1205374,1357322,976490,380832,-129763
2018-02-11,84.504,86.91,82.84,4.069999999999993,2.539999999999992,85.792,87.01,84.31,2.700000000000003,2.700000000000003,84.012,85.76,82.32,3.440000000000012,3.440000000000012,85.328,86.65,83.53,3.1200000000000045,3.1200000000000045,730182,974373,525598,448775,-276126
2018-02-18,86.285,86.58,85.86,0.7199999999999989,-0.7199999999999989,87.045,87.55,86.55,1.0,-0.6099999999999994,85.8425,86.06,85.58,0.480000000000004,-0.36999999999999034,86.175,86.51,85.64,0.8700000000000045,0.13000000000000966,562893,722126,350284,371842,-255984
2018-02-25,85.9,87.5,82.35,5.150000000000006,-4.440000000000012,86.434,88.16,83.18,4.97999999999999,-4.439999999999998,84.596,86.99,81.56,5.429999999999993,-4.789999999999992,85.218,87.6,82.96,4.640000000000001,-4.640000000000001,620162,832715,433357,399358,399358
2018-03-04,84.342,86.06,82.39,3.6700000000000017,3.6700000000000017,85.52,87.4,84.61,2.7900000000000063,2.7900000000000063,83.902,85.9,82.15,3.75,3.75,85.32600000000001,87.34,84.11,3.230000000000004,3.230000000000004,661439,794142,504201,289941,-220921
2018-03-11,86.482,87.53,85.42,2.1099999999999994,-1.6800000000000068,86.774,87.74,85.78,1.9599999999999937,-1.759999999999991,85.636,86.71,85.06,1.6499999999999915,-1.509999999999991,85.954,87.02,85.24,1.7800000000000011,-1.4299999999999926,733412,1345553,490528,855025,715308
2018-03-18,85.368,86.17,84.11,2.0600000000000023,-1.5499999999999972,85.756,86.92,84.23,2.6899999999999977,-1.4299999999999926,84.106,85.92,80.78,5.140000000000001,-3.769999999999996,84.454,86.06,80.91,5.150000000000006,-4.530000000000001,593181,725986,475704,250282,-165980
2018-03-25,83.65,84.66,82.37,2.289999999999992,1.789999999999992,84.4875,84.88,84.12,0.7599999999999909,0.5899999999999892,82.8425,83.83,82.11,1.7199999999999989,1.7199999999999989,83.79,84.17,83.17,1.0,0.04999999999999716,692653,813142,627987,185155,-185155
2018-04-01,83.722,85.06,82.39,2.6700000000000017,-0.07000000000000739,84.59,85.46,83.77,1.6899999999999977,0.37999999999999545,82.488,84.42,81.19,3.230000000000004,0.9900000000000091,83.662,84.96,82.2,2.759999999999991,0.7800000000000011,827622,1224229,600628,623601,181987
2018-04-08,83.98,84.88,83.34,1.539999999999992,1.3599999999999994,84.558,84.97,83.87,1.0999999999999943,0.4099999999999966,83.506,83.94,83.0,0.9399999999999977,0.8700000000000045,83.86200000000001,84.34,83.15,1.1899999999999977,1.1899999999999977,499214,660424,392863,267561,267561
2018-04-15,86.126,87.22,84.98,2.239999999999995,2.239999999999995,86.712,87.97,85.62,2.3499999999999943,2.3499999999999943,85.53,86.67,84.76,1.9099999999999966,1.9099999999999966,86.112,87.22,85.09,2.1299999999999955,2.0900000000000034,664867,792054,557629,234425,160066
