Date,CHCOStock_Open_average,CHCOStock_Open_max,CHCOStock_Open_min,CHCOStock_Open_volatility,CHCOStock_Open_change,CHCOStock_High_average,CHCOStock_High_max,CHCOStock_High_min,CHCOStock_High_volatility,CHCOStock_High_change,CHCOStock_Low_average,CHCOStock_Low_max,CHCOStock_Low_min,CHCOStock_Low_volatility,CHCOStock_Low_change,CHCOStock_Close_average,CHCOStock_Close_max,CHCOStock_Close_min,CHCOStock_Close_volatility,CHCOStock_Close_change,CHCOStock_Volume_average,CHCOStock_Volume_max,CHCOStock_Volume_min,CHCOStock_Volume_volatility,CHCOStock_Volume_change
2018-01-14,69.3275,70.2,68.08,2.1200000000000045,-2.1200000000000045,70.0675,70.78,69.42,1.3599999999999994,-1.3599999999999994,68.1175,68.59,67.59,1.0,-1.0,68.83500000000001,69.45,67.96,1.490000000000009,0.37000000000000455,64359,88090,26986,61104,42197
2018-01-21,68.92999999999999,69.51,68.12,1.3900000000000006,-0.5300000000000011,69.68,70.01,69.27,0.7400000000000091,0.5900000000000034,68.192,68.71,67.24,1.4699999999999989,0.6099999999999994,68.866,69.54,68.54,1.0,0.7900000000000063,50001,71035,38557,32478,7066
2018-01-28,69.072,69.55,68.45,1.0999999999999943,-0.480000000000004,70.012,70.47,69.58,0.8900000000000006,-0.2600000000000051,68.698,69.38,67.98,1.3999999999999915,-0.8699999999999903,69.194,69.54,68.8,0.7400000000000091,-0.4900000000000091,42101,53384,37816,15568,-14096
2018-02-04,66.28,68.48,64.32,4.160000000000011,-2.6000000000000085,67.576,69.59,66.6,2.990000000000009,-2.1700000000000017,65.158,65.78,64.32,1.460000000000008,-0.5600000000000023,66.074,66.91,65.03,1.8799999999999955,1.1099999999999994,48622,63898,38442,25456,22852
2018-02-11,67.716,69.16,66.45,2.7099999999999937,1.6200000000000045,68.904,70.59,67.69,2.9000000000000057,2.9000000000000057,67.022,68.68,65.3,3.3800000000000097,2.960000000000008,68.434,69.53,67.01,2.519999999999996,2.519999999999996,54614,69597,40801,28796,10060
2018-02-18,69.0525,69.45,68.27,1.1800000000000068,0.269999999999996,69.83250000000001,70.12,69.47,0.6500000000000057,0.6500000000000057,68.4825,69.06,67.85,1.210000000000008,1.210000000000008,69.08500000000001,70.04,68.05,1.990000000000009,1.990000000000009,64639,87596,38661,48935,-23582
2018-02-25,68.91799999999999,70.41,66.94,3.469999999999999,-3.25,69.776,71.04,68.06,2.980000000000004,-1.1300000000000097,67.986,69.56,66.78,2.780000000000001,-2.6200000000000045,68.816,70.58,67.37,3.2099999999999937,-1.4200000000000017,54997,100744,17956,82788,28202
2018-03-04,70.512,71.91,68.65,3.259999999999991,2.9799999999999898,71.59,72.32,70.56,1.759999999999991,1.759999999999991,69.426,70.09,68.37,1.7199999999999989,1.7199999999999989,71.158,72.26,69.96,2.3000000000000114,2.3000000000000114,67860,77494,59818,17676,-8007
2018-03-11,72.342,73.18,71.38,1.8000000000000114,-0.5499999999999972,72.898,73.21,72.2,1.009999999999991,-0.21000000000000796,71.484,72.29,70.94,1.3500000000000085,0.7199999999999989,72.23,72.87,71.39,1.480000000000004,-0.5799999999999983,72039,153804,30376,123428,101960
2018-03-18,71.62,72.61,70.02,2.5900000000000034,-2.240000000000009,72.158,72.77,71.1,1.6700000000000017,-1.6700000000000017,70.536,71.84,68.15,3.6899999999999977,-3.25,70.972,72.53,68.15,4.3799999999999955,-4.3799999999999955,48918,106283,27884,78399,75801
