Date,FSM_Open_average,FSM_Open_max,FSM_Open_min,FSM_Open_volatility,FSM_Open_change,FSM_High_average,FSM_High_max,FSM_High_min,FSM_High_volatility,FSM_High_change,FSM_Low_average,FSM_Low_max,FSM_Low_min,FSM_Low_volatility,FSM_Low_change,FSM_Close_average,FSM_Close_max,FSM_Close_min,FSM_Close_volatility,FSM_Close_change,FSM_Volume_average,FSM_Volume_max,FSM_Volume_min,FSM_Volume_volatility,FSM_Volume_change
2018-01-14,5.032,5.26,4.88,0.3799999999999999,-0.3799999999999999,5.064,5.3,4.91,0.3899999999999997,-0.3899999999999997,4.896,5.1,4.8,0.2999999999999998,-0.2699999999999996,4.932,5.11,4.83,0.28000000000000025,-0.23000000000000043,1282981,2206194,481966,1724228,-1009428
2018-01-21,4.94,5.12,4.82,0.2999999999999998,-0.009999999999999787,5.0040000000000004,5.15,4.83,0.3200000000000003,-0.11000000000000032,4.828,4.94,4.71,0.23000000000000043,-0.07000000000000028,4.896,5.1,4.72,0.3799999999999999,-0.20999999999999996,1232461,2157286,579414,1577872,386499
2018-01-28,4.688,4.78,4.56,0.22000000000000064,-0.22000000000000064,4.768,4.86,4.67,0.1900000000000004,-0.1200000000000001,4.622,4.7,4.51,0.1900000000000004,-0.16999999999999993,4.68,4.8,4.56,0.2400000000000002,-0.040000000000000036,1119943,1420019,805602,614417,614417
2018-02-04,4.462,4.58,4.34,0.2400000000000002,-0.2400000000000002,4.59,4.66,4.47,0.1900000000000004,-0.020000000000000462,4.374,4.5,4.19,0.3099999999999996,-0.1900000000000004,4.456,4.59,4.28,0.3099999999999996,0.08999999999999986,1162825,1694838,938824,756014,-98210
2018-02-11,4.6625,4.84,4.51,0.33000000000000007,0.08000000000000007,4.77,4.86,4.63,0.23000000000000043,0.1299999999999999,4.5625,4.67,4.5,0.16999999999999993,0.08000000000000007,4.675,4.83,4.52,0.3100000000000005,0.08000000000000007,1056771,1507478,460308,1047170,1047170
2018-02-18,4.576,4.69,4.49,0.20000000000000018,0.1900000000000004,4.674,4.76,4.58,0.17999999999999972,0.1200000000000001,4.534,4.61,4.46,0.15000000000000036,0.15000000000000036,4.59,4.68,4.47,0.20999999999999996,0.20999999999999996,970003,2327828,438308,1889520,-363180
2018-02-25,4.578,4.71,4.46,0.25,0.020000000000000462,4.678,4.75,4.58,0.16999999999999993,0.03000000000000025,4.526,4.63,4.4,0.22999999999999954,0.1299999999999999,4.59,4.66,4.5,0.16000000000000014,0.1299999999999999,623567,1012047,461960,550087,42489
2018-03-04,4.72,4.79,4.68,0.11000000000000032,-0.04999999999999982,4.772,4.81,4.71,0.09999999999999964,-0.019999999999999574,4.652,4.67,4.62,0.04999999999999982,-0.03000000000000025,4.738,4.8,4.69,0.10999999999999943,-0.019999999999999574,601629,1079934,375419,704515,-504781
2018-03-11,4.738,4.83,4.67,0.16000000000000014,-0.0600000000000005,4.788,4.84,4.7,0.13999999999999968,-0.08999999999999986,4.666,4.75,4.6,0.15000000000000036,-0.08000000000000007,4.718,4.83,4.62,0.20999999999999996,-0.1200000000000001,745295,1639841,469853,1169988,-29667
2018-03-18,4.958,5.2,4.7,0.5,0.5,5.082,5.29,4.77,0.5200000000000005,0.5200000000000005,4.918,5.15,4.69,0.45999999999999996,0.45999999999999996,5.0200000000000005,5.22,4.72,0.5,0.5,1211855,1558038,405241,1152797,820126
2018-03-25,5.22,5.28,5.15,0.1299999999999999,0.08999999999999986,5.285,5.33,5.23,0.09999999999999964,0.03000000000000025,5.135,5.21,5.06,0.15000000000000036,0.08000000000000007,5.22,5.3,5.15,0.14999999999999947,-0.08000000000000007,1054586,1252166,880784,371382,-269586
2018-04-01,5.228000000000001,5.28,5.2,0.08000000000000007,0.0,5.314,5.43,5.26,0.16999999999999993,0.16999999999999993,5.164,5.19,5.13,0.0600000000000005,0.009999999999999787,5.262,5.43,5.17,0.2599999999999998,0.2599999999999998,897089,1447387,576558,870829,501109
2018-04-08,5.524,5.61,5.44,0.16999999999999993,0.16999999999999993,5.614,5.75,5.52,0.23000000000000043,0.23000000000000043,5.4559999999999995,5.59,5.35,0.2400000000000002,0.2400000000000002,5.548,5.63,5.47,0.16000000000000014,0.16000000000000014,1131241,1883550,843093,1040457,-16123
2018-04-15,5.827999999999999,5.92,5.63,0.29000000000000004,0.21999999999999975,5.93,6.08,5.79,0.29000000000000004,0.05999999999999961,5.758,5.85,5.6,0.25,0.08000000000000007,5.844,5.94,5.69,0.25,-0.08999999999999986,981577,1469992,758456,711536,288678
2018-04-22,5.71,5.78,5.64,0.14000000000000057,-0.08000000000000007,5.7620000000000005,5.79,5.74,0.04999999999999982,0.009999999999999787,5.638,5.67,5.56,0.11000000000000032,-0.040000000000000036,5.712000000000001,5.74,5.66,0.08000000000000007,-0.040000000000000036,743647,882849,451919,430930,57648
2018-04-29,5.722,5.81,5.62,0.1899999999999995,0.08000000000000007,5.798,5.88,5.69,0.1899999999999995,0.05999999999999961,5.66,5.76,5.54,0.21999999999999975,0.11000000000000032,5.708,5.78,5.65,0.1299999999999999,0.009999999999999787,886236,1680005,527115,1152890,-411936
2018-05-06,5.664000000000001,5.71,5.61,0.09999999999999964,0.05999999999999961,5.764,5.82,5.71,0.11000000000000032,-0.040000000000000036,5.618,5.67,5.57,0.09999999999999964,0.0,5.684,5.71,5.66,0.04999999999999982,-0.04999999999999982,741687,1091383,604279,487104,32147
