Date,VanEck Vectors CoalEtf_Open_average,VanEck Vectors CoalEtf_Open_max,VanEck Vectors CoalEtf_Open_min,VanEck Vectors CoalEtf_Open_volatility,VanEck Vectors CoalEtf_Open_change,VanEck Vectors CoalEtf_High_average,VanEck Vectors CoalEtf_High_max,VanEck Vectors CoalEtf_High_min,VanEck Vectors CoalEtf_High_volatility,VanEck Vectors CoalEtf_High_change,VanEck Vectors CoalEtf_Low_average,VanEck Vectors CoalEtf_Low_max,VanEck Vectors CoalEtf_Low_min,VanEck Vectors CoalEtf_Low_volatility,VanEck Vectors CoalEtf_Low_change,VanEck Vectors CoalEtf_Close_average,VanEck Vectors CoalEtf_Close_max,VanEck Vectors CoalEtf_Close_min,VanEck Vectors CoalEtf_Close_volatility,VanEck Vectors CoalEtf_Close_change
2018-05-13,166.9,166.9,166.9,0.0,0.0,167.8,167.8,167.8,0.0,0.0,166.8,166.8,166.8,0.0,0.0,167.1,167.1,167.1,0.0,0.0
2018-05-20,162.4,162.4,162.4,0.0,0.0,162.8,162.8,162.8,0.0,0.0,162.2,162.2,162.2,0.0,0.0,162.7,162.7,162.7,0.0,0.0
2018-05-27,167.3,167.3,167.3,0.0,0.0,169.7,169.7,169.7,0.0,0.0,167.3,167.3,167.3,0.0,0.0,169.2,169.2,169.2,0.0,0.0
2018-06-03,173.7,173.7,173.7,0.0,0.0,173.7,173.7,173.7,0.0,0.0,172.1,172.1,172.1,0.0,0.0,173.0,173.0,173.0,0.0,0.0
2018-06-10,170.9,170.9,170.9,0.0,0.0,170.9,170.9,170.9,0.0,0.0,167.8,167.8,167.8,0.0,0.0,169.2,169.2,169.2,0.0,0.0
2018-06-17,164.2,164.2,164.2,0.0,0.0,164.2,164.2,164.2,0.0,0.0,163.2,163.2,163.2,0.0,0.0,163.3,163.3,163.3,0.0,0.0
2018-06-24,156.8,156.8,156.8,0.0,0.0,158.1,158.1,158.1,0.0,0.0,156.8,156.8,156.8,0.0,0.0,157.8,157.8,157.8,0.0,0.0
2018-07-01,157.6,157.6,157.6,0.0,0.0,159.79,159.79,159.79,0.0,0.0,157.6,157.6,157.6,0.0,0.0,159.6,159.6,159.6,0.0,0.0
2018-07-08,157.8,157.8,157.8,0.0,0.0,157.8,157.8,157.8,0.0,0.0,156.51,156.51,156.51,0.0,0.0,157.1,157.1,157.1,0.0,0.0
2018-07-15,155.0,155.0,155.0,0.0,0.0,156.8,156.8,156.8,0.0,0.0,155.0,155.0,155.0,0.0,0.0,156.5,156.5,156.5,0.0,0.0
2018-07-22,164.9,164.9,164.9,0.0,0.0,165.7,165.7,165.7,0.0,0.0,163.9,163.9,163.9,0.0,0.0,164.7,164.7,164.7,0.0,0.0
2018-07-29,161.7,161.7,161.7,0.0,0.0,162.4,162.4,162.4,0.0,0.0,161.3,161.3,161.3,0.0,0.0,162.1,162.1,162.1,0.0,0.0
2018-08-05,160.6,160.6,160.6,0.0,0.0,161.2,161.2,161.2,0.0,0.0,159.7,159.7,159.7,0.0,0.0,160.6,160.6,160.6,0.0,0.0
2018-08-12,153.0,153.0,153.0,0.0,0.0,156.1,156.1,156.1,0.0,0.0,153.0,153.0,153.0,0.0,0.0,155.4,155.4,155.4,0.0,0.0
2018-08-19,156.0,156.0,156.0,0.0,0.0,157.2,157.2,157.2,0.0,0.0,156.0,156.0,156.0,0.0,0.0,157.1,157.1,157.1,0.0,0.0
2018-08-26,155.7,155.7,155.7,0.0,0.0,157.0,157.0,157.0,0.0,0.0,155.7,155.7,155.7,0.0,0.0,156.6,156.6,156.6,0.0,0.0
2018-09-02,150.9,150.9,150.9,0.0,0.0,152.0,152.0,152.0,0.0,0.0,150.1,150.1,150.1,0.0,0.0,150.6,150.6,150.6,0.0,0.0
2018-09-09,153.9,153.9,153.9,0.0,0.0,155.0,155.0,155.0,0.0,0.0,153.6,153.6,153.6,0.0,0.0,153.7,153.7,153.7,0.0,0.0
2018-09-16,157.9,157.9,157.9,0.0,0.0,158.49,158.49,158.49,0.0,0.0,157.9,157.9,157.9,0.0,0.0,158.3,158.3,158.3,0.0,0.0
2018-09-23,155.4,155.4,155.4,0.0,0.0,155.5,155.5,155.5,0.0,0.0,154.6,154.6,154.6,0.0,0.0,154.6,154.6,154.6,0.0,0.0
2018-09-30,153.3,153.3,153.3,0.0,0.0,153.6,153.6,153.6,0.0,0.0,152.4,152.4,152.4,0.0,0.0,153.4,153.4,153.4,0.0,0.0
2018-10-07,152.1,152.1,152.1,0.0,0.0,152.3,152.3,152.3,0.0,0.0,149.4,149.4,149.4,0.0,0.0,151.1,151.1,151.1,0.0,0.0
2018-10-14,153.8,153.8,153.8,0.0,0.0,153.9,153.9,153.9,0.0,0.0,152.3,152.3,152.3,0.0,0.0,152.4,152.4,152.4,0.0,0.0
2018-10-21,146.3,146.3,146.3,0.0,0.0,149.2,149.2,149.2,0.0,0.0,146.08,146.08,146.08,0.0,0.0,148.4,148.4,148.4,0.0,0.0
2018-10-28,151.3,151.3,151.3,0.0,0.0,151.4,151.4,151.4,0.0,0.0,149.1,149.1,149.1,0.0,0.0,150.3,150.3,150.3,0.0,0.0
2018-11-04,151.0,151.0,151.0,0.0,0.0,151.45,151.45,151.45,0.0,0.0,150.33,150.33,150.33,0.0,0.0,150.8,150.8,150.8,0.0,0.0
2018-11-11,151.9,151.9,151.9,0.0,0.0,153.4,153.4,153.4,0.0,0.0,151.9,151.9,151.9,0.0,0.0,153.4,153.4,153.4,0.0,0.0
2018-11-18,141.4,141.4,141.4,0.0,0.0,141.4,141.4,141.4,0.0,0.0,140.63,140.63,140.63,0.0,0.0,141.3,141.3,141.3,0.0,0.0
2018-11-25,138.1,138.1,138.1,0.0,0.0,139.3,139.3,139.3,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.8,138.8,138.8,0.0,0.0
2018-12-02,140.5,140.5,140.5,0.0,0.0,141.3,141.3,141.3,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.3,138.3,138.3,0.0,0.0
2018-12-09,140.8,140.8,140.8,0.0,0.0,142.0,142.0,142.0,0.0,0.0,140.3,140.3,140.3,0.0,0.0,140.8,140.8,140.8,0.0,0.0
2018-12-16,125.3,125.3,125.3,0.0,0.0,126.0,126.0,126.0,0.0,0.0,122.9,122.9,122.9,0.0,0.0,123.7,123.7,123.7,0.0,0.0
2018-12-23,126.1,126.1,126.1,0.0,0.0,126.8,126.8,126.8,0.0,0.0,125.09,125.09,125.09,0.0,0.0,125.6,125.6,125.6,0.0,0.0
2018-12-30,127.9,127.9,127.9,0.0,0.0,131.4,131.4,131.4,0.0,0.0,127.8,127.8,127.8,0.0,0.0,131.2,131.2,131.2,0.0,0.0
2019-01-06,133.4,133.4,133.4,0.0,0.0,134.9,134.9,134.9,0.0,0.0,133.4,133.4,133.4,0.0,0.0,134.8,134.8,134.8,0.0,0.0
2019-01-13,138.5,138.5,138.5,0.0,0.0,139.5,139.5,139.5,0.0,0.0,138.5,138.5,138.5,0.0,0.0,139.23,139.23,139.23,0.0,0.0
2019-01-20,138.8,138.8,138.8,0.0,0.0,140.4,140.4,140.4,0.0,0.0,138.8,138.8,138.8,0.0,0.0,139.5,139.5,139.5,0.0,0.0
2019-01-27,141.5,141.5,141.5,0.0,0.0,141.7,141.7,141.7,0.0,0.0,140.8,140.8,140.8,0.0,0.0,141.2,141.2,141.2,0.0,0.0
2019-02-03,137.0,137.0,137.0,0.0,0.0,137.1,137.1,137.1,0.0,0.0,135.9,135.9,135.9,0.0,0.0,136.1,136.1,136.1,0.0,0.0
2019-02-10,136.48,136.48,136.48,0.0,0.0,136.8,136.8,136.8,0.0,0.0,136.3,136.3,136.3,0.0,0.0,136.51,136.51,136.51,0.0,0.0
2019-02-17,140.4,140.4,140.4,0.0,0.0,141.2,141.2,141.2,0.0,0.0,140.1,140.1,140.1,0.0,0.0,140.6,140.6,140.6,0.0,0.0
2019-02-24,139.0,139.0,139.0,0.0,0.0,139.0,139.0,139.0,0.0,0.0,137.2,137.2,137.2,0.0,0.0,137.9,137.9,137.9,0.0,0.0
2019-03-03,134.01,134.01,134.01,0.0,0.0,134.3,134.3,134.3,0.0,0.0,133.9,133.9,133.9,0.0,0.0,134.2,134.2,134.2,0.0,0.0
2019-03-10,136.0,136.0,136.0,0.0,0.0,136.89,136.89,136.89,0.0,0.0,135.2,135.2,135.2,0.0,0.0,136.38,136.38,136.38,0.0,0.0
2019-03-17,137.0,137.0,137.0,0.0,0.0,137.0,137.0,137.0,0.0,0.0,135.8,135.8,135.8,0.0,0.0,135.92,135.92,135.92,0.0,0.0
2019-03-24,135.1,135.1,135.1,0.0,0.0,135.3,135.3,135.3,0.0,0.0,134.8,134.8,134.8,0.0,0.0,135.3,135.3,135.3,0.0,0.0
2019-03-31,135.9,135.9,135.9,0.0,0.0,137.0,137.0,137.0,0.0,0.0,135.9,135.9,135.9,0.0,0.0,136.6,136.6,136.6,0.0,0.0
2019-04-07,136.9,136.9,136.9,0.0,0.0,137.5,137.5,137.5,0.0,0.0,136.9,136.9,136.9,0.0,0.0,137.4,137.4,137.4,0.0,0.0
2019-04-14,137.4,137.4,137.4,0.0,0.0,137.8,137.8,137.8,0.0,0.0,137.4,137.4,137.4,0.0,0.0,137.6,137.6,137.6,0.0,0.0
2019-04-21,136.9,136.9,136.9,0.0,0.0,137.4,137.4,137.4,0.0,0.0,136.73,136.73,136.73,0.0,0.0,137.3,137.3,137.3,0.0,0.0
2019-04-28,133.9,133.9,133.9,0.0,0.0,136.1,136.1,136.1,0.0,0.0,133.9,133.9,133.9,0.0,0.0,136.01,136.01,136.01,0.0,0.0
2019-05-05,130.3,130.3,130.3,0.0,0.0,132.9,132.9,132.9,0.0,0.0,130.3,130.3,130.3,0.0,0.0,132.19,132.19,132.19,0.0,0.0
2019-05-12,127.2,127.2,127.2,0.0,0.0,127.2,127.2,127.2,0.0,0.0,126.3,126.3,126.3,0.0,0.0,126.3,126.3,126.3,0.0,0.0
2019-05-19,126.3,126.3,126.3,0.0,0.0,126.3,126.3,126.3,0.0,0.0,125.6,125.6,125.6,0.0,0.0,125.8,125.8,125.8,0.0,0.0
2019-05-26,125.2,125.2,125.2,0.0,0.0,126.5,126.5,126.5,0.0,0.0,125.2,125.2,125.2,0.0,0.0,126.45,126.45,126.45,0.0,0.0
2019-06-02,127.2,127.2,127.2,0.0,0.0,128.16,128.16,128.16,0.0,0.0,127.2,127.2,127.2,0.0,0.0,127.99,127.99,127.99,0.0,0.0
2019-06-09,126.0,126.0,126.0,0.0,0.0,126.0,126.0,126.0,0.0,0.0,125.6,125.6,125.6,0.0,0.0,125.78,125.78,125.78,0.0,0.0
2019-06-16,130.1,130.1,130.1,0.0,0.0,130.6,130.6,130.6,0.0,0.0,130.1,130.1,130.1,0.0,0.0,130.4,130.4,130.4,0.0,0.0
2019-06-23,132.7,132.7,132.7,0.0,0.0,132.8,132.8,132.8,0.0,0.0,131.81,131.81,131.81,0.0,0.0,132.8,132.8,132.8,0.0,0.0
2019-06-30,131.2,131.2,131.2,0.0,0.0,131.2,131.2,131.2,0.0,0.0,130.2,130.2,130.2,0.0,0.0,130.7,130.7,130.7,0.0,0.0
2019-07-07,129.0,129.0,129.0,0.0,0.0,129.45,129.45,129.45,0.0,0.0,128.9,128.9,128.9,0.0,0.0,129.4,129.4,129.4,0.0,0.0
2019-07-14,129.4,129.4,129.4,0.0,0.0,129.4,129.4,129.4,0.0,0.0,128.3,128.3,128.3,0.0,0.0,128.3,128.3,128.3,0.0,0.0
2019-07-21,126.4,126.4,126.4,0.0,0.0,126.77,126.77,126.77,0.0,0.0,126.3,126.3,126.3,0.0,0.0,126.71,126.71,126.71,0.0,0.0
2019-07-28,118.4,118.4,118.4,0.0,0.0,118.4,118.4,118.4,0.0,0.0,117.0,117.0,117.0,0.0,0.0,117.4,117.4,117.4,0.0,0.0
2019-08-04,111.7,111.7,111.7,0.0,0.0,112.0,112.0,112.0,0.0,0.0,110.9,110.9,110.9,0.0,0.0,111.3,111.3,111.3,0.0,0.0
2019-08-11,109.0,109.0,109.0,0.0,0.0,109.0,109.0,109.0,0.0,0.0,108.0,108.0,108.0,0.0,0.0,108.5,108.5,108.5,0.0,0.0
2019-08-18,107.5,107.5,107.5,0.0,0.0,108.0,108.0,108.0,0.0,0.0,105.5,105.5,105.5,0.0,0.0,105.7,105.7,105.7,0.0,0.0
2019-08-25,110.1,110.1,110.1,0.0,0.0,111.35,111.35,111.35,0.0,0.0,110.1,110.1,110.1,0.0,0.0,111.1,111.1,111.1,0.0,0.0
2019-09-01,114.5,114.5,114.5,0.0,0.0,115.7,115.7,115.7,0.0,0.0,114.5,114.5,114.5,0.0,0.0,115.1,115.1,115.1,0.0,0.0
2019-09-08,119.28,119.28,119.28,0.0,0.0,119.4,119.4,119.4,0.0,0.0,119.0,119.0,119.0,0.0,0.0,119.4,119.4,119.4,0.0,0.0
2019-09-15,114.6,114.6,114.6,0.0,0.0,114.6,114.6,114.6,0.0,0.0,113.5,113.5,113.5,0.0,0.0,113.5,113.5,113.5,0.0,0.0
2019-09-22,108.7,108.7,108.7,0.0,0.0,109.7,109.7,109.7,0.0,0.0,108.3,108.3,108.3,0.0,0.0,108.6,108.6,108.6,0.0,0.0
2019-09-29,107.7,107.7,107.7,0.0,0.0,108.1,108.1,108.1,0.0,0.0,107.4,107.4,107.4,0.0,0.0,107.9,107.9,107.9,0.0,0.0
2019-10-06,109.5,109.5,109.5,0.0,0.0,111.98,111.98,111.98,0.0,0.0,109.5,109.5,109.5,0.0,0.0,111.3,111.3,111.3,0.0,0.0
2019-10-13,110.7,110.7,110.7,0.0,0.0,110.77,110.77,110.77,0.0,0.0,110.45,110.45,110.45,0.0,0.0,110.69,110.69,110.69,0.0,0.0
2019-10-20,112.8,112.8,112.8,0.0,0.0,113.2,113.2,113.2,0.0,0.0,112.6,112.6,112.6,0.0,0.0,113.2,113.2,113.2,0.0,0.0
2019-10-27,109.7,109.7,109.7,0.0,0.0,110.51,110.51,110.51,0.0,0.0,109.6,109.6,109.6,0.0,0.0,110.3,110.3,110.3,0.0,0.0
2019-11-03,112.5,112.5,112.5,0.0,0.0,113.4,113.4,113.4,0.0,0.0,112.5,112.5,112.5,0.0,0.0,113.2,113.2,113.2,0.0,0.0
2019-11-10,107.9,107.9,107.9,0.0,0.0,108.3,108.3,108.3,0.0,0.0,107.61,107.61,107.61,0.0,0.0,107.7,107.7,107.7,0.0,0.0
2019-11-17,106.3,106.3,106.3,0.0,0.0,106.3,106.3,106.3,0.0,0.0,105.9,105.9,105.9,0.0,0.0,105.9,105.9,105.9,0.0,0.0
2019-11-24,107.2,107.2,107.2,0.0,0.0,107.4,107.4,107.4,0.0,0.0,106.1,106.1,106.1,0.0,0.0,107.05,107.05,107.05,0.0,0.0
2019-12-01,105.0,105.0,105.0,0.0,0.0,105.5,105.5,105.5,0.0,0.0,105.0,105.0,105.0,0.0,0.0,105.2,105.2,105.2,0.0,0.0
2019-12-08,108.2,108.2,108.2,0.0,0.0,108.6,108.6,108.6,0.0,0.0,107.2,107.2,107.2,0.0,0.0,108.1,108.1,108.1,0.0,0.0
2019-12-15,108.8,108.8,108.8,0.0,0.0,108.8,108.8,108.8,0.0,0.0,107.5,107.5,107.5,0.0,0.0,107.8,107.8,107.8,0.0,0.0
2019-12-22,98.5,98.5,98.5,0.0,0.0,99.19,99.19,99.19,0.0,0.0,98.45,98.45,98.45,0.0,0.0,98.5,98.5,98.5,0.0,0.0
2019-12-29,99.8,99.8,99.8,0.0,0.0,100.45,100.45,100.45,0.0,0.0,99.73,99.73,99.73,0.0,0.0,99.76,99.76,99.76,0.0,0.0
