Date,Columbia India Consumer_Open_average,Columbia India Consumer_Open_max,Columbia India Consumer_Open_min,Columbia India Consumer_Open_volatility,Columbia India Consumer_Open_change,Columbia India Consumer_High_average,Columbia India Consumer_High_max,Columbia India Consumer_High_min,Columbia India Consumer_High_volatility,Columbia India Consumer_High_change,Columbia India Consumer_Low_average,Columbia India Consumer_Low_max,Columbia India Consumer_Low_min,Columbia India Consumer_Low_volatility,Columbia India Consumer_Low_change,Columbia India Consumer_Close_average,Columbia India Consumer_Close_max,Columbia India Consumer_Close_min,Columbia India Consumer_Close_volatility,Columbia India Consumer_Close_change
2018-12-23,44.16,44.16,44.16,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.2,44.2,44.2,0.0,0.0
2018-12-30,43.37,43.37,43.37,0.0,0.0,44.57,44.57,44.57,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.05,43.05,43.05,0.0,0.0
2019-01-06,42.75,42.75,42.75,0.0,0.0,43.79,43.79,43.79,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.5,42.5,42.5,0.0,0.0
2019-01-13,42.32,42.32,42.32,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2019-01-20,40.2,40.2,40.2,0.0,0.0,40.43,40.43,40.43,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2019-01-27,40.63,40.63,40.63,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.81,40.81,40.81,0.0,0.0
2019-02-03,40.84,40.84,40.84,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.81,40.81,40.81,0.0,0.0
2019-02-10,39.84,39.84,39.84,0.0,0.0,40.07,40.07,40.07,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-02-17,40.76,40.76,40.76,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.95,40.95,40.95,0.0,0.0
2019-02-24,40.86,40.86,40.86,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.75,40.75,40.75,0.0,0.0
2019-03-03,42.31,42.31,42.31,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2019-03-10,43.09,43.09,43.09,0.0,0.0,43.43,43.43,43.43,0.0,0.0,43.09,43.09,43.09,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2019-03-17,41.78,41.78,41.78,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-03-24,42.44,42.44,42.44,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.48,42.48,42.48,0.0,0.0
2019-03-31,41.89,41.89,41.89,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2019-04-07,42.84,42.84,42.84,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2019-04-14,42.3,42.3,42.3,0.0,0.0,42.37,42.37,42.37,0.0,0.0,41.93,41.93,41.93,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2019-04-21,41.48,41.48,41.48,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2019-04-28,40.44,40.44,40.44,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.52,40.52,40.52,0.0,0.0
2019-05-05,38.76,38.76,38.76,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2019-05-12,41.43,41.43,41.43,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.47,41.47,41.47,0.0,0.0
2019-05-19,41.52,41.52,41.52,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2019-05-26,41.9,41.9,41.9,0.0,0.0,41.98,41.98,41.98,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2019-06-02,41.51,41.51,41.51,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.62,41.62,41.62,0.0,0.0
2019-06-09,40.33,40.33,40.33,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2019-06-16,40.5,40.5,40.5,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2019-06-23,41.46,41.46,41.46,0.0,0.0,41.54,41.54,41.54,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2019-06-30,40.63,40.63,40.63,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2019-07-07,40.21,40.21,40.21,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2019-07-14,38.93,38.93,38.93,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2019-07-21,38.59,38.59,38.59,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2019-07-28,36.98,36.98,36.98,0.0,0.0,37.06,37.06,37.06,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2019-08-04,37.62,37.62,37.62,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.91,37.91,37.91,0.0,0.0
2019-08-11,37.33,37.33,37.33,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2019-08-18,37.01,37.01,37.01,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-08-25,37.78,37.78,37.78,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.87,37.87,37.87,0.0,0.0
2019-09-01,37.79,37.79,37.79,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2019-09-08,38.5,38.5,38.5,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2019-09-15,41.91,41.91,41.91,0.0,0.0,42.53,42.53,42.53,0.0,0.0,41.91,41.91,41.91,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2019-09-22,41.13,41.13,41.13,0.0,0.0,41.44,41.44,41.44,0.0,0.0,41.13,41.13,41.13,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2019-09-29,40.29,40.29,40.29,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2019-10-06,40.78,40.78,40.78,0.0,0.0,40.95,40.95,40.95,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2019-10-13,42.68,42.68,42.68,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2019-10-20,43.53,43.53,43.53,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2019-10-27,44.06,44.06,44.06,0.0,0.0,44.07,44.07,44.07,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2019-11-03,42.79,42.79,42.79,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2019-11-10,41.97,41.97,41.97,0.0,0.0,42.07,42.07,42.07,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.99,41.99,41.99,0.0,0.0
2019-11-17,42.17,42.17,42.17,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2019-11-24,41.75,41.75,41.75,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-12-01,41.51,41.51,41.51,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.39,41.39,41.39,0.0,0.0,41.45,41.45,41.45,0.0,0.0
2019-12-08,41.84,41.84,41.84,0.0,0.0,41.93,41.93,41.93,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2019-12-15,42.01,42.01,42.01,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.29,42.29,42.29,0.0,0.0
2019-12-22,42.51,42.51,42.51,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2019-12-29,41.79,41.79,41.79,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.6,41.6,41.6,0.0,0.0
