Date,GPK_Open_average,GPK_Open_max,GPK_Open_volatility,GPK_Open_change,GPK_High_average,GPK_High_max,GPK_High_volatility,GPK_High_change,GPK_Low_average,GPK_Low_max,GPK_Low_volatility,GPK_Low_change,GPK_Close_average,GPK_Close_max,GPK_Close_volatility,GPK_Close_change,GPK_Volume_average,GPK_Volume_max,GPK_Volume_volatility,GPK_Volume_change
2016-01-03,12.518333333333333,12.83,0.6600000000000001,-0.4399999999999995,12.728333333333333,12.99,0.5099999999999998,-0.39000000000000057,12.391666666666666,12.73,0.6400000000000006,-0.379999999999999,12.53,12.96,0.8300000000000001,-0.5500000000000007,3704106,4336248,1451950,4708
2016-01-10,12.1,12.39,0.7000000000000011,-0.7000000000000011,12.335,12.46,0.2900000000000009,-0.15000000000000036,11.8625,12.03,0.5099999999999998,-0.5099999999999998,12.112499999999999,12.2,0.16000000000000014,-0.08000000000000007,3735348,4304192,1371078,425154
2016-01-17,11.946,12.2,0.379999999999999,-0.25,12.094,12.28,0.33000000000000007,-0.33000000000000007,11.544,11.81,0.9299999999999997,-0.9099999999999984,11.764,12.19,1.1799999999999997,-0.9800000000000004,5867138,16185050,13279879,12421938
2016-01-24,11.028,11.3,0.5100000000000016,0.3100000000000005,11.252,11.4,0.34999999999999964,0.120000000000001,10.864,11.11,0.3999999999999986,0.27999999999999936,11.094,11.36,0.6199999999999992,0.21999999999999886,6762965,9621157,6855939,-6855939
2016-01-31,11.278,11.39,0.21000000000000085,-0.05000000000000071,11.418,11.56,0.28000000000000114,-0.0600000000000005,11.094,11.24,0.3100000000000005,0.09999999999999964,11.28,11.43,0.27999999999999936,-0.08999999999999986,3838494,5045459,1931367,1248010
2016-02-07,11.65,11.93,0.5499999999999989,0.22999999999999865,12.0275,12.36,0.629999999999999,-0.28999999999999915,11.485,11.86,0.6899999999999995,0.22000000000000064,11.7525,11.97,0.4400000000000013,-0.3500000000000014,7327548,9378597,4132152,-917114
2016-02-14,11.584,11.75,0.46000000000000085,-0.45000000000000107,11.688,11.8,0.2900000000000009,-0.15999999999999837,11.372,11.59,0.5399999999999991,-0.2900000000000009,11.514,11.7,0.5099999999999998,-0.1899999999999995,6226720,8176647,3428298,267050
2016-02-21,11.932,12.31,0.8300000000000001,0.8300000000000001,12.218,12.52,0.5800000000000001,0.5800000000000001,11.88,12.24,0.7900000000000009,0.7900000000000009,12.114,12.33,0.5800000000000001,0.5800000000000001,4465641,5799022,2304459,-2304459
2016-02-28,12.63,12.94,0.6199999999999992,0.33999999999999986,12.828000000000001,13.05,0.5500000000000007,0.33000000000000007,12.522,12.73,0.45000000000000107,0.2900000000000009,12.712,12.96,0.5900000000000016,0.3000000000000007,4371453,5555410,1977529,-555050
2016-03-06,12.582,12.8,0.4300000000000015,0.2400000000000002,12.748000000000001,12.96,0.40000000000000036,0.34000000000000163,12.478,12.77,0.5099999999999998,0.5,12.632,12.87,0.5299999999999994,0.4800000000000004,3320394,4452404,2147636,-1579180
2016-03-13,12.898,13.18,0.5899999999999999,0.34999999999999964,13.09,13.36,0.5999999999999996,0.5999999999999996,12.806,13.03,0.47999999999999865,0.47999999999999865,12.978,13.15,0.5099999999999998,0.4399999999999995,2652106,3994939,1881090,166659
2016-03-20,12.945,13.06,0.23000000000000043,-0.14000000000000057,13.0125,13.14,0.3100000000000005,-0.3100000000000005,12.7725,12.96,0.5700000000000003,-0.5399999999999991,12.92,13.1,0.33999999999999986,-0.33999999999999986,3209101,4441921,2052369,1165554
2016-03-27,12.9,13.02,0.2400000000000002,0.1800000000000015,13.03,13.11,0.129999999999999,0.08999999999999986,12.744,12.92,0.3200000000000003,0.3200000000000003,12.924,12.99,0.14000000000000057,-0.040000000000000924,3729320,5390441,3187258,-764306
2016-04-03,12.74,12.83,0.15000000000000036,-0.019999999999999574,12.85,12.98,0.2400000000000002,0.09999999999999964,12.634,12.78,0.22999999999999865,0.1399999999999988,12.724,12.8,0.19000000000000128,0.14000000000000057,2082415,2354596,556227,-556227
2016-04-10,12.996,13.18,0.379999999999999,0.379999999999999,13.164,13.37,0.3899999999999988,0.3899999999999988,12.9,13.14,0.4299999999999997,0.33999999999999986,13.106,13.36,0.4299999999999997,0.4299999999999997,2314965,2783627,989874,944641
2016-04-17,13.454,13.53,0.20999999999999908,0.07000000000000028,13.61,13.71,0.22000000000000064,-0.049999999999998934,13.306,13.44,0.3200000000000003,-0.27000000000000135,13.426,13.66,0.41000000000000014,-0.23000000000000043,4262711,6033606,2989803,903264
