Date,PRISY_Open_average,PRISY_Open_max,PRISY_Open_min,PRISY_Open_volatility,PRISY_Open_change,PRISY_High_average,PRISY_High_max,PRISY_High_min,PRISY_High_volatility,PRISY_High_change,PRISY_Low_average,PRISY_Low_max,PRISY_Low_min,PRISY_Low_volatility,PRISY_Low_change,PRISY_Close_average,PRISY_Close_max,PRISY_Close_min,PRISY_Close_volatility,PRISY_Close_change,PRISY_Volume_average,PRISY_Volume_max,PRISY_Volume_min,PRISY_Volume_volatility,PRISY_Volume_change
2016-01-03,2.2468,2.359,2.074,0.28500000000000014,-0.28500000000000014,2.2766,2.359,2.074,0.28500000000000014,-0.28500000000000014,2.2366,2.359,2.074,0.28500000000000014,-0.28500000000000014,2.2664,2.359,2.074,0.28500000000000014,-0.28500000000000014,1457,4090,100,3990,-530
2016-01-10,2.134,2.134,2.134,0.0,0.0,2.227,2.227,2.227,0.0,0.0,2.134,2.134,2.134,0.0,0.0,2.227,2.227,2.227,0.0,0.0,1677,1677,1677,0,0
2016-01-17,2.023,2.04,1.989,0.050999999999999934,-0.050999999999999934,2.0300000000000002,2.061,1.989,0.07199999999999984,-0.050999999999999934,2.023,2.04,1.989,0.050999999999999934,-0.050999999999999934,2.0300000000000002,2.061,1.989,0.07199999999999984,-0.050999999999999934,984,2579,100,2479,175
2016-01-24,2.1776666666666666,2.283,2.125,0.15799999999999992,0.15799999999999992,2.189,2.283,2.125,0.15799999999999992,0.15799999999999992,2.165,2.283,2.095,0.18799999999999972,0.18799999999999972,2.1776666666666666,2.283,2.095,0.18799999999999972,0.18799999999999972,5062,14032,450,13582,-254
2016-01-31,2.3206666666666664,2.355,2.295,0.06000000000000005,0.016999999999999904,2.325,2.355,2.295,0.06000000000000005,0.03000000000000025,2.315,2.355,2.295,0.06000000000000005,0.0,2.315,2.355,2.295,0.06000000000000005,0.0,5642,14195,133,14062,11595
2016-02-07,2.3355,2.346,2.325,0.020999999999999908,-0.020999999999999908,2.3485,2.351,2.346,0.004999999999999893,0.004999999999999893,2.3355,2.346,2.325,0.020999999999999908,-0.020999999999999908,2.3485,2.351,2.346,0.004999999999999893,0.004999999999999893,1219,2066,373,1693,1693
2016-02-14,2.438,2.487,2.3890000000000002,0.09799999999999986,-0.09799999999999986,2.4505,2.512,2.3890000000000002,0.12299999999999978,-0.12299999999999978,2.4145000000000003,2.44,2.3890000000000002,0.05099999999999971,-0.05099999999999971,2.4145000000000003,2.44,2.3890000000000002,0.05099999999999971,-0.05099999999999971,2636,4592,680,3912,-3912
2016-02-21,2.346,2.38,2.312,0.06800000000000006,0.06800000000000006,2.346,2.38,2.312,0.06800000000000006,0.06800000000000006,2.327,2.38,2.274,0.10599999999999987,0.10599999999999987,2.327,2.38,2.274,0.10599999999999987,0.10599999999999987,1124,1949,300,1649,-1649
2016-02-28,2.5500000000000003,2.6010000000000004,2.499,0.10200000000000031,0.10200000000000031,2.5755,2.6010000000000004,2.55,0.0510000000000006,0.0510000000000006,2.5500000000000003,2.6010000000000004,2.499,0.10200000000000031,0.10200000000000031,2.5755,2.6010000000000004,2.55,0.0510000000000006,0.0510000000000006,1016,1872,161,1711,-1711
2016-03-06,2.62275,2.682,2.559,0.12299999999999978,0.08499999999999952,2.63125,2.682,2.559,0.12299999999999978,0.11899999999999977,2.5835,2.6439999999999997,2.525,0.11899999999999977,0.08499999999999952,2.58775,2.661,2.525,0.13600000000000012,0.10199999999999987,1564,2913,256,2657,1950
