Date,CANFStock_Open_average,CANFStock_Open_max,CANFStock_Open_min,CANFStock_Open_volatility,CANFStock_Open_change,CANFStock_High_average,CANFStock_High_max,CANFStock_High_min,CANFStock_High_volatility,CANFStock_High_change,CANFStock_Low_average,CANFStock_Low_max,CANFStock_Low_min,CANFStock_Low_volatility,CANFStock_Low_change,CANFStock_Close_average,CANFStock_Close_max,CANFStock_Close_min,CANFStock_Close_volatility,CANFStock_Close_change,CANFStock_Volume_average,CANFStock_Volume_max,CANFStock_Volume_min,CANFStock_Volume_volatility,CANFStock_Volume_change
2018-01-14,26.8875,28.5,26.1,2.3999999999999986,-1.9499999999999993,27.4125,28.5,26.7,1.8000000000000007,-1.8000000000000007,26.175,27.0,25.8,1.1999999999999993,-1.1999999999999993,26.5125,27.15,26.1,1.0499999999999972,-1.0499999999999972,372,616,153,463,-463
2018-01-21,29.37,33.75,26.55,7.199999999999999,7.199999999999999,32.85,41.1,27.45,13.650000000000002,10.8,29.07,33.75,26.55,7.199999999999999,7.199999999999999,31.125,37.95,27.15,10.800000000000004,10.800000000000004,4830,15139,544,14595,5719
2018-01-28,36.36,37.95,33.75,4.200000000000003,-4.200000000000003,37.86,40.5,35.25,5.25,-5.25,34.5386,37.05,29.7,7.349999999999998,-3.4499999999999957,35.8586,37.95,33.75,4.200000000000003,-3.6000000000000014,2988,6111,1134,4977,-4977
2018-02-04,31.98,33.9,29.85,4.049999999999997,-2.3999999999999986,32.97,34.5,31.5,3.0,-3.0,30.45,32.4,27.75,4.649999999999999,-4.649999999999999,31.7738,32.568000000000005,30.3,2.2680000000000042,-2.2680000000000042,913,1746,331,1415,1046
2018-02-11,31.53,32.25,30.45,1.8000000000000007,-1.0500000000000007,32.1,33.75,30.9,2.8500000000000014,-2.8500000000000014,30.48,31.65,29.25,2.3999999999999986,-1.5,31.349999999999998,32.55,30.45,2.099999999999998,-2.099999999999998,400,856,144,712,-632
2018-02-18,28.125,30.15,25.95,4.199999999999999,-4.199999999999999,28.875,30.15,27.9,2.25,-1.3499999999999979,26.925,28.5,25.8,2.6999999999999993,-2.5500000000000007,27.3375,28.5,25.95,2.5500000000000007,-1.0500000000000007,1110,1980,324,1656,-82
2018-02-25,27.36,27.9,26.25,1.6499999999999986,-1.5,28.05,28.5,27.75,0.75,-0.75,26.64,27.75,26.25,1.5,-1.5,27.33,28.2,26.25,1.9499999999999993,-0.14999999999999858,438,1413,110,1303,8
2018-03-04,27.39,28.65,24.0,4.649999999999999,-4.5,28.32,31.05,24.6,6.449999999999999,-4.349999999999998,26.85,28.35,23.25,5.100000000000001,-4.800000000000001,27.5676,29.088,23.4,5.688000000000002,-5.550000000000001,2608,11461,52,11409,11201
2018-03-11,23.46,24.0,22.8,1.1999999999999993,-0.8999999999999986,23.58,24.0,22.8,1.1999999999999993,-1.1999999999999993,22.98,23.55,22.65,0.9000000000000021,-0.9000000000000021,23.19,23.85,22.8,1.0500000000000007,-0.75,652,1313,72,1241,-1017
2018-03-18,22.47,23.4,21.75,1.6499999999999986,-0.75,22.68,23.4,22.05,1.3499999999999979,-1.1999999999999993,21.81,22.5,21.45,1.0500000000000007,-0.8999999999999986,22.2,23.4,21.75,1.6499999999999986,-1.6499999999999986,340,931,144,787,-52
