Date,NVMI_Open_average,NVMI_Open_max,NVMI_Open_min,NVMI_Open_volatility,NVMI_Open_change,NVMI_High_average,NVMI_High_max,NVMI_High_min,NVMI_High_volatility,NVMI_High_change,NVMI_Low_average,NVMI_Low_max,NVMI_Low_min,NVMI_Low_volatility,NVMI_Low_change,NVMI_Close_average,NVMI_Close_max,NVMI_Close_min,NVMI_Close_volatility,NVMI_Close_change,NVMI_Volume_average,NVMI_Volume_max,NVMI_Volume_min,NVMI_Volume_volatility,NVMI_Volume_change
2018-01-14,27.63,28.31,27.05,1.259999999999998,1.2300000000000004,28.134,28.67,27.58,1.0900000000000034,1.0900000000000034,27.428,28.16,26.8,1.3599999999999994,1.3599999999999994,27.94,28.54,27.15,1.3900000000000006,1.3900000000000006,137190,181819,103889,77930,-4887
2018-01-21,27.67,28.47,26.92,1.5499999999999972,-1.5499999999999972,27.888,28.72,27.04,1.6799999999999997,-1.6799999999999997,26.764,27.9,26.27,1.629999999999999,-1.629999999999999,27.224,28.23,26.58,1.6500000000000021,-1.6500000000000021,178222,289579,71928,217651,28325
2018-01-28,26.226,27.19,24.94,2.25,-1.509999999999998,26.574,27.3,25.4,1.9000000000000021,-1.7000000000000028,25.592000000000002,26.77,24.3,2.469999999999999,-2.120000000000001,25.93,27.12,24.37,2.75,-2.5199999999999996,216597,272833,120019,152814,13434
2018-02-04,25.102,25.7,24.47,1.2300000000000004,1.2300000000000004,25.596,25.95,25.4,0.5500000000000007,0.5199999999999996,24.516,25.0,23.95,1.0500000000000007,0.6900000000000013,25.116,25.54,24.5,1.0399999999999991,0.46999999999999886,342326,614743,159074,455669,271313
2018-02-11,26.645,27.47,25.81,1.6600000000000001,1.5199999999999996,27.330000000000002,27.8,26.1,1.6999999999999993,1.6999999999999993,25.995,27.09,24.57,2.5199999999999996,2.5199999999999996,26.8575,27.5,25.33,2.1700000000000017,1.7700000000000031,220084,346917,86517,260400,-189115
2018-02-18,27.009999999999998,27.81,26.48,1.3299999999999983,-0.379999999999999,27.498,28.19,26.68,1.5100000000000016,-0.9000000000000021,26.498,27.37,25.27,2.1000000000000014,-0.2799999999999976,27.2,28.03,26.6,1.4299999999999997,-0.9000000000000021,222793,377063,162204,214859,-72923
2018-02-25,27.166,27.36,26.57,0.7899999999999991,0.129999999999999,27.574,27.83,27.39,0.4399999999999977,-0.07000000000000028,26.77,27.18,26.19,0.9899999999999984,0.41999999999999815,27.196,27.46,26.77,0.6900000000000013,0.3200000000000003,209548,571690,92340,479350,-439030
2018-03-04,27.82,28.31,27.47,0.8399999999999999,0.8399999999999999,28.33,28.8,27.85,0.9499999999999993,0.5599999999999987,27.612,28.04,27.14,0.8999999999999986,0.6099999999999994,28.088,28.69,27.67,1.0199999999999996,0.9299999999999997,199671,259641,131400,128241,-61191
2018-03-11,28.374,28.63,28.19,0.4399999999999977,-0.129999999999999,28.622,29.0,28.38,0.620000000000001,-0.4200000000000017,27.96,28.11,27.82,0.28999999999999915,-0.2099999999999973,28.332,28.61,28.11,0.5,0.35999999999999943,120870,193653,77233,116420,-77242
2018-03-18,28.498,28.86,27.72,1.1400000000000006,-0.7300000000000004,28.956,29.66,28.31,1.3500000000000014,-0.6500000000000021,28.014,28.78,27.35,1.4299999999999997,-0.7899999999999991,28.564,29.62,27.41,2.210000000000001,-0.6099999999999994,159168,188731,123328,65403,-59579
