Date,MGPI_Open_average,MGPI_Open_max,MGPI_Open_min,MGPI_Open_volatility,MGPI_Open_change,MGPI_High_average,MGPI_High_max,MGPI_High_min,MGPI_High_volatility,MGPI_High_change,MGPI_Low_average,MGPI_Low_max,MGPI_Low_min,MGPI_Low_volatility,MGPI_Low_change,MGPI_Close_average,MGPI_Close_max,MGPI_Close_min,MGPI_Close_volatility,MGPI_Close_change,MGPI_Volume_average,MGPI_Volume_max,MGPI_Volume_min,MGPI_Volume_volatility,MGPI_Volume_change
2018-01-14,76.97200000000001,78.87,75.65,3.219999999999999,3.219999999999999,78.476,79.91,77.0,2.9099999999999966,2.5,76.254,77.1,75.29,1.809999999999988,1.75,77.398,78.88,75.39,3.489999999999995,2.5,135058,186227,90536,95691,58901
2018-01-21,79.476,81.0,77.9,3.0999999999999943,1.5799999999999983,80.574,81.74,79.5,2.239999999999995,-0.8999999999999915,78.248,79.3,77.38,1.9200000000000017,1.0300000000000011,79.476,80.77,78.57,2.200000000000003,-1.5500000000000114,120851,198513,42038,156475,-120536
2018-01-28,83.346,89.29,78.42,10.870000000000005,3.4200000000000017,86.004,90.34,80.26,10.079999999999998,3.549999999999997,81.692,85.92,78.19,7.730000000000004,2.8799999999999955,83.95,89.54,79.99,9.550000000000011,1.6000000000000085,223892,572085,95692,476393,42705
2018-02-04,81.878,82.63,80.44,2.1899999999999977,2.0400000000000063,83.542,83.72,83.22,0.5,0.45000000000000284,80.612,81.23,79.51,1.7199999999999989,1.309999999999988,82.21000000000001,82.54,81.52,1.0200000000000102,-0.060000000000002274,137880,175627,95561,80066,-12799
2018-02-11,84.37,87.27,82.47,4.799999999999997,4.799999999999997,86.7775,88.83,84.38,4.450000000000003,4.450000000000003,83.6375,86.18,81.75,4.430000000000007,4.430000000000007,85.655,87.53,83.41,4.1200000000000045,3.1300000000000097,133175,149110,118102,31008,11257
2018-02-18,85.56400000000001,86.9,84.17,2.730000000000004,0.730000000000004,87.262,87.65,87.04,0.6099999999999994,0.480000000000004,84.544,85.38,83.66,1.7199999999999989,0.4099999999999966,85.22800000000001,86.65,84.18,2.469999999999999,0.3399999999999892,101854,145456,50928,94528,-40265
2018-02-25,83.354,87.3,76.51,10.789999999999992,-3.240000000000009,85.372,87.3,82.98,4.319999999999993,-2.200000000000003,79.728,84.56,73.16,11.400000000000006,-3.6000000000000085,82.292,85.02,76.51,8.509999999999991,-1.769999999999996,215287,440530,83923,356607,2814
2018-03-04,78.816,83.24,75.09,8.149999999999991,-5.049999999999997,80.014,83.59,78.73,4.859999999999999,-4.63000000000001,76.304,77.72,74.64,3.0799999999999983,3.0799999999999983,77.95,78.66,75.91,2.75,2.5,203703,557555,73453,484102,-484102
2018-03-11,79.296,80.0,78.92,1.0799999999999983,0.3999999999999915,80.72,82.11,80.0,2.1099999999999994,1.7900000000000063,78.632,79.06,78.32,0.7400000000000091,-0.28000000000000114,79.812,81.39,78.98,2.4099999999999966,2.4099999999999966,101426,137963,49200,88763,48909
2018-03-18,84.482,86.55,81.57,4.980000000000004,3.8300000000000125,86.10600000000001,88.76,83.86,4.900000000000006,3.1500000000000057,82.836,84.93,80.35,4.5800000000000125,3.219999999999999,84.28,86.94,80.36,6.579999999999998,3.509999999999991,795823,2603900,143885,2460015,62703
