Date,CSOD_stock_Open_average,CSOD_stock_Open_max,CSOD_stock_Open_min,CSOD_stock_Open_volatility,CSOD_stock_Open_change,CSOD_stock_High_average,CSOD_stock_High_max,CSOD_stock_High_min,CSOD_stock_High_volatility,CSOD_stock_High_change,CSOD_stock_Low_average,CSOD_stock_Low_max,CSOD_stock_Low_min,CSOD_stock_Low_volatility,CSOD_stock_Low_change,CSOD_stock_Close_average,CSOD_stock_Close_max,CSOD_stock_Close_min,CSOD_stock_Close_volatility,CSOD_stock_Close_change,CSOD_stock_Volume_average,CSOD_stock_Volume_max,CSOD_stock_Volume_min,CSOD_stock_Volume_volatility,CSOD_stock_Volume_change
2018-01-14,39.3875,39.64,39.18,0.46000000000000085,0.3200000000000003,39.8375,40.28,39.41,0.8700000000000045,0.3400000000000034,38.7575,39.43,38.3,1.1300000000000026,0.6799999999999997,39.495,40.12,38.94,1.1799999999999997,1.1799999999999997,437238,484965,406837,78128,1096
2018-01-21,41.61,42.17,41.05,1.1200000000000045,0.5100000000000051,42.236,42.5,41.98,0.5200000000000031,0.21000000000000085,41.062,41.32,40.61,0.7100000000000009,0.6799999999999997,41.634,42.14,40.86,1.2800000000000011,1.2800000000000011,532197,912297,300858,611439,-586561
2018-01-28,41.138,42.07,40.63,1.4399999999999977,-1.4399999999999977,41.506,42.18,41.0,1.1799999999999997,-1.1799999999999997,40.79,41.54,39.92,1.6199999999999974,-1.6199999999999974,40.884,41.61,39.93,1.6799999999999997,-1.6799999999999997,469516,555305,359212,196093,35345
2018-02-04,38.722,39.63,37.63,2.0,-1.6300000000000026,39.538,40.16,38.46,1.6999999999999957,-1.6999999999999957,37.536,38.48,36.26,2.219999999999999,-2.0900000000000034,38.42,39.63,37.44,2.190000000000005,-0.8599999999999994,597869,948429,410435,537994,438558
2018-02-11,38.782,40.22,37.74,2.479999999999997,2.479999999999997,39.846,40.96,38.61,2.3500000000000014,2.3500000000000014,38.394,39.74,37.26,2.480000000000004,2.480000000000004,39.526,40.55,38.52,2.029999999999994,2.029999999999994,692439,983712,499798,483914,-86246
2018-02-18,40.5375,40.71,40.25,0.46000000000000085,0.4399999999999977,41.3475,41.39,41.32,0.07000000000000028,0.00999999999999801,40.3425,40.48,40.21,0.269999999999996,0.17999999999999972,40.7,41.32,40.24,1.0799999999999983,0.6000000000000014,342517,403793,189838,213955,-213955
2018-02-25,41.04,41.54,40.64,0.8999999999999986,-0.5600000000000023,41.838,42.91,41.4,1.509999999999998,1.3199999999999932,40.47,40.88,39.92,0.9600000000000009,-0.9600000000000009,41.424,42.8,40.64,2.1599999999999966,1.269999999999996,410596,649569,237361,412208,412208
2018-03-04,43.443999999999996,44.73,42.4,2.3299999999999983,2.3299999999999983,44.336,45.57,43.55,2.020000000000003,2.020000000000003,42.94,44.39,41.62,2.770000000000003,2.770000000000003,44.064,45.57,42.94,2.6300000000000026,2.6300000000000026,826065,1311229,562204,749025,-518364
2018-03-11,45.256,45.73,44.18,1.5499999999999972,-1.509999999999998,45.768,46.19,45.21,0.9799999999999969,-0.6599999999999966,44.248,45.11,43.48,1.6300000000000026,-1.5899999999999963,44.696,45.66,43.52,2.1399999999999935,-2.059999999999995,691643,1242498,493280,749218,41779
2018-03-18,42.558,43.52,41.96,1.5600000000000023,-1.5600000000000023,43.228,44.6,42.41,2.190000000000005,-2.190000000000005,41.55,42.36,39.17,3.1899999999999977,-2.8699999999999974,41.798,42.7,39.17,3.530000000000001,-3.530000000000001,543322,859658,319604,540054,176435
