Date,PHX_Open_average,PHX_Open_max,PHX_Open_min,PHX_Open_volatility,PHX_Open_change,PHX_High_average,PHX_High_max,PHX_High_min,PHX_High_volatility,PHX_High_change,PHX_Low_average,PHX_Low_max,PHX_Low_min,PHX_Low_volatility,PHX_Low_change,PHX_Close_average,PHX_Close_max,PHX_Close_min,PHX_Close_volatility,PHX_Close_change,PHX_Volume_average,PHX_Volume_max,PHX_Volume_min,PHX_Volume_volatility,PHX_Volume_change
2018-01-14,21.9625,22.75,20.95,1.8000000000000007,-1.8000000000000007,22.175,23.1,21.35,1.75,-1.75,21.387500000000003,21.85,20.8,1.0500000000000007,-1.0500000000000007,21.6125,22.05,21.15,0.9000000000000021,-0.6499999999999986,30183,40652,23209,17443,15500
2018-01-21,21.44,21.75,21.3,0.4499999999999993,0.1999999999999993,21.634,22.05,21.4,0.6500000000000021,0.120000000000001,21.17,21.35,21.0,0.3500000000000014,0.15000000000000213,21.44,21.65,21.3,0.34999999999999787,-0.05000000000000071,16213,21597,11975,9622,-734
2018-01-28,20.62,21.1,20.0,1.1000000000000014,-1.1000000000000014,20.85,21.5,20.05,1.4499999999999993,-1.4499999999999993,20.114,20.9,18.82,2.0799999999999983,-2.0799999999999983,20.36,20.9,19.5,1.3999999999999986,-1.3999999999999986,29914,62416,17293,45123,45123
2018-02-04,18.650000000000002,19.8,18.1,1.6999999999999993,-1.6999999999999993,19.018,19.8,18.65,1.1500000000000021,-1.1500000000000021,18.21,18.65,17.7,0.9499999999999993,-0.9499999999999993,18.43,18.75,18.05,0.6999999999999993,-0.4499999999999993,40435,67255,30355,36900,6108
2018-02-11,18.66,19.1,18.2,0.9000000000000021,0.3999999999999986,19.144,19.3,18.82,0.4800000000000004,0.10000000000000142,18.45,18.8,18.1,0.6999999999999993,0.25,18.8,19.1,18.3,0.8000000000000007,0.05000000000000071,19845,29423,10899,18524,-18524
2018-02-18,18.5875,18.75,18.45,0.3000000000000007,-0.1999999999999993,18.925,19.0,18.8,0.1999999999999993,0.05000000000000071,18.355,18.55,18.25,0.3000000000000007,0.05000000000000071,18.5875,18.9,18.45,0.4499999999999993,0.4499999999999993,17281,20684,13493,7191,-5477
2018-02-25,18.54,19.05,18.0,1.0500000000000007,-1.0,18.98,19.5,18.5,1.0,0.4499999999999993,18.12,18.7,17.65,1.0500000000000007,-1.0500000000000007,18.62,19.45,17.85,1.5999999999999979,0.5999999999999979,29908,52234,11600,40634,18899
2018-03-04,19.36,19.9,18.55,1.3499999999999979,-0.5999999999999979,19.64,20.1,19.35,0.75,-0.5,18.706,19.38,18.0,1.379999999999999,-0.5799999999999983,19.23,19.7,18.7,1.0,-0.3000000000000007,31014,73597,11402,62195,-7878
2018-03-11,19.13,19.75,18.6,1.1499999999999986,-0.7999999999999972,19.376,20.13,18.85,1.2799999999999976,-0.6999999999999993,18.72,19.15,18.45,0.6999999999999993,-0.6999999999999993,19.0,19.75,18.65,1.1000000000000014,-0.8999999999999986,32944,64699,17180,47519,47519
2018-03-18,18.91,19.15,18.75,0.3999999999999986,0.10000000000000142,19.32,19.85,19.1,0.75,0.1999999999999993,18.64,18.9,18.4,0.5,-0.05000000000000071,18.89,19.4,18.45,0.9499999999999993,-0.5,19761,26650,12429,14221,8858
2018-03-25,19.025,19.25,18.8,0.4499999999999993,0.4499999999999993,19.377499999999998,19.75,19.15,0.6000000000000014,0.6000000000000014,18.862499999999997,19.2,18.4,0.8000000000000007,0.8000000000000007,19.125,19.3,19.0,0.3000000000000007,0.25,24971,39419,16030,23389,15060
2018-04-01,19.34,19.95,18.7,1.25,0.6999999999999993,19.73,20.2,19.25,0.9499999999999993,0.9499999999999993,18.983999999999998,19.57,18.4,1.1700000000000017,0.7000000000000028,19.38,19.8,18.9,0.9000000000000021,0.3000000000000007,23239,32554,9695,22859,3221
2018-04-08,19.4,19.7,19.15,0.5500000000000007,0.10000000000000142,19.702,19.88,19.6,0.2799999999999976,0.0,19.152,19.3,18.9,0.40000000000000213,0.26000000000000156,19.349999999999998,19.65,18.95,0.6999999999999993,0.4499999999999993,20806,28251,12838,15413,2909
2018-04-15,20.35,21.15,19.6,1.5499999999999972,1.3499999999999979,20.8,21.45,19.9,1.5500000000000007,1.0500000000000007,20.11,21.0,19.25,1.75,1.1499999999999986,20.54,21.25,19.55,1.6999999999999993,1.0,19524,23556,13989,9567,3979
2018-04-22,20.36,20.5,20.15,0.3500000000000014,-0.3500000000000014,20.53,20.85,20.15,0.7000000000000028,-0.7000000000000028,20.04,20.45,19.45,1.0,-1.0,20.19,20.55,19.55,1.0,-1.0,15676,19803,11866,7937,5203
2018-04-29,19.54,19.7,19.4,0.3000000000000007,-0.15000000000000213,20.07,20.85,19.75,1.1000000000000014,1.1000000000000014,19.41,19.65,19.25,0.3999999999999986,-0.04999999999999716,19.759999999999998,20.4,19.45,0.9499999999999993,0.9499999999999993,22365,37898,15635,22263,-164
2018-05-06,21.09,21.75,20.5,1.25,1.25,21.594,22.25,21.0,1.25,1.25,20.948,21.75,20.14,1.6099999999999994,1.25,21.36,21.9,20.7,1.1999999999999993,1.1500000000000021,21284,36819,12618,24201,7134
2018-05-13,21.41,21.85,21.1,0.75,-0.10000000000000142,21.57,21.9,21.2,0.6999999999999993,-0.14999999999999858,21.104,21.3,20.95,0.3500000000000014,0.10000000000000142,21.31,21.6,21.05,0.5500000000000007,0.25,20693,32811,12954,19857,7958
2018-05-20,20.2,21.6,19.7,1.9000000000000021,-1.6000000000000014,20.44,21.75,19.95,1.8000000000000007,-1.6499999999999986,19.62,19.7,19.45,0.25,-0.1999999999999993,19.94,20.2,19.8,0.3999999999999986,0.14999999999999858,48130,147180,15346,131834,-128765
2018-05-27,20.475,21.05,19.8,1.25,1.25,20.8625,21.15,20.2,0.9499999999999993,0.9000000000000021,20.2875,20.75,19.8,0.9499999999999993,0.6999999999999993,20.65,20.95,20.15,0.8000000000000007,0.5,22684,31051,13271,17780,17780
2018-06-03,20.17,20.65,19.85,0.7999999999999972,-0.5999999999999979,20.37,20.75,20.05,0.6999999999999993,-0.5499999999999972,19.79,20.05,19.5,0.5500000000000007,-0.5500000000000007,19.93,20.3,19.5,0.8000000000000007,-0.8000000000000007,20350,28076,17270,10806,-132
2018-06-10,19.21,19.55,18.85,0.6999999999999993,-0.5999999999999979,19.64,20.3,19.1,1.1999999999999993,-0.9000000000000021,18.8,19.45,17.75,1.6999999999999993,-1.6999999999999993,19.16,19.6,18.9,0.7000000000000028,-0.40000000000000213,28843,50512,15832,34680,19860
2018-06-17,19.71,20.15,19.25,0.8999999999999986,0.75,20.11,20.4,19.7,0.6999999999999993,0.5,19.49,19.75,19.1,0.6499999999999986,0.4499999999999993,19.76,20.1,19.55,0.5500000000000007,0.05000000000000071,33660,72727,14487,58240,58240
2018-06-24,19.439999999999998,19.95,18.9,1.0500000000000007,-0.4499999999999993,19.84,20.55,19.3,1.25,-0.4499999999999993,19.0,19.55,18.75,0.8000000000000007,0.10000000000000142,19.33,19.9,18.9,1.0,0.20000000000000284,22149,32778,13340,19438,-11152
2018-07-01,19.725,20.25,18.95,1.3000000000000007,1.3000000000000007,20.1625,20.65,19.5,1.1499999999999986,1.1499999999999986,19.6375,20.2,18.9,1.3000000000000007,1.3000000000000007,20.0375,20.3,19.45,0.8500000000000014,0.8500000000000014,19276,22836,11347,11489,-1790
2018-07-08,20.676,20.95,20.25,0.6999999999999993,-0.0799999999999983,20.894,21.33,20.5,0.8299999999999983,-0.40000000000000213,20.355999999999998,20.73,19.95,0.7800000000000011,-0.05000000000000071,20.62,21.0,20.25,0.75,-0.6000000000000014,17841,26135,8589,17546,-10364
2018-07-15,20.32,20.5,20.1,0.3999999999999986,0.10000000000000142,20.54,20.7,20.25,0.4499999999999993,0.09999999999999787,20.098,20.35,19.79,0.5600000000000023,0.25,20.4,20.55,20.2,0.3500000000000014,-0.05000000000000071,18059,33087,10757,22330,-20082
2018-07-22,20.3,20.55,19.95,0.6000000000000014,-0.3000000000000007,20.482,20.7,20.25,0.4499999999999993,-0.00999999999999801,19.97,20.25,19.7,0.5500000000000007,-0.5,20.1,20.25,19.8,0.4499999999999993,-0.4499999999999993,15738,28325,7065,21260,9098
2018-07-29,19.96,20.2,19.7,0.5,-0.40000000000000213,20.15,20.5,19.73,0.7699999999999996,-0.48999999999999844,19.740000000000002,20.1,19.1,1.0,-1.0,19.93,20.4,19.2,1.1999999999999993,-0.9000000000000021,12653,14780,10860,3920,2955
2018-08-05,19.1,19.6,18.8,0.8000000000000007,-0.1999999999999993,19.41,19.6,19.25,0.3500000000000014,-0.25,18.82,19.2,18.5,0.6999999999999993,-0.1999999999999993,19.1,19.35,18.8,0.5500000000000007,0.05000000000000071,12397,28723,6429,22294,253
2018-08-12,18.94,19.25,18.75,0.5,-0.5,19.062,19.46,18.8,0.6600000000000001,-0.6099999999999994,18.52,19.0,18.0,1.0,-0.5500000000000007,18.740000000000002,19.05,18.45,0.6000000000000014,-0.6000000000000014,18614,24083,8166,15917,675
2018-08-19,18.904,19.25,18.58,0.6700000000000017,0.5,19.186,19.5,18.75,0.75,0.75,18.74,19.0,18.3,0.6999999999999993,0.6999999999999993,18.97,19.15,18.45,0.6999999999999993,0.6500000000000021,13476,20128,5248,14880,-3318
