Date,CVM_Open_average,CVM_Open_max,CVM_Open_min,CVM_Open_volatility,CVM_Open_change,CVM_High_average,CVM_High_max,CVM_High_min,CVM_High_volatility,CVM_High_change,CVM_Low_average,CVM_Low_max,CVM_Low_min,CVM_Low_volatility,CVM_Low_change,CVM_Close_average,CVM_Close_max,CVM_Close_min,CVM_Close_volatility,CVM_Close_change,CVM_Volume_average,CVM_Volume_max,CVM_Volume_min,CVM_Volume_volatility,CVM_Volume_change
2018-01-14,2.025,2.15,1.91,0.24,-0.24,2.0549999999999997,2.15,1.98,0.16999999999999993,-0.1200000000000001,1.9449999999999998,2.03,1.89,0.1399999999999999,-0.11999999999999988,1.9625249999999999,2.05,1.89,0.15999999999999992,-0.08999999999999986,26790,41972,16209,25763,-15078
2018-01-21,2.202,2.44,2.0,0.43999999999999995,0.1200000000000001,2.376,2.49,2.2,0.29000000000000004,0.11999999999999966,2.122,2.23,1.98,0.25,0.14000000000000012,2.226,2.33,2.11,0.2200000000000002,0.06999999999999984,37062,50287,16351,33936,13280
2018-01-28,2.144,2.25,2.0,0.25,-0.25,2.1879999999999997,2.32,2.05,0.27,-0.20999999999999996,2.0460000000000003,2.15,1.84,0.30999999999999983,-0.30999999999999983,2.076,2.18,1.92,0.26000000000000023,-0.2400000000000002,54325,128238,17533,110705,84662
2018-02-04,1.854,1.89,1.78,0.10999999999999988,-0.10999999999999988,1.892,1.96,1.83,0.1299999999999999,-0.1299999999999999,1.7542,1.86,1.52,0.3400000000000001,-0.3400000000000001,1.8342,1.91,1.751,0.15900000000000003,-0.050000000000000044,23573,42485,17747,24738,24738
2018-02-11,1.806,1.85,1.74,0.1100000000000001,-0.020000000000000018,1.828,1.85,1.81,0.040000000000000036,-0.010000000000000009,1.73,1.75,1.7,0.050000000000000044,0.0,1.788,1.82,1.75,0.07000000000000006,0.0,14879,31500,5479,26021,25348
2018-02-18,1.79,1.82,1.75,0.07000000000000006,0.0,1.835,1.85,1.82,0.030000000000000027,0.030000000000000027,1.7575,1.78,1.73,0.050000000000000044,0.050000000000000044,1.780125,1.8,1.74,0.06000000000000005,0.06000000000000005,11734,22540,6365,16175,-16175
2018-02-25,1.81,1.82,1.79,0.030000000000000027,0.0,1.846,1.95,1.8,0.1499999999999999,0.1299999999999999,1.78,1.82,1.76,0.06000000000000005,0.050000000000000044,1.818,1.85,1.79,0.06000000000000005,0.030000000000000027,10086,22903,2055,20848,15908
2018-03-04,1.898,1.93,1.87,0.05999999999999983,0.030000000000000027,1.918,1.94,1.9,0.040000000000000036,0.040000000000000036,1.866,1.88,1.85,0.029999999999999805,0.019999999999999796,1.8800000000000001,1.94,1.85,0.08999999999999986,0.019999999999999796,8219,11085,6092,4993,-4291
2018-03-11,1.84,1.93,1.81,0.11999999999999988,-0.09999999999999987,1.8820000000000001,1.93,1.86,0.06999999999999984,-0.030000000000000027,1.818,1.86,1.78,0.08000000000000007,-0.030000000000000027,1.842,1.9,1.79,0.10999999999999988,0.020000000000000018,14413,37587,4907,32680,1025
2018-03-18,1.676,1.9,1.51,0.3899999999999999,-0.3899999999999999,1.694,1.9,1.55,0.34999999999999987,-0.33999999999999986,1.582,1.76,1.47,0.29000000000000004,-0.29000000000000004,1.592,1.77,1.5,0.27,-0.27,29773,53737,20098,33639,-3189
2018-03-25,1.43,1.5,1.37,0.1299999999999999,-0.09000000000000008,1.4375,1.5,1.39,0.1100000000000001,-0.08000000000000007,1.3775,1.43,1.31,0.11999999999999988,-0.020000000000000018,1.4075,1.45,1.38,0.07000000000000006,-0.040000000000000036,23069,45240,5138,40102,23752
2018-04-01,1.384,1.41,1.36,0.04999999999999982,-0.039999999999999813,1.4,1.41,1.39,0.020000000000000018,0.0,1.354,1.36,1.34,0.020000000000000018,0.020000000000000018,1.3780000000000001,1.41,1.36,0.04999999999999982,0.039999999999999813,8549,12155,4338,7817,-3943
2018-04-08,1.554,1.72,1.39,0.33000000000000007,0.32000000000000006,1.706,1.88,1.4,0.48,0.44000000000000017,1.541,1.71,1.36,0.34999999999999987,0.34999999999999987,1.646,1.8,1.37,0.42999999999999994,0.42999999999999994,28562,44879,10619,34260,9115
2018-04-15,1.886,1.94,1.83,0.10999999999999988,0.04999999999999982,1.93,2.05,1.86,0.18999999999999972,0.019999999999999796,1.792,1.83,1.77,0.06000000000000005,0.020000000000000018,1.872,1.95,1.81,0.1399999999999999,0.020000000000000018,40098,82793,2845,79948,-15219
