Date,APT_Open_average,APT_Open_max,APT_Open_min,APT_Open_volatility,APT_Open_change,APT_High_average,APT_High_max,APT_High_min,APT_High_volatility,APT_High_change,APT_Low_average,APT_Low_max,APT_Low_min,APT_Low_volatility,APT_Low_change,APT_Close_average,APT_Close_max,APT_Close_min,APT_Close_volatility,APT_Close_change,APT_Volume_average,APT_Volume_max,APT_Volume_min,APT_Volume_volatility,APT_Volume_change
2018-07-01,3.3625,3.4,3.3,0.10000000000000009,0.10000000000000009,3.4,3.45,3.35,0.10000000000000009,0.10000000000000009,3.3625,3.4,3.3,0.10000000000000009,0.10000000000000009,3.4,3.45,3.35,0.10000000000000009,0.10000000000000009,3271,6602,1576,5026,4152
2018-07-08,3.5,3.65,3.4,0.25,0.10000000000000009,3.55,3.65,3.45,0.19999999999999973,0.10000000000000009,3.46,3.55,3.4,0.1499999999999999,0.09999999999999964,3.5,3.6,3.45,0.1499999999999999,0.09999999999999964,2811,10659,302,10357,-10357
2018-07-15,3.44,3.5,3.35,0.1499999999999999,-0.04999999999999982,3.49,3.5,3.45,0.04999999999999982,0.0,3.38,3.45,3.35,0.10000000000000009,0.10000000000000009,3.43,3.5,3.35,0.1499999999999999,0.1499999999999999,1665,3226,794,2432,-1942
2018-07-22,3.44,3.5,3.35,0.1499999999999999,-0.1499999999999999,3.44,3.5,3.35,0.1499999999999999,-0.1499999999999999,3.38,3.4,3.35,0.04999999999999982,-0.04999999999999982,3.4,3.45,3.35,0.10000000000000009,-0.04999999999999982,1298,2117,643,1474,863
2018-07-29,3.39,3.55,3.3,0.25,0.10000000000000009,3.42,3.55,3.3,0.25,0.19999999999999973,3.35,3.45,3.3,0.15000000000000036,0.15000000000000036,3.38,3.55,3.3,0.25,0.25,2778,4925,1728,3197,1172
2018-08-05,3.45,3.55,3.4,0.1499999999999999,-0.09999999999999964,3.5,3.55,3.45,0.09999999999999964,-0.04999999999999982,3.43,3.45,3.4,0.050000000000000266,0.0,3.45,3.5,3.4,0.10000000000000009,0.0,2747,5936,1691,4245,18
2018-08-12,3.46,3.55,3.4,0.1499999999999999,-0.1499999999999999,3.49,3.55,3.45,0.09999999999999964,-0.04999999999999982,3.42,3.45,3.35,0.10000000000000009,-0.050000000000000266,3.4402,3.5,3.35,0.1499999999999999,0.04899999999999993,2685,4654,606,4048,2551
2018-08-19,3.52,3.55,3.45,0.09999999999999964,0.04999999999999982,3.55,3.6,3.5,0.10000000000000009,0.04999999999999982,3.5098,3.55,3.45,0.09999999999999964,0.09999999999999964,3.5298,3.55,3.45,0.09999999999999964,0.09999999999999964,3569,7369,1935,5434,5434
2018-08-26,3.6125,3.7,3.55,0.15000000000000036,0.15000000000000036,3.6625,3.75,3.55,0.20000000000000018,0.20000000000000018,3.5999999999999996,3.65,3.55,0.10000000000000009,0.10000000000000009,3.61875,3.675,3.55,0.125,0.10000000000000009,2752,4567,510,4057,2333
2018-09-02,3.62,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.68,3.75,3.6,0.1499999999999999,0.0,3.62,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.65,3.7,3.6,0.10000000000000009,0.050000000000000266,1030,1877,103,1774,297
2018-09-09,3.59,3.65,3.55,0.10000000000000009,-0.04999999999999982,3.66,3.7,3.6,0.10000000000000009,-0.04999999999999982,3.54,3.55,3.5,0.04999999999999982,0.04999999999999982,3.56,3.65,3.5,0.1499999999999999,0.04999999999999982,1890,3786,509,3277,-1552
2018-09-16,3.56,3.6,3.55,0.050000000000000266,0.0,3.61,3.65,3.55,0.10000000000000009,0.10000000000000009,3.54,3.55,3.5,0.04999999999999982,0.04999999999999982,3.6,3.65,3.55,0.10000000000000009,0.10000000000000009,2643,8927,487,8440,-393
2018-09-23,3.63,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.65,3.7,3.6,0.10000000000000009,-0.04999999999999982,3.592,3.65,3.51,0.14000000000000012,-0.14000000000000012,3.62,3.7,3.55,0.15000000000000036,-0.04999999999999982,1681,2917,410,2507,879
2018-09-30,3.524,3.57,3.49,0.07999999999999963,-0.06000000000000005,3.55,3.64,3.51,0.13000000000000034,-0.13000000000000034,3.4822,3.52,3.45,0.06999999999999984,-0.051000000000000156,3.5018000000000002,3.55,3.45,0.09999999999999964,-0.03299999999999992,1203,2991,232,2759,2110
2018-10-07,3.49,3.51,3.47,0.03999999999999959,0.03999999999999959,3.518,3.55,3.49,0.05999999999999961,-0.03000000000000025,3.454,3.48,3.42,0.06000000000000005,-0.040000000000000036,3.476,3.55,3.42,0.1299999999999999,-0.08000000000000007,2000,2448,640,1808,25
2018-10-14,3.526,3.57,3.48,0.08999999999999986,0.020000000000000018,3.557,3.59,3.5,0.08999999999999986,-0.04999999999999982,3.516,3.56,3.48,0.08000000000000007,0.020000000000000018,3.535,3.565,3.5,0.06499999999999995,-0.04999999999999982,3142,5884,350,5534,-1316
2018-10-21,3.474,3.5,3.42,0.08000000000000007,-0.020000000000000018,3.474,3.5,3.42,0.08000000000000007,-0.020000000000000018,3.4034,3.45,3.35,0.10000000000000009,-0.10000000000000009,3.4076,3.4610000000000003,3.36,0.10100000000000042,-0.10100000000000042,524,1249,205,1044,-520
2018-10-28,3.364,3.52,3.26,0.26000000000000023,0.16999999999999993,3.398,3.52,3.33,0.18999999999999995,0.16999999999999993,3.302,3.34,3.25,0.08999999999999986,0.020000000000000018,3.322,3.4,3.25,0.1499999999999999,0.020000000000000018,1714,5115,2,5113,4738
2018-11-04,3.37,3.42,3.33,0.08999999999999986,-0.04999999999999982,3.406,3.46,3.37,0.08999999999999986,-0.020000000000000018,3.346,3.36,3.33,0.029999999999999805,0.010000000000000231,3.378,3.45,3.34,0.11000000000000032,0.040000000000000036,1274,2192,40,2152,-940
2018-11-11,3.582,3.7,3.38,0.3200000000000003,0.3200000000000003,3.728,3.8,3.65,0.1499999999999999,0.07000000000000028,3.572,3.67,3.38,0.29000000000000004,0.27,3.6456,3.7,3.55,0.15000000000000036,0.10000000000000009,5273,13204,1381,11823,-4225
2018-11-18,3.6225,3.65,3.59,0.06000000000000005,-0.050000000000000266,3.7,3.74,3.66,0.08000000000000007,0.06000000000000005,3.575,3.62,3.52,0.10000000000000009,-0.03000000000000025,3.6100000000000003,3.66,3.52,0.14000000000000012,0.020000000000000018,1252,1764,745,1019,516
2018-11-25,3.796,3.99,3.65,0.3400000000000003,0.25,3.912,4.09,3.72,0.36999999999999966,0.19999999999999973,3.7079999999999997,3.78,3.61,0.16999999999999993,0.14000000000000012,3.7912,3.92,3.61,0.31000000000000005,0.31000000000000005,7525,20793,806,19987,5636
2018-12-02,3.7175,3.82,3.61,0.20999999999999996,-0.17999999999999972,3.785,3.95,3.65,0.30000000000000027,-0.30000000000000027,3.6275,3.8,3.5,0.2999999999999998,-0.2999999999999998,3.6875,3.85,3.6,0.25,-0.20000000000000018,3003,4704,1568,3136,-2190
2018-12-09,3.638,3.69,3.61,0.08000000000000007,-0.06999999999999984,3.69,3.75,3.63,0.1200000000000001,-0.06000000000000005,3.57,3.65,3.51,0.14000000000000012,0.0,3.621,3.67,3.56,0.10999999999999988,0.0,2895,6459,962,5497,878
2018-12-16,3.716,3.88,3.61,0.27,0.2599999999999998,3.7720000000000002,3.89,3.68,0.20999999999999996,0.20999999999999996,3.654,3.75,3.56,0.18999999999999995,0.1299999999999999,3.7399999999999998,3.86,3.62,0.23999999999999977,0.17999999999999972,3119,5942,1253,4689,-957
2018-12-23,3.605,3.73,3.53,0.20000000000000018,-0.1299999999999999,3.7625,3.85,3.7,0.1499999999999999,0.050000000000000266,3.5525,3.6,3.52,0.08000000000000007,0.08000000000000007,3.605,3.71,3.54,0.16999999999999993,0.16999999999999993,2814,4597,1311,3286,909
2018-12-30,3.8899999999999997,4.02,3.7,0.3199999999999994,0.3199999999999994,4.0075,4.15,3.86,0.2900000000000005,0.2200000000000002,3.85,3.95,3.7,0.25,0.23999999999999977,3.9525,4.08,3.86,0.2200000000000002,0.2200000000000002,4416,7519,1147,6372,1536
2019-01-06,4.036,4.1,4.0,0.09999999999999964,-0.040000000000000036,4.058,4.1,4.0,0.09999999999999964,0.0,4.0040000000000004,4.03,3.99,0.040000000000000036,-0.040000000000000036,4.014,4.05,4.0,0.04999999999999982,-0.040000000000000036,2051,4190,725,3465,-1130
2019-01-13,4.0925,4.2,4.0,0.20000000000000018,0.20000000000000018,4.1850000000000005,4.38,4.07,0.3099999999999996,0.3099999999999996,4.0725,4.2,3.99,0.20999999999999996,0.20999999999999996,4.1725,4.35,4.07,0.27999999999999936,0.27999999999999936,6227,14204,1199,13005,5111
2019-01-20,4.208,4.43,4.02,0.41000000000000014,-0.2999999999999998,4.242,4.43,4.13,0.2999999999999998,-0.25,4.1339999999999995,4.3,4.0,0.2999999999999998,-0.20000000000000018,4.18,4.32,4.02,0.3000000000000007,-0.14000000000000057,6053,12523,1604,10919,1229
2019-01-27,4.094,4.18,4.03,0.14999999999999947,-0.14999999999999947,4.094,4.18,4.03,0.14999999999999947,-0.14999999999999947,4.03,4.13,3.92,0.20999999999999996,-0.20999999999999996,4.052,4.13,4.0,0.1299999999999999,-0.09999999999999964,2715,3974,364,3610,3610
2019-02-03,4.132,4.2,4.06,0.14000000000000057,0.1299999999999999,4.17,4.2,4.08,0.1200000000000001,0.1200000000000001,4.096,4.15,4.03,0.1200000000000001,0.08999999999999986,4.114,4.15,4.03,0.1200000000000001,0.08999999999999986,4293,8271,642,7629,-4318
2019-02-10,3.965,4.12,3.78,0.3400000000000003,-0.25,4.03,4.12,3.92,0.20000000000000018,-0.20000000000000018,3.9475,4.08,3.78,0.30000000000000027,-0.20999999999999996,3.99,4.12,3.86,0.26000000000000023,-0.19999999999999973,12217,35802,2374,33428,-622
2019-02-17,3.876,3.9,3.85,0.04999999999999982,-0.040000000000000036,3.93,3.98,3.86,0.1200000000000001,-0.06000000000000005,3.828,3.87,3.75,0.1200000000000001,-0.1200000000000001,3.852,3.88,3.82,0.06000000000000005,-0.06000000000000005,5295,6165,3363,2802,-67
2019-02-24,3.782,3.88,3.62,0.2599999999999998,0.06999999999999984,3.822,3.88,3.75,0.1299999999999999,0.06999999999999984,3.704,3.78,3.6,0.17999999999999972,0.16999999999999993,3.755,3.85,3.63,0.2200000000000002,0.16999999999999993,3788,9266,1462,7804,-6123
2019-03-03,3.784,3.9,3.65,0.25,-0.18999999999999995,3.826,3.9,3.76,0.14000000000000012,-0.13000000000000034,3.684,3.81,3.6,0.20999999999999996,-0.10999999999999988,3.734,3.87,3.6,0.27,-0.1499999999999999,5348,11288,2285,9003,-7883
2019-03-10,3.74,3.8,3.68,0.11999999999999966,-0.040000000000000036,3.786,3.85,3.74,0.10999999999999988,-0.009999999999999787,3.682,3.71,3.65,0.06000000000000005,-0.06000000000000005,3.744,3.85,3.65,0.20000000000000018,-0.029999999999999805,4206,6069,2472,3597,1392
2019-03-17,3.642,3.67,3.62,0.04999999999999982,-0.009999999999999787,3.662,3.67,3.65,0.020000000000000018,0.0,3.634,3.66,3.62,0.040000000000000036,0.020000000000000018,3.648,3.67,3.62,0.04999999999999982,0.009999999999999787,5697,21681,420,21261,-3369
2019-03-24,3.642,3.67,3.6,0.06999999999999984,-0.04999999999999982,3.652,3.67,3.63,0.040000000000000036,-0.020000000000000018,3.606,3.64,3.59,0.050000000000000266,-0.010000000000000231,3.626,3.67,3.6,0.06999999999999984,0.0,4218,7473,1627,5846,5846
2019-03-31,3.608,3.64,3.58,0.06000000000000005,-0.03000000000000025,3.608,3.64,3.58,0.06000000000000005,-0.03000000000000025,3.546,3.57,3.5,0.06999999999999984,0.06000000000000005,3.586,3.6,3.55,0.050000000000000266,0.0,3231,4885,1108,3777,-1923
2019-04-07,3.582,3.68,3.55,0.13000000000000034,0.1200000000000001,3.63,3.68,3.59,0.0900000000000003,0.0900000000000003,3.56,3.58,3.55,0.03000000000000025,0.03000000000000025,3.576,3.62,3.55,0.07000000000000028,0.050000000000000266,4603,6333,2031,4302,-4302
2019-04-14,3.6025,3.63,3.56,0.06999999999999984,0.029999999999999805,3.6125,3.63,3.6,0.029999999999999805,0.029999999999999805,3.57,3.59,3.56,0.029999999999999805,-0.020000000000000018,3.59,3.62,3.56,0.06000000000000005,0.03000000000000025,2051,4288,798,3490,1378
2019-04-21,3.58,3.63,3.54,0.08999999999999986,-0.04999999999999982,3.61,3.63,3.59,0.040000000000000036,-0.020000000000000018,3.554,3.58,3.54,0.040000000000000036,-0.040000000000000036,3.572,3.62,3.55,0.07000000000000028,-0.050000000000000266,1230,1975,720,1255,-737
2019-04-28,3.548,3.59,3.5,0.08999999999999986,0.009999999999999787,3.576,3.63,3.53,0.10000000000000009,0.009999999999999787,3.53,3.55,3.5,0.04999999999999982,-0.009999999999999787,3.5558,3.609,3.53,0.07900000000000018,-0.009999999999999787,2017,3489,456,3033,1004
2019-05-05,3.72,3.79,3.65,0.14000000000000012,-0.06000000000000005,3.736,3.79,3.65,0.14000000000000012,-0.14000000000000012,3.664,3.71,3.6,0.10999999999999988,-0.10999999999999988,3.702,3.78,3.64,0.13999999999999968,-0.13999999999999968,4410,9630,523,9107,-7429
2019-05-12,3.644,3.71,3.58,0.1299999999999999,0.0,3.692,3.75,3.64,0.10999999999999988,-0.040000000000000036,3.6,3.65,3.55,0.10000000000000009,-0.03000000000000025,3.63,3.68,3.55,0.13000000000000034,-0.050000000000000266,3141,5239,877,4362,-1985
2019-05-19,3.6125,3.68,3.56,0.1200000000000001,0.08000000000000007,3.665,3.7,3.64,0.06000000000000005,0.0,3.5949999999999998,3.65,3.56,0.08999999999999986,0.040000000000000036,3.6325000000000003,3.7,3.57,0.13000000000000034,0.03000000000000025,1890,4411,454,3957,-489
2019-05-26,3.582,3.6,3.56,0.040000000000000036,0.0,3.63,3.69,3.59,0.10000000000000009,0.08999999999999986,3.574,3.58,3.56,0.020000000000000018,0.0,3.608,3.68,3.58,0.10000000000000009,0.0900000000000003,2080,4106,761,3345,2118
2019-06-02,3.63,3.7,3.58,0.1200000000000001,-0.10000000000000009,3.638,3.71,3.6,0.10999999999999988,-0.10999999999999988,3.594,3.63,3.58,0.04999999999999982,-0.040000000000000036,3.606,3.65,3.58,0.06999999999999984,-0.06000000000000005,3025,7786,404,7382,-4843
2019-06-09,3.594,3.6,3.58,0.020000000000000018,0.020000000000000018,3.61,3.62,3.6,0.020000000000000018,-0.020000000000000018,3.568,3.59,3.52,0.06999999999999984,-0.06000000000000005,3.578,3.6,3.53,0.07000000000000028,-0.07000000000000028,1896,3940,592,3348,1718
2019-06-16,3.526,3.59,3.46,0.1299999999999999,-0.08000000000000007,3.552,3.59,3.52,0.06999999999999984,-0.04999999999999982,3.4699999999999998,3.53,3.42,0.10999999999999988,-0.07999999999999963,3.492,3.54,3.42,0.1200000000000001,-0.08999999999999986,4301,7988,2048,5940,3647
2019-06-23,3.432,3.49,3.39,0.10000000000000009,-0.029999999999999805,3.464,3.51,3.43,0.07999999999999963,-0.009999999999999787,3.376,3.43,3.32,0.11000000000000032,0.0,3.408,3.49,3.36,0.13000000000000034,0.010000000000000231,3543,9153,480,8673,225
2019-06-30,3.4025,3.43,3.36,0.07000000000000028,0.06000000000000005,3.425,3.48,3.39,0.08999999999999986,0.08999999999999986,3.38,3.41,3.35,0.06000000000000005,0.06000000000000005,3.3875,3.42,3.37,0.04999999999999982,0.04999999999999982,3107,7681,843,6838,6838
2019-07-07,3.492,3.54,3.42,0.1200000000000001,-0.040000000000000036,3.55,3.59,3.53,0.06000000000000005,0.0,3.442,3.46,3.42,0.040000000000000036,0.0,3.496,3.53,3.45,0.07999999999999963,-0.04999999999999982,3968,11618,902,10716,9641
2019-07-14,3.662,3.82,3.5,0.31999999999999984,0.10000000000000009,3.87,4.05,3.56,0.48999999999999977,0.18000000000000016,3.5620000000000003,3.74,3.43,0.31000000000000005,-0.06999999999999984,3.654,3.86,3.5,0.3599999999999999,-0.06000000000000005,22029,33695,964,32731,17375
2019-07-21,3.51,3.55,3.47,0.07999999999999963,0.029999999999999805,3.556,3.57,3.54,0.029999999999999805,-0.010000000000000231,3.482,3.5,3.47,0.029999999999999805,0.0,3.518,3.55,3.47,0.07999999999999963,-0.040000000000000036,4993,6670,2510,4160,3893
2019-07-28,3.506,3.51,3.5,0.009999999999999787,0.009999999999999787,3.59,3.69,3.51,0.18000000000000016,-0.03000000000000025,3.482,3.51,3.45,0.05999999999999961,-0.04999999999999982,3.516,3.58,3.45,0.1299999999999999,-0.05999999999999961,9730,15924,777,15147,13004
2019-08-04,3.48,3.55,3.45,0.09999999999999964,0.020000000000000018,3.52,3.57,3.49,0.07999999999999963,-0.03999999999999959,3.396,3.45,3.3,0.15000000000000036,0.14000000000000012,3.464,3.49,3.44,0.050000000000000266,-0.050000000000000266,12974,32303,1528,30775,-30775
2019-08-11,3.516,3.65,3.4,0.25,0.20999999999999996,3.616,3.75,3.5,0.25,0.1499999999999999,3.454,3.54,3.37,0.16999999999999993,0.020000000000000018,3.5060000000000002,3.62,3.43,0.18999999999999995,0.0,10468,20820,3790,17030,3642
2019-08-18,3.49,3.54,3.45,0.08999999999999986,-0.040000000000000036,3.534,3.57,3.48,0.08999999999999986,-0.08999999999999986,3.406,3.47,3.36,0.11000000000000032,-0.11000000000000032,3.471,3.53,3.36,0.16999999999999993,-0.07500000000000018,10150,24688,3108,21580,1487
2019-08-25,3.4275,3.44,3.4,0.040000000000000036,0.0,3.4675000000000002,3.49,3.45,0.040000000000000036,-0.040000000000000036,3.38,3.38,3.38,0.0,0.0,3.41,3.45,3.38,0.07000000000000028,0.07000000000000028,3342,6899,653,6246,-6246
2019-09-01,3.52,3.65,3.43,0.21999999999999975,-0.040000000000000036,3.62,3.69,3.53,0.16000000000000014,-0.03000000000000025,3.484,3.59,3.41,0.17999999999999972,-0.009999999999999787,3.5562,3.6510000000000002,3.43,0.22100000000000009,-0.1299999999999999,4225,7735,1809,5926,2534
2019-09-08,3.398,3.45,3.36,0.0900000000000003,0.010000000000000231,3.484,3.61,3.4,0.20999999999999996,-0.1299999999999999,3.368,3.41,3.35,0.06000000000000005,0.040000000000000036,3.394,3.48,3.36,0.1200000000000001,0.10999999999999988,6879,13802,2662,11140,8632
2019-09-15,3.45,3.5,3.38,0.1200000000000001,0.020000000000000018,3.564,3.75,3.44,0.31000000000000005,0.07000000000000028,3.41,3.49,3.38,0.11000000000000032,0.0900000000000003,3.53,3.68,3.42,0.26000000000000023,0.07000000000000028,6207,18020,1916,16104,3200
2019-09-22,3.626,3.68,3.6,0.08000000000000007,-0.020000000000000018,3.648,3.68,3.62,0.06000000000000005,0.04999999999999982,3.578,3.6,3.54,0.06000000000000005,0.010000000000000231,3.607,3.65,3.58,0.06999999999999984,0.01499999999999968,1468,2145,833,1312,1312
2019-09-29,3.65,3.7,3.58,0.1200000000000001,0.06999999999999984,3.692,3.73,3.64,0.08999999999999986,0.04999999999999982,3.6172,3.696,3.53,0.16600000000000037,-0.050000000000000266,3.6392,3.696,3.53,0.16600000000000037,-0.11000000000000032,3950,7911,765,7146,4578
2019-10-06,3.586,3.64,3.55,0.0900000000000003,-0.03000000000000025,3.624,3.65,3.59,0.06000000000000005,-0.06000000000000005,3.544,3.58,3.52,0.06000000000000005,-0.06000000000000005,3.552,3.61,3.52,0.08999999999999986,-0.08999999999999986,1876,2954,847,2107,1729
2019-10-13,3.642,3.76,3.55,0.20999999999999996,0.1200000000000001,3.718,3.76,3.64,0.11999999999999966,0.06999999999999984,3.59,3.67,3.55,0.1200000000000001,0.1200000000000001,3.658,3.73,3.56,0.16999999999999993,0.029999999999999805,3020,5810,370,5440,1162
2019-10-20,3.712,3.81,3.67,0.14000000000000012,-0.040000000000000036,3.7520000000000002,3.81,3.7,0.10999999999999988,0.020000000000000018,3.65,3.67,3.61,0.06000000000000005,-0.06000000000000005,3.6719999999999997,3.78,3.61,0.16999999999999993,-0.06000000000000005,882,1301,231,1070,931
2019-10-27,3.614,3.66,3.58,0.08000000000000007,-0.050000000000000266,3.624,3.66,3.6,0.06000000000000005,-0.03000000000000025,3.592,3.6,3.58,0.020000000000000018,-0.020000000000000018,3.608,3.64,3.58,0.06000000000000005,-0.040000000000000036,1946,6047,481,5566,4796
2019-11-03,3.5340000000000003,3.62,3.47,0.1499999999999999,-0.10999999999999988,3.582,3.62,3.5,0.1200000000000001,-0.1200000000000001,3.474,3.58,3.41,0.16999999999999993,-0.16999999999999993,3.5228,3.6189999999999998,3.41,0.20899999999999963,-0.20899999999999963,3573,7161,1610,5551,-641
