Date,CMP_Open_average,CMP_Open_max,CMP_Open_min,CMP_Open_volatility,CMP_Open_change,CMP_High_average,CMP_High_max,CMP_High_min,CMP_High_volatility,CMP_High_change,CMP_Low_average,CMP_Low_max,CMP_Low_min,CMP_Low_volatility,CMP_Low_change,CMP_Close_average,CMP_Close_max,CMP_Close_min,CMP_Close_volatility,CMP_Close_change,CMP_Volume_average,CMP_Volume_max,CMP_Volume_min,CMP_Volume_volatility,CMP_Volume_change
2018-01-14,74.0375,75.55,73.15,2.3999999999999915,-2.0999999999999943,74.475,75.55,73.85,1.7000000000000028,-1.0499999999999972,73.1725,73.34,73.0,0.3400000000000034,0.09000000000000341,73.7125,74.45,73.3,1.1500000000000057,0.9000000000000057,337857,416151,250372,165779,-93547
2018-01-21,74.74,75.15,74.05,1.1000000000000085,0.5499999999999972,75.07000000000001,75.5,74.45,1.0499999999999972,0.8999999999999915,73.91,74.6,73.15,1.4499999999999886,1.1999999999999886,74.48,74.7,73.75,0.9500000000000028,0.9500000000000028,233845,289329,207564,81765,-19496
2018-01-28,73.12,74.5,71.7,2.799999999999997,-2.799999999999997,73.504,74.95,71.7,3.25,-3.25,71.78,73.25,69.85,3.4000000000000057,-3.4000000000000057,72.35,73.45,69.85,3.6000000000000085,-3.6000000000000085,315400,472932,188475,284457,223964
2018-02-04,68.14999999999999,69.85,67.2,2.6499999999999915,-2.299999999999997,69.218,70.7,68.5,2.200000000000003,-1.4500000000000028,67.232,68.05,66.5,1.5499999999999972,-1.5499999999999972,68.10000000000001,68.7,67.25,1.4500000000000028,0.5499999999999972,478007,590024,365823,224201,66543
2018-02-11,67.21,69.4,62.75,6.650000000000006,-6.599999999999994,68.084,70.3,63.85,6.449999999999996,-6.449999999999996,65.22,69.05,61.95,7.099999999999994,-6.75,66.47,69.55,62.8,6.75,-6.75,609154,989076,254648,734428,64049
2018-02-18,62.175,62.55,61.9,0.6499999999999986,-0.25,62.8875,63.05,62.75,0.29999999999999716,-0.04999999999999716,61.8175,62.05,61.7,0.3499999999999943,0.29999999999999716,62.1125,62.8,61.85,0.9499999999999957,0.9499999999999957,354575,505388,236566,268822,-268822
2018-02-25,61.160000000000004,62.8,58.6,4.199999999999996,-4.199999999999996,61.932,63.31,60.35,2.960000000000001,-2.200000000000003,59.93,62.4,56.5,5.899999999999999,-5.700000000000003,60.94,62.65,58.9,3.75,-2.299999999999997,676074,1887146,225066,1662080,273562
2018-03-04,62.03,63.0,60.1,2.8999999999999986,2.8999999999999986,62.980000000000004,63.75,62.65,1.1000000000000014,1.0499999999999972,61.64,62.6,60.05,2.5500000000000043,2.5500000000000043,62.58,63.3,62.0,1.2999999999999972,1.2999999999999972,335470,524453,270929,253524,253524
2018-03-11,62.82,63.4,62.3,1.1000000000000014,-1.1000000000000014,63.46,64.2,62.6,1.6000000000000014,-1.6000000000000014,62.15,62.65,61.5,1.1499999999999986,-1.1499999999999986,62.52,62.95,62.05,0.9000000000000057,-0.9000000000000057,384603,862882,234962,627920,612957
2018-03-18,61.42,61.95,60.6,1.3500000000000014,-1.3500000000000014,61.980000000000004,62.95,61.25,1.7000000000000028,-0.7000000000000028,60.72,61.6,59.95,1.6499999999999986,-0.75,61.07,61.8,60.3,1.5,-1.0999999999999943,296026,395939,221252,174687,18390
