Date,WAB_Open_average,WAB_Open_max,WAB_Open_min,WAB_Open_volatility,WAB_Open_change,WAB_High_average,WAB_High_max,WAB_High_min,WAB_High_volatility,WAB_High_change,WAB_Low_average,WAB_Low_max,WAB_Low_min,WAB_Low_volatility,WAB_Low_change,WAB_Close_average,WAB_Close_max,WAB_Close_min,WAB_Close_volatility,WAB_Close_change,WAB_Volume_average,WAB_Volume_max,WAB_Volume_min,WAB_Volume_volatility,WAB_Volume_change
2018-01-14,83.444,85.2,81.99,3.210000000000008,-2.5,83.958,86.24,82.83,3.4099999999999966,-3.3599999999999994,82.35,84.04,81.55,2.490000000000009,-1.940000000000012,82.812,84.2,81.84,2.3599999999999994,-1.7000000000000028,575330,693041,450491,242550,-109358
2018-01-21,82.78399999999999,83.39,82.32,1.0700000000000074,-0.4100000000000108,83.486,84.79,82.71,2.0800000000000125,1.8300000000000125,82.026,82.32,81.52,0.7999999999999972,0.14999999999999147,82.77,83.84,82.25,1.5900000000000034,1.1300000000000097,657959,822951,547639,275312,210333
2018-01-28,79.702,83.03,72.72,10.310000000000002,-10.310000000000002,80.71000000000001,83.5,74.51,8.989999999999995,-8.989999999999995,77.42399999999999,81.57,71.85,9.719999999999999,-9.719999999999999,78.016,82.41,71.97,10.439999999999998,-10.439999999999998,1385882,3385061,405895,2979166,1561523
2018-02-04,71.848,72.56,70.95,1.6099999999999994,0.8299999999999983,73.084,73.66,72.37,1.289999999999992,-0.6099999999999994,70.794,72.16,69.75,2.4099999999999966,0.75,72.116,72.84,71.15,1.6899999999999977,-0.8400000000000034,1206800,1832043,782656,1049387,-1049387
2018-02-11,72.9525,75.12,71.3,3.8200000000000074,3.460000000000008,74.8625,78.38,72.7,5.679999999999993,5.679999999999993,72.5825,74.82,71.06,3.759999999999991,3.759999999999991,74.265,77.27,71.98,5.289999999999992,5.289999999999992,1026276,1550471,524054,1026417,933604
2018-02-18,81.042,83.98,76.73,7.25,7.25,83.306,84.32,81.5,2.819999999999993,2.819999999999993,80.388,82.89,74.76,8.129999999999995,8.129999999999995,82.256,83.84,80.0,3.8400000000000034,3.8400000000000034,1050806,1892349,543849,1348500,-1295111
2018-02-25,81.46000000000001,83.51,79.09,4.420000000000002,-2.5400000000000063,82.726,84.48,81.44,3.0400000000000063,-1.0,80.414,82.05,78.84,3.2099999999999937,-1.6099999999999994,81.534,83.18,79.89,3.2900000000000063,1.1200000000000045,871890,1238152,554671,683481,-683481
2018-03-04,83.324,83.92,82.7,1.2199999999999989,0.23000000000000398,83.906,84.33,83.39,0.9399999999999977,-0.03999999999999204,82.58,82.88,82.19,0.6899999999999977,-0.0899999999999892,83.07000000000001,83.59,82.4,1.1899999999999977,-0.5499999999999972,667450,843507,529600,313907,-148759
2018-03-11,82.616,83.19,81.88,1.3100000000000023,-1.3100000000000023,83.362,84.1,82.5,1.5999999999999943,-1.3599999999999994,81.818,82.76,81.07,1.690000000000012,-1.220000000000013,82.33,82.86,81.88,0.980000000000004,-0.6899999999999977,519012,729281,345411,383870,-247154
2018-03-18,80.21,81.85,78.74,3.1099999999999994,-3.1099999999999994,81.214,82.47,79.5,2.969999999999999,-1.730000000000004,79.048,80.88,77.45,3.4299999999999926,-2.8499999999999943,79.8,81.51,77.49,4.02000000000001,-0.4200000000000017,682611,940107,543497,396610,202172
2018-03-25,80.935,81.16,80.67,0.4899999999999949,0.009999999999990905,81.73,82.59,80.76,1.8299999999999983,-1.1000000000000085,79.67750000000001,80.3,79.06,1.2399999999999949,-1.2399999999999949,80.48,81.4,79.78,1.6200000000000045,-0.9299999999999926,649576,742476,512427,230049,-118475
2018-04-01,80.56,81.39,79.19,2.200000000000003,0.6500000000000057,81.47800000000001,82.29,81.06,1.230000000000004,0.030000000000001137,79.628,80.7,78.8,1.9000000000000057,0.10999999999999943,80.61,81.46,79.95,1.509999999999991,-0.6700000000000017,759704,1026883,508317,518566,-428982
2018-04-08,81.976,83.13,81.06,2.069999999999993,1.4899999999999949,83.04,83.79,81.69,2.1000000000000085,1.1600000000000108,81.292,82.22,80.58,1.6400000000000006,1.5,82.212,83.19,81.42,1.769999999999996,1.1599999999999966,478864,629012,390679,238333,-231820
2018-04-15,84.584,88.99,83.08,5.909999999999997,5.170000000000002,86.454,89.99,84.16,5.829999999999998,5.559999999999988,83.804,87.72,82.57,5.150000000000006,5.030000000000001,85.104,88.04,82.72,5.320000000000007,5.320000000000007,1432567,4165494,440421,3725073,827154
2018-04-22,89.494,90.74,88.0,2.739999999999995,0.44999999999998863,90.754,92.17,89.51,2.6599999999999966,-1.7900000000000063,88.59400000000001,89.4,87.61,1.7900000000000063,-0.7000000000000028,89.368,90.34,88.81,1.5300000000000011,-1.5300000000000011,930890,2123488,491752,1631736,-1631736
2018-04-29,88.572,90.2,87.55,2.6500000000000057,1.8200000000000074,89.956,91.96,88.93,3.029999999999987,3.029999999999987,87.41,87.89,86.65,1.2399999999999949,0.6299999999999955,89.204,91.13,87.61,3.519999999999996,2.4099999999999966,605494,998537,383892,614645,-614645
2018-05-06,93.018,94.19,91.27,2.9200000000000017,2.9200000000000017,94.1,95.54,92.61,2.930000000000007,2.930000000000007,92.336,93.32,90.72,2.5999999999999943,2.25,93.128,93.83,92.08,1.75,1.1000000000000085,846726,1119763,481333,638430,-387669
2018-05-13,93.97,95.28,92.58,2.700000000000003,2.700000000000003,95.796,100.28,93.2,7.079999999999998,7.079999999999998,93.63,95.0,91.96,3.0400000000000063,3.0400000000000063,95.13,98.55,93.19,5.359999999999999,5.359999999999999,1097198,3241057,412225,2828832,2692005
2018-05-20,97.175,99.05,96.31,2.739999999999995,-2.739999999999995,98.205,99.79,97.06,2.730000000000004,-1.2600000000000051,96.27,97.3,95.21,2.0900000000000034,-0.9899999999999949,97.1175,97.47,96.66,0.8100000000000023,-0.12999999999999545,751408,1222150,451735,770415,-660891
2018-05-27,98.356,100.16,97.23,2.9299999999999926,2.9299999999999926,99.196,100.96,97.55,3.4099999999999966,3.4099999999999966,97.39,98.78,96.04,2.739999999999995,2.739999999999995,98.342,99.91,96.86,3.049999999999997,2.200000000000003,710214,847951,593882,254069,-113780
2018-06-03,101.188,102.61,99.2,3.4099999999999966,3.4099999999999966,102.014,102.99,100.09,2.8999999999999915,2.8900000000000006,100.698,101.83,98.74,3.0900000000000034,3.0900000000000034,101.794,102.79,100.02,2.7700000000000102,2.7700000000000102,607576,825027,353520,471507,-371287
2018-06-10,101.944,103.01,101.09,1.9200000000000017,-0.9099999999999966,103.074,104.21,102.11,2.0999999999999943,-1.1699999999999875,101.132,102.35,100.48,1.8699999999999903,-1.3299999999999983,102.216,102.97,101.03,1.9399999999999977,-0.37000000000000455,602377,843246,447366,395880,75074
2018-06-17,101.578,102.43,100.41,2.0200000000000102,-0.980000000000004,102.054,102.84,100.49,2.3500000000000085,-1.8599999999999994,100.272,102.01,98.12,3.8900000000000006,-2.799999999999997,100.888,102.61,98.67,3.9399999999999977,-3.3599999999999994,701568,953460,516618,436842,140568
2018-06-24,98.548,99.09,98.13,0.960000000000008,-0.960000000000008,99.506,100.19,98.98,1.2099999999999937,0.19000000000001194,97.84,98.35,97.39,0.9599999999999937,-0.8199999999999932,98.536,99.14,98.15,0.9899999999999949,0.730000000000004,712389,949819,525773,424046,54299
2018-07-01,100.0975,100.73,99.66,1.0700000000000074,1.0700000000000074,100.85,102.07,100.32,1.75,1.75,99.475,100.47,98.82,1.6500000000000057,1.4000000000000057,100.2125,101.66,99.29,2.3699999999999903,2.3699999999999903,590565,811324,209593,601731,559156
2018-07-08,102.618,104.39,100.76,3.6299999999999955,2.8100000000000023,103.594,105.1,102.28,2.819999999999993,2.2099999999999937,101.80199999999999,103.55,100.57,2.980000000000004,1.9200000000000017,102.91,104.07,101.87,2.1999999999999886,0.8799999999999955,690073,835833,581134,254699,-225631
2018-07-15,103.518,104.92,102.59,2.3299999999999983,1.5499999999999972,104.58200000000001,105.45,103.23,2.219999999999999,2.0600000000000023,102.914,104.11,101.93,2.1799999999999926,1.2999999999999972,104.208,105.29,102.39,2.9000000000000057,2.9000000000000057,825338,1269070,613768,655302,655302
2018-07-22,107.894,109.64,104.09,5.549999999999997,4.799999999999997,109.766,111.73,107.18,4.549999999999997,3.4799999999999898,106.854,108.78,102.55,6.230000000000004,5.969999999999999,108.572,109.67,107.05,2.6200000000000045,1.8500000000000085,1403110,1890504,915078,975426,-659280
2018-07-29,110.896,113.5,109.43,4.069999999999993,4.069999999999993,112.494,114.53,110.78,3.75,3.1500000000000057,110.266,112.75,107.84,4.909999999999997,3.3499999999999943,111.95,113.54,110.32,3.220000000000013,3.220000000000013,696257,1001054,573625,427429,-374297
2018-08-05,112.688,114.07,111.03,3.039999999999992,-2.6099999999999994,113.496,114.85,111.5,3.3499999999999943,-1.4199999999999875,111.796,113.47,110.29,3.1799999999999926,-2.700000000000003,111.986,113.74,110.5,3.239999999999995,-2.559999999999988,762997,1495120,537914,957206,920649
2018-08-12,110.354,111.19,109.38,1.8100000000000023,-1.0999999999999943,111.248,112.5,110.46,2.0400000000000063,-2.0400000000000063,109.456,111.19,107.73,3.4599999999999937,-1.4500000000000028,110.428,111.66,109.67,1.9899999999999949,-1.4399999999999977,653078,754550,513891,240659,-207264
2018-08-19,109.862,110.5,109.04,1.4599999999999937,-0.8599999999999994,110.318,110.76,109.53,1.230000000000004,0.010000000000005116,109.378,110.33,108.57,1.7600000000000051,-0.6899999999999977,109.822,110.54,108.82,1.720000000000013,0.13000000000000966,552719,774424,385680,388744,-284808
2018-08-26,109.4875,110.92,108.0,2.9200000000000017,-2.9200000000000017,109.80250000000001,110.92,108.62,2.299999999999997,-2.299999999999997,108.63499999999999,109.99,107.43,2.559999999999988,-2.559999999999988,108.9675,110.06,108.32,1.740000000000009,-1.740000000000009,514094,529654,475691,53963,-53633
2018-09-02,111.706,114.88,108.53,6.349999999999994,6.349999999999994,113.156,115.4,109.85,5.550000000000011,5.550000000000011,110.95400000000001,112.45,108.14,4.310000000000002,4.310000000000002,112.452,114.51,109.57,4.940000000000012,3.0400000000000063,810714,967316,718024,249292,64182
2018-09-09,110.136,113.63,100.07,13.560000000000002,-11.850000000000009,111.664,114.07,105.29,8.779999999999987,-8.429999999999993,106.07,112.28,96.56,15.719999999999999,-11.27000000000001,108.404,113.72,98.21,15.510000000000005,-8.620000000000005,2136452,6583849,443148,6140701,1750576
2018-09-16,105.368,106.0,104.49,1.5100000000000051,-1.0400000000000063,106.238,106.55,105.75,0.7999999999999972,-0.75,104.332,104.81,103.56,1.25,0.8100000000000023,105.33200000000001,105.62,104.93,0.6899999999999977,0.2400000000000091,1113715,1732797,715652,1017145,-1005300
2018-09-23,106.374,106.73,105.75,0.980000000000004,-0.5699999999999932,107.464,108.26,107.02,1.240000000000009,-0.0799999999999983,105.234,106.03,103.4,2.6299999999999955,-2.589999999999989,105.83,106.89,103.98,2.9099999999999966,-2.75,751458,1075698,585568,490130,-39055
2018-09-30,104.334,104.81,103.77,1.0400000000000063,0.4300000000000068,105.476,106.13,104.75,1.3799999999999955,-0.3299999999999983,103.106,104.33,101.07,3.260000000000005,-1.690000000000012,104.252,105.49,102.81,2.6799999999999926,-0.8799999999999955,639512,834671,497135,337536,36931
2018-10-07,99.3,102.32,95.77,6.549999999999997,-6.549999999999997,100.288,103.31,97.62,5.689999999999998,-5.689999999999998,97.486,101.73,93.88,7.8500000000000085,-5.960000000000008,98.226,102.29,95.43,6.859999999999999,-5.310000000000002,1041410,1242230,532644,709586,-709586
2018-10-14,98.47,99.79,96.61,3.180000000000007,-1.6099999999999994,99.594,101.04,97.28,3.760000000000005,-3.1299999999999955,97.036,99.27,95.53,3.739999999999995,-1.6300000000000097,98.264,100.33,95.79,4.539999999999992,-3.230000000000004,553432,719839,446552,273287,211959
2018-10-21,92.096,94.84,89.78,5.060000000000002,-4.230000000000004,93.336,96.08,90.93,5.1499999999999915,-4.929999999999993,89.632,92.16,87.63,4.530000000000001,-4.530000000000001,91.15599999999999,95.07,88.42,6.6499999999999915,-5.0,1089309,1550759,717911,832848,642934
