Date,BTNStock_Open_average,BTNStock_Open_max,BTNStock_Open_min,BTNStock_Open_volatility,BTNStock_Open_change,BTNStock_High_average,BTNStock_High_max,BTNStock_High_min,BTNStock_High_volatility,BTNStock_High_change,BTNStock_Low_average,BTNStock_Low_max,BTNStock_Low_min,BTNStock_Low_volatility,BTNStock_Low_change,BTNStock_Close_average,BTNStock_Close_max,BTNStock_Close_min,BTNStock_Close_volatility,BTNStock_Close_change,BTNStock_Volume_average,BTNStock_Volume_max,BTNStock_Volume_min,BTNStock_Volume_volatility,BTNStock_Volume_change
2018-01-14,4.625,4.65,4.6,0.05000000000000071,0.05000000000000071,4.7067499999999995,4.75,4.65,0.09999999999999964,-0.09999999999999964,4.575,4.65,4.55,0.10000000000000053,0.0,4.68175,4.75,4.55,0.20000000000000018,-0.20000000000000018,1724,2700,851,1849,-536
2018-01-21,4.64,4.7,4.55,0.15000000000000036,0.15000000000000036,4.680000000000001,4.7,4.65,0.04999999999999982,0.04999999999999982,4.62,4.7,4.55,0.15000000000000036,0.10000000000000053,4.675,4.7,4.625,0.07500000000000018,0.04999999999999982,401,700,3,697,304
2018-01-28,4.59,4.65,4.55,0.10000000000000053,0.04999999999999982,4.609999999999999,4.65,4.6,0.05000000000000071,0.0,4.57,4.65,4.55,0.10000000000000053,0.0,4.59,4.65,4.55,0.10000000000000053,-0.04999999999999982,656,1455,6,1449,-1119
2018-02-04,4.46,4.65,4.25,0.40000000000000036,0.25,4.58,4.85,4.35,0.5,0.39999999999999947,4.45,4.6,4.25,0.34999999999999964,0.1999999999999993,4.52,4.65,4.3,0.35000000000000053,0.14999999999999947,1563,2726,327,2399,1785
2018-02-11,4.81,5.05,4.55,0.5,0.35000000000000053,4.88,5.05,4.7,0.34999999999999964,0.25,4.7346,4.9,4.55,0.35000000000000053,0.35000000000000053,4.7796,4.925,4.6,0.3250000000000002,0.3250000000000002,667,1469,200,1269,939
2018-02-18,5.0,5.1,4.9,0.1999999999999993,0.1999999999999993,5.0375,5.15,4.95,0.20000000000000018,0.20000000000000018,4.970750000000001,5.1,4.9,0.1999999999999993,0.1999999999999993,4.997,5.15,4.905,0.2450000000000001,0.20000000000000018,291,552,100,452,252
2018-02-25,5.16,5.2,5.15,0.04999999999999982,0.0,5.19,5.25,5.15,0.09999999999999964,0.09999999999999964,5.1,5.15,5.05,0.10000000000000053,0.10000000000000053,5.14,5.25,5.05,0.20000000000000018,0.20000000000000018,1626,5341,320,5021,-4760
2018-03-04,5.2700000000000005,5.45,5.2,0.25,0.20000000000000018,5.37,5.55,5.25,0.2999999999999998,0.2999999999999998,5.195,5.325,5.1,0.22500000000000053,0.22500000000000053,5.225,5.35,5.1,0.25,0.22500000000000053,2144,4007,315,3692,1304
2018-03-11,5.2700000000000005,5.5,5.15,0.34999999999999964,0.0,5.36,5.5,5.15,0.34999999999999964,-0.34999999999999964,5.15,5.3,4.85,0.4500000000000002,-0.3000000000000007,5.2722,5.461,4.85,0.6110000000000007,-0.6110000000000007,1165,2599,9,2590,2496
2018-03-18,4.7299999999999995,4.85,4.5,0.34999999999999964,0.20000000000000018,4.8,4.85,4.7,0.14999999999999947,-0.14999999999999947,4.66,4.8,4.5,0.2999999999999998,0.04999999999999982,4.71,4.8,4.55,0.25,-0.20000000000000018,971,1927,23,1904,401
2018-03-25,4.525,4.65,4.35,0.3000000000000007,-0.20000000000000018,4.55,4.65,4.45,0.20000000000000018,-0.09999999999999964,4.425,4.65,4.2,0.4500000000000002,-0.15000000000000036,4.45,4.65,4.2,0.4500000000000002,-0.04999999999999982,187,471,14,457,230
2018-04-01,4.47,4.6,4.4,0.1999999999999993,0.09999999999999964,4.48,4.6,4.4,0.1999999999999993,0.09999999999999964,4.43,4.6,4.35,0.25,0.25,4.45,4.6,4.35,0.25,0.25,2753,11400,5,11395,103
2018-04-08,4.6356,4.7,4.5,0.20000000000000018,0.20000000000000018,4.6856,4.8,4.6,0.20000000000000018,0.20000000000000018,4.6356,4.7,4.5,0.20000000000000018,0.20000000000000018,4.6856,4.8,4.6,0.20000000000000018,0.20000000000000018,204,500,0,500,98
2018-04-15,4.76,4.95,4.3,0.6500000000000004,-0.15000000000000036,4.88,5.0,4.75,0.25,-0.15000000000000036,4.69,4.9,4.3,0.6000000000000005,-0.20000000000000018,4.78,5.0,4.65,0.34999999999999964,-0.20000000000000018,438,690,110,580,300
2018-04-22,4.74,4.95,4.55,0.40000000000000036,0.40000000000000036,4.8216,4.95,4.7,0.25,0.25,4.63,4.75,4.35,0.40000000000000036,0.40000000000000036,4.7916,4.9,4.7,0.20000000000000018,0.20000000000000018,1892,3800,600,3200,-3014
2018-04-29,4.95,5.1,4.85,0.25,0.25,5.0,5.2,4.9,0.2999999999999998,0.2999999999999998,4.9,5.1,4.75,0.34999999999999964,0.34999999999999964,4.94,5.15,4.75,0.40000000000000036,0.40000000000000036,697,1269,121,1148,706
2018-05-06,5.07,5.15,5.0,0.15000000000000036,-0.09999999999999964,5.115,5.15,5.05,0.10000000000000053,-0.025000000000000355,5.039,5.11,5.0,0.11000000000000032,-0.07500000000000018,5.074,5.125,5.01,0.11500000000000021,0.04999999999999982,1331,3458,100,3358,3106
2018-05-13,5.13,5.15,5.1,0.05000000000000071,0.0,5.16,5.2,5.15,0.04999999999999982,0.04999999999999982,5.1,5.15,5.05,0.10000000000000053,0.05000000000000071,5.12,5.2,5.05,0.15000000000000036,0.10000000000000053,779,1814,1,1813,704
2018-05-20,5.2375,5.25,5.2,0.04999999999999982,0.0,5.25,5.25,5.25,0.0,0.0,5.225,5.25,5.2,0.04999999999999982,0.04999999999999982,5.25,5.25,5.25,0.0,0.0,206,301,100,201,-23
2018-05-27,5.35625,5.4,5.3,0.10000000000000053,-0.10000000000000053,5.40625,5.5,5.325,0.17499999999999982,0.09999999999999964,5.30625,5.35,5.25,0.09999999999999964,-0.04999999999999982,5.35625,5.5,5.25,0.25,0.15000000000000036,893,2406,26,2380,1046
2018-06-03,5.42,5.55,5.3,0.25,-0.25,5.4399999999999995,5.55,5.3,0.25,-0.25,5.29,5.5,4.95,0.5499999999999998,-0.15000000000000036,5.37,5.5,5.25,0.25,-0.15000000000000036,1128,2195,4,2191,-519
